 slim_762118183 slim_762118209 slim_762118217 slim_762118179 slim_762118186 slim_762118231 slim_762118213 slim_762118194 slim_762118223 slim_762118214 slim_762118226 slim_762118197 slim_762118233 slim_762118207 slim_762118200 slim_762118221 slim_762118224 slim_762118218 slim_762118228 slim_762118195 slim_762118229 slim_762118202 slim_762118212 slim_762118196 slim_762118216 slim_762118211 slim_762118219 slim_762118190 slim_762118178 slim_762118181 slim_762118198 slim_762118177 slim_762118188 slim_762118180 slim_762118187 slim_762118206 slim_762118203 slim_762118210 slim_762118220 slim_762118189 slim_762118205 slim_762118222 slim_762118192 slim_762118191 slim_762118227 slim_762118215 slim_762118230 slim_762118232 slim_762118184 slim_762118204 slim_762118199 slim_762118225 slim_762118201 slim_762118193 slim_762118182 slim_762118185 slim_762118208
10 1.3e-06 2e-06 1.3e-06 1.8e-06 8.5e-07 1.35e-06 8e-07 1.05e-06 1e-06 2.2e-06 1.5e-06 1.95e-06 9.5e-07 1.3e-06 9.5e-07 1e-06 1.65e-06 1.75e-06 1.15e-06 9.5e-07 8.5e-07 9.5e-07 2.4e-06 1.8e-06 2.65e-06 1.3e-06 1.45e-06 1e-06 1.8e-06 1e-06 1.35e-06 1.6e-06 2.15e-06 2.1e-06 1.25e-06 1.55e-06 1.4e-06 1.4e-06 8.5e-07 1.4e-06 1.6e-06 1.05e-06 2.55e-06 1.5e-06 1.3e-06 1.9e-06 1.7e-06 2.1e-06 1.35e-06 1.55e-06 2.15e-06 1.6e-06 1.5e-06 2.25e-06 1.25e-06 1.25e-06 1.2e-06
11 2.1e-06 2.2e-06 1.95e-06 2.4e-06 1.9e-06 2.1e-06 1.85e-06 1.85e-06 1.9e-06 2.25e-06 1.95e-06 3.3e-06 1.75e-06 2.1e-06 1.95e-06 2.1e-06 2.3e-06 2.35e-06 2.15e-06 1.75e-06 1.9e-06 2.1e-06 1.95e-06 2e-06 2.35e-06 1.9e-06 2.1e-06 1.95e-06 1.7e-06 1.8e-06 2e-06 2.35e-06 2.2e-06 2.15e-06 1.9e-06 2.25e-06 2.2e-06 1.7e-06 1.9e-06 2.3e-06 2.25e-06 2e-06 2.6e-06 2.2e-06 2.25e-06 2.05e-06 2.1e-06 2.2e-06 2.1e-06 2.2e-06 2.3e-06 2.15e-06 1.95e-06 2e-06 2.05e-06 1.8e-06 1.7e-06
12 1e-06 2.15e-06 1.1e-06 1.25e-06 8.5e-07 1.6e-06 1.15e-06 6e-07 4e-07 1.55e-06 9.5e-07 1.75e-06 0.0 1.4e-06 9.5e-07 1.2e-06 1.55e-06 2.2e-06 1.3e-06 5e-07 9e-07 1e-06 1.65e-06 1.7e-06 2.45e-06 1.35e-06 1.1e-06 3.5e-07 1.8e-06 9.5e-07 1e-06 1.3e-06 1.95e-06 1.9e-06 1.1e-06 1.4e-06 1.3e-06 6.5e-07 8.5e-07 1.05e-06 1.5e-06 8e-07 2.8e-06 1.35e-06 1.6e-06 1.3e-06 1.8e-06 1.45e-06 7e-07 1.45e-06 1.85e-06 1.8e-06 1.15e-06 1.7e-06 1.35e-06 8.5e-07 9.5e-07
13 1.4e-06 2.25e-06 1.2e-06 2e-06 1.2e-06 2e-06 1.2e-06 1.5e-06 1.3e-06 2.25e-06 1.3e-06 2.1e-06 1.4e-06 2e-06 1.25e-06 1.3e-06 1.55e-06 2e-06 1.15e-06 1.4e-06 1.3e-06 1.6e-06 2.4e-06 1.95e-06 2.7e-06 1.5e-06 1.7e-06 1.45e-06 2.05e-06 1.3e-06 1.6e-06 1.7e-06 2e-06 1.95e-06 1.8e-06 2e-06 1.7e-06 1.65e-06 1.2e-06 1.7e-06 1.5e-06 1.5e-06 2.25e-06 1.95e-06 1.4e-06 2.15e-06 1.95e-06 2.15e-06 1.75e-06 1.45e-06 2.1e-06 1.7e-06 1.75e-06 2.35e-06 1.35e-06 1.4e-06 1.55e-06
14 1.2e-06 1.9e-06 1.2e-06 1.75e-06 8.5e-07 1.45e-06 9e-07 1.05e-06 9e-07 2.1e-06 9.5e-07 1.95e-06 9.5e-07 1.25e-06 1.5e-06 1.15e-06 1.55e-06 1.85e-06 1.1e-06 9.5e-07 9e-07 1.1e-06 2.3e-06 1.85e-06 2.6e-06 1.35e-06 1.5e-06 1e-06 1.85e-06 1.15e-06 1.4e-06 1.5e-06 2e-06 1.95e-06 1.3e-06 1.5e-06 1.5e-06 1.35e-06 8.5e-07 1.4e-06 1.5e-06 1.05e-06 2.35e-06 1.45e-06 1.2e-06 1.8e-06 1.8e-06 2e-06 1.3e-06 1.45e-06 2.1e-06 1.45e-06 1.45e-06 2.2e-06 1.15e-06 1.25e-06 1.2e-06
15 1.5e-06 2.15e-06 1.5e-06 2.05e-06 9.5e-07 1.75e-06 9e-07 1.3e-06 1.1e-06 2.35e-06 1e-06 2.1e-06 1.2e-06 1.3e-06 1.15e-06 1.2e-06 1.85e-06 1.55e-06 1.2e-06 1.2e-06 9.5e-07 1.25e-06 2.65e-06 1.85e-06 2.8e-06 1.4e-06 1.5e-06 1.15e-06 1.85e-06 1.05e-06 1.4e-06 1.8e-06 2.35e-06 2.3e-06 1.55e-06 1.7e-06 1.55e-06 1.65e-06 9.5e-07 1.45e-06 1.8e-06 1.2e-06 2.65e-06 1.65e-06 1.4e-06 2.2e-06 1.7e-06 2.25e-06 1.6e-06 1.75e-06 2.15e-06 1.8e-06 1.65e-06 2.4e-06 1.45e-06 1.35e-06 1.35e-06
16 1.45e-06 2.45e-06 1.45e-06 1.85e-06 1.6e-06 2.15e-06 1.6e-06 1.65e-06 1.6e-06 2.45e-06 1.65e-06 2.3e-06 1.55e-06 1.55e-06 1.55e-06 1.85e-06 2.5e-06 2.4e-06 1.45e-06 1.55e-06 1.65e-06 1.85e-06 2.5e-06 2.25e-06 2.85e-06 1.9e-06 2.05e-06 1.7e-06 2.35e-06 1.6e-06 1.95e-06 1.7e-06 2.05e-06 2.1e-06 1.95e-06 2.25e-06 1.7e-06 1.8e-06 1.6e-06 2.05e-06 1.4e-06 1.75e-06 2.3e-06 2.2e-06 1.6e-06 2.25e-06 2.25e-06 2.35e-06 1.9e-06 1.3e-06 2.45e-06 1.8e-06 1.95e-06 2.55e-06 1.4e-06 1.75e-06 1.8e-06
17 2.1e-06 1.9e-06 2.1e-06 2.6e-06 1.75e-06 2e-06 1.35e-06 2e-06 2.1e-06 2.65e-06 1.75e-06 2.35e-06 2.2e-06 2e-06 1.85e-06 1.55e-06 2.4e-06 2.2e-06 1.9e-06 1.9e-06 1.7e-06 2e-06 3.15e-06 2.1e-06 2.15e-06 2.15e-06 2.65e-06 2.25e-06 2e-06 1.75e-06 2.35e-06 2.2e-06 2.45e-06 2.4e-06 2.1e-06 2.4e-06 2.25e-06 2.65e-06 1.75e-06 2.15e-06 2.35e-06 2e-06 2.3e-06 2.35e-06 1.8e-06 2.7e-06 2.15e-06 2.5e-06 2.2e-06 2.3e-06 2.5e-06 2e-06 1.8e-06 2.8e-06 1.75e-06 2.45e-06 1.95e-06
18 1.15e-06 2.15e-06 1.25e-06 2.05e-06 1.15e-06 1.9e-06 1.15e-06 1.4e-06 1.2e-06 2.3e-06 1.15e-06 2.15e-06 1.3e-06 1.15e-06 1.1e-06 1.2e-06 1.45e-06 1.9e-06 1.6e-06 1.3e-06 1.2e-06 1.5e-06 2.6e-06 2e-06 2.75e-06 1.6e-06 1.75e-06 1.35e-06 1.95e-06 1.35e-06 1.55e-06 1.45e-06 1.9e-06 1.95e-06 1.7e-06 1.9e-06 1.75e-06 1.7e-06 1.15e-06 1.6e-06 1.4e-06 1.4e-06 2.15e-06 1.85e-06 1.15e-06 2.2e-06 2e-06 2.2e-06 1.65e-06 1.35e-06 2.15e-06 1.45e-06 1.65e-06 2.4e-06 1.1e-06 1.4e-06 1.45e-06
19 1.1e-06 1.85e-06 1.1e-06 1.55e-06 8.5e-07 1.3e-06 8.5e-07 5e-07 8e-07 1.95e-06 9.5e-07 1.75e-06 5e-07 1.4e-06 9.5e-07 1.2e-06 1.55e-06 1.9e-06 1.3e-06 8e-07 9e-07 1e-06 1.95e-06 1.7e-06 2.45e-06 1.35e-06 1.4e-06 7.5e-07 1.8e-06 9.5e-07 1.3e-06 1.4e-06 1.95e-06 1.9e-06 1.1e-06 1.4e-06 1.3e-06 9.5e-07 8.5e-07 1.35e-06 1.5e-06 8e-07 2.55e-06 1.35e-06 1.3e-06 1.6e-06 1.8e-06 1.85e-06 1e-06 1.45e-06 2.15e-06 1.5e-06 1.25e-06 2e-06 1e-06 1.15e-06 9e-07
20 1.3e-06 1.9e-06 1.3e-06 1.75e-06 7.5e-07 1.35e-06 7.5e-07 1e-06 9e-07 2.15e-06 8.5e-07 1.9e-06 9e-07 1.3e-06 9e-07 9.5e-07 1.65e-06 1.7e-06 1.2e-06 9e-07 1.4e-06 9.5e-07 2.35e-06 1.75e-06 2.6e-06 1.25e-06 1.4e-06 9e-07 1.75e-06 9.5e-07 1.3e-06 1.6e-06 2.15e-06 2.1e-06 1.2e-06 1.4e-06 1.35e-06 1.35e-06 7.5e-07 1.35e-06 1.6e-06 9.5e-07 2.55e-06 1.35e-06 1.25e-06 1.8e-06 1.7e-06 2.05e-06 1.3e-06 1.55e-06 2.1e-06 1.55e-06 1.45e-06 2.2e-06 1.25e-06 1.25e-06 1.15e-06
21 1.5e-06 2e-06 1.5e-06 1.75e-06 9.5e-07 1.2e-06 9.5e-07 1.1e-06 1.1e-06 2.35e-06 9.5e-07 2.1e-06 1e-06 1.6e-06 1.1e-06 1.25e-06 1.85e-06 2e-06 1.5e-06 1e-06 9.5e-07 1.6e-06 2.45e-06 1.95e-06 2.8e-06 1.45e-06 1.3e-06 9e-07 2.05e-06 1.15e-06 1.4e-06 1.8e-06 2.35e-06 2.3e-06 1.2e-06 1.3e-06 1.35e-06 1.45e-06 9.5e-07 1.45e-06 1.8e-06 9.5e-07 2.85e-06 1.25e-06 1.35e-06 1.9e-06 1.8e-06 2.25e-06 1.3e-06 1.75e-06 2.4e-06 1.65e-06 1.65e-06 2.4e-06 1.45e-06 1.45e-06 1.35e-06
22 2.4e-06 2.9e-06 2.1e-06 2.15e-06 2.3e-06 3.05e-06 2.6e-06 2.05e-06 1.95e-06 1.8e-06 2.4e-06 1.95e-06 1.65e-06 2.4e-06 2.3e-06 2.65e-06 2.5e-06 3.15e-06 2.6e-06 1.95e-06 2.35e-06 2.45e-06 1.3e-06 1.7e-06 1.9e-06 1.95e-06 1.7e-06 1.9e-06 2.95e-06 2.1e-06 2.4e-06 2.35e-06 1.8e-06 1.75e-06 2.55e-06 2.85e-06 2.4e-06 1.15e-06 2.3e-06 2.3e-06 2.45e-06 2.25e-06 2.8e-06 2.8e-06 2.9e-06 1.25e-06 2.1e-06 1.8e-06 1.95e-06 2.4e-06 2e-06 3.1e-06 2e-06 1.7e-06 2.65e-06 1.45e-06 2.4e-06
23 2.05e-06 2.25e-06 1.9e-06 2.25e-06 1.75e-06 2.35e-06 1.7e-06 1.8e-06 1.8e-06 2.1e-06 1.8e-06 2e-06 1.7e-06 1.95e-06 1.85e-06 1.85e-06 2.25e-06 2.1e-06 2e-06 1.7e-06 1.75e-06 1.95e-06 1.7e-06 3.2e-06 1.95e-06 1.8e-06 1.85e-06 1.8e-06 2.35e-06 1.65e-06 2.15e-06 2.05e-06 1.9e-06 1.85e-06 2.15e-06 2.4e-06 2.05e-06 1.7e-06 1.75e-06 2.05e-06 2.2e-06 1.85e-06 2.45e-06 2.35e-06 2.1e-06 1.75e-06 1.95e-06 2.05e-06 1.95e-06 2.15e-06 2.1e-06 2.4e-06 1.7e-06 2.05e-06 2e-06 1.7e-06 2e-06
24 2.7e-06 2.35e-06 2.55e-06 2.55e-06 2.6e-06 3e-06 2.55e-06 2.55e-06 2.55e-06 2.15e-06 2.65e-06 2.35e-06 2.45e-06 2.7e-06 2.6e-06 2.8e-06 2.85e-06 2.15e-06 2.75e-06 2.45e-06 2.6e-06 2.8e-06 1.9e-06 1.95e-06 2.7e-06 2.65e-06 2.75e-06 2.65e-06 2.6e-06 2.5e-06 2.85e-06 2.5e-06 2.05e-06 2e-06 2.8e-06 3.15e-06 2.85e-06 2.45e-06 2.6e-06 2.5e-06 2.8e-06 2.7e-06 2.4e-06 3.1e-06 2.85e-06 1.95e-06 2.45e-06 2.05e-06 2.3e-06 2.75e-06 2.2e-06 2.95e-06 1.9e-06 2.2e-06 2.65e-06 2.55e-06 2.65e-06
25 1.7e-06 2.3e-06 1.55e-06 2.05e-06 1.2e-06 1.85e-06 1.15e-06 1.45e-06 1.4e-06 2.2e-06 1.3e-06 1.9e-06 1.35e-06 1.5e-06 1.35e-06 1.4e-06 1.9e-06 2.15e-06 1.6e-06 1.35e-06 1.25e-06 1.45e-06 1.95e-06 1.8e-06 2.65e-06 2.3e-06 1.45e-06 1.4e-06 2.2e-06 1.25e-06 1.7e-06 2e-06 2.15e-06 2.1e-06 1.65e-06 1.95e-06 1.65e-06 1.35e-06 1.2e-06 1.8e-06 1.85e-06 1.45e-06 2.55e-06 1.9e-06 1.7e-06 1.9e-06 1.75e-06 2.15e-06 1.75e-06 1.8e-06 2.15e-06 2e-06 1.8e-06 2.25e-06 1.65e-06 1.25e-06 1.6e-06
26 1.85e-06 2.5e-06 1.7e-06 1.6e-06 1.35e-06 2.1e-06 1.65e-06 1.5e-06 1.2e-06 2e-06 1.45e-06 2.1e-06 1.1e-06 1.7e-06 1.5e-06 1.5e-06 2.05e-06 2.65e-06 1.75e-06 1.4e-06 1.4e-06 1.3e-06 1.7e-06 1.85e-06 2.75e-06 1.45e-06 1e-06 8.5e-07 2.45e-06 1.4e-06 1.3e-06 2.15e-06 2.25e-06 2.2e-06 1.6e-06 1.5e-06 1.4e-06 1.15e-06 1.35e-06 1.35e-06 2e-06 1.2e-06 3e-06 1.45e-06 1.85e-06 1.65e-06 1.85e-06 1.95e-06 1.3e-06 1.95e-06 2e-06 2.25e-06 1.9e-06 2.05e-06 2.1e-06 1.05e-06 1.75e-06
27 1.25e-06 2.15e-06 1.3e-06 1.3e-06 8.5e-07 1.6e-06 1.2e-06 8.5e-07 5.5e-07 1.8e-06 1e-06 1.95e-06 3.5e-07 1.45e-06 1e-06 1.15e-06 1.7e-06 2.25e-06 1.35e-06 7.5e-07 9e-07 9e-07 1.9e-06 1.8e-06 2.65e-06 1.4e-06 8.5e-07 7e-07 1.95e-06 1.05e-06 9.5e-07 1.55e-06 2.15e-06 2.1e-06 1.15e-06 1.15e-06 1.25e-06 9e-07 8.5e-07 1e-06 1.65e-06 7.5e-07 2.95e-06 1.1e-06 1.5e-06 1.45e-06 1.85e-06 1.7e-06 8e-07 1.6e-06 1.95e-06 1.8e-06 1.4e-06 1.9e-06 1.55e-06 9.5e-07 1.15e-06
28 2.05e-06 1.85e-06 2.05e-06 2.4e-06 1.75e-06 1.75e-06 1.7e-06 1.9e-06 1.8e-06 2.45e-06 1.8e-06 1.7e-06 1.8e-06 2.05e-06 1.85e-06 1.85e-06 2.35e-06 2e-06 1.95e-06 1.8e-06 1.75e-06 2.05e-06 2.95e-06 2.35e-06 2.6e-06 2.2e-06 2.45e-06 1.95e-06 1.4e-06 1.85e-06 1.55e-06 2.35e-06 2.6e-06 2.55e-06 1.55e-06 1.9e-06 2.3e-06 2.25e-06 1.75e-06 2.05e-06 2.3e-06 2e-06 2.7e-06 1.85e-06 2.15e-06 2.5e-06 2.35e-06 2.35e-06 2e-06 2.25e-06 2.35e-06 1.75e-06 1.95e-06 2e-06 2e-06 2.15e-06 1.25e-06
29 1.4e-06 2.1e-06 1.25e-06 1.7e-06 1e-06 1.55e-06 9e-07 1.05e-06 1.05e-06 2.1e-06 1e-06 1.8e-06 9.5e-07 1.3e-06 1.15e-06 1.05e-06 1.6e-06 1.75e-06 1.35e-06 9.5e-07 9.5e-07 1.15e-06 2.1e-06 1.65e-06 2.5e-06 1.25e-06 1.4e-06 1.05e-06 1.85e-06 1.5e-06 1.45e-06 1.7e-06 2.1e-06 2.05e-06 1.35e-06 1.65e-06 1.25e-06 1.25e-06 1e-06 1.5e-06 1.55e-06 1.1e-06 2.55e-06 1.6e-06 1.45e-06 1.85e-06 1.7e-06 2e-06 1.4e-06 1.5e-06 2.1e-06 1.75e-06 1.55e-06 2.15e-06 1.35e-06 1.2e-06 1.25e-06
30 1.65e-06 2.15e-06 1.65e-06 1.6e-06 1.2e-06 1.75e-06 1.5e-06 1.4e-06 1.05e-06 2.1e-06 1.35e-06 2e-06 1e-06 1.6e-06 1.4e-06 1.4e-06 1.95e-06 2.35e-06 1.55e-06 1.3e-06 1.3e-06 1.4e-06 2.4e-06 2.15e-06 2.85e-06 1.7e-06 1.3e-06 9.5e-07 1.55e-06 1.45e-06 1.6e-06 1.95e-06 2.45e-06 2.4e-06 1.25e-06 1.35e-06 1.6e-06 1.45e-06 1.2e-06 1.25e-06 1.85e-06 1.3e-06 3e-06 1.3e-06 1.85e-06 1.95e-06 2.15e-06 2e-06 1.2e-06 1.8e-06 2.05e-06 1.8e-06 1.8e-06 1.95e-06 1.9e-06 1.35e-06 1.25e-06
31 1.35e-06 2.25e-06 1.55e-06 2.05e-06 1.55e-06 2.1e-06 1.55e-06 1.5e-06 1.45e-06 2.3e-06 1.6e-06 2.35e-06 1.3e-06 1.7e-06 1.5e-06 1.8e-06 1.7e-06 2.2e-06 1.45e-06 1.4e-06 1.6e-06 1.8e-06 2.35e-06 2.05e-06 2.5e-06 2e-06 2.15e-06 1.55e-06 2.35e-06 1.7e-06 1.95e-06 2.6e-06 1.9e-06 1.95e-06 1.9e-06 2.2e-06 2.05e-06 1.75e-06 1.55e-06 1.8e-06 1.75e-06 1.65e-06 2.3e-06 2.15e-06 1.6e-06 2.05e-06 2.4e-06 2.2e-06 1.6e-06 1.7e-06 2.4e-06 1.8e-06 1.65e-06 2.35e-06 1.35e-06 1.8e-06 1.7e-06
32 1.9e-06 2.4e-06 1.85e-06 2.4e-06 2.1e-06 2.65e-06 2.1e-06 2.05e-06 2.05e-06 2.2e-06 2.15e-06 2.2e-06 1.95e-06 2e-06 2e-06 2.35e-06 2.05e-06 2.45e-06 1.9e-06 1.95e-06 2.15e-06 2.35e-06 1.8e-06 1.9e-06 2.05e-06 2.15e-06 2.25e-06 2.15e-06 2.6e-06 2.1e-06 2.45e-06 1.9e-06 3.3e-06 1.7e-06 2.45e-06 2.75e-06 2.4e-06 1.9e-06 2.1e-06 2.35e-06 2e-06 2.2e-06 2.15e-06 2.7e-06 2.05e-06 1.9e-06 2.25e-06 2.15e-06 2.15e-06 1.95e-06 2.25e-06 2.25e-06 1.85e-06 2.2e-06 1.85e-06 1.95e-06 2.25e-06
