 slim_762011265 slim_762011288 slim_762011264 slim_762011270 slim_762011242 slim_762011230 slim_762011276 slim_762011274 slim_762011228 slim_762011287 slim_762011229 slim_762011278 slim_762011282 slim_762011263 slim_762011272 slim_762011262 slim_762011253 slim_762011245 slim_762011225 slim_762011224 slim_762011257 slim_762011241 slim_762011227 slim_762011237 slim_762011277 slim_762011285 slim_762011289 slim_762011247 slim_762011254 slim_762011231 slim_762011239 slim_762011249 slim_762011279 slim_762011267 slim_762011266 slim_762011280 slim_762011244 slim_762011243 slim_762011255 slim_762011290 slim_762011286 slim_762011233 slim_762011258 slim_762011251 slim_762011273 slim_762011234 slim_762011250 slim_762011284 slim_762011252 slim_762011232 slim_762011268 slim_762011283 slim_762011238 slim_762011269 slim_762011223 slim_762011236 slim_762011240 slim_762011235 slim_762011271 slim_762011260 slim_762011259 slim_762011275 slim_762011261 slim_762011256 slim_762011246 slim_762011226 slim_762011281 slim_762011248
27 1.25e-06 2.05e-06 1.8e-06 2.15e-06 2.3e-06 2.35e-06 1.55e-06 2.3e-06 1.6e-06 1.95e-06 1.6e-06 2.35e-06 2.4e-06 1.9e-06 2e-06 1.75e-06 2.25e-06 1.55e-06 2.35e-06 2.35e-06 2.4e-06 2.6e-06 2.55e-06 2.35e-06 1.6e-06 1.95e-06 1.65e-06 1.3e-06 2.1e-06 2.45e-06 1.55e-06 1.55e-06 2.35e-06 1.6e-06 1.2e-06 1.65e-06 1.2e-06 2.25e-06 1.7e-06 1.3e-06 1.8e-06 1.2e-06 1.9e-06 1.45e-06 2e-06 1.75e-06 2.6e-06 2.45e-06 1.45e-06 2.65e-06 1.65e-06 2.25e-06 1.85e-06 1.35e-06 2.85e-06 2.35e-06 1.15e-06 2.55e-06 1.85e-06 1.75e-06 2.2e-06 2.3e-06 1.1e-06 1.9e-06 1.4e-06 2.1e-06 2.4e-06 1.15e-06
28 1.75e-06 2.2e-06 2.1e-06 2.55e-06 2.8e-06 2.25e-06 1.35e-06 1.6e-06 2.35e-06 1.5e-06 2.35e-06 2.3e-06 2.75e-06 1.85e-06 2.4e-06 1.6e-06 1.6e-06 1.4e-06 2.5e-06 2.7e-06 2.75e-06 2.05e-06 2e-06 2.15e-06 1.65e-06 1.75e-06 1.9e-06 2.1e-06 1.4e-06 2.6e-06 1.1e-06 1.95e-06 2.7e-06 1.8e-06 1.65e-06 1.8e-06 1.25e-06 2.15e-06 1.15e-06 2.2e-06 7.5e-07 2.1e-06 1.15e-06 1.4e-06 1.8e-06 2.4e-06 2.05e-06 1.9e-06 1.5e-06 2.25e-06 1.9e-06 2.15e-06 2.2e-06 2.05e-06 2.35e-06 2.5e-06 2e-06 2.2e-06 1.65e-06 1.35e-06 1.75e-06 1.65e-06 1.6e-06 1.7e-06 1.85e-06 2.5e-06 2.75e-06 2.2e-06
29 2.75e-06 1.65e-06 1.95e-06 1.4e-06 1.35e-06 2.6e-06 2.8e-06 2.5e-06 1.9e-06 2.95e-06 1.9e-06 2.1e-06 1.7e-06 1.65e-06 1.85e-06 2.65e-06 2.85e-06 2.4e-06 1.85e-06 1.65e-06 1.65e-06 2.1e-06 2.15e-06 1.9e-06 2.85e-06 1.95e-06 2.2e-06 2.45e-06 2.6e-06 2.4e-06 2.55e-06 3.05e-06 1.65e-06 2.8e-06 2.55e-06 3.05e-06 2.5e-06 2.5e-06 2.25e-06 1.9e-06 2.45e-06 2.2e-06 2.75e-06 2.4e-06 1.85e-06 1.95e-06 2.15e-06 2.55e-06 2.65e-06 2.05e-06 2.2e-06 1.95e-06 2.35e-06 2.2e-06 2.15e-06 1.2e-06 2.9e-06 2.2e-06 2.85e-06 2.7e-06 2.1e-06 2.9e-06 2.5e-06 2.35e-06 2.95e-06 1.45e-06 1.65e-06 3.1e-06
30 1.35e-06 2.1e-06 1.6e-06 2.3e-06 2.6e-06 1.85e-06 1.55e-06 1.75e-06 2e-06 1.05e-06 2e-06 2.35e-06 2.4e-06 1.75e-06 1.85e-06 1.5e-06 1.75e-06 1.7e-06 2.15e-06 2.35e-06 2.4e-06 2.3e-06 2.2e-06 2.15e-06 1.5e-06 1.45e-06 1.6e-06 1.55e-06 1.1e-06 2.55e-06 9e-07 1.35e-06 2.35e-06 1.4e-06 1e-06 1.55e-06 8e-07 1.75e-06 9.5e-07 1.7e-06 5e-07 1.55e-06 1.45e-06 7.5e-07 1.6e-06 2.05e-06 2.3e-06 1.85e-06 1.15e-06 2.35e-06 1.6e-06 1.9e-06 1.7e-06 1.4e-06 2.55e-06 2.45e-06 1.15e-06 2.25e-06 1.05e-06 1.25e-06 1.95e-06 1.8e-06 9.5e-07 1.6e-06 8e-07 2.2e-06 2.4e-06 1.35e-06
31 1.1e-06 2.8e-06 2.35e-06 2.8e-06 3.25e-06 2.15e-06 1.95e-06 2.3e-06 2.35e-06 1.65e-06 2.35e-06 2.55e-06 2.95e-06 2.3e-06 2.25e-06 1.7e-06 1.7e-06 2.05e-06 2.55e-06 2.9e-06 2.95e-06 2.8e-06 2.7e-06 2.65e-06 1.05e-06 2.25e-06 1.55e-06 1.55e-06 1.95e-06 3.05e-06 1.35e-06 2e-06 2.9e-06 1.4e-06 1.35e-06 1.75e-06 1.3e-06 2.05e-06 1.8e-06 1.9e-06 1.45e-06 1.75e-06 1.6e-06 1.6e-06 2.2e-06 2.35e-06 2.8e-06 2.25e-06 1.25e-06 2.85e-06 1.55e-06 2.3e-06 2.05e-06 1.65e-06 3.05e-06 2.95e-06 1.1e-06 2.75e-06 1.55e-06 1.2e-06 2.65e-06 1.75e-06 1.4e-06 2.1e-06 1.15e-06 2.7e-06 2.95e-06 1.3e-06
32 2.7e-06 1.6e-06 1.7e-06 1.35e-06 1.4e-06 2.25e-06 2.75e-06 2.5e-06 1.85e-06 2.8e-06 1.85e-06 2.35e-06 1.3e-06 1.85e-06 1.3e-06 2.6e-06 3e-06 2.5e-06 1.7e-06 1.25e-06 1.3e-06 2.25e-06 2.2e-06 2e-06 3e-06 2e-06 2.15e-06 2.35e-06 2.7e-06 1.65e-06 2.35e-06 2.9e-06 2.5e-06 2.75e-06 2.15e-06 3e-06 2.4e-06 2.15e-06 2.2e-06 1.8e-06 2.5e-06 1.95e-06 2.85e-06 1.85e-06 1.85e-06 1.9e-06 2.25e-06 2.2e-06 2.6e-06 2.3e-06 2.15e-06 1.55e-06 1.95e-06 1.8e-06 2.3e-06 1.55e-06 2.55e-06 2.35e-06 2.7e-06 2.85e-06 2.15e-06 3.05e-06 2.1e-06 2.45e-06 2.5e-06 1.3e-06 1.3e-06 2.75e-06
33 1.15e-06 2.5e-06 2.1e-06 2.55e-06 2.8e-06 1.9e-06 1.85e-06 2.1e-06 2.15e-06 1.55e-06 2.15e-06 2.3e-06 2.8e-06 2.2e-06 2.3e-06 1.6e-06 1.6e-06 1.95e-06 2.6e-06 2.75e-06 2.8e-06 2.4e-06 2.3e-06 2.3e-06 1.1e-06 2e-06 1.55e-06 1.6e-06 1.8e-06 2.8e-06 1.4e-06 1.4e-06 2.75e-06 2.1e-06 1.3e-06 1.6e-06 1.3e-06 1.8e-06 1.7e-06 1.9e-06 1.4e-06 1.75e-06 1.5e-06 1.55e-06 2.15e-06 2.15e-06 2.4e-06 2.15e-06 1.1e-06 2.4e-06 1.55e-06 2.35e-06 1.95e-06 1.75e-06 2.7e-06 2.7e-06 1.4e-06 2.35e-06 1.3e-06 1.1e-06 2.3e-06 1.65e-06 1.4e-06 1.7e-06 1.55e-06 2.45e-06 2.8e-06 1.65e-06
34 1.2e-06 2e-06 1.5e-06 2.1e-06 2.55e-06 1.9e-06 1.55e-06 1.9e-06 1.8e-06 1.45e-06 1.8e-06 2.4e-06 2.2e-06 1.7e-06 1.5e-06 1.55e-06 2.05e-06 1.7e-06 2.05e-06 2.15e-06 2.2e-06 2.5e-06 2.4e-06 2.25e-06 1.65e-06 1.8e-06 1.5e-06 1.2e-06 1.65e-06 2.55e-06 1e-06 1.35e-06 2.15e-06 1.3e-06 1.2e-06 1.6e-06 1e-06 1.8e-06 1.25e-06 1.35e-06 1.25e-06 1.2e-06 1.7e-06 6e-07 1.55e-06 1.8e-06 2.5e-06 1.9e-06 1.05e-06 2.55e-06 1.5e-06 1.75e-06 1.45e-06 1.05e-06 2.75e-06 2.45e-06 8.5e-07 2.45e-06 1.45e-06 1.55e-06 2.1e-06 2.1e-06 7e-07 1.8e-06 9e-07 2e-06 2.2e-06 1.1e-06
35 1.45e-06 2.75e-06 2.35e-06 2.8e-06 3.2e-06 2.25e-06 1.7e-06 2e-06 2.35e-06 1.45e-06 2.35e-06 2.45e-06 3.05e-06 2.3e-06 2.4e-06 1.6e-06 1.6e-06 2.05e-06 2.7e-06 3e-06 3.05e-06 2.55e-06 2.45e-06 2.55e-06 1.4e-06 2.25e-06 1.75e-06 1.65e-06 1.8e-06 3.05e-06 1.55e-06 1.75e-06 3e-06 1.6e-06 1.6e-06 2.5e-06 1.35e-06 2.15e-06 1.8e-06 2e-06 1.5e-06 1.7e-06 1.6e-06 1.65e-06 2.25e-06 2.5e-06 2.55e-06 2.15e-06 1.4e-06 2.7e-06 1.75e-06 2.45e-06 2.3e-06 1.85e-06 2.75e-06 2.95e-06 1.75e-06 2.35e-06 1.7e-06 1.3e-06 2.45e-06 1.65e-06 1.5e-06 1.85e-06 1.85e-06 2.7e-06 3.05e-06 1.75e-06
36 1.1e-06 2.2e-06 1.75e-06 2.25e-06 2.65e-06 1.9e-06 1.35e-06 1.85e-06 1.8e-06 1.3e-06 1.8e-06 2.25e-06 2.45e-06 1.75e-06 1.8e-06 1.35e-06 1.65e-06 1.6e-06 2.1e-06 2.4e-06 2.45e-06 2.35e-06 2.25e-06 2.2e-06 1.25e-06 1.6e-06 1.4e-06 1.2e-06 1.25e-06 2.5e-06 8e-07 1.3e-06 2.4e-06 1.3e-06 1e-06 1.35e-06 1.4e-06 1.8e-06 1.15e-06 1.45e-06 7.5e-07 1.25e-06 1.35e-06 1e-06 1.65e-06 1.95e-06 2.35e-06 1.9e-06 1.05e-06 2.4e-06 1.4e-06 1.85e-06 1.7e-06 1.25e-06 2.6e-06 2.4e-06 1.1e-06 2.3e-06 1.3e-06 1.15e-06 2e-06 1.7e-06 9e-07 1.65e-06 1.1e-06 2.15e-06 2.45e-06 1.2e-06
37 1.85e-06 2.5e-06 2e-06 2.25e-06 2.6e-06 1.65e-06 2.4e-06 2.3e-06 2.4e-06 1.95e-06 2.4e-06 2.45e-06 2.2e-06 2.1e-06 1.6e-06 2.05e-06 2e-06 2.45e-06 1.95e-06 2.15e-06 2.2e-06 2.5e-06 2.4e-06 2.4e-06 1.7e-06 2.05e-06 1.65e-06 2.25e-06 2.15e-06 2.5e-06 1.75e-06 2.05e-06 2.15e-06 1.8e-06 1.8e-06 2.15e-06 1.8e-06 3.1e-06 1.95e-06 2.05e-06 1.7e-06 1.9e-06 2e-06 1.55e-06 1.95e-06 2.45e-06 2.5e-06 1.85e-06 1.8e-06 2.5e-06 1.65e-06 1.65e-06 2.1e-06 1.75e-06 2.7e-06 2.4e-06 2.15e-06 2.45e-06 1.75e-06 1.6e-06 2.4e-06 2.05e-06 1.75e-06 2.1e-06 2.1e-06 2.15e-06 2.2e-06 2.35e-06
38 1.65e-06 1.55e-06 1.6e-06 2.15e-06 2.3e-06 2.05e-06 1.6e-06 1.35e-06 1.95e-06 1.45e-06 1.95e-06 2.2e-06 2.25e-06 1.35e-06 2e-06 1.6e-06 1.8e-06 1.55e-06 2.1e-06 2.2e-06 2.25e-06 2e-06 1.95e-06 1.8e-06 1.75e-06 1.55e-06 1.8e-06 1.7e-06 1.15e-06 2.25e-06 9.5e-07 1.8e-06 2.2e-06 1.7e-06 1.25e-06 1.8e-06 1.15e-06 1.95e-06 1.6e-06 1.8e-06 8.5e-07 1.8e-06 1.5e-06 9e-07 1.45e-06 2e-06 2e-06 1.85e-06 1.4e-06 2e-06 1.8e-06 2.05e-06 1.8e-06 1.65e-06 2.25e-06 2.15e-06 1.65e-06 2.1e-06 1.5e-06 1.45e-06 1.8e-06 1.85e-06 1.2e-06 1.6e-06 1.45e-06 2.1e-06 2.25e-06 1.85e-06
39 1.6e-06 1.9e-06 1.7e-06 1.6e-06 2e-06 2.15e-06 1.9e-06 2.3e-06 1.6e-06 2.1e-06 1.6e-06 2.25e-06 1.85e-06 1.6e-06 1.3e-06 1.8e-06 2.4e-06 1.9e-06 1.7e-06 1.8e-06 1.85e-06 2.45e-06 2.4e-06 2.2e-06 2e-06 1.9e-06 1.5e-06 1.3e-06 2.2e-06 1.9e-06 1.7e-06 1.9e-06 1.8e-06 1.9e-06 1.35e-06 2e-06 1.45e-06 2.05e-06 1.8e-06 1.9e-06 1.9e-06 1.15e-06 2.15e-06 1.45e-06 1.65e-06 1.7e-06 2.45e-06 2.15e-06 1.65e-06 2.5e-06 1.5e-06 1.55e-06 1.8e-06 1.15e-06 2.6e-06 1.8e-06 1.45e-06 2.4e-06 2.1e-06 2e-06 2.15e-06 2.45e-06 1.2e-06 2.05e-06 1.65e-06 1.55e-06 1.85e-06 1.6e-06
40 1.35e-06 2.25e-06 1.75e-06 2.4e-06 2.7e-06 1.8e-06 1.55e-06 1.65e-06 2.2e-06 1.1e-06 2.2e-06 2.2e-06 2.55e-06 1.7e-06 2e-06 1.45e-06 1.4e-06 1.65e-06 2.1e-06 2.5e-06 2.55e-06 2.15e-06 2.05e-06 2.1e-06 1.2e-06 1.3e-06 1.5e-06 1.8e-06 7.5e-07 2.45e-06 5e-07 1.45e-06 2.5e-06 1.4e-06 1.25e-06 1.5e-06 7.5e-07 1.7e-06 8.5e-07 1.9e-06 1e-07 1.75e-06 1.15e-06 9.5e-07 1.55e-06 2.25e-06 2.15e-06 1.75e-06 1.1e-06 2.2e-06 1.5e-06 1.85e-06 1.95e-06 1.65e-06 2.4e-06 2.35e-06 1.55e-06 2.1e-06 1.15e-06 9e-07 1.85e-06 1.45e-06 1.2e-06 1.45e-06 1.3e-06 2.3e-06 2.55e-06 1.75e-06
41 1.45e-06 2.2e-06 1.75e-06 1.7e-06 2.35e-06 2e-06 1.65e-06 2.3e-06 1.7e-06 1.95e-06 1.7e-06 2.4e-06 2e-06 1.75e-06 1.1e-06 1.7e-06 2.25e-06 2e-06 1.7e-06 1.95e-06 2e-06 2.6e-06 2.5e-06 2.35e-06 1.85e-06 1.95e-06 1.3e-06 1.2e-06 2.1e-06 2.2e-06 1.55e-06 1.75e-06 1.95e-06 1.75e-06 1.2e-06 1.7e-06 1.25e-06 1.9e-06 1.8e-06 1.15e-06 1.75e-06 1.6e-06 2e-06 1.3e-06 1.65e-06 1.85e-06 2.6e-06 2e-06 1.5e-06 2.65e-06 1.3e-06 1.4e-06 1.65e-06 9.5e-07 2.75e-06 2.1e-06 1.3e-06 2.55e-06 1.95e-06 1.85e-06 2.2e-06 2.3e-06 1.1e-06 2.2e-06 1.5e-06 1.6e-06 2e-06 1.3e-06
42 1.3e-06 2.45e-06 2.35e-06 2.65e-06 3e-06 2.1e-06 1.5e-06 1.65e-06 2.35e-06 1.55e-06 2.35e-06 2.15e-06 2.9e-06 2.05e-06 2.45e-06 1.4e-06 1.15e-06 1.55e-06 2.6e-06 2.85e-06 2.9e-06 2.05e-06 1.95e-06 2.15e-06 9.5e-07 2.05e-06 1.55e-06 1.9e-06 1.15e-06 2.75e-06 1.45e-06 1.6e-06 2.85e-06 1.5e-06 1.7e-06 1.6e-06 1.35e-06 2e-06 1.5e-06 2.15e-06 1.15e-06 2e-06 1.8e-06 1.7e-06 2e-06 2.4e-06 2.05e-06 1.85e-06 1.3e-06 2.25e-06 1.55e-06 2.2e-06 2.2e-06 2e-06 2.35e-06 2.65e-06 1.9e-06 2.2e-06 1.6e-06 9e-07 1.95e-06 1.2e-06 1.65e-06 1.7e-06 2e-06 2.55e-06 2.9e-06 2.1e-06
43 1.5e-06 1.7e-06 1.1e-06 1.95e-06 2.35e-06 1.65e-06 1.6e-06 1.6e-06 1.85e-06 1.25e-06 1.85e-06 2.35e-06 1.9e-06 1.45e-06 1.25e-06 1.6e-06 2.05e-06 1.7e-06 1.85e-06 1.85e-06 1.9e-06 2.3e-06 2.2e-06 2.05e-06 1.85e-06 1.55e-06 1.55e-06 1.45e-06 1.4e-06 2.4e-06 7.5e-07 1.6e-06 1.85e-06 1.55e-06 6e-07 1.65e-06 1e-06 1.55e-06 9e-07 1.45e-06 9.5e-07 1.3e-06 1.7e-06 0.0 1.2e-06 1.9e-06 2.3e-06 1.6e-06 1.25e-06 2.35e-06 1.55e-06 1.5e-06 1.4e-06 1e-06 2.55e-06 2.3e-06 1.2e-06 2.25e-06 1.3e-06 1.55e-06 1.9e-06 2.1e-06 5.5e-07 1.6e-06 9.5e-07 1.85e-06 1.9e-06 1.4e-06
44 2e-06 1.8e-06 1.7e-06 1.8e-06 2.2e-06 2.05e-06 2.05e-06 1.85e-06 2.05e-06 2.05e-06 2.05e-06 2.35e-06 1.9e-06 1.3e-06 1.4e-06 1.95e-06 2.2e-06 2e-06 1.6e-06 1.85e-06 1.9e-06 2.25e-06 2.2e-06 2.05e-06 2.15e-06 1.85e-06 1.7e-06 2e-06 1.8e-06 1.85e-06 1.6e-06 2.2e-06 1.85e-06 2.15e-06 1.55e-06 2.25e-06 1.65e-06 1.95e-06 1.45e-06 1.65e-06 1.55e-06 1.65e-06 2e-06 1.2e-06 2.4e-06 2.1e-06 2.25e-06 1.85e-06 1.85e-06 2.3e-06 1.7e-06 1.5e-06 1.85e-06 1.5e-06 2.4e-06 1.75e-06 2e-06 2.35e-06 2.1e-06 1.95e-06 2.05e-06 2.25e-06 1.5e-06 2.15e-06 1.95e-06 1.75e-06 1.9e-06 2.2e-06
45 2e-06 1.65e-06 1.85e-06 1.65e-06 1.65e-06 2.55e-06 2.25e-06 2.35e-06 1.6e-06 2.45e-06 1.6e-06 2.2e-06 1.95e-06 2e-06 2.05e-06 2.2e-06 2.65e-06 2.05e-06 2.4e-06 1.9e-06 1.9e-06 2.15e-06 2.15e-06 1.9e-06 2.45e-06 2e-06 2.1e-06 1.75e-06 2.4e-06 1.95e-06 2.05e-06 2.35e-06 1.9e-06 2.15e-06 1.8e-06 2.5e-06 1.95e-06 2.45e-06 2e-06 1.7e-06 2.25e-06 1.85e-06 2.4e-06 1.9e-06 2.1e-06 3e-06 2.2e-06 2.55e-06 2.05e-06 2.2e-06 2.1e-06 2.3e-06 1.75e-06 1.85e-06 2.3e-06 1.85e-06 1.8e-06 2.25e-06 2.3e-06 2.4e-06 2.1e-06 2.7e-06 1.8e-06 2.1e-06 2.05e-06 1.65e-06 1.9e-06 2.15e-06
46 2.5e-06 1.75e-06 2.25e-06 2.05e-06 1.9e-06 2.6e-06 2.4e-06 1.9e-06 2.15e-06 2.35e-06 2.15e-06 2.05e-06 2.3e-06 2.15e-06 2.65e-06 2.15e-06 2.1e-06 2.15e-06 2.8e-06 2.25e-06 2.3e-06 1.65e-06 1.6e-06 1.7e-06 2.35e-06 2.15e-06 2.35e-06 2.6e-06 2.05e-06 2.15e-06 2.3e-06 2.8e-06 2.25e-06 2.4e-06 2.5e-06 2.55e-06 2.35e-06 2.5e-06 2e-06 2.45e-06 2.15e-06 2.6e-06 2.05e-06 2.3e-06 2.25e-06 2.2e-06 3.2e-06 2.25e-06 2.3e-06 1.85e-06 2.35e-06 2.7e-06 2.4e-06 2.6e-06 1.9e-06 2.05e-06 2.9e-06 1.95e-06 2.35e-06 2.1e-06 2e-06 2.15e-06 2.45e-06 1.9e-06 2.85e-06 2e-06 2.3e-06 3.1e-06
47 2.05e-06 2.4e-06 2.2e-06 2.3e-06 2.8e-06 1.95e-06 2.2e-06 1.95e-06 2.5e-06 1.95e-06 2.5e-06 2.4e-06 2.25e-06 2e-06 1.65e-06 1.9e-06 1.9e-06 2.3e-06 2e-06 2.2e-06 2.25e-06 2.25e-06 2.15e-06 2.3e-06 1.95e-06 2.25e-06 1.8e-06 2.45e-06 1.9e-06 2.55e-06 1.85e-06 2.25e-06 2.2e-06 2.15e-06 1.9e-06 2.15e-06 1.9e-06 1.85e-06 1.85e-06 2.15e-06 1.75e-06 2e-06 1.85e-06 1.6e-06 1.85e-06 2.55e-06 2.25e-06 3.2e-06 1.9e-06 2.45e-06 1.8e-06 1.7e-06 2.2e-06 1.85e-06 2.5e-06 2.45e-06 2.3e-06 2.4e-06 2.1e-06 1.75e-06 2.3e-06 1.95e-06 1.85e-06 2.2e-06 2.25e-06 2.2e-06 2.25e-06 2.5e-06
48 1e-06 2.35e-06 1.95e-06 2.4e-06 2.8e-06 1.9e-06 1.6e-06 1.8e-06 2.05e-06 1.35e-06 2.05e-06 2.2e-06 2.65e-06 1.9e-06 2e-06 1.35e-06 1.4e-06 1.75e-06 2.3e-06 2.6e-06 2.65e-06 2.3e-06 2.2e-06 2.15e-06 1e-06 1.85e-06 1.35e-06 1.45e-06 1.5e-06 2.65e-06 1.15e-06 1.25e-06 2.6e-06 1.1e-06 1.05e-06 1.4e-06 1.05e-06 1.8e-06 1.4e-06 1.65e-06 1.1e-06 1.5e-06 1.3e-06 1.25e-06 1.85e-06 2.05e-06 2.3e-06 1.9e-06 1.7e-06 2.35e-06 1.35e-06 2.05e-06 1.85e-06 1.5e-06 2.55e-06 2.55e-06 1.2e-06 2.25e-06 1.35e-06 9e-07 2.15e-06 1.45e-06 1.15e-06 1.6e-06 1.35e-06 2.3e-06 2.65e-06 1.45e-06
49 2.55e-06 1.75e-06 2.3e-06 2.05e-06 1.95e-06 2.6e-06 2.6e-06 2e-06 2.15e-06 2.5e-06 2.15e-06 2.05e-06 2.35e-06 2.15e-06 2.7e-06 2.3e-06 2.25e-06 2.35e-06 2.8e-06 2.3e-06 2.3e-06 1.8e-06 1.8e-06 1.65e-06 2.4e-06 2.2e-06 2.4e-06 2.65e-06 2.25e-06 2.05e-06 2.35e-06 2.85e-06 2.3e-06 2.4e-06 2.55e-06 2.7e-06 2.4e-06 2.5e-06 2e-06 2.5e-06 2.2e-06 2.65e-06 2.25e-06 2.35e-06 2.3e-06 2.2e-06 1.85e-06 2.45e-06 2.35e-06 3.3e-06 2.4e-06 2.75e-06 2.45e-06 2.65e-06 2e-06 2.05e-06 2.95e-06 2.05e-06 2.35e-06 2.15e-06 2.2e-06 2.3e-06 2.5e-06 2.05e-06 2.9e-06 2.05e-06 2.3e-06 3.15e-06
50 1.25e-06 2.4e-06 1.95e-06 1.9e-06 2.5e-06 1.75e-06 1.95e-06 2.1e-06 2.05e-06 1.8e-06 2.05e-06 2.15e-06 2.2e-06 1.8e-06 1.35e-06 1.6e-06 1.55e-06 2e-06 1.75e-06 2.15e-06 2.2e-06 2.35e-06 2.25e-06 2.2e-06 1.1e-06 1.9e-06 1.05e-06 1.65e-06 1.9e-06 2.2e-06 1.6e-06 1.55e-06 2.15e-06 1.55e-06 1.5e-06 1.75e-06 1.4e-06 1.65e-06 1.8e-06 1.5e-06 1.5e-06 1.3e-06 1.55e-06 1.55e-06 1.7e-06 2.1e-06 2.35e-06 1.8e-06 1.35e-06 2.4e-06 2.1e-06 1.45e-06 1.9e-06 1.3e-06 2.5e-06 2.1e-06 1.65e-06 2.3e-06 1.75e-06 1.15e-06 2.2e-06 1.6e-06 1.45e-06 1.95e-06 1.85e-06 1.8e-06 2.2e-06 1.85e-06
51 2.1e-06 2.4e-06 1.85e-06 1.65e-06 2.35e-06 1.75e-06 2.3e-06 2.5e-06 2.25e-06 2.35e-06 2.25e-06 2.55e-06 1.6e-06 1.7e-06 6.5e-07 2.2e-06 2.45e-06 2.4e-06 1.1e-06 1.55e-06 1.6e-06 2.7e-06 2.6e-06 2.55e-06 2.25e-06 2e-06 1.45e-06 2.25e-06 2.15e-06 1.95e-06 1.9e-06 2.3e-06 1.55e-06 2.35e-06 1.75e-06 2.45e-06 1.85e-06 1.65e-06 2.05e-06 1.55e-06 1.85e-06 1.4e-06 2.2e-06 1.5e-06 1.5e-06 2.3e-06 2.7e-06 1.7e-06 2.05e-06 2.75e-06 1.45e-06 1.2e-06 1.95e-06 1.25e-06 2.75e-06 1.85e-06 2.1e-06 2.65e-06 2.4e-06 2.15e-06 2.2e-06 2.5e-06 1.7e-06 2.6e-06 2.15e-06 1.55e-06 1.6e-06 2.3e-06
52 1.8e-06 1.9e-06 1.8e-06 1.9e-06 2.15e-06 2.2e-06 2.1e-06 2.2e-06 1.85e-06 2.15e-06 1.85e-06 2.45e-06 2e-06 2e-06 1.7e-06 2e-06 2.45e-06 2.2e-06 2.2e-06 1.95e-06 2e-06 2.4e-06 2.3e-06 2.15e-06 2.25e-06 2.05e-06 1.9e-06 1.85e-06 2.2e-06 2.35e-06 1.7e-06 2.05e-06 1.95e-06 1.95e-06 1.45e-06 2.3e-06 1.7e-06 2.1e-06 1.8e-06 1.8e-06 1.95e-06 1.65e-06 2.2e-06 1.4e-06 1.85e-06 1.75e-06 2.4e-06 2.2e-06 1.85e-06 2.45e-06 1.9e-06 1.95e-06 2.6e-06 1.5e-06 2.55e-06 2.25e-06 1.5e-06 2.5e-06 2e-06 2.2e-06 2.2e-06 2.5e-06 1.45e-06 2.3e-06 1.65e-06 1.8e-06 2e-06 1.85e-06
53 1.45e-06 2.1e-06 1.6e-06 1.7e-06 2.35e-06 1.85e-06 1.8e-06 2.2e-06 1.75e-06 1.85e-06 1.75e-06 2.4e-06 1.85e-06 1.65e-06 9.5e-07 1.7e-06 2.25e-06 2e-06 1.55e-06 1.8e-06 1.85e-06 2.6e-06 2.5e-06 2.35e-06 1.85e-06 1.9e-06 1.3e-06 1.35e-06 2.05e-06 2.2e-06 1.4e-06 1.65e-06 1.8e-06 1.75e-06 1.05e-06 1.85e-06 1.25e-06 1.75e-06 1.65e-06 1.15e-06 1.65e-06 9.5e-07 2e-06 1e-06 1.5e-06 1.85e-06 2.6e-06 1.85e-06 1.5e-06 2.65e-06 1.3e-06 1.25e-06 1.5e-06 1.6e-06 2.75e-06 2.1e-06 1.2e-06 2.55e-06 1.85e-06 1.85e-06 2.2e-06 2.3e-06 9.5e-07 2.2e-06 1.3e-06 1.6e-06 1.85e-06 1.35e-06
54 2.75e-06 1.9e-06 2.4e-06 2.05e-06 1.95e-06 2.8e-06 2.7e-06 1.95e-06 2.25e-06 2.55e-06 2.25e-06 2.2e-06 2.35e-06 2.3e-06 2.7e-06 2.3e-06 2.15e-06 2.45e-06 2.85e-06 2.3e-06 2.3e-06 1.85e-06 1.85e-06 1.8e-06 2.6e-06 2.3e-06 2.5e-06 2.85e-06 2.35e-06 2.15e-06 2.55e-06 3.05e-06 2.3e-06 2.7e-06 2.75e-06 2.75e-06 2.6e-06 2.7e-06 2.25e-06 2.6e-06 2.4e-06 2.75e-06 2.35e-06 2.55e-06 2.4e-06 2.3e-06 1.9e-06 2.5e-06 2.55e-06 2e-06 2.5e-06 2.75e-06 2.55e-06 2.75e-06 3.3e-06 2.05e-06 3.15e-06 2e-06 2.65e-06 2.35e-06 2.2e-06 2.1e-06 2.7e-06 2.2e-06 3.1e-06 2.05e-06 2.3e-06 3.35e-06
