 slim_762475526 slim_762475530 slim_762475536 slim_762475490 slim_762475516 slim_762475551 slim_762475492 slim_762475493 slim_762475521 slim_762475542 slim_762475489 slim_762475541 slim_762475515 slim_762475499 slim_762475547 slim_762475533 slim_762475504 slim_762475522 slim_762475508 slim_762475494 slim_762475552 slim_762475543 slim_762475534 slim_762475553 slim_762475510 slim_762475554 slim_762475491 slim_762475545 slim_762475497 slim_762475535 slim_762475525 slim_762475544 slim_762475503 slim_762475519 slim_762475498 slim_762475520 slim_762475532 slim_762475538 slim_762475505 slim_762475527 slim_762475548 slim_762475550 slim_762475500 slim_762475539 slim_762475549 slim_762475495 slim_762475546 slim_762475517 slim_762475557 slim_762475506 slim_762475558 slim_762475556 slim_762475507 slim_762475523 slim_762475528 slim_762475531 slim_762475540 slim_762475501 slim_762475518 slim_762475529 slim_762475537 slim_762475512 slim_762475514 slim_762475496 slim_762475555 slim_762475513 slim_762475511 slim_762475524 slim_762475509 slim_762475502
26 1.5e-06 1.3e-06 1.75e-06 1.6e-06 2.2e-06 1.9e-06 1.85e-06 2.45e-06 1.85e-06 8e-07 1.95e-06 3e-06 2.65e-06 1.45e-06 1.5e-06 2.2e-06 2.2e-06 2.55e-06 2.35e-06 2.75e-06 1.8e-06 1.8e-06 1.7e-06 2.15e-06 1.65e-06 8e-07 1.2e-06 2.75e-06 7.5e-07 1.65e-06 2.6e-06 1.9e-06 1.8e-06 1.25e-06 7e-07 1.85e-06 1.75e-06 2.25e-06 2.55e-06 2.1e-06 6.5e-07 1.15e-06 1.25e-06 1.75e-06 1.75e-06 1.75e-06 1.7e-06 2.45e-06 2.4e-06 1.95e-06 1.4e-06 1.95e-06 2.7e-06 1.85e-06 2.45e-06 2.3e-06 9e-07 1.7e-06 1.4e-06 9e-07 1.65e-06 1.4e-06 1.3e-06 2.4e-06 1.25e-06 1.45e-06 9e-07 2.8e-06 1.85e-06 1.65e-06
27 2.15e-06 2.25e-06 1.9e-06 2.2e-06 1.05e-06 2.05e-06 1.95e-06 1.85e-06 2.1e-06 2.95e-06 2.15e-06 1.5e-06 1.35e-06 2.45e-06 2.05e-06 1.05e-06 1.75e-06 1.5e-06 1.5e-06 1.8e-06 2.15e-06 2.25e-06 2.05e-06 2.45e-06 1.8e-06 2.55e-06 2.75e-06 1.9e-06 2.9e-06 1.85e-06 2.05e-06 2.05e-06 2.15e-06 3.25e-06 2.5e-06 2.2e-06 1.2e-06 1.6e-06 1.95e-06 1.9e-06 2.8e-06 2.7e-06 2.25e-06 2.1e-06 1.95e-06 1.9e-06 2.25e-06 1.4e-06 1.35e-06 2.3e-06 2.1e-06 2.25e-06 1.65e-06 2.15e-06 1.4e-06 1.55e-06 2.95e-06 2.05e-06 1.8e-06 2.9e-06 2.1e-06 2.05e-06 1.95e-06 1.1e-06 1.85e-06 1.95e-06 2.8e-06 1.9e-06 2.65e-06 1.95e-06
28 1.65e-06 1.1e-06 2.2e-06 1.65e-06 2.4e-06 2e-06 2.15e-06 2.7e-06 1.9e-06 2e-07 1.95e-06 3.05e-06 2.85e-06 1.65e-06 1.45e-06 2.4e-06 2.3e-06 2.6e-06 2.15e-06 2.95e-06 1.95e-06 1.55e-06 1.45e-06 2.3e-06 1.9e-06 7.5e-07 7.5e-07 2.9e-06 3e-07 1.9e-06 2.8e-06 1.9e-06 1.55e-06 1.1e-06 1e-06 2e-06 2e-06 2.55e-06 2.75e-06 2.2e-06 2e-07 1.4e-06 1.35e-06 2.05e-06 2e-06 1.6e-06 1.35e-06 2.5e-06 2.45e-06 2.1e-06 1.35e-06 2.05e-06 2.85e-06 1.95e-06 2.5e-06 2.45e-06 8.5e-07 1.45e-06 1.5e-06 1.3e-06 2.15e-06 1.25e-06 1.75e-06 2.55e-06 1.25e-06 1.65e-06 9.5e-07 2.9e-06 2e-06 1.6e-06
29 1.6e-06 1.7e-06 1.6e-06 1.65e-06 1.25e-06 1.95e-06 1.55e-06 2.3e-06 2e-06 1.95e-06 1.7e-06 2.55e-06 1.8e-06 1.6e-06 1.7e-06 1.25e-06 1.75e-06 2.1e-06 1.75e-06 2.1e-06 1.9e-06 2.25e-06 1.6e-06 1.9e-06 1.3e-06 1.5e-06 1.65e-06 1.85e-06 1.9e-06 2.3e-06 2.65e-06 1.65e-06 1.7e-06 2e-06 1.35e-06 1.95e-06 1.3e-06 1.95e-06 1.9e-06 2.15e-06 1.8e-06 1.8e-06 1.4e-06 1.9e-06 1.4e-06 1.7e-06 2.05e-06 2e-06 1.95e-06 2.05e-06 1.8e-06 2.1e-06 2.1e-06 1.9e-06 2e-06 1.95e-06 1.75e-06 1.6e-06 1.4e-06 1.5e-06 2e-06 1.7e-06 1.5e-06 1.85e-06 1.5e-06 1.5e-06 1.4e-06 2.15e-06 2.15e-06 1.5e-06
30 2.6e-06 2.4e-06 2.5e-06 2.6e-06 2.4e-06 2e-06 2.5e-06 1.3e-06 1.85e-06 2.85e-06 3e-06 1.5e-06 2.45e-06 2.7e-06 2.5e-06 2.4e-06 2.35e-06 1.9e-06 2.7e-06 2.1e-06 1.9e-06 1.9e-06 2.85e-06 2.8e-06 2.55e-06 2.7e-06 2.6e-06 2.05e-06 2.8e-06 2.65e-06 1.7e-06 2.85e-06 2.95e-06 3.1e-06 2.55e-06 1.95e-06 1.9e-06 1.7e-06 2.5e-06 1.8e-06 2.7e-06 2.1e-06 2.6e-06 1.65e-06 2.65e-06 2.55e-06 2.6e-06 1.8e-06 1.75e-06 2.05e-06 2.05e-06 2e-06 2e-06 2e-06 1.8e-06 1.65e-06 2.75e-06 2.85e-06 2.35e-06 2.6e-06 1.7e-06 2.5e-06 2.35e-06 1.7e-06 2.2e-06 2.3e-06 2.7e-06 2.15e-06 1.9e-06 2.75e-06
31 1.85e-06 1.9e-06 1.95e-06 1.65e-06 1.6e-06 2.25e-06 1.9e-06 2.6e-06 2.25e-06 1.95e-06 1.7e-06 2.75e-06 2.05e-06 2.05e-06 1.9e-06 1.6e-06 2e-06 2.35e-06 1.85e-06 2.4e-06 2.25e-06 2.35e-06 1.8e-06 2.25e-06 1.65e-06 1.75e-06 1.9e-06 2.05e-06 1.9e-06 1.65e-06 2.85e-06 3.1e-06 1.9e-06 1.7e-06 1.8e-06 2.3e-06 1.65e-06 2.3e-06 2.1e-06 2.4e-06 1.8e-06 2.15e-06 1.8e-06 2.25e-06 1.8e-06 1.8e-06 2.15e-06 2.25e-06 2.2e-06 2.4e-06 2e-06 2.4e-06 2.3e-06 2.25e-06 2.25e-06 2.25e-06 2e-06 1.8e-06 1.75e-06 2e-06 2.35e-06 1.85e-06 1.9e-06 2.1e-06 1.75e-06 1.85e-06 1.85e-06 2.45e-06 2.5e-06 1.75e-06
32 1.95e-06 1.65e-06 2e-06 1.95e-06 1.6e-06 2.35e-06 2e-06 2.65e-06 2.3e-06 1.6e-06 1.95e-06 2.8e-06 2.1e-06 2e-06 1.8e-06 1.6e-06 2e-06 2.35e-06 1.7e-06 2.4e-06 2.3e-06 2.15e-06 1.55e-06 2.3e-06 1.75e-06 1.7e-06 1.8e-06 2.15e-06 1.55e-06 1.7e-06 2.95e-06 1.9e-06 3.1e-06 2.2e-06 1.75e-06 2.35e-06 1.65e-06 2.35e-06 2.25e-06 2.45e-06 1.6e-06 2.3e-06 1.75e-06 2.35e-06 1.8e-06 1.75e-06 1.9e-06 2.25e-06 2.2e-06 2.45e-06 1.9e-06 2.45e-06 2.4e-06 2.3e-06 2.25e-06 2.25e-06 1.95e-06 1.55e-06 1.7e-06 2.1e-06 2.4e-06 1.75e-06 1.9e-06 2.15e-06 1.65e-06 1.9e-06 1.8e-06 2.4e-06 2.55e-06 1.55e-06
33 1.7e-06 1.75e-06 2.45e-06 1.35e-06 2.7e-06 2.25e-06 2.3e-06 2.95e-06 2.2e-06 1.15e-06 1.75e-06 3.4e-06 3.2e-06 1.85e-06 2.05e-06 2.7e-06 2.7e-06 3e-06 2.8e-06 3.2e-06 2.15e-06 2.25e-06 2.1e-06 2.5e-06 2.1e-06 1.15e-06 1.25e-06 3.25e-06 1.1e-06 2e-06 3.1e-06 1.7e-06 2.2e-06 5e-07 1.3e-06 2.2e-06 2.3e-06 2.8e-06 2.95e-06 2.55e-06 1e-06 1.55e-06 1.55e-06 2.2e-06 2.2e-06 2.15e-06 2.1e-06 2.9e-06 2.85e-06 2.3e-06 1.85e-06 2.35e-06 3.2e-06 2.15e-06 2.9e-06 2.75e-06 1.25e-06 2.1e-06 1.9e-06 1.3e-06 2.4e-06 1.85e-06 2.05e-06 2.9e-06 1.85e-06 1.95e-06 1.1e-06 3.2e-06 2.2e-06 2.1e-06
34 1.35e-06 1.35e-06 1.6e-06 1.45e-06 1.9e-06 1.65e-06 1.65e-06 2.25e-06 1.7e-06 1.05e-06 1.85e-06 2.75e-06 2.45e-06 1.25e-06 1.5e-06 1.9e-06 2.05e-06 2.3e-06 2.35e-06 2.45e-06 1.6e-06 1.9e-06 1.65e-06 1.95e-06 1.45e-06 7.5e-07 7e-07 2.5e-06 1e-06 1.35e-06 2.55e-06 1.8e-06 1.75e-06 1.3e-06 7e-07 1.65e-06 1.55e-06 2.05e-06 2.5e-06 1.85e-06 9e-07 1.1e-06 1.05e-06 1.65e-06 1.55e-06 1.75e-06 1.75e-06 2.2e-06 2.15e-06 1.75e-06 1.45e-06 1.8e-06 2.45e-06 1.6e-06 2.2e-06 2.1e-06 9.5e-07 1.65e-06 1.05e-06 7.5e-07 1.6e-06 1.4e-06 1.15e-06 2.15e-06 1.2e-06 1.3e-06 7e-07 2.5e-06 1.65e-06 1.55e-06
35 1.95e-06 1.95e-06 2.15e-06 2e-06 2.1e-06 1.6e-06 2.05e-06 1.95e-06 1.45e-06 2.05e-06 2.4e-06 1.75e-06 2.4e-06 1.9e-06 2.05e-06 2.1e-06 2e-06 1.75e-06 2.5e-06 2.4e-06 1.4e-06 2e-06 2.25e-06 2.05e-06 1.95e-06 1.75e-06 1.85e-06 2.2e-06 2e-06 1.95e-06 1.95e-06 2.3e-06 2.35e-06 2.2e-06 1.65e-06 2.8e-06 1.75e-06 1.95e-06 2.5e-06 1.5e-06 1.95e-06 1.55e-06 1.75e-06 1.7e-06 2.05e-06 2.2e-06 2.15e-06 1.65e-06 1.6e-06 1.55e-06 1.85e-06 1.55e-06 2.35e-06 1.45e-06 1.65e-06 1.6e-06 1.9e-06 2.25e-06 1.75e-06 1.65e-06 1.85e-06 2e-06 1.85e-06 1.85e-06 1.75e-06 1.75e-06 1.6e-06 2.25e-06 1.7e-06 2.2e-06
36 1.25e-06 1.25e-06 1.5e-06 1.35e-06 6.5e-07 1.75e-06 1.55e-06 1.55e-06 1.7e-06 2.05e-06 1.7e-06 1.7e-06 1.1e-06 1.5e-06 1.3e-06 6e-07 1.4e-06 1.25e-06 1.1e-06 1.75e-06 1.7e-06 1.75e-06 1.55e-06 2.05e-06 1.3e-06 1.7e-06 1.75e-06 1.2e-06 2e-06 1.3e-06 1.9e-06 1.65e-06 1.65e-06 2.3e-06 1.55e-06 1.75e-06 5e-07 1.15e-06 1.95e-06 1.8e-06 1.9e-06 2e-06 1.35e-06 1.5e-06 1.4e-06 1.6e-06 1.6e-06 1.15e-06 1.05e-06 1.85e-06 1.35e-06 1.85e-06 1.7e-06 1.75e-06 1.15e-06 1.1e-06 1.95e-06 1.55e-06 1e-06 1.8e-06 1.5e-06 1.25e-06 1.05e-06 8.5e-07 1e-06 1.1e-06 1.8e-06 1.9e-06 2.15e-06 1.45e-06
37 1.95e-06 1.95e-06 2e-06 2e-06 1.5e-06 1.95e-06 2.05e-06 1.7e-06 1.95e-06 2.6e-06 2.4e-06 1.65e-06 1.75e-06 1.9e-06 1.95e-06 1.5e-06 1.95e-06 1.65e-06 1.95e-06 2.15e-06 1.9e-06 1.9e-06 2.25e-06 2.55e-06 1.95e-06 2.2e-06 2.25e-06 1.6e-06 2.55e-06 1.95e-06 1.7e-06 2.3e-06 2.35e-06 2.8e-06 2.05e-06 1.95e-06 1.15e-06 2.2e-06 2.5e-06 1.85e-06 2.45e-06 2.15e-06 1.75e-06 1.6e-06 2.05e-06 2.15e-06 2.15e-06 1.55e-06 1.5e-06 2.05e-06 1.8e-06 2.05e-06 2.1e-06 1.95e-06 1.55e-06 1.5e-06 2.45e-06 2.25e-06 1.7e-06 2.25e-06 1.6e-06 1.95e-06 1.7e-06 1.25e-06 1.7e-06 1.75e-06 2.25e-06 2.25e-06 2.3e-06 2.15e-06
38 2.55e-06 2.4e-06 1.7e-06 2.55e-06 1.75e-06 2.55e-06 1.65e-06 2.75e-06 2.4e-06 2.8e-06 2.25e-06 2.7e-06 1.65e-06 2.75e-06 2.3e-06 1.75e-06 1.65e-06 2.55e-06 2.05e-06 2.4e-06 2.45e-06 2.55e-06 2.15e-06 1.9e-06 1.8e-06 2.6e-06 2.55e-06 1.95e-06 2.75e-06 1.9e-06 2.5e-06 2.1e-06 2.25e-06 2.95e-06 2.5e-06 2.5e-06 1.95e-06 2.5e-06 1.2e-06 2.5e-06 2.65e-06 2.25e-06 2.65e-06 2.25e-06 1.9e-06 1.75e-06 2.85e-06 2.45e-06 2.4e-06 2.6e-06 2.5e-06 2.55e-06 2.3e-06 2.55e-06 2.45e-06 2.3e-06 2.65e-06 2.15e-06 2.35e-06 2.45e-06 2.35e-06 2.5e-06 2.35e-06 2.3e-06 2.2e-06 2.25e-06 2.55e-06 2.45e-06 2.8e-06 2.05e-06
39 2.05e-06 2.2e-06 2.1e-06 2.15e-06 2.05e-06 1.5e-06 2.1e-06 1.8e-06 1.45e-06 2.25e-06 2.55e-06 1.3e-06 2.2e-06 2.15e-06 2.15e-06 2e-06 1.95e-06 1.5e-06 2.5e-06 2.1e-06 1.45e-06 2e-06 2.35e-06 2.15e-06 2.15e-06 1.9e-06 2.1e-06 1.9e-06 2.2e-06 2.15e-06 1.8e-06 2.4e-06 2.45e-06 2.55e-06 1.85e-06 1.5e-06 1.8e-06 1.85e-06 2.5e-06 2e-06 2.15e-06 1.75e-06 1.95e-06 1.85e-06 2.25e-06 2.1e-06 2.2e-06 1.4e-06 1.3e-06 1.6e-06 2.1e-06 1.55e-06 2e-06 1.45e-06 1.4e-06 1.55e-06 2.25e-06 2.35e-06 1.8e-06 2.15e-06 1.9e-06 2.05e-06 1.95e-06 1.55e-06 1.85e-06 1.9e-06 2e-06 2.05e-06 1.75e-06 2.3e-06
40 1.55e-06 1.15e-06 2.1e-06 1.55e-06 2.3e-06 1.85e-06 2.05e-06 2.6e-06 1.85e-06 2.5e-07 1.85e-06 3e-06 2.75e-06 1.65e-06 1.35e-06 2.3e-06 2.25e-06 2.55e-06 2.2e-06 2.85e-06 1.9e-06 1.6e-06 1.5e-06 2.25e-06 1.8e-06 6.5e-07 6.5e-07 2.8e-06 2e-07 1.8e-06 2.7e-06 1.8e-06 1.6e-06 1e-06 9e-07 1.95e-06 1.9e-06 2.45e-06 2.65e-06 2.15e-06 1e-07 1.25e-06 1.35e-06 1.95e-06 1.85e-06 1.5e-06 1.4e-06 2.45e-06 2.4e-06 2.05e-06 1.25e-06 1.95e-06 2.75e-06 1.9e-06 2.45e-06 2.4e-06 7.5e-07 1.5e-06 1.4e-06 1.2e-06 2.05e-06 1.15e-06 1.65e-06 2.45e-06 1.15e-06 1.5e-06 1e-06 2.85e-06 1.95e-06 1.5e-06
41 1.75e-06 1.75e-06 1.95e-06 1.9e-06 2.5e-06 1.5e-06 1.8e-06 2.3e-06 1.55e-06 1.45e-06 2.25e-06 2.6e-06 2.7e-06 1.55e-06 1.85e-06 2.5e-06 2.2e-06 2.45e-06 2.8e-06 2.75e-06 1.5e-06 1.9e-06 2.2e-06 2e-06 1.7e-06 1.15e-06 1.15e-06 2.7e-06 1.4e-06 1.8e-06 2.1e-06 2.15e-06 2.3e-06 1.55e-06 1.1e-06 1.55e-06 2e-06 2.15e-06 2.25e-06 1.75e-06 1.25e-06 9e-07 1.45e-06 1.45e-06 1.7e-06 2.05e-06 2.2e-06 2.35e-06 2.3e-06 1.65e-06 1.75e-06 1.5e-06 2.65e-06 1.6e-06 2.35e-06 2.2e-06 1.15e-06 2.2e-06 1.7e-06 8e-07 1.65e-06 1.85e-06 1.65e-06 2.35e-06 1.55e-06 1.35e-06 9e-07 2.75e-06 1.55e-06 2.1e-06
42 1.35e-06 1.4e-06 1.8e-06 1.45e-06 1.65e-06 1.8e-06 1.75e-06 2.25e-06 1.85e-06 1.4e-06 1.85e-06 2.55e-06 2.15e-06 1e-06 1.65e-06 1.65e-06 1.95e-06 2.1e-06 1.95e-06 2.4e-06 1.7e-06 1.95e-06 1.65e-06 2.05e-06 1.5e-06 1.1e-06 1.25e-06 2.25e-06 1.35e-06 1.4e-06 2.6e-06 1.8e-06 1.75e-06 1.55e-06 1.05e-06 1.75e-06 1.35e-06 1.75e-06 2.65e-06 1.95e-06 1.35e-06 1.45e-06 1.4e-06 1.75e-06 1.6e-06 1.85e-06 1.65e-06 2e-06 1.95e-06 1.85e-06 1.6e-06 1.9e-06 2.4e-06 1.7e-06 2e-06 1.95e-06 1.35e-06 1.65e-06 1.3e-06 1.15e-06 1.85e-06 1.5e-06 1.35e-06 1.9e-06 1.4e-06 1.35e-06 8.5e-07 2.4e-06 1.85e-06 1.75e-06
43 1.9e-06 1.8e-06 2e-06 1.95e-06 2e-06 1.8e-06 1.95e-06 1.85e-06 1.7e-06 2.1e-06 2.35e-06 2e-06 2.25e-06 1.85e-06 1.95e-06 2e-06 2.1e-06 2e-06 2.35e-06 2.45e-06 1.65e-06 1.75e-06 2.25e-06 2.3e-06 1.85e-06 1.8e-06 1.75e-06 2.1e-06 2.05e-06 1.9e-06 1.65e-06 2.25e-06 2.35e-06 2.2e-06 1.65e-06 1.7e-06 1.5e-06 1.6e-06 2.25e-06 1.85e-06 1.95e-06 1.45e-06 1.75e-06 2.6e-06 1.95e-06 2.15e-06 2.15e-06 1.9e-06 1.85e-06 1.8e-06 1.65e-06 1.8e-06 2.4e-06 1.75e-06 1.9e-06 1.7e-06 1.85e-06 2.25e-06 1.75e-06 1.55e-06 1.45e-06 1.95e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.65e-06 2.5e-06 1.95e-06 2.15e-06
44 1.75e-06 1.8e-06 1.7e-06 1.85e-06 1.4e-06 1.95e-06 1.65e-06 2.4e-06 2.05e-06 2.05e-06 1.85e-06 2.65e-06 1.85e-06 1.75e-06 1.75e-06 1.4e-06 1.8e-06 2.2e-06 1.85e-06 2.2e-06 2e-06 2.3e-06 1.75e-06 2e-06 1.4e-06 1.65e-06 1.75e-06 1.95e-06 2e-06 1.4e-06 2.65e-06 1.8e-06 1.8e-06 2.2e-06 1.55e-06 2.05e-06 1.4e-06 2.05e-06 1.9e-06 2.25e-06 1.85e-06 1.7e-06 1.6e-06 1.95e-06 2.7e-06 1.8e-06 2.15e-06 2.1e-06 2.05e-06 2.15e-06 1.9e-06 2.05e-06 2.2e-06 2.05e-06 2.1e-06 2.05e-06 1.85e-06 1.75e-06 1.55e-06 1.6e-06 2.05e-06 1.8e-06 1.6e-06 1.95e-06 1.55e-06 1.45e-06 1.6e-06 2.25e-06 2.25e-06 1.6e-06
45 1.9e-06 1.75e-06 1.75e-06 1.9e-06 1.55e-06 2.1e-06 1.75e-06 2.45e-06 2.1e-06 1.65e-06 1.9e-06 2.45e-06 1.8e-06 2.1e-06 1.7e-06 1.55e-06 1.75e-06 2.15e-06 1.75e-06 2.25e-06 2.15e-06 2.05e-06 1.65e-06 2.1e-06 1.7e-06 1.65e-06 1.75e-06 1.9e-06 1.6e-06 1.7e-06 2.55e-06 1.8e-06 1.75e-06 2.15e-06 1.75e-06 2.2e-06 1.6e-06 2.15e-06 1.75e-06 2.1e-06 1.5e-06 2.05e-06 1.85e-06 2.15e-06 1.8e-06 2.9e-06 1.95e-06 2.05e-06 2e-06 2.3e-06 1.85e-06 2.25e-06 2.15e-06 2.15e-06 2.05e-06 2.1e-06 1.9e-06 1.65e-06 1.65e-06 2.1e-06 2.2e-06 1.65e-06 1.85e-06 1.9e-06 1.55e-06 1.8e-06 1.95e-06 2.3e-06 2.4e-06 1.6e-06
46 1.85e-06 1.55e-06 2.3e-06 1.9e-06 1.9e-06 2.1e-06 2.3e-06 2.35e-06 2.05e-06 1.35e-06 2.2e-06 2.25e-06 2.35e-06 1.95e-06 1.8e-06 1.9e-06 2.25e-06 2.1e-06 1.9e-06 2.65e-06 2.1e-06 1.85e-06 1.8e-06 2.6e-06 2.05e-06 1.6e-06 1.7e-06 2.25e-06 1.35e-06 2.05e-06 2.6e-06 2.15e-06 1.9e-06 2.1e-06 1.75e-06 2.15e-06 1.6e-06 2.15e-06 2.85e-06 2.2e-06 1.4e-06 2.2e-06 1.65e-06 2.15e-06 2.15e-06 1.95e-06 2.7e-06 2e-06 1.95e-06 2.25e-06 1.65e-06 2.2e-06 2.55e-06 2.1e-06 2e-06 2.05e-06 1.85e-06 1.8e-06 1.65e-06 2.1e-06 2.2e-06 1.6e-06 1.85e-06 1.75e-06 1.55e-06 1.8e-06 1.75e-06 2.65e-06 2.4e-06 1.95e-06
47 1.95e-06 2e-06 2.1e-06 2e-06 1.3e-06 1.6e-06 2.1e-06 1.65e-06 1.55e-06 2.55e-06 2.35e-06 1.1e-06 1.55e-06 2.2e-06 1.9e-06 1.35e-06 1.7e-06 1.05e-06 1.75e-06 1.95e-06 1.6e-06 2e-06 2.15e-06 2.25e-06 2e-06 2.25e-06 2.45e-06 1.4e-06 2.5e-06 2e-06 1.8e-06 2.25e-06 2.25e-06 2.9e-06 2.2e-06 1.65e-06 1.15e-06 1.55e-06 2.45e-06 1.4e-06 2.45e-06 2.35e-06 2e-06 1.9e-06 2.1e-06 2.05e-06 2e-06 1.8e-06 9.5e-07 1.75e-06 1.9e-06 1.7e-06 1.85e-06 1.6e-06 9.5e-07 1.15e-06 2.6e-06 2.15e-06 1.55e-06 2.55e-06 1.95e-06 1.8e-06 1.75e-06 1.05e-06 1.65e-06 1.7e-06 2.4e-06 1.85e-06 2.1e-06 2.1e-06
48 1.85e-06 1.95e-06 2.05e-06 1.95e-06 1.3e-06 1.6e-06 2.05e-06 1.55e-06 1.5e-06 2.5e-06 2.3e-06 1.05e-06 1.6e-06 2.15e-06 1.9e-06 1.25e-06 1.65e-06 1.05e-06 1.75e-06 1.85e-06 1.55e-06 1.95e-06 2.1e-06 2.2e-06 1.95e-06 2.2e-06 2.4e-06 1.35e-06 2.45e-06 1.95e-06 1.75e-06 2.2e-06 2.2e-06 2.85e-06 2.15e-06 1.6e-06 1.05e-06 1.5e-06 2.4e-06 1.3e-06 2.4e-06 2.3e-06 1.95e-06 1.85e-06 2.05e-06 2e-06 1.95e-06 9.5e-07 1.7e-06 1.7e-06 1.85e-06 1.65e-06 1.75e-06 1.55e-06 9.5e-07 1.1e-06 2.55e-06 2.1e-06 1.55e-06 2.5e-06 1.9e-06 1.8e-06 1.75e-06 1e-06 1.6e-06 1.7e-06 2.35e-06 1.8e-06 2.05e-06 2.05e-06
49 2.05e-06 2.05e-06 2.25e-06 2.1e-06 2.2e-06 1.7e-06 2.15e-06 2.05e-06 1.55e-06 2.15e-06 2.5e-06 1.85e-06 2.5e-06 1.85e-06 2.15e-06 2.2e-06 2.1e-06 1.85e-06 2.6e-06 2.5e-06 1.5e-06 2.1e-06 2.35e-06 2e-06 2.05e-06 1.8e-06 1.95e-06 2.3e-06 2.1e-06 2.05e-06 2.05e-06 2.4e-06 2.45e-06 2.3e-06 1.75e-06 1.55e-06 1.85e-06 2.05e-06 2.6e-06 1.6e-06 2.05e-06 1.65e-06 1.85e-06 1.8e-06 2.15e-06 2.3e-06 2.25e-06 1.75e-06 1.7e-06 3e-06 1.95e-06 1.65e-06 2.45e-06 1.55e-06 1.75e-06 1.7e-06 1.9e-06 2.35e-06 1.85e-06 1.6e-06 1.95e-06 2.1e-06 1.95e-06 1.95e-06 1.8e-06 1.85e-06 1.7e-06 2.35e-06 1.8e-06 2.3e-06
50 1.7e-06 1.4e-06 2.05e-06 1.7e-06 1.8e-06 1.9e-06 2.05e-06 1.9e-06 1.8e-06 1.4e-06 2.05e-06 2.2e-06 2.25e-06 1.8e-06 1.6e-06 1.8e-06 2.1e-06 2e-06 1.95e-06 2.45e-06 1.8e-06 1.65e-06 1.8e-06 2.4e-06 1.8e-06 1.45e-06 1.4e-06 2.1e-06 1.35e-06 1.8e-06 2.05e-06 2e-06 1.9e-06 1.85e-06 1.45e-06 1.85e-06 1.35e-06 1.8e-06 2.5e-06 2.1e-06 1.25e-06 1.75e-06 1.6e-06 1.65e-06 1.9e-06 1.85e-06 1.65e-06 1.9e-06 1.85e-06 1.95e-06 2.4e-06 1.95e-06 2.4e-06 1.85e-06 1.9e-06 1.75e-06 1.55e-06 1.8e-06 1.5e-06 1.65e-06 1.7e-06 1.5e-06 1.6e-06 1.75e-06 1.35e-06 1.6e-06 1.6e-06 2.5e-06 2.1e-06 1.75e-06
51 2.05e-06 2.05e-06 2.25e-06 2.15e-06 2.2e-06 1.55e-06 2.15e-06 2.05e-06 1.5e-06 2.1e-06 2.5e-06 1.8e-06 2.45e-06 2.05e-06 2.1e-06 2.2e-06 2.05e-06 1.8e-06 2.55e-06 2.5e-06 1.5e-06 2.05e-06 2.35e-06 2.15e-06 2.05e-06 1.85e-06 1.95e-06 2.25e-06 2.05e-06 2.1e-06 2e-06 2.4e-06 2.45e-06 2.35e-06 1.8e-06 1.55e-06 1.85e-06 2.05e-06 2.55e-06 1.55e-06 1.95e-06 1.5e-06 1.9e-06 1.8e-06 2.05e-06 2.25e-06 2.2e-06 1.7e-06 1.65e-06 1.65e-06 1.95e-06 2.9e-06 2.4e-06 1.55e-06 1.7e-06 1.7e-06 2e-06 2.35e-06 1.85e-06 1.8e-06 1.95e-06 2.05e-06 1.95e-06 1.9e-06 1.8e-06 1.7e-06 1.75e-06 2.35e-06 1.8e-06 2.3e-06
52 2.35e-06 2.5e-06 2.15e-06 2.45e-06 1.6e-06 2.2e-06 2.2e-06 1.75e-06 2.25e-06 2.9e-06 2.4e-06 2e-06 1.9e-06 2.6e-06 2.3e-06 1.55e-06 2.05e-06 1.95e-06 2.05e-06 1.65e-06 2.3e-06 2.55e-06 2.3e-06 2.55e-06 2.05e-06 2.5e-06 2.7e-06 1.65e-06 2.85e-06 2.1e-06 2e-06 2.3e-06 2.4e-06 3.2e-06 2.45e-06 2.35e-06 1.7e-06 2.1e-06 2.3e-06 2e-06 2.75e-06 2.65e-06 2.4e-06 2.4e-06 2.2e-06 2.15e-06 2.55e-06 1.85e-06 1.75e-06 2.45e-06 2.4e-06 2.4e-06 3e-06 2.3e-06 1.85e-06 2e-06 2.9e-06 2.3e-06 2.05e-06 2.85e-06 2.4e-06 2.3e-06 2.2e-06 1.7e-06 2.1e-06 2.2e-06 2.75e-06 1.8e-06 2.25e-06 2.2e-06
