 slim_762497319 slim_762497307 slim_762497291 slim_762497323 slim_762497306 slim_762497301 slim_762497284 slim_762497311 slim_762497282 slim_762497297 slim_762497279 slim_762497322 slim_762497334 slim_762497335 slim_762497280 slim_762497272 slim_762497313 slim_762497330 slim_762497271 slim_762497327 slim_762497328 slim_762497274 slim_762497278 slim_762497329 slim_762497283 slim_762497299 slim_762497293 slim_762497286 slim_762497315 slim_762497331 slim_762497333 slim_762497287 slim_762497288 slim_762497285 slim_762497332 slim_762497292 slim_762497336 slim_762497309 slim_762497310 slim_762497305 slim_762497312 slim_762497273 slim_762497320 slim_762497326 slim_762497289 slim_762497295 slim_762497317 slim_762497276 slim_762497316 slim_762497324 slim_762497304 slim_762497281 slim_762497303 slim_762497314 slim_762497300 slim_762497296 slim_762497308 slim_762497318 slim_762497294 slim_762497290 slim_762497325 slim_762497275 slim_762497277 slim_762497302 slim_762497321 slim_762497298
28 1.75e-06 2.4e-06 2.35e-06 2.05e-06 2.2e-06 1.65e-06 2.4e-06 2.25e-06 1.85e-06 2.15e-06 2.05e-06 1.8e-06 1.05e-06 2.1e-06 1.9e-06 1.9e-06 1.4e-06 1.85e-06 1.9e-06 2.15e-06 2.2e-06 1.8e-06 2.55e-06 1.5e-06 1.75e-06 1.9e-06 1.9e-06 9.5e-07 1.9e-06 1.55e-06 1.55e-06 2.45e-06 1.75e-06 2.15e-06 2.4e-06 2e-06 2.3e-06 2.2e-06 2.3e-06 2.1e-06 2.45e-06 2.3e-06 1.75e-06 1.3e-06 2.2e-06 2.35e-06 2.05e-06 2.1e-06 2.1e-06 1.65e-06 2.4e-06 2e-06 2e-06 1.3e-06 1.6e-06 2.05e-06 2.1e-06 2e-06 2e-06 2.35e-06 1.4e-06 2e-06 2.5e-06 2.15e-06 1.95e-06 2.2e-06
29 1.75e-06 2.4e-06 2.25e-06 1.9e-06 2.35e-06 1.8e-06 2.15e-06 1.9e-06 1.4e-06 2.3e-06 2.05e-06 1.8e-06 1.45e-06 2.3e-06 1.8e-06 1.95e-06 1.9e-06 2.05e-06 2.2e-06 1.75e-06 1.95e-06 2e-06 2.45e-06 1.75e-06 1.65e-06 2.05e-06 2.1e-06 1.35e-06 1.55e-06 2.3e-06 1.7e-06 1.95e-06 1.45e-06 2e-06 2.25e-06 1.65e-06 2.2e-06 2.3e-06 2.35e-06 2.25e-06 2.35e-06 2.4e-06 1.9e-06 1.55e-06 2e-06 2.25e-06 1.9e-06 1.95e-06 2.15e-06 1.8e-06 2.05e-06 1.85e-06 1.85e-06 1.4e-06 1.75e-06 1.8e-06 2.25e-06 1.85e-06 1.85e-06 1.95e-06 1.4e-06 1.75e-06 2.25e-06 1.85e-06 1.65e-06 2.25e-06
30 1.7e-06 2.35e-06 2.25e-06 2.05e-06 2.4e-06 1.95e-06 2.3e-06 2.15e-06 1.65e-06 2.35e-06 1.9e-06 1.6e-06 1.7e-06 2.35e-06 1.75e-06 1.65e-06 1.55e-06 1.55e-06 1.9e-06 2.05e-06 2.1e-06 1.55e-06 2.5e-06 1.85e-06 1.65e-06 1.65e-06 1.55e-06 1.6e-06 1.55e-06 1.7e-06 2.8e-06 2.35e-06 1.6e-06 2.05e-06 2.25e-06 1.85e-06 2.25e-06 2.1e-06 2.15e-06 2.3e-06 2.4e-06 2.15e-06 2.05e-06 1.5e-06 2.15e-06 2.3e-06 1.8e-06 2e-06 1.85e-06 1.95e-06 2.35e-06 1.9e-06 1.9e-06 1.55e-06 1.9e-06 2.25e-06 2e-06 2e-06 1.9e-06 2.3e-06 1.55e-06 2.15e-06 2.4e-06 2.05e-06 1.9e-06 2.4e-06
31 1.9e-06 2.3e-06 2.2e-06 2.1e-06 3.05e-06 2.3e-06 2e-06 1.4e-06 1.45e-06 3e-06 2.65e-06 2.05e-06 1.9e-06 3.15e-06 2.4e-06 2.65e-06 2.9e-06 2.8e-06 2.75e-06 2.55e-06 1.95e-06 2.75e-06 3.1e-06 2.45e-06 2.15e-06 2.65e-06 2.8e-06 1.8e-06 2.45e-06 1.95e-06 2.35e-06 6e-07 1.35e-06 2.45e-06 2.9e-06 2.5e-06 2.75e-06 2.75e-06 3.05e-06 3e-06 3e-06 3.1e-06 2.45e-06 2.05e-06 2.4e-06 2.8e-06 2.6e-06 2.4e-06 2.85e-06 2.3e-06 1.55e-06 2.25e-06 2.25e-06 1.75e-06 2.25e-06 2.75e-06 2.75e-06 2e-06 2.3e-06 2.6e-06 1.65e-06 2.65e-06 1.7e-06 2.55e-06 1.05e-06 2.65e-06
32 1.15e-06 1.9e-06 1.95e-06 1.5e-06 2.5e-06 1.7e-06 1.8e-06 1.8e-06 9e-07 2.45e-06 2e-06 1.3e-06 1.2e-06 2.65e-06 2e-06 2.2e-06 2.25e-06 2.1e-06 2.35e-06 2.05e-06 2e-06 2.15e-06 2.5e-06 1.75e-06 1.5e-06 2e-06 2.15e-06 1.1e-06 1.75e-06 1.45e-06 1.6e-06 1.35e-06 1e-06 1.75e-06 2.5e-06 2.1e-06 2.25e-06 2e-06 2.4e-06 2.5e-06 2.4e-06 2.55e-06 1.9e-06 1.35e-06 1.85e-06 2.3e-06 2.15e-06 1.7e-06 2.3e-06 1.7e-06 1.85e-06 1.6e-06 1.6e-06 1e-06 1.65e-06 2.35e-06 2.05e-06 1.35e-06 1.6e-06 2.45e-06 8.5e-07 2.25e-06 1.9e-06 2.3e-06 7.5e-07 2.3e-06
33 1.75e-06 2.55e-06 1.9e-06 2.05e-06 1.95e-06 1.8e-06 1.75e-06 2.1e-06 1.5e-06 1.9e-06 1.25e-06 1.9e-06 2.2e-06 2.1e-06 1.6e-06 1.9e-06 2e-06 1.8e-06 2.1e-06 1.4e-06 2e-06 1.85e-06 1.15e-06 2.2e-06 1.35e-06 1.7e-06 1.85e-06 2.1e-06 2.15e-06 2e-06 2.05e-06 2.45e-06 1.75e-06 2.2e-06 1.75e-06 1.9e-06 1.45e-06 2.15e-06 1.6e-06 2.15e-06 1.2e-06 1.85e-06 2.2e-06 1.7e-06 1.25e-06 1.5e-06 1.65e-06 1.2e-06 1.95e-06 1.8e-06 2e-06 1.3e-06 1.3e-06 1.6e-06 1.75e-06 2.15e-06 2.2e-06 1.7e-06 1.1e-06 1.85e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 2.05e-06 2.15e-06
34 2.05e-06 2.5e-06 2.05e-06 2.25e-06 2.05e-06 2.3e-06 2.1e-06 2.15e-06 2.2e-06 2e-06 1.25e-06 2.05e-06 3.1e-06 2e-06 1.3e-06 1.25e-06 1.5e-06 1.4e-06 1.95e-06 1.4e-06 1.85e-06 1.35e-06 1.4e-06 2.65e-06 1.7e-06 1.35e-06 1.35e-06 3e-06 2.4e-06 2.25e-06 2.25e-06 2.9e-06 2.5e-06 1.75e-06 2.4e-06 1.45e-06 1.55e-06 2e-06 1.5e-06 2.05e-06 1.3e-06 1.35e-06 2.5e-06 2.1e-06 1.65e-06 1.6e-06 1.3e-06 1.7e-06 1.6e-06 2.3e-06 2.25e-06 1.8e-06 1.8e-06 2.5e-06 2.25e-06 2.05e-06 1.85e-06 2.1e-06 1.6e-06 1.45e-06 2.7e-06 1.95e-06 2.15e-06 1.25e-06 2.7e-06 2.25e-06
35 1.75e-06 2.35e-06 2.2e-06 2e-06 2.45e-06 2.3e-06 2.25e-06 1.9e-06 1.8e-06 2.4e-06 1.5e-06 1.65e-06 2.7e-06 2.15e-06 1.15e-06 8.5e-07 1.1e-06 1e-06 1.9e-06 1.35e-06 1.55e-06 9.5e-07 2.1e-06 2.65e-06 1.45e-06 1.05e-06 9e-07 2.6e-06 2e-06 1.65e-06 1.85e-06 2.5e-06 2.1e-06 1.9e-06 1.45e-06 1.6e-06 1.95e-06 1.85e-06 1.65e-06 2.2e-06 2e-06 1.35e-06 2.25e-06 1.8e-06 2e-06 2e-06 1.2e-06 1.85e-06 1.35e-06 2.3e-06 2.25e-06 1.8e-06 1.8e-06 2.1e-06 2.25e-06 1.85e-06 1.6e-06 2.1e-06 1.75e-06 1.5e-06 2.3e-06 1.75e-06 2.3e-06 1.15e-06 2.3e-06 2.4e-06
36 1.9e-06 2.2e-06 1.15e-06 1.85e-06 6.5e-07 1.3e-06 1.7e-06 1.95e-06 2.25e-06 6e-07 1.05e-06 2.05e-06 2.65e-06 1.05e-06 1.3e-06 1.9e-06 1.95e-06 1.85e-06 1.6e-06 1.25e-06 2e-06 1.8e-06 8.5e-07 1.8e-06 1.45e-06 1.7e-06 1.9e-06 2.55e-06 2.3e-06 2.2e-06 2.25e-06 2.75e-06 2.25e-06 1.45e-06 1.55e-06 1.95e-06 1e-07 1.8e-06 1.45e-06 1.25e-06 7.5e-07 1.5e-06 2.1e-06 1.95e-06 9.5e-07 1e-07 1.5e-06 1.4e-06 1.65e-06 1.3e-06 1.4e-06 1e-06 1.05e-06 2.25e-06 1.3e-06 1.6e-06 1.9e-06 1.15e-06 1.3e-06 1.35e-06 2.45e-06 1.55e-06 1.8e-06 1.6e-06 2.35e-06 1.55e-06
37 1.7e-06 1.85e-06 2.05e-06 1.7e-06 2.15e-06 2.2e-06 2.3e-06 2.2e-06 2.3e-06 2.1e-06 1.65e-06 1.7e-06 2.7e-06 1.9e-06 1.55e-06 1.6e-06 1.65e-06 1.5e-06 1.95e-06 1.9e-06 2.15e-06 1.55e-06 2.1e-06 2.45e-06 1.8e-06 1.4e-06 1.55e-06 2.6e-06 2.2e-06 2.3e-06 2.1e-06 2.75e-06 2e-06 2.15e-06 2e-06 1.85e-06 1.8e-06 2.6e-06 1.9e-06 1.9e-06 2e-06 1.9e-06 2.15e-06 1.95e-06 2.1e-06 1.85e-06 1.75e-06 2.1e-06 1.5e-06 2.2e-06 2.3e-06 1.95e-06 2e-06 2.35e-06 2.2e-06 2.3e-06 1.4e-06 1.85e-06 2e-06 2.05e-06 2.4e-06 2.2e-06 2.4e-06 1.85e-06 2.15e-06 2.5e-06
38 1.95e-06 2.45e-06 2e-06 2.2e-06 1.95e-06 2.2e-06 2.05e-06 2.25e-06 2.25e-06 1.9e-06 1.15e-06 1.95e-06 3e-06 1.95e-06 1.35e-06 1.4e-06 1.5e-06 1.15e-06 1.85e-06 1.4e-06 2.05e-06 1.35e-06 1.25e-06 2.55e-06 1.6e-06 1.35e-06 1.35e-06 2.9e-06 2.3e-06 2.35e-06 2.15e-06 3.05e-06 2.4e-06 1.6e-06 1.5e-06 1.65e-06 1.45e-06 1.9e-06 2.2e-06 2e-06 1.2e-06 1.45e-06 2.45e-06 2e-06 1.55e-06 1.5e-06 1.4e-06 1.6e-06 1.55e-06 2.2e-06 2.3e-06 1.7e-06 1.7e-06 2.4e-06 2.15e-06 2.15e-06 1.8e-06 2e-06 1.5e-06 1.7e-06 2.6e-06 2.05e-06 2.1e-06 1.55e-06 2.65e-06 2.3e-06
39 2.25e-06 2e-06 1.85e-06 1.75e-06 1.3e-06 1.85e-06 2.25e-06 2.2e-06 2.65e-06 1.25e-06 1.75e-06 2.25e-06 2.5e-06 1.25e-06 1.7e-06 2.1e-06 1.95e-06 2.1e-06 1.75e-06 1.8e-06 2.2e-06 2.05e-06 1.7e-06 1.75e-06 1.9e-06 2.15e-06 2.15e-06 2.4e-06 2.1e-06 2.25e-06 2.3e-06 3e-06 2.5e-06 2.15e-06 2.05e-06 2.2e-06 1.25e-06 1.9e-06 2e-06 2.2e-06 1.6e-06 1.95e-06 1.85e-06 2.15e-06 1.7e-06 1.3e-06 1.95e-06 2.1e-06 1.6e-06 1.85e-06 2.15e-06 1.9e-06 1.9e-06 2.45e-06 1.8e-06 1.75e-06 1.8e-06 1.8e-06 2e-06 1.8e-06 2.55e-06 1.7e-06 2.35e-06 2e-06 2.55e-06 1.65e-06
40 2.05e-06 2.45e-06 1.65e-06 2.1e-06 1.25e-06 1.8e-06 1.5e-06 2.2e-06 2.3e-06 1.2e-06 8e-07 2.2e-06 2.9e-06 1.55e-06 1.45e-06 1.95e-06 2e-06 1.9e-06 1.85e-06 1e-06 2.15e-06 1.85e-06 3e-07 2.15e-06 1.6e-06 1.8e-06 1.95e-06 2.8e-06 2.45e-06 2.35e-06 2.4e-06 3e-06 2.4e-06 1.2e-06 1.3e-06 2e-06 7.5e-07 2e-06 1.2e-06 1.6e-06 2e-07 1.45e-06 2.35e-06 2.1e-06 7.5e-07 8e-07 1.45e-06 1.1e-06 1.8e-06 1.8e-06 1.9e-06 1.4e-06 1.4e-06 2.4e-06 1.75e-06 1.85e-06 2.05e-06 1.6e-06 1.05e-06 1.4e-06 2.6e-06 1.8e-06 1.65e-06 1.55e-06 2.6e-06 1.8e-06
41 2.1e-06 2.3e-06 2e-06 2.2e-06 2e-06 2.3e-06 2.25e-06 2.25e-06 2.4e-06 1.95e-06 1.3e-06 1.95e-06 3.15e-06 1.9e-06 1.35e-06 1.05e-06 1.15e-06 1.15e-06 1.8e-06 1.5e-06 1.85e-06 9.5e-07 1.5e-06 2.65e-06 1.6e-06 1.15e-06 1e-06 3.05e-06 2.3e-06 2.4e-06 2.15e-06 3.1e-06 2.55e-06 1.85e-06 1.35e-06 1.35e-06 1.5e-06 1.9e-06 1.45e-06 1.95e-06 1.45e-06 1.5e-06 2.45e-06 2.15e-06 1.75e-06 1.55e-06 1.45e-06 1.8e-06 1.4e-06 2.3e-06 2.4e-06 1.8e-06 1.8e-06 2.55e-06 2.25e-06 2.15e-06 1.55e-06 2.1e-06 1.7e-06 1.75e-06 2.75e-06 2.05e-06 2.25e-06 1.5e-06 2.8e-06 2.1e-06
42 2.05e-06 2.1e-06 2.2e-06 1.7e-06 2.25e-06 1.85e-06 2.35e-06 2.15e-06 2e-06 2.2e-06 2.2e-06 2.05e-06 1.55e-06 1.85e-06 2e-06 2.25e-06 2.1e-06 2.25e-06 2.25e-06 2.15e-06 2.15e-06 2.2e-06 2.45e-06 1.95e-06 1.8e-06 2.3e-06 2.3e-06 1.55e-06 1.75e-06 1.9e-06 2.05e-06 2.45e-06 1.9e-06 2.2e-06 2.5e-06 2.25e-06 2.1e-06 2.15e-06 2.45e-06 1.85e-06 2.35e-06 2.45e-06 3.1e-06 1.8e-06 2.1e-06 2.15e-06 2.25e-06 2.15e-06 1.9e-06 1.85e-06 2.3e-06 2e-06 2e-06 1.7e-06 1.8e-06 2.25e-06 2.05e-06 1.95e-06 2.05e-06 2.25e-06 1.8e-06 2.2e-06 2.45e-06 2.3e-06 2e-06 2.15e-06
43 1.4e-06 2.35e-06 2.05e-06 1.9e-06 2.1e-06 1.55e-06 2e-06 2e-06 1.35e-06 2.05e-06 1.6e-06 1.55e-06 1.2e-06 2.15e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 1.85e-06 1.85e-06 1.95e-06 1.65e-06 2.2e-06 1.65e-06 1.45e-06 1.5e-06 1.65e-06 1.1e-06 1.3e-06 1.55e-06 1.5e-06 2.05e-06 1.35e-06 1.7e-06 2.1e-06 1.8e-06 1.95e-06 1.95e-06 2e-06 2.15e-06 2.1e-06 2.15e-06 1.8e-06 2.2e-06 1.85e-06 2e-06 1.75e-06 1.65e-06 1.95e-06 1.55e-06 2.05e-06 1.55e-06 1.55e-06 1.1e-06 1.5e-06 2.05e-06 2e-06 1.7e-06 1.55e-06 2.15e-06 1.2e-06 1.95e-06 2.1e-06 1.9e-06 1.6e-06 2.25e-06
44 1.8e-06 2.35e-06 1.6e-06 1.85e-06 1.4e-06 1.6e-06 1.5e-06 1.95e-06 1.8e-06 1.35e-06 1.15e-06 1.95e-06 2.3e-06 1.7e-06 1.55e-06 2.05e-06 2.1e-06 2e-06 2e-06 1.25e-06 1.9e-06 1.95e-06 9e-07 1.9e-06 1.4e-06 1.9e-06 2.05e-06 2.2e-06 2.2e-06 2e-06 2.15e-06 2.4e-06 1.85e-06 1.25e-06 1.65e-06 2e-06 9.5e-07 2.1e-06 1.55e-06 1.7e-06 7.5e-07 1.75e-06 2.1e-06 1.85e-06 1.4e-06 1e-06 1.65e-06 1.15e-06 1.9e-06 1.6e-06 1.7e-06 1.25e-06 1.25e-06 1.85e-06 1.55e-06 1.85e-06 2.15e-06 1.4e-06 1.1e-06 1.6e-06 2.05e-06 1.8e-06 1.65e-06 1.75e-06 2e-06 1.6e-06
45 1.95e-06 2.25e-06 1.2e-06 1.9e-06 7e-07 1.35e-06 1.75e-06 2e-06 2.3e-06 6.5e-07 1.1e-06 2.1e-06 2.7e-06 1.1e-06 1.35e-06 1.95e-06 2e-06 1.9e-06 1.65e-06 1.3e-06 2.05e-06 1.85e-06 9e-07 1.85e-06 1.5e-06 1.75e-06 1.95e-06 2.6e-06 2.35e-06 2.25e-06 2.3e-06 2.8e-06 2.3e-06 1.5e-06 1.6e-06 2e-06 1e-07 1.85e-06 1.5e-06 1.3e-06 8e-07 1.55e-06 2.15e-06 2e-06 1e-06 2e-07 1.55e-06 1.45e-06 1.7e-06 1.35e-06 1.45e-06 1.05e-06 1.1e-06 2.3e-06 1.35e-06 1.65e-06 1.95e-06 1.2e-06 1.35e-06 1.4e-06 2.5e-06 1.6e-06 1.85e-06 1.65e-06 2.4e-06 1.6e-06
46 1.7e-06 2.25e-06 1.85e-06 2e-06 2e-06 2.1e-06 2e-06 1.85e-06 1.85e-06 1.95e-06 1.15e-06 1.6e-06 2.75e-06 1.9e-06 1e-06 9.5e-07 1.25e-06 1e-06 1.65e-06 1.3e-06 1.7e-06 1e-06 1.55e-06 2.45e-06 1.4e-06 1.1e-06 1e-06 2.65e-06 2.05e-06 1.9e-06 1.8e-06 2.6e-06 2.15e-06 1.65e-06 1.3e-06 1.2e-06 1.5e-06 1.75e-06 1.4e-06 1.95e-06 1.45e-06 1.45e-06 2.25e-06 1.75e-06 1.65e-06 1.55e-06 1.7e-06 1.6e-06 1.25e-06 2.1e-06 2.05e-06 1.6e-06 1.6e-06 2.15e-06 2.05e-06 1.85e-06 1.65e-06 1.9e-06 1.5e-06 1.15e-06 2.35e-06 1.75e-06 2.1e-06 9.5e-07 2.35e-06 2.25e-06
47 1.7e-06 2.5e-06 1.85e-06 2e-06 1.9e-06 1.75e-06 1.65e-06 2.05e-06 1.45e-06 1.85e-06 1.2e-06 1.85e-06 2.15e-06 2.05e-06 1.55e-06 1.85e-06 1.95e-06 1.75e-06 2.05e-06 1.35e-06 1.95e-06 1.8e-06 1.25e-06 2.15e-06 1.3e-06 1.65e-06 1.8e-06 2.05e-06 2.1e-06 1.95e-06 2e-06 2.4e-06 1.7e-06 1.2e-06 1.7e-06 1.85e-06 1.4e-06 2.1e-06 1.6e-06 2.1e-06 1.1e-06 1.8e-06 2.15e-06 1.65e-06 1.15e-06 1.45e-06 1.6e-06 2.1e-06 1.9e-06 1.75e-06 1.95e-06 1.25e-06 1.25e-06 1.55e-06 1.7e-06 2.1e-06 2.15e-06 1.65e-06 1.05e-06 1.8e-06 1.8e-06 2e-06 1.8e-06 1.75e-06 2e-06 2.1e-06
48 1.85e-06 1.85e-06 1.95e-06 1.6e-06 2.15e-06 2.25e-06 2.25e-06 1.95e-06 2.2e-06 2.1e-06 1.45e-06 1.6e-06 2.9e-06 1.55e-06 1.15e-06 1e-06 1.2e-06 9.5e-07 1.65e-06 1.55e-06 1.65e-06 9.5e-07 1.9e-06 2.6e-06 1.45e-06 1.2e-06 9.5e-07 2.8e-06 2.1e-06 2.15e-06 1.85e-06 2.85e-06 2.3e-06 1.95e-06 1.6e-06 1.35e-06 1.65e-06 1.5e-06 1.55e-06 1.6e-06 1.8e-06 1.4e-06 1.9e-06 1.95e-06 1.9e-06 1.7e-06 1.25e-06 1.9e-06 1.6e-06 2.25e-06 2.3e-06 1.8e-06 1.8e-06 2.35e-06 2.2e-06 2.1e-06 1.25e-06 2e-06 1.8e-06 1.6e-06 2.55e-06 2e-06 2.35e-06 1.45e-06 2.45e-06 2.2e-06
49 1.85e-06 2.35e-06 1.75e-06 1.95e-06 1.5e-06 1.3e-06 2e-06 2.1e-06 1.8e-06 1.45e-06 1.8e-06 2e-06 1.4e-06 1.75e-06 1.9e-06 2.35e-06 2.15e-06 2.3e-06 2e-06 1.9e-06 2.25e-06 2.25e-06 1.9e-06 1.5e-06 1.65e-06 2.15e-06 2.35e-06 1.3e-06 1.65e-06 1.8e-06 1.95e-06 2.3e-06 1.7e-06 1.8e-06 2.3e-06 2.3e-06 1.3e-06 2.2e-06 2.2e-06 1.85e-06 1.8e-06 2.3e-06 1.85e-06 1.55e-06 1.6e-06 1.35e-06 2.1e-06 1.75e-06 2.25e-06 2.6e-06 1.8e-06 1.45e-06 1.5e-06 1.45e-06 1.3e-06 1.95e-06 2.3e-06 1.5e-06 1.65e-06 2.1e-06 1.55e-06 1.9e-06 2.1e-06 2.2e-06 1.85e-06 1.9e-06
50 1.95e-06 2.3e-06 1.7e-06 2e-06 1.85e-06 1.8e-06 1.9e-06 1.65e-06 1.85e-06 1.8e-06 1.9e-06 2.1e-06 2.3e-06 2.1e-06 1.85e-06 2.3e-06 2.5e-06 2.4e-06 2.2e-06 1.95e-06 1.95e-06 2.35e-06 2e-06 2.15e-06 1.85e-06 2.25e-06 2.45e-06 2.2e-06 2.4e-06 2.05e-06 2.35e-06 1.55e-06 1.85e-06 2e-06 2.25e-06 2.25e-06 1.4e-06 2.3e-06 2.3e-06 2.15e-06 1.9e-06 2.4e-06 2.3e-06 2.05e-06 1.7e-06 1.45e-06 2.05e-06 1.95e-06 2.3e-06 1.8e-06 2.8e-06 1.65e-06 1.7e-06 2.05e-06 1.8e-06 2.15e-06 2.35e-06 1.6e-06 1.85e-06 1.9e-06 2.1e-06 2.1e-06 1.85e-06 2e-06 1.75e-06 2.15e-06
51 1.6e-06 2.35e-06 1.55e-06 1.85e-06 1.55e-06 1.45e-06 1.75e-06 1.9e-06 1.4e-06 1.5e-06 1.3e-06 1.75e-06 2e-06 1.75e-06 1.45e-06 1.8e-06 1.9e-06 1.7e-06 1.9e-06 1.45e-06 1.85e-06 1.75e-06 1.5e-06 1.95e-06 1.2e-06 1.55e-06 1.75e-06 1.9e-06 2e-06 1.85e-06 1.9e-06 2.25e-06 1.6e-06 1.3e-06 1.8e-06 1.8e-06 1e-06 1.95e-06 1.7e-06 1.9e-06 1.4e-06 1.8e-06 2e-06 1.55e-06 1.25e-06 1.05e-06 1.6e-06 1.25e-06 1.8e-06 1.45e-06 1.65e-06 2e-06 1.05e-06 1.45e-06 1.45e-06 1.95e-06 2.05e-06 1.4e-06 1.15e-06 1.75e-06 1.7e-06 1.85e-06 1.85e-06 1.75e-06 1.85e-06 1.95e-06
52 1.6e-06 2.35e-06 1.6e-06 1.85e-06 1.6e-06 1.5e-06 1.75e-06 1.9e-06 1.4e-06 1.55e-06 1.3e-06 1.75e-06 2e-06 1.8e-06 1.45e-06 1.8e-06 1.9e-06 1.7e-06 1.9e-06 1.45e-06 1.85e-06 1.75e-06 1.5e-06 1.95e-06 1.2e-06 1.6e-06 1.75e-06 1.9e-06 2e-06 1.85e-06 1.9e-06 2.25e-06 1.6e-06 1.3e-06 1.8e-06 1.8e-06 1.05e-06 2e-06 1.7e-06 1.9e-06 1.4e-06 1.8e-06 2e-06 1.55e-06 1.25e-06 1.1e-06 1.6e-06 1.25e-06 1.8e-06 1.5e-06 1.7e-06 1.05e-06 2e-06 1.45e-06 1.45e-06 1.95e-06 2.05e-06 1.4e-06 1.15e-06 1.75e-06 1.7e-06 1.85e-06 1.85e-06 1.75e-06 1.85e-06 1.95e-06
53 1.5e-06 2.45e-06 2.15e-06 1.9e-06 2.4e-06 1.45e-06 2e-06 2e-06 9e-07 2.35e-06 2e-06 1.65e-06 7e-07 2.45e-06 2e-06 2.2e-06 2.05e-06 2.1e-06 2.25e-06 2.05e-06 2.05e-06 2.15e-06 2.5e-06 1.6e-06 1.35e-06 2e-06 2.15e-06 6e-07 1.3e-06 1.4e-06 1.55e-06 1.75e-06 1e-06 1.6e-06 2.5e-06 2.1e-06 2.25e-06 2.35e-06 2.4e-06 2.45e-06 2.4e-06 2.55e-06 1.7e-06 1.1e-06 1.85e-06 2.3e-06 2.15e-06 1.55e-06 2.35e-06 1.45e-06 2.05e-06 1.45e-06 1.45e-06 1.2e-06 1.4e-06 2.25e-06 2.4e-06 1.7e-06 1.45e-06 2.45e-06 7.5e-07 2.15e-06 2.1e-06 2.3e-06 1.3e-06 2.25e-06
54 1.8e-06 2.3e-06 1.75e-06 1.9e-06 1.5e-06 1.3e-06 1.95e-06 2.05e-06 1.75e-06 1.45e-06 1.75e-06 1.95e-06 1.35e-06 1.75e-06 1.85e-06 2.3e-06 2.1e-06 2.25e-06 1.95e-06 1.85e-06 2.2e-06 2.2e-06 1.85e-06 1.45e-06 1.6e-06 2.15e-06 2.3e-06 1.25e-06 1.6e-06 1.75e-06 1.9e-06 2.25e-06 1.65e-06 1.75e-06 2.25e-06 2.25e-06 1.3e-06 2.2e-06 2.15e-06 1.8e-06 1.75e-06 2.25e-06 1.8e-06 1.5e-06 1.55e-06 1.35e-06 2.05e-06 1.7e-06 2.2e-06 1.3e-06 1.8e-06 1.45e-06 1.45e-06 1.4e-06 2.5e-06 1.9e-06 2.25e-06 1.45e-06 1.6e-06 2.05e-06 1.5e-06 1.85e-06 2.05e-06 2.15e-06 1.8e-06 1.85e-06
55 2.2e-06 2.55e-06 2.15e-06 2.2e-06 1.65e-06 1.95e-06 2.3e-06 2.2e-06 2.3e-06 1.6e-06 1.85e-06 2.25e-06 2.35e-06 1.9e-06 1.75e-06 2.05e-06 2e-06 2.15e-06 1.95e-06 1.65e-06 2.25e-06 2.1e-06 1.95e-06 1.85e-06 1.95e-06 2.15e-06 2.2e-06 2.25e-06 2.05e-06 1.8e-06 2.25e-06 2.75e-06 2.35e-06 2.15e-06 2.05e-06 1.85e-06 1.6e-06 2.3e-06 2.15e-06 1.75e-06 1.85e-06 2.15e-06 2.25e-06 2.05e-06 1.85e-06 1.65e-06 1.85e-06 2.1e-06 2.1e-06 1.95e-06 2.15e-06 1.95e-06 1.95e-06 2.25e-06 1.9e-06 2.9e-06 2.25e-06 1.95e-06 2e-06 1.75e-06 2.35e-06 1.5e-06 2.4e-06 1.8e-06 2.45e-06 2e-06
56 1.75e-06 1.6e-06 2.05e-06 1.6e-06 2.25e-06 2.3e-06 2.35e-06 2.05e-06 2.35e-06 2.2e-06 1.7e-06 1.6e-06 2.75e-06 1.85e-06 1.45e-06 1.3e-06 1.35e-06 1.25e-06 1.8e-06 1.85e-06 1.95e-06 1.25e-06 2.15e-06 2.5e-06 1.7e-06 1.4e-06 1.25e-06 2.65e-06 2.1e-06 2.25e-06 2e-06 2.75e-06 2.05e-06 2.2e-06 1.85e-06 1.6e-06 1.9e-06 1.4e-06 1.8e-06 1.8e-06 2.05e-06 1.55e-06 2.05e-06 2e-06 2.15e-06 1.95e-06 1.65e-06 2.15e-06 1.25e-06 2.3e-06 2.35e-06 2.05e-06 2.05e-06 2.4e-06 2.25e-06 2.25e-06 2.1e-06 1.9e-06 2.05e-06 1.95e-06 2.45e-06 2.15e-06 2.45e-06 1.75e-06 2.2e-06 2.35e-06
