 slim_762172847 slim_762172822 slim_762172845 slim_762172815 slim_762172826 slim_762172801 slim_762172821 slim_762172794 slim_762172809 slim_762172803 slim_762172792 slim_762172788 slim_762172808 slim_762172784 slim_762172838 slim_762172840 slim_762172844 slim_762172796 slim_762172802 slim_762172823 slim_762172795 slim_762172806 slim_762172810 slim_762172846 slim_762172817 slim_762172843 slim_762172839 slim_762172780 slim_762172785 slim_762172799 slim_762172813 slim_762172791 slim_762172849 slim_762172812 slim_762172814 slim_762172818 slim_762172819 slim_762172842 slim_762172789 slim_762172786 slim_762172797 slim_762172825 slim_762172790 slim_762172807 slim_762172834 slim_762172848 slim_762172833 slim_762172824 slim_762172828 slim_762172832 slim_762172841 slim_762172836 slim_762172829 slim_762172811 slim_762172778 slim_762172787 slim_762172783 slim_762172804 slim_762172782 slim_762172830 slim_762172835 slim_762172800 slim_762172827 slim_762172781 slim_762172820 slim_762172798 slim_762172779 slim_762172831 slim_762172805 slim_762172816 slim_762172793 slim_762172837
26 1.1e-06 1.05e-06 1e-06 7e-07 9e-07 1.25e-06 1.35e-06 8e-07 1.55e-06 7.5e-07 1.35e-06 1.15e-06 1.25e-06 1.45e-06 9.5e-07 1e-06 1.3e-06 1.6e-06 1.05e-06 1.65e-06 1.05e-06 9e-07 1.55e-06 1.25e-06 1.4e-06 1.2e-06 9e-07 1.2e-06 1.8e-06 2.15e-06 1.1e-06 8.5e-07 1.75e-06 8e-07 1.55e-06 1e-06 1.55e-06 1.15e-06 1.15e-06 1.35e-06 1.45e-06 1.4e-06 1.8e-06 1.1e-06 1.5e-06 1.65e-06 1.1e-06 1.2e-06 1e-06 1.9e-06 1e-06 1.95e-06 1.8e-06 1.6e-06 1.4e-06 1.35e-06 9e-07 1.05e-06 1.4e-06 1.3e-06 1.25e-06 1.7e-06 1.35e-06 1.45e-06 9.5e-07 1.7e-06 1.4e-06 1.05e-06 1.3e-06 5.5e-07 1.4e-06 1.8e-06
27 1.65e-06 1.3e-06 8.5e-07 1.15e-06 1.4e-06 1.35e-06 1.1e-06 7e-07 1.85e-06 6.5e-07 1.85e-06 1.75e-06 8.5e-07 1.5e-06 1.55e-06 1.5e-06 1.25e-06 1.4e-06 1e-06 2.1e-06 1.15e-06 1e-06 1.75e-06 1.35e-06 1.25e-06 9e-07 1.2e-06 1.3e-06 2.15e-06 2.45e-06 1e-06 1.2e-06 2.15e-06 1.05e-06 1.65e-06 1e-06 1.25e-06 6.5e-07 1.55e-06 1.1e-06 1.65e-06 1.75e-06 1.7e-06 1.3e-06 1.85e-06 1.4e-06 1.45e-06 9e-07 1.3e-06 1.65e-06 1.3e-06 2.3e-06 2.2e-06 2.05e-06 1.15e-06 1.2e-06 1.2e-06 1e-06 1.1e-06 1.4e-06 1.5e-06 1.7e-06 1.7e-06 1.95e-06 1.1e-06 1.95e-06 1.05e-06 1.7e-06 1.15e-06 1.2e-06 9e-07 2.1e-06
28 1.45e-06 1.75e-06 2.05e-06 1.45e-06 2.05e-06 1.75e-06 2.3e-06 1.75e-06 1.35e-06 1.7e-06 2.2e-06 1.6e-06 2.2e-06 2.15e-06 1.7e-06 1.7e-06 1.65e-06 1.8e-06 2e-06 2.1e-06 1.6e-06 1.85e-06 1.65e-06 1.9e-06 2.1e-06 2.15e-06 1.8e-06 2.15e-06 2.2e-06 2.6e-06 2e-06 1.95e-06 1.2e-06 1.9e-06 2.25e-06 1.6e-06 2.1e-06 2.1e-06 1.8e-06 1.9e-06 1.95e-06 1.7e-06 2.5e-06 2.05e-06 2.3e-06 1.85e-06 2.05e-06 2.15e-06 1.95e-06 1.85e-06 2.05e-06 2e-06 2.15e-06 1.35e-06 2.35e-06 2.05e-06 1.75e-06 2e-06 1.95e-06 1.5e-06 1.75e-06 1.9e-06 1.65e-06 1.4e-06 2.15e-06 1.85e-06 2.05e-06 1.9e-06 2.2e-06 1.85e-06 2.35e-06 2.1e-06
29 2.2e-06 2.45e-06 2.35e-06 2.1e-06 2.45e-06 2.5e-06 2.6e-06 2.05e-06 2.5e-06 2e-06 1.2e-06 2.7e-06 2.55e-06 1.1e-06 2.1e-06 2.45e-06 2.15e-06 2.5e-06 2.3e-06 1.45e-06 2.3e-06 2.2e-06 2.45e-06 2.55e-06 2.8e-06 2.45e-06 2.15e-06 2.45e-06 2.6e-06 2e-07 2.25e-06 2.3e-06 2.3e-06 2.25e-06 1.2e-06 2.25e-06 2.4e-06 2.4e-06 2.35e-06 2.6e-06 2e-06 2.4e-06 1.45e-06 2.4e-06 2.75e-06 2.55e-06 2.25e-06 2.45e-06 2.25e-06 2.35e-06 2.45e-06 2.8e-06 1.05e-06 2.2e-06 2.65e-06 2.75e-06 2.25e-06 2.3e-06 2.65e-06 2.2e-06 2.3e-06 2.25e-06 2.35e-06 2.5e-06 2.45e-06 1.9e-06 2.7e-06 2.25e-06 2.35e-06 2.15e-06 2.7e-06 1.05e-06
30 1.55e-06 1.3e-06 9.5e-07 1.05e-06 1.4e-06 1.5e-06 1e-06 9e-07 1.85e-06 8.5e-07 1.7e-06 1.55e-06 1.15e-06 1.55e-06 1.45e-06 1.3e-06 1.35e-06 1.5e-06 1.15e-06 1.9e-06 1.15e-06 1.05e-06 1.75e-06 1.45e-06 1.35e-06 9e-07 1.1e-06 1e-06 2e-06 2.25e-06 1.3e-06 1.2e-06 2.05e-06 1.15e-06 1.65e-06 1.1e-06 1.4e-06 9.5e-07 1.4e-06 1.15e-06 1.55e-06 1.75e-06 1.45e-06 1.25e-06 1.7e-06 1.55e-06 1.35e-06 8.5e-07 1.15e-06 1.65e-06 1.4e-06 2.2e-06 2.05e-06 1.95e-06 1.1e-06 1.3e-06 1.2e-06 1.15e-06 1.2e-06 1.5e-06 1.35e-06 1.65e-06 1.7e-06 1.8e-06 9e-07 1.9e-06 1.3e-06 1.6e-06 9.5e-07 1.1e-06 9e-07 1.95e-06
31 1.25e-06 1.35e-06 1.1e-06 9.5e-07 8.5e-07 1.4e-06 1.05e-06 9.5e-07 1.5e-06 9e-07 1.5e-06 1.6e-06 1.05e-06 1.6e-06 1.1e-06 1.35e-06 1.45e-06 1.6e-06 8e-07 1.95e-06 1.2e-06 1.1e-06 1.3e-06 8e-07 1.55e-06 1.3e-06 8.5e-07 1.2e-06 1.95e-06 2.3e-06 1.2e-06 1.2e-06 1.9e-06 9.5e-07 1.7e-06 1.15e-06 1.5e-06 1.15e-06 1.35e-06 1.35e-06 1.35e-06 1.35e-06 1.9e-06 9e-07 1.7e-06 1.65e-06 1.15e-06 1.3e-06 9.5e-07 2e-06 9.5e-07 2.1e-06 1.95e-06 1.75e-06 1.1e-06 1.5e-06 1e-06 8e-07 1.4e-06 1.45e-06 1.3e-06 1.8e-06 1.3e-06 1.75e-06 1.3e-06 1.6e-06 1.2e-06 1.45e-06 1.3e-06 1.05e-06 1.35e-06 1.9e-06
32 8e-07 1.85e-06 2.05e-06 1.4e-06 1.95e-06 2.1e-06 2.3e-06 1.75e-06 9e-07 1.7e-06 2e-06 1.8e-06 2.15e-06 2e-06 1.2e-06 1.85e-06 1.15e-06 1.3e-06 2e-06 2.05e-06 1.7e-06 1.9e-06 1.25e-06 1.85e-06 2.2e-06 2.15e-06 1.75e-06 2.15e-06 1.2e-06 2.3e-06 2.05e-06 1.9e-06 0.0 1.85e-06 2.1e-06 1.65e-06 1.7e-06 2.1e-06 1.95e-06 2e-06 2.1e-06 1.2e-06 2.35e-06 2.1e-06 2.55e-06 1.25e-06 2.05e-06 2.15e-06 1.95e-06 9.5e-07 1.95e-06 1.6e-06 1.55e-06 5e-07 2.35e-06 2.15e-06 1.75e-06 2e-06 2.05e-06 1e-06 1.9e-06 1.05e-06 1.15e-06 9e-07 2.15e-06 1.4e-06 2e-06 1.45e-06 2.25e-06 1.85e-06 2.3e-06 1.55e-06
33 1.2e-06 1.15e-06 1.15e-06 9e-07 9.5e-07 1.1e-06 1.4e-06 6e-07 1.65e-06 5.5e-07 1.45e-06 1.55e-06 1.15e-06 1.35e-06 1.05e-06 1.3e-06 1.2e-06 1.65e-06 1e-06 1.9e-06 1e-06 8.5e-07 1.65e-06 1.35e-06 1.6e-06 1.1e-06 8e-07 1.05e-06 1.9e-06 2.25e-06 1.15e-06 9.5e-07 1.85e-06 1.1e-06 1.5e-06 8.5e-07 1.6e-06 1e-06 1.4e-06 1.4e-06 1.55e-06 1.45e-06 1.85e-06 1.25e-06 1.7e-06 1.7e-06 1.05e-06 1.1e-06 1.05e-06 1.9e-06 9.5e-07 2.1e-06 1.9e-06 1.7e-06 1.45e-06 1.55e-06 9e-07 1e-06 1.45e-06 1.2e-06 1.35e-06 1.75e-06 1.45e-06 1.7e-06 1.25e-06 1.8e-06 1.45e-06 1.4e-06 1.35e-06 1e-06 1.4e-06 1.9e-06
34 1.8e-06 1.65e-06 1.7e-06 1.5e-06 1.85e-06 1.7e-06 1.95e-06 1.1e-06 2.1e-06 1.1e-06 1.4e-06 2.1e-06 1.7e-06 1.15e-06 1.7e-06 1.85e-06 1.5e-06 2.05e-06 1.55e-06 1.65e-06 1.5e-06 1.45e-06 2.05e-06 1.95e-06 2.15e-06 1.6e-06 1.55e-06 1.65e-06 2.25e-06 1.2e-06 1.65e-06 1.7e-06 2.1e-06 1.5e-06 2.2e-06 1.45e-06 1.95e-06 1.6e-06 1.85e-06 1.95e-06 1.75e-06 2e-06 1.55e-06 1.8e-06 2.2e-06 2.1e-06 1.75e-06 1.6e-06 1.7e-06 2.05e-06 1.7e-06 2.45e-06 1.55e-06 2e-06 2e-06 2.1e-06 1.55e-06 1.55e-06 2e-06 1.65e-06 1.8e-06 2e-06 1.95e-06 2.1e-06 1.8e-06 1.85e-06 2.05e-06 1.85e-06 1.8e-06 1.55e-06 2e-06 1.4e-06
35 1.3e-06 8e-07 1.15e-06 8e-07 1.3e-06 1.05e-06 1.4e-06 5e-07 1.45e-06 4.5e-07 1.65e-06 9.5e-07 1.15e-06 1.3e-06 1.35e-06 9.5e-07 1.05e-06 1.55e-06 9.5e-07 1.6e-06 6.5e-07 7.5e-07 1.55e-06 1.25e-06 1.3e-06 1.05e-06 1e-06 1e-06 1.6e-06 2.25e-06 1.1e-06 1.15e-06 1.65e-06 8.5e-07 1.45e-06 9e-07 1.6e-06 9.5e-07 1.1e-06 1.1e-06 1.25e-06 1.5e-06 1.85e-06 1.2e-06 1.65e-06 1.6e-06 1.3e-06 1.05e-06 1.15e-06 1.8e-06 1.15e-06 2e-06 2e-06 1.7e-06 1.45e-06 1.25e-06 9e-07 9.5e-07 1.15e-06 1.05e-06 1.05e-06 1.85e-06 1.45e-06 1.3e-06 1.25e-06 1.7e-06 1.35e-06 1.5e-06 1.35e-06 1e-06 1.45e-06 1.9e-06
36 1.6e-06 1.8e-06 1.25e-06 1.5e-06 1.75e-06 1.95e-06 1.45e-06 1.35e-06 1.8e-06 1.3e-06 2e-06 2.1e-06 1.4e-06 1.85e-06 1.45e-06 1.85e-06 1.4e-06 1.4e-06 1.45e-06 2.25e-06 1.65e-06 1.55e-06 1.65e-06 1.65e-06 1.6e-06 1.45e-06 1.55e-06 1.25e-06 2.1e-06 2.4e-06 1.4e-06 1.5e-06 1.7e-06 1.6e-06 1.95e-06 1.6e-06 2.2e-06 1.25e-06 1.9e-06 1.5e-06 2e-06 1.65e-06 1.9e-06 1.6e-06 2.2e-06 1.4e-06 1.8e-06 1.45e-06 1.65e-06 1.25e-06 1.75e-06 2.25e-06 1.9e-06 1.55e-06 1.5e-06 1.6e-06 1.55e-06 1.45e-06 1.5e-06 1.55e-06 1.85e-06 1.2e-06 1.6e-06 1.9e-06 1.5e-06 1.9e-06 1.45e-06 1.6e-06 1.55e-06 1.55e-06 1.35e-06 1.75e-06
37 1.6e-06 1.25e-06 8e-07 1.1e-06 1.35e-06 1.3e-06 1.05e-06 6.5e-07 1.8e-06 6e-07 1.8e-06 1.7e-06 8e-07 1.45e-06 1.5e-06 1.45e-06 1.2e-06 1.35e-06 9.5e-07 2.05e-06 1.1e-06 9.5e-07 1.7e-06 1.3e-06 1.25e-06 8.5e-07 1.15e-06 6.5e-07 2.1e-06 2.4e-06 9.5e-07 1.15e-06 2.1e-06 1e-06 1.6e-06 9.5e-07 1.25e-06 1.2e-06 1.5e-06 1.05e-06 1.6e-06 1.7e-06 1.65e-06 1.25e-06 1.8e-06 1.4e-06 1.4e-06 8.5e-07 1.25e-06 1.6e-06 1.25e-06 2.25e-06 2.15e-06 2e-06 1.1e-06 1.2e-06 1.15e-06 9.5e-07 1.1e-06 1.35e-06 1.45e-06 1.65e-06 1.65e-06 1.9e-06 1.05e-06 1.9e-06 1.05e-06 1.65e-06 1.1e-06 1.15e-06 8.5e-07 2.05e-06
38 1.6e-06 1.1e-06 1.45e-06 1.1e-06 1.6e-06 1.65e-06 1.6e-06 1.2e-06 1.75e-06 1.15e-06 1.85e-06 8.5e-07 1.65e-06 1.75e-06 1.65e-06 1.05e-06 1.6e-06 1.85e-06 1.35e-06 1.6e-06 1.1e-06 1.3e-06 1.75e-06 1.45e-06 1.4e-06 1.55e-06 1.15e-06 1.55e-06 1.8e-06 2.35e-06 1.4e-06 1.35e-06 1.95e-06 1.4e-06 1.85e-06 1.1e-06 1.9e-06 1.5e-06 1.7e-06 1.35e-06 1.4e-06 1.8e-06 2.05e-06 1.4e-06 1.8e-06 1.9e-06 1.3e-06 1.55e-06 1.45e-06 2.15e-06 1.6e-06 2.15e-06 2.2e-06 2e-06 1.65e-06 1.35e-06 1.35e-06 1.35e-06 1.4e-06 1.6e-06 1e-06 2.15e-06 1.75e-06 1.4e-06 1.4e-06 1.9e-06 1.65e-06 1.65e-06 1.3e-06 1.15e-06 1.75e-06 2.1e-06
39 1.65e-06 1.25e-06 1.05e-06 1.15e-06 1.55e-06 1.7e-06 1.3e-06 1.15e-06 1.7e-06 1.1e-06 2e-06 1.2e-06 1.2e-06 1.85e-06 1.7e-06 1.25e-06 1.5e-06 1.45e-06 1.3e-06 1.9e-06 1.05e-06 1.3e-06 1.75e-06 1.35e-06 1.15e-06 1.25e-06 1.35e-06 1.1e-06 1.9e-06 2.6e-06 1.15e-06 1.35e-06 2e-06 1.4e-06 1.95e-06 1.1e-06 1.5e-06 1.05e-06 1.35e-06 1.8e-06 1.4e-06 1.75e-06 1.9e-06 1.4e-06 1.9e-06 1.5e-06 1.6e-06 1.25e-06 1.4e-06 1.8e-06 1.55e-06 2.25e-06 2.35e-06 2.05e-06 1.35e-06 1.1e-06 1.4e-06 1.3e-06 9.5e-07 1.6e-06 1.25e-06 1.9e-06 1.7e-06 1.6e-06 1.3e-06 1.95e-06 1.15e-06 1.85e-06 1.35e-06 1.35e-06 1.15e-06 2.25e-06
40 1.75e-06 1.4e-06 1.55e-06 1.25e-06 1.55e-06 1.8e-06 1.65e-06 1.35e-06 1.7e-06 1.3e-06 1.75e-06 1.3e-06 1.55e-06 1.65e-06 1.8e-06 1.35e-06 1.75e-06 1.95e-06 1.35e-06 1.65e-06 1.2e-06 1.45e-06 1.75e-06 1.25e-06 1.65e-06 1.75e-06 1.45e-06 1.65e-06 1.95e-06 2e-06 1.55e-06 1.35e-06 2.1e-06 1.55e-06 1.75e-06 1.25e-06 2e-06 1.6e-06 1.4e-06 1.4e-06 2e-06 1.75e-06 2e-06 1.4e-06 2e-06 2e-06 1.65e-06 1.75e-06 1.35e-06 2.35e-06 1.55e-06 2.35e-06 2.1e-06 2.15e-06 1.7e-06 1.6e-06 1.5e-06 1.35e-06 1.45e-06 1.75e-06 1.3e-06 2.35e-06 1.7e-06 1.7e-06 1.75e-06 1.55e-06 1.55e-06 1.95e-06 1.75e-06 1.45e-06 1.9e-06 2e-06
41 1.2e-06 1.7e-06 1.65e-06 1.25e-06 1.3e-06 1.8e-06 1.8e-06 1.45e-06 1.15e-06 1.4e-06 1.85e-06 1.8e-06 1.55e-06 1.9e-06 1.15e-06 1.7e-06 1.45e-06 1.55e-06 1.5e-06 2.1e-06 1.55e-06 1.6e-06 1.4e-06 1.3e-06 1.95e-06 1.85e-06 1.4e-06 1.75e-06 1.7e-06 2.4e-06 1.75e-06 1.35e-06 1.2e-06 1.45e-06 2e-06 1.5e-06 1.65e-06 1.7e-06 1.8e-06 1.75e-06 1.75e-06 2e-06 2.25e-06 1.6e-06 2.25e-06 1.6e-06 1.65e-06 1.85e-06 1.35e-06 1.6e-06 1.3e-06 2.05e-06 1.75e-06 1.15e-06 1.85e-06 1.9e-06 1.4e-06 1.5e-06 1.8e-06 1.35e-06 1.75e-06 1.4e-06 1e-06 1.5e-06 1.85e-06 1.55e-06 1.5e-06 1.45e-06 1.95e-06 1.55e-06 1.9e-06 1.8e-06
42 2.05e-06 2.05e-06 1.65e-06 1.75e-06 2.1e-06 2.15e-06 1.7e-06 1.6e-06 2.35e-06 1.55e-06 1.65e-06 2.35e-06 1.85e-06 1.5e-06 1.95e-06 2.1e-06 1.85e-06 2e-06 1.85e-06 1.9e-06 1.9e-06 1.8e-06 2.25e-06 2.15e-06 2.1e-06 1.6e-06 1.8e-06 1.7e-06 2.5e-06 1.45e-06 1.45e-06 1.9e-06 2.35e-06 1.85e-06 1.55e-06 1.85e-06 1.9e-06 1.65e-06 2.05e-06 1.9e-06 2e-06 2.25e-06 2.7e-06 2e-06 2.4e-06 2.05e-06 1.95e-06 1.55e-06 1.95e-06 1.95e-06 2.1e-06 2.65e-06 1.8e-06 2.25e-06 1.8e-06 2.05e-06 1.9e-06 1.85e-06 1.95e-06 2e-06 2e-06 1.95e-06 2.2e-06 2.35e-06 1.6e-06 2.1e-06 2e-06 2.1e-06 1.55e-06 1.8e-06 1.6e-06 1.65e-06
43 1.6e-06 1.4e-06 1.15e-06 1.05e-06 1.25e-06 1.6e-06 1.15e-06 1.05e-06 1.7e-06 1e-06 1.8e-06 1.6e-06 1.2e-06 1.7e-06 1.5e-06 1.25e-06 1.55e-06 1.75e-06 9e-07 2e-06 1.25e-06 9e-07 1.45e-06 9.5e-07 1.6e-06 1.4e-06 1.1e-06 1.3e-06 2.05e-06 2.4e-06 1.25e-06 9e-07 2.1e-06 1.25e-06 1.8e-06 1.2e-06 1.6e-06 1.25e-06 1.4e-06 1.4e-06 1.4e-06 1.6e-06 2e-06 1.4e-06 1.45e-06 1.8e-06 1.35e-06 1.4e-06 1.1e-06 2.1e-06 1.25e-06 2.2e-06 2.15e-06 2e-06 1.2e-06 1.55e-06 1.2e-06 9e-07 1.45e-06 1.6e-06 1.35e-06 2e-06 1.55e-06 1.85e-06 1.35e-06 1.75e-06 1.35e-06 1.55e-06 1.4e-06 1e-06 1.5e-06 2e-06
44 2.05e-06 1.8e-06 1.65e-06 1.45e-06 1.9e-06 1.9e-06 1.95e-06 1.5e-06 2.35e-06 1.45e-06 2.2e-06 1.95e-06 1.95e-06 2.1e-06 1.95e-06 1.6e-06 2e-06 2.3e-06 1.7e-06 2.35e-06 1.65e-06 1.3e-06 2.25e-06 1.95e-06 2.1e-06 1.85e-06 1.5e-06 1.85e-06 2.3e-06 2.75e-06 1.7e-06 1.7e-06 2.55e-06 1.7e-06 2.2e-06 1.65e-06 2.2e-06 1.8e-06 1.8e-06 1.9e-06 2e-06 2.25e-06 2.4e-06 1.45e-06 2.1e-06 2.35e-06 1.8e-06 1.85e-06 1.75e-06 2.55e-06 1.9e-06 1.85e-06 2.55e-06 2.45e-06 2e-06 2.05e-06 1.65e-06 1.7e-06 1.95e-06 2.05e-06 1.75e-06 2.45e-06 2.2e-06 2.25e-06 1.75e-06 2.4e-06 2.1e-06 1.95e-06 1.85e-06 1.35e-06 2.05e-06 2.45e-06
45 1.4e-06 1.8e-06 1.4e-06 1.45e-06 1.8e-06 2e-06 1.65e-06 1.5e-06 1.5e-06 1.45e-06 2.1e-06 1.95e-06 1.5e-06 2e-06 1.55e-06 1.85e-06 1.4e-06 1.3e-06 1.65e-06 2.25e-06 1.65e-06 1.7e-06 1.6e-06 1.65e-06 1.65e-06 1.6e-06 1.65e-06 1.4e-06 1.85e-06 2.55e-06 1.55e-06 1.65e-06 1.25e-06 1.7e-06 2.1e-06 1.6e-06 1.4e-06 1.4e-06 1.9e-06 1.5e-06 2e-06 1.6e-06 2.05e-06 1.8e-06 2.35e-06 2.5e-06 1.9e-06 1.6e-06 1.75e-06 1.3e-06 1.8e-06 2.1e-06 2.05e-06 1.45e-06 1.7e-06 1.6e-06 1.7e-06 1.65e-06 1.5e-06 1.45e-06 1.85e-06 1.4e-06 1.55e-06 1.6e-06 1.65e-06 1.8e-06 1.4e-06 1.75e-06 1.7e-06 1.7e-06 1.45e-06 2e-06
46 1.5e-06 1.5e-06 1.35e-06 1.1e-06 1.25e-06 1.5e-06 1.5e-06 1.1e-06 1.85e-06 1.05e-06 1.65e-06 1.75e-06 1.5e-06 1.65e-06 1.35e-06 1.5e-06 1.6e-06 1.85e-06 1.25e-06 2e-06 1.35e-06 1.25e-06 1.75e-06 1.45e-06 1.8e-06 1.45e-06 1.1e-06 1.45e-06 2.05e-06 2.25e-06 1.35e-06 1.15e-06 2.05e-06 1.05e-06 1.75e-06 1.3e-06 1.8e-06 1.4e-06 1.3e-06 1.6e-06 1.65e-06 1.65e-06 1.95e-06 1.35e-06 1.8e-06 1.9e-06 1.5e-06 1.45e-06 1.25e-06 2.15e-06 1.25e-06 2.2e-06 2e-06 1.9e-06 1.55e-06 1.75e-06 1.2e-06 1.25e-06 1.65e-06 1.6e-06 1.15e-06 1.95e-06 1.65e-06 1.9e-06 1.45e-06 1.9e-06 1.65e-06 1.6e-06 1.25e-06 1.2e-06 1.6e-06 2e-06
47 1.65e-06 1.25e-06 1e-06 1.15e-06 1.5e-06 1.35e-06 1.05e-06 6.5e-07 1.95e-06 6.5e-07 1.85e-06 1.75e-06 1e-06 1.55e-06 1.55e-06 1.5e-06 1.2e-06 1.55e-06 1.1e-06 2.1e-06 1.1e-06 1.05e-06 1.85e-06 1.55e-06 1.45e-06 7.5e-07 1.2e-06 9e-07 2.15e-06 2.45e-06 8.5e-07 1.3e-06 2.15e-06 1.1e-06 1.6e-06 1.05e-06 1.45e-06 8.5e-07 1.55e-06 1.25e-06 1.75e-06 1.85e-06 1.55e-06 1.4e-06 1.85e-06 1.6e-06 1.45e-06 1.3e-06 1.4e-06 1.65e-06 1.35e-06 2.3e-06 2.2e-06 2.05e-06 1.15e-06 1.4e-06 1.2e-06 1.1e-06 1.3e-06 1.45e-06 1.5e-06 1.7e-06 1.8e-06 1.95e-06 9.5e-07 2.05e-06 1.35e-06 1.7e-06 1e-06 1.2e-06 9e-07 2.1e-06
48 1.4e-06 1.35e-06 1.2e-06 1e-06 8.5e-07 1.45e-06 1.35e-06 1e-06 1.55e-06 9.5e-07 1.6e-06 1.55e-06 1.15e-06 1.6e-06 1.25e-06 1.3e-06 1.5e-06 1.7e-06 1.05e-06 1.9e-06 1.2e-06 1.1e-06 1.55e-06 1.05e-06 1.6e-06 1.4e-06 1e-06 1.3e-06 1.95e-06 2.25e-06 1.15e-06 9.5e-07 1.95e-06 1.05e-06 1.7e-06 1.15e-06 1.65e-06 1.25e-06 1.45e-06 1.4e-06 1.35e-06 1.35e-06 1.95e-06 1.1e-06 1.75e-06 1.75e-06 1.25e-06 1.4e-06 1.3e-06 2.1e-06 8.5e-07 2.2e-06 1.95e-06 1.8e-06 1.4e-06 1.55e-06 1.1e-06 1.05e-06 1.45e-06 1.5e-06 1.4e-06 1.9e-06 1.35e-06 1.75e-06 1.4e-06 1.65e-06 1.3e-06 1.5e-06 1.5e-06 1.1e-06 1.5e-06 1.95e-06
49 1.4e-06 2e-06 1.65e-06 1.75e-06 2.2e-06 2.2e-06 1.85e-06 1.6e-06 1.65e-06 1.55e-06 2.15e-06 2.25e-06 1.85e-06 1.95e-06 1.4e-06 2.1e-06 1.05e-06 1.3e-06 1.9e-06 2.3e-06 1.85e-06 1.85e-06 1.65e-06 2.15e-06 2e-06 1.65e-06 1.9e-06 1.65e-06 1.85e-06 2.35e-06 1.65e-06 2e-06 9.5e-07 1.9e-06 2.05e-06 1.8e-06 1.25e-06 1.6e-06 2.15e-06 1.8e-06 2.35e-06 1.6e-06 1.95e-06 2.1e-06 2.55e-06 1.3e-06 2.15e-06 1.65e-06 2.1e-06 9e-07 2.2e-06 2.05e-06 1.65e-06 1e-06 1.9e-06 1.95e-06 1.9e-06 1.9e-06 1.85e-06 1.35e-06 2.1e-06 6.5e-07 1.55e-06 1.6e-06 1.75e-06 1.85e-06 1.9e-06 1.55e-06 1.8e-06 1.9e-06 1.65e-06 1.55e-06
50 1.35e-06 1.35e-06 1.3e-06 1.05e-06 7.5e-07 1.25e-06 1.45e-06 8.5e-07 1.55e-06 8.5e-07 1.65e-06 1.75e-06 1.05e-06 1.65e-06 1.15e-06 1.5e-06 1.45e-06 1.75e-06 1.05e-06 2.1e-06 1.2e-06 1.15e-06 1.6e-06 1.1e-06 1.75e-06 1.35e-06 1e-06 1.3e-06 2.05e-06 2.45e-06 1.4e-06 9.5e-07 1.95e-06 9.5e-07 1.7e-06 1.15e-06 1.75e-06 1.25e-06 1.6e-06 1.55e-06 1.55e-06 1.3e-06 2.1e-06 1.25e-06 1.9e-06 1.8e-06 1.25e-06 1.35e-06 8.5e-07 2.2e-06 1.1e-06 2.25e-06 2e-06 1.75e-06 1.5e-06 1.7e-06 1e-06 1.05e-06 1.6e-06 1.45e-06 1.55e-06 1.9e-06 1.3e-06 1.85e-06 1.5e-06 1.75e-06 1.35e-06 1.5e-06 1.6e-06 1.2e-06 1.55e-06 2.1e-06
51 1.75e-06 2.15e-06 2.15e-06 1.75e-06 2.25e-06 2.25e-06 2.4e-06 1.95e-06 1.95e-06 1.9e-06 2.4e-06 2.2e-06 2.35e-06 2.35e-06 1.9e-06 2.1e-06 1.9e-06 2.1e-06 2.15e-06 2.5e-06 2e-06 2.05e-06 2.05e-06 2.2e-06 2.45e-06 2.3e-06 1.95e-06 2.3e-06 2e-06 2.8e-06 2.2e-06 2.1e-06 1.6e-06 2.1e-06 2.45e-06 2e-06 2.25e-06 2.25e-06 2.15e-06 2.25e-06 2.35e-06 2.05e-06 2.65e-06 2.2e-06 1.85e-06 2.1e-06 2.2e-06 2.3e-06 2.2e-06 2.05e-06 2.25e-06 3.2e-06 2.35e-06 1.8e-06 2.45e-06 2.4e-06 2e-06 2.15e-06 2.3e-06 1.85e-06 2.1e-06 2.05e-06 2e-06 1.9e-06 2.25e-06 2.2e-06 2.35e-06 2.05e-06 2.3e-06 1.95e-06 2.45e-06 2.3e-06
52 1.6e-06 2.2e-06 2.1e-06 1.8e-06 2e-06 2.2e-06 2.35e-06 1.8e-06 1.95e-06 1.75e-06 1.45e-06 2.45e-06 2.25e-06 1.45e-06 1.4e-06 2.2e-06 1.7e-06 2e-06 2.05e-06 1.8e-06 2.05e-06 1.95e-06 1.95e-06 2.25e-06 2.55e-06 2.2e-06 1.8e-06 2.2e-06 2.15e-06 1.05e-06 2.05e-06 1.95e-06 1.55e-06 1.9e-06 1.55e-06 2e-06 1.9e-06 2.15e-06 2.2e-06 2.35e-06 2.1e-06 1.75e-06 1.8e-06 2.15e-06 2.55e-06 2.05e-06 2e-06 2.2e-06 1.95e-06 1.65e-06 2e-06 2.35e-06 2.1e-06 1.35e-06 2.4e-06 2.5e-06 1.85e-06 2.05e-06 2.4e-06 1.7e-06 2.15e-06 1.4e-06 1.7e-06 2e-06 2.2e-06 1.75e-06 2.4e-06 1.65e-06 2.2e-06 1.9e-06 2.4e-06 1.15e-06
