 slim_762509562 slim_762509569 slim_762509531 slim_762509503 slim_762509564 slim_762509542 slim_762509506 slim_762509512 slim_762509544 slim_762509568 slim_762509517 slim_762509504 slim_762509525 slim_762509545 slim_762509553 slim_762509508 slim_762509507 slim_762509509 slim_762509518 slim_762509536 slim_762509530 slim_762509527 slim_762509514 slim_762509558 slim_762509538 slim_762509515 slim_762509529 slim_762509528 slim_762509510 slim_762509561 slim_762509543 slim_762509560 slim_762509513 slim_762509540 slim_762509551 slim_762509534 slim_762509557 slim_762509546 slim_762509567 slim_762509566 slim_762509552 slim_762509533 slim_762509535 slim_762509548 slim_762509541 slim_762509537 slim_762509554 slim_762509521 slim_762509550 slim_762509524 slim_762509505 slim_762509565 slim_762509522 slim_762509526 slim_762509520 slim_762509516 slim_762509523 slim_762509511 slim_762509547 slim_762509563 slim_762509519 slim_762509555 slim_762509539 slim_762509556 slim_762509532 slim_762509559 slim_762509549
28 1.5e-06 1.6e-06 1.8e-06 2.1e-06 1.4e-06 2.1e-06 1.15e-06 1.35e-06 1.35e-06 1.35e-06 1.2e-06 2e-06 1.75e-06 1.35e-06 1.35e-06 1.95e-06 8.5e-07 1.55e-06 1.25e-06 1.95e-06 8e-07 2.25e-06 1.6e-06 1.35e-06 1.05e-06 1.3e-06 2.15e-06 2.3e-06 1.6e-06 1.3e-06 1.3e-06 1.7e-06 8e-07 2.2e-06 1.35e-06 1.25e-06 1.15e-06 1.55e-06 2.1e-06 2.6e-06 8e-07 1.6e-06 1.5e-06 1.3e-06 2.2e-06 1.6e-06 1.45e-06 2.1e-06 2.3e-06 1.05e-06 2.15e-06 1.8e-06 1.9e-06 1.8e-06 1.4e-06 1.2e-06 8e-07 2.15e-06 1.7e-06 1.05e-06 9e-07 2.05e-06 1.65e-06 1.9e-06 1.95e-06 1.45e-06 1.35e-06
29 8e-07 1.5e-06 1.75e-06 1.9e-06 7e-07 2.1e-06 1e-06 1.25e-06 1.4e-06 1.05e-06 9.5e-07 1.85e-06 1.7e-06 1.4e-06 1.4e-06 1.45e-06 1.3e-06 1.55e-06 4.5e-07 1.6e-06 8e-07 2.1e-06 1.35e-06 1.25e-06 1.35e-06 9e-07 2e-06 2.1e-06 1.3e-06 0.0 1.35e-06 1.65e-06 1.25e-06 2.1e-06 1.25e-06 1.65e-06 5e-07 1.55e-06 1.75e-06 2.5e-06 1.4e-06 1.55e-06 1.3e-06 1.75e-06 2.1e-06 2.1e-06 2.5e-07 2.05e-06 2.55e-06 1.4e-06 2.15e-06 1.3e-06 2.15e-06 1.65e-06 7.5e-07 6.5e-07 1.15e-06 1.95e-06 1.5e-06 9e-07 1e-06 1.4e-06 8.5e-07 1.5e-06 1.35e-06 1.2e-06 1.25e-06
30 1.65e-06 1.7e-06 1.95e-06 2.15e-06 1.45e-06 2.2e-06 1.35e-06 1.6e-06 1.6e-06 1.45e-06 1.3e-06 2.15e-06 1.9e-06 1.6e-06 1.4e-06 1.9e-06 1.3e-06 1.75e-06 1.3e-06 2e-06 1.05e-06 2.45e-06 1.8e-06 1.6e-06 1.45e-06 1.45e-06 2.3e-06 2.25e-06 1.3e-06 1.35e-06 2.1e-06 1.85e-06 1.25e-06 2.3e-06 1.55e-06 1.7e-06 1.3e-06 1.75e-06 2.05e-06 2.7e-06 1.15e-06 1.8e-06 1.7e-06 1.7e-06 2.25e-06 1.95e-06 1.45e-06 2.05e-06 2.5e-06 1.3e-06 2.25e-06 1.95e-06 2.1e-06 2e-06 1.3e-06 1.3e-06 1.15e-06 2.25e-06 1.55e-06 1.25e-06 1.35e-06 2.1e-06 1.5e-06 1.95e-06 2e-06 1.45e-06 1.55e-06
31 1.8e-06 1.65e-06 1.55e-06 1.7e-06 1.75e-06 1.75e-06 1.7e-06 1.95e-06 1.95e-06 1.75e-06 1.7e-06 1.7e-06 1.5e-06 1.95e-06 1.8e-06 1.85e-06 1.7e-06 1.9e-06 1.65e-06 1.65e-06 1.45e-06 2.05e-06 2.1e-06 1.95e-06 1.8e-06 1.8e-06 1.9e-06 1.75e-06 1.7e-06 1.65e-06 1.85e-06 2.9e-06 1.65e-06 1.75e-06 1.9e-06 1.9e-06 1.65e-06 2.05e-06 1.65e-06 1.55e-06 1.55e-06 1.45e-06 1.85e-06 2.05e-06 1.75e-06 1.9e-06 1.75e-06 1.8e-06 2.35e-06 1.65e-06 1.8e-06 1.6e-06 1.8e-06 2.15e-06 1.7e-06 1.65e-06 1.55e-06 1.9e-06 1.95e-06 1.6e-06 1.75e-06 1.65e-06 1.85e-06 1.65e-06 1.6e-06 1.85e-06 1.9e-06
32 1.45e-06 1.55e-06 1.75e-06 2.05e-06 1.35e-06 2.05e-06 1.1e-06 1.3e-06 1.3e-06 1.3e-06 1.2e-06 1.95e-06 1.7e-06 1.3e-06 1.3e-06 1.9e-06 8e-07 1.5e-06 1.2e-06 1.9e-06 7.5e-07 2.2e-06 1.55e-06 1.3e-06 1e-06 1.25e-06 2.1e-06 2.25e-06 8e-07 1.25e-06 1.25e-06 1.65e-06 1.5e-06 2.15e-06 1.3e-06 1.2e-06 1.1e-06 1.5e-06 2.05e-06 2.55e-06 7.5e-07 1.55e-06 1.45e-06 1.25e-06 2.15e-06 1.55e-06 1.4e-06 2.05e-06 2.25e-06 1e-06 2.1e-06 1.75e-06 1.85e-06 1.75e-06 1.35e-06 1.15e-06 8e-07 2.1e-06 1.65e-06 1e-06 8.5e-07 2e-06 1.6e-06 1.85e-06 1.9e-06 1.4e-06 1.3e-06
33 1.9e-06 1.65e-06 1.8e-06 1.55e-06 1.9e-06 1.6e-06 2.15e-06 2.15e-06 2.1e-06 1.8e-06 2.15e-06 1.55e-06 1.8e-06 2.1e-06 1.8e-06 1.65e-06 2.2e-06 1.75e-06 2e-06 1.55e-06 2.3e-06 1.7e-06 1.9e-06 2.15e-06 1.9e-06 2.4e-06 1.75e-06 1.6e-06 2.2e-06 2.1e-06 2.3e-06 1.75e-06 2.15e-06 2.4e-06 2.3e-06 1.85e-06 2.3e-06 1.65e-06 1.55e-06 1.2e-06 1.7e-06 1.75e-06 1.75e-06 1.85e-06 1.3e-06 1.9e-06 2.1e-06 1.75e-06 2e-06 1.7e-06 1.6e-06 1.75e-06 1.75e-06 2e-06 1.9e-06 2.2e-06 2.05e-06 1.8e-06 1.85e-06 2.05e-06 2.15e-06 1.6e-06 1.9e-06 1.7e-06 1.6e-06 2.2e-06 2.3e-06
34 1.45e-06 1.75e-06 2e-06 2.2e-06 1.35e-06 2.4e-06 1.2e-06 1.4e-06 1.45e-06 1.3e-06 1.35e-06 2.15e-06 1.95e-06 1.45e-06 1.55e-06 1.95e-06 1.35e-06 1.7e-06 1.45e-06 1.9e-06 9.5e-07 2.35e-06 1.55e-06 1.4e-06 1.45e-06 1.35e-06 1.8e-06 2.6e-06 1.35e-06 1.25e-06 1.55e-06 1.9e-06 1.3e-06 2.3e-06 1.9e-06 1.65e-06 1.2e-06 1.6e-06 2.25e-06 2.85e-06 1.45e-06 1.8e-06 1.45e-06 1.7e-06 2.25e-06 2.1e-06 1.4e-06 2.45e-06 2.6e-06 1.55e-06 2.45e-06 1.95e-06 2.35e-06 1.3e-06 1.6e-06 1.25e-06 1.25e-06 2.25e-06 1.85e-06 1.1e-06 1.4e-06 2.15e-06 1.5e-06 2.05e-06 2.05e-06 1.4e-06 9.5e-07
35 1.25e-06 1.55e-06 2e-06 1.9e-06 1.45e-06 1.9e-06 1.5e-06 1.5e-06 1.5e-06 1.3e-06 1.7e-06 1.8e-06 1.95e-06 1.5e-06 1.2e-06 1.85e-06 1.25e-06 1.1e-06 1.55e-06 1.75e-06 1.55e-06 1.85e-06 1.35e-06 1.5e-06 1.05e-06 1.8e-06 1.9e-06 2.2e-06 1.25e-06 1.65e-06 1.7e-06 1.9e-06 1.2e-06 1.85e-06 1.65e-06 1.7e-06 1.7e-06 1.35e-06 2e-06 2.25e-06 8.5e-07 1.8e-06 1.05e-06 1.1e-06 1.85e-06 1.55e-06 1.7e-06 2e-06 2e-06 1.05e-06 1.95e-06 1.8e-06 1.75e-06 1.3e-06 1.55e-06 1.65e-06 1.25e-06 1.95e-06 1.55e-06 1.4e-06 1.15e-06 2e-06 1.55e-06 1.85e-06 1.85e-06 1.65e-06 1.65e-06
36 1.1e-06 1.7e-06 1.75e-06 2.15e-06 1.05e-06 2.35e-06 9.5e-07 1.25e-06 1.35e-06 1.25e-06 9.5e-07 2.1e-06 1.7e-06 1.35e-06 1.5e-06 1.75e-06 1.15e-06 1.7e-06 8.5e-07 1.85e-06 5e-07 2.4e-06 1.6e-06 1.25e-06 1.45e-06 9e-07 2.25e-06 2.4e-06 1.15e-06 5e-07 1.3e-06 1.65e-06 1.1e-06 2.3e-06 1.2e-06 1.7e-06 1e-06 1.7e-06 2.05e-06 2.8e-06 1.4e-06 1.55e-06 1.45e-06 1.85e-06 2.3e-06 2.2e-06 7e-07 2.3e-06 2.75e-06 1.5e-06 2.4e-06 1.6e-06 2.3e-06 1.8e-06 1.15e-06 7.5e-07 1e-06 2.2e-06 1.75e-06 8.5e-07 1.1e-06 1.8e-06 1.2e-06 1.8e-06 1.75e-06 1.15e-06 1.2e-06
37 1.45e-06 1.55e-06 2.15e-06 1.95e-06 1.35e-06 2.05e-06 1.45e-06 1.3e-06 1.2e-06 1.2e-06 1.55e-06 1.85e-06 2.1e-06 1.2e-06 1.4e-06 1.45e-06 1.55e-06 1.4e-06 1.6e-06 1.65e-06 1.65e-06 1.7e-06 1e-06 1.3e-06 1.2e-06 1.8e-06 1.9e-06 2.25e-06 1.55e-06 1.55e-06 1.75e-06 2.05e-06 1.5e-06 1.65e-06 1.6e-06 1.35e-06 1.7e-06 1.3e-06 1.9e-06 2.45e-06 1.35e-06 1.95e-06 1.25e-06 1e-06 1.6e-06 1.8e-06 1.6e-06 2.2e-06 1.85e-06 1.35e-06 2.1e-06 1.95e-06 2.1e-06 1.45e-06 1.6e-06 1.65e-06 1.55e-06 2e-06 1.6e-06 1.4e-06 1.5e-06 2.05e-06 1.45e-06 1.95e-06 1.9e-06 1.65e-06 1.6e-06
38 1.9e-06 1.55e-06 1.75e-06 1.5e-06 1.65e-06 1.55e-06 2.05e-06 2.25e-06 2.2e-06 1.7e-06 1.7e-06 1.55e-06 1.7e-06 2.2e-06 1.75e-06 1.3e-06 2.1e-06 1.9e-06 1.6e-06 1.45e-06 2.15e-06 1.9e-06 2.05e-06 2.25e-06 1.85e-06 2.15e-06 1.8e-06 1.25e-06 2.1e-06 1.75e-06 2.05e-06 1.65e-06 2.05e-06 1.55e-06 2.25e-06 2e-06 2.05e-06 1.9e-06 2.3e-06 1.3e-06 1.65e-06 1.7e-06 1.9e-06 2e-06 1.55e-06 1.9e-06 1.7e-06 1.45e-06 2.2e-06 1.65e-06 1.6e-06 1.65e-06 1.7e-06 2.2e-06 1.35e-06 1.9e-06 1.95e-06 1.75e-06 1.6e-06 1.95e-06 2e-06 1.5e-06 1.65e-06 1.45e-06 1.4e-06 2.1e-06 2.25e-06
39 2.4e-06 1.65e-06 1.6e-06 1.3e-06 2.35e-06 1.2e-06 2.7e-06 2.85e-06 2.8e-06 2.3e-06 2.7e-06 1.3e-06 1.6e-06 2.8e-06 2.25e-06 2e-06 2.6e-06 2.15e-06 2.25e-06 1.55e-06 2.9e-06 1.6e-06 2.55e-06 2.85e-06 2.25e-06 2.9e-06 1.5e-06 1.1e-06 2.6e-06 2.5e-06 2.7e-06 1.55e-06 2.55e-06 1.2e-06 2.85e-06 2.25e-06 2.8e-06 2.45e-06 1.3e-06 4e-07 1.9e-06 1.55e-06 2.3e-06 2.35e-06 1.3e-06 1.7e-06 2.5e-06 1.4e-06 1.95e-06 1.9e-06 1.2e-06 1.5e-06 1.45e-06 2.55e-06 2.15e-06 2.7e-06 2.45e-06 1.65e-06 2.2e-06 2.6e-06 2.5e-06 1.3e-06 2.45e-06 1.5e-06 1.3e-06 2.85e-06 2.85e-06
40 1.4e-06 1.1e-06 1.65e-06 1.6e-06 1.2e-06 1.4e-06 1.2e-06 1.55e-06 1.5e-06 1.05e-06 1.35e-06 1.55e-06 1.6e-06 1.5e-06 9e-07 1.65e-06 8e-07 1.05e-06 1.05e-06 1.6e-06 1.2e-06 1.9e-06 1.45e-06 1.55e-06 6.5e-07 1.5e-06 1.7e-06 1.7e-06 8e-07 1.4e-06 1.15e-06 1.55e-06 7.5e-07 1.7e-06 1.45e-06 8.5e-07 1.4e-06 1.35e-06 1.65e-06 1.9e-06 0.0 1.45e-06 1.2e-06 9.5e-07 1.7e-06 1e-06 1.45e-06 1.45e-06 1.75e-06 3e-07 1.45e-06 1.5e-06 1.15e-06 1.55e-06 1.05e-06 1.35e-06 6.5e-07 1.65e-06 1.2e-06 1.1e-06 7e-07 1.7e-06 1.55e-06 1.5e-06 1.55e-06 1.6e-06 1.45e-06
41 1.7e-06 1.6e-06 1.55e-06 1.75e-06 1.7e-06 1.75e-06 1.6e-06 1.85e-06 1.85e-06 1.7e-06 1.65e-06 1.7e-06 1.5e-06 1.85e-06 1.75e-06 1.9e-06 1.6e-06 1.8e-06 1.55e-06 1.7e-06 1.35e-06 1.95e-06 2e-06 1.85e-06 1.7e-06 1.7e-06 1.8e-06 1.8e-06 1.6e-06 1.55e-06 1.8e-06 1.45e-06 1.55e-06 1.75e-06 1.8e-06 1.8e-06 1.55e-06 1.95e-06 1.7e-06 1.55e-06 1.45e-06 2.7e-06 1.75e-06 1.95e-06 1.75e-06 1.8e-06 1.7e-06 1.85e-06 2.25e-06 1.55e-06 1.8e-06 1.5e-06 1.8e-06 2.05e-06 1.7e-06 1.6e-06 1.45e-06 1.9e-06 1.95e-06 1.5e-06 1.65e-06 1.65e-06 1.85e-06 1.65e-06 1.55e-06 1.8e-06 1.8e-06
42 9.5e-07 1.25e-06 1.95e-06 1.65e-06 1e-06 1.95e-06 1.25e-06 1.4e-06 1.45e-06 7.5e-07 1.5e-06 1.6e-06 1.9e-06 1.45e-06 1.2e-06 1.6e-06 1.5e-06 1e-06 1.45e-06 1.35e-06 1.4e-06 1.85e-06 1.15e-06 1.4e-06 1.2e-06 1.55e-06 1.8e-06 2.25e-06 1.5e-06 1.3e-06 1.7e-06 1.85e-06 1.45e-06 1.75e-06 1.45e-06 1.05e-06 1.45e-06 1.25e-06 1.9e-06 2.3e-06 1.2e-06 1.75e-06 1.2e-06 1.4e-06 1.75e-06 1.9e-06 1.35e-06 2.1e-06 2.2e-06 1.25e-06 2e-06 1.7e-06 1.95e-06 1.05e-06 1.45e-06 1.4e-06 1.35e-06 1.7e-06 1.5e-06 1.05e-06 1.4e-06 1.85e-06 1.2e-06 1.75e-06 1.7e-06 1.4e-06 1.45e-06
43 1.6e-06 1.6e-06 2.15e-06 2e-06 1.55e-06 1.95e-06 1.65e-06 1.4e-06 1.3e-06 1.4e-06 1.75e-06 1.9e-06 2.1e-06 1.3e-06 1.3e-06 1.8e-06 1.3e-06 1.4e-06 1.6e-06 1.85e-06 1.75e-06 1.7e-06 1.2e-06 1.4e-06 1.05e-06 1.95e-06 1.9e-06 2.2e-06 1.3e-06 1.75e-06 1.7e-06 2.05e-06 1.25e-06 1.85e-06 1.7e-06 1.1e-06 1.85e-06 1e-06 2e-06 2.35e-06 9.5e-07 1.95e-06 1.4e-06 1.5e-06 1.8e-06 1.45e-06 1.8e-06 2.05e-06 1.7e-06 1.1e-06 2e-06 1.95e-06 1.85e-06 1.55e-06 1.6e-06 1.8e-06 1.4e-06 2.05e-06 1.55e-06 1.55e-06 1.2e-06 2.1e-06 1.65e-06 1.95e-06 1.95e-06 1.8e-06 1.7e-06
44 1.9e-06 1.65e-06 1.85e-06 1.6e-06 1.9e-06 1.6e-06 2.15e-06 2.1e-06 2.05e-06 1.8e-06 2.15e-06 1.6e-06 1.75e-06 2.05e-06 1.75e-06 1.65e-06 2.2e-06 1.75e-06 2e-06 1.55e-06 2.3e-06 1.65e-06 1.85e-06 2.1e-06 1.9e-06 2.4e-06 1.7e-06 1.65e-06 2.2e-06 2.1e-06 2.25e-06 1.75e-06 2.15e-06 1.3e-06 2.25e-06 1.85e-06 2.3e-06 1.6e-06 1.55e-06 1.3e-06 1.7e-06 1.75e-06 1.75e-06 1.8e-06 2.4e-06 1.85e-06 2.1e-06 1.75e-06 1.95e-06 1.7e-06 1.65e-06 1.75e-06 1.75e-06 1.95e-06 1.9e-06 2.2e-06 2.05e-06 1.8e-06 1.8e-06 2.05e-06 2.15e-06 1.7e-06 1.85e-06 1.65e-06 1.6e-06 2.15e-06 2.25e-06
45 2.1e-06 1.45e-06 2e-06 1.85e-06 1.9e-06 1.65e-06 2e-06 2.1e-06 2.05e-06 1.75e-06 2.15e-06 1.75e-06 1.95e-06 2.05e-06 1.65e-06 2.25e-06 1.6e-06 1.75e-06 1.8e-06 1.95e-06 2.1e-06 1.9e-06 1.9e-06 2.1e-06 1.35e-06 2.3e-06 1.8e-06 1.85e-06 1.6e-06 2.1e-06 1.95e-06 1.9e-06 1.55e-06 1.9e-06 2.1e-06 1.55e-06 2.2e-06 1.8e-06 1.9e-06 1.7e-06 1e-06 1.8e-06 1.9e-06 1.45e-06 1.85e-06 2e-06 2.15e-06 1.75e-06 1.6e-06 1.15e-06 1.7e-06 1.8e-06 1.65e-06 2.1e-06 1.8e-06 2.15e-06 1.6e-06 2e-06 1.85e-06 1.9e-06 1.5e-06 1.95e-06 2.15e-06 1.9e-06 1.8e-06 2.3e-06 2.1e-06
46 9.5e-07 1.5e-06 1.85e-06 1.85e-06 7e-07 2.1e-06 1.15e-06 1.4e-06 1.55e-06 1.05e-06 1.05e-06 1.85e-06 1.8e-06 1.55e-06 1.4e-06 1.4e-06 1.45e-06 1.6e-06 6.5e-07 1.55e-06 1.05e-06 2.15e-06 1.4e-06 1.4e-06 1.4e-06 1.1e-06 2.05e-06 2.05e-06 1.45e-06 2.5e-07 1.45e-06 1.75e-06 1.4e-06 2.1e-06 1.4e-06 1.7e-06 7e-07 1.6e-06 1.7e-06 2.5e-06 1.45e-06 1.7e-06 1.35e-06 1.8e-06 2.1e-06 2.15e-06 5e-07 2e-06 2.6e-06 1.45e-06 2.15e-06 1.45e-06 2.15e-06 1.7e-06 7e-07 7.5e-07 1.3e-06 1.95e-06 1.45e-06 1.05e-06 1.15e-06 1.45e-06 8e-07 1.55e-06 1.35e-06 1.3e-06 1.4e-06
47 2.15e-06 1.6e-06 1.9e-06 1.6e-06 1.9e-06 1.55e-06 2.25e-06 2.5e-06 2.45e-06 1.85e-06 2.05e-06 1.65e-06 1.85e-06 2.45e-06 1.75e-06 1.8e-06 2.1e-06 1.95e-06 1.7e-06 1.7e-06 2.35e-06 2.1e-06 2.3e-06 2.5e-06 1.85e-06 2.4e-06 1.95e-06 1.4e-06 2.1e-06 2.05e-06 2.05e-06 1.8e-06 2.05e-06 1.75e-06 2.45e-06 2e-06 2.3e-06 2.2e-06 1.45e-06 1.4e-06 1.45e-06 1.85e-06 2.1e-06 2.05e-06 1.75e-06 1.75e-06 2e-06 2.3e-06 2.05e-06 1.5e-06 1.6e-06 1.8e-06 1.65e-06 2.4e-06 1.45e-06 2.15e-06 1.95e-06 1.9e-06 1.55e-06 2.15e-06 2e-06 1.7e-06 1.9e-06 1.6e-06 1.6e-06 2.3e-06 2.45e-06
48 2.4e-06 1.9e-06 2.45e-06 2.2e-06 2.35e-06 2e-06 2.55e-06 2.35e-06 2.25e-06 2.2e-06 2.65e-06 2.1e-06 2.4e-06 2.25e-06 2.05e-06 2.5e-06 2.3e-06 2.05e-06 2.3e-06 2.3e-06 2.75e-06 1.95e-06 2.05e-06 2.35e-06 1.95e-06 2.85e-06 2.1e-06 2.15e-06 2.3e-06 2.55e-06 2.5e-06 2.35e-06 2.25e-06 2e-06 2.6e-06 2e-06 2.75e-06 1.85e-06 2.2e-06 1.95e-06 1.75e-06 2.25e-06 2.2e-06 1.7e-06 1.95e-06 1.6e-06 2.6e-06 2.05e-06 2.7e-06 1.75e-06 2.05e-06 2.2e-06 2.15e-06 2.35e-06 2.3e-06 2.7e-06 2.3e-06 2.35e-06 2.15e-06 2.45e-06 2.2e-06 2.3e-06 2.4e-06 2.3e-06 2.15e-06 2.65e-06 2.6e-06
49 1.45e-06 1.1e-06 1.75e-06 1.6e-06 1.2e-06 1.25e-06 1.3e-06 1.65e-06 1.6e-06 1.05e-06 1.45e-06 1.55e-06 1.7e-06 1.6e-06 1.05e-06 1.65e-06 1.05e-06 9.5e-07 1.1e-06 1.6e-06 1.4e-06 1.9e-06 1.45e-06 1.65e-06 8e-07 1.6e-06 1.7e-06 1.7e-06 1.05e-06 1.4e-06 1.3e-06 1.65e-06 1e-06 1.7e-06 1.55e-06 1.05e-06 1.5e-06 1.35e-06 1.65e-06 1.9e-06 3e-07 1.55e-06 1.25e-06 1.1e-06 1.7e-06 1.15e-06 1.45e-06 1.5e-06 1.75e-06 6e-07 1.3e-06 1.55e-06 1.2e-06 1.6e-06 1.1e-06 1.45e-06 9e-07 1.55e-06 1.25e-06 1.2e-06 9.5e-07 1.7e-06 1.55e-06 1.55e-06 1.55e-06 1.7e-06 1.55e-06
50 2.15e-06 1.55e-06 1.85e-06 1.55e-06 1.95e-06 1.15e-06 2.25e-06 2.5e-06 2.45e-06 1.85e-06 2.3e-06 1.55e-06 1.85e-06 2.45e-06 1.9e-06 1.85e-06 2.15e-06 1.7e-06 1.9e-06 1.7e-06 2.45e-06 1.85e-06 2.2e-06 2.5e-06 1.8e-06 2.5e-06 1.8e-06 1.5e-06 2.15e-06 2.15e-06 2.25e-06 1.8e-06 2.1e-06 1.6e-06 2.45e-06 1.95e-06 2.4e-06 2.1e-06 1.6e-06 1.2e-06 1.45e-06 1.8e-06 2e-06 2e-06 1.65e-06 1.7e-06 2.15e-06 1.6e-06 2.05e-06 1.3e-06 2.3e-06 1.75e-06 1.5e-06 2.3e-06 1.8e-06 2.3e-06 2e-06 1.7e-06 1.9e-06 2.15e-06 2.05e-06 1.65e-06 2.15e-06 1.7e-06 1.6e-06 2.5e-06 2.45e-06
51 1.55e-06 1.55e-06 1.7e-06 1.7e-06 1.55e-06 1.7e-06 1.75e-06 1.95e-06 2e-06 1.65e-06 1.8e-06 1.65e-06 1.65e-06 2e-06 1.75e-06 1.85e-06 1.8e-06 1.75e-06 1.4e-06 1.65e-06 1.7e-06 1.85e-06 1.9e-06 1.95e-06 1.7e-06 1.85e-06 1.75e-06 1.75e-06 1.8e-06 1.3e-06 1.95e-06 1.6e-06 1.75e-06 1.75e-06 1.95e-06 1.8e-06 1.6e-06 1.95e-06 1.65e-06 1.5e-06 1.5e-06 1.5e-06 1.7e-06 1.95e-06 1.75e-06 1.8e-06 1.45e-06 1.8e-06 2.2e-06 1.55e-06 1.75e-06 2.6e-06 1.8e-06 2e-06 1.55e-06 1.65e-06 1.65e-06 1.85e-06 1.9e-06 1.65e-06 1.6e-06 1.5e-06 1.7e-06 1.6e-06 1.4e-06 1.95e-06 1.95e-06
52 2.1e-06 1.65e-06 1.9e-06 1.7e-06 1.95e-06 1.45e-06 2.15e-06 2.4e-06 2.35e-06 1.85e-06 2.2e-06 1.7e-06 1.85e-06 2.35e-06 1.75e-06 1.95e-06 1.9e-06 1.7e-06 1.85e-06 1.65e-06 2.25e-06 2.05e-06 2.2e-06 2.4e-06 1.65e-06 2.4e-06 1.9e-06 1.75e-06 1.9e-06 2.15e-06 2.1e-06 1.8e-06 1.85e-06 1.75e-06 2.35e-06 1.75e-06 2.3e-06 2.1e-06 1.7e-06 1.45e-06 1.15e-06 1.8e-06 1.95e-06 1.85e-06 1.75e-06 1.65e-06 2.15e-06 1.65e-06 2.15e-06 1.2e-06 1.5e-06 1.8e-06 2.3e-06 2.25e-06 1.75e-06 2.2e-06 1.75e-06 1.5e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 2.15e-06 1.65e-06 1.7e-06 2.4e-06 2.35e-06
53 1.25e-06 1.75e-06 2.25e-06 2.05e-06 1.45e-06 2.25e-06 1.6e-06 1.6e-06 1.65e-06 1.3e-06 1.85e-06 2e-06 2.2e-06 1.65e-06 1.45e-06 1.9e-06 1.8e-06 1.3e-06 1.8e-06 1.75e-06 1.75e-06 2e-06 1.35e-06 1.6e-06 1.5e-06 1.9e-06 1.6e-06 2.55e-06 1.8e-06 1.65e-06 2e-06 2.15e-06 1.75e-06 2e-06 1.3e-06 1.3e-06 1.8e-06 1.45e-06 2.2e-06 2.55e-06 1.55e-06 2.05e-06 1.05e-06 1.55e-06 1.95e-06 2.1e-06 1.7e-06 2.4e-06 2.35e-06 1.6e-06 2.3e-06 2e-06 2.25e-06 1.7e-06 1.8e-06 1.75e-06 1.7e-06 2.1e-06 1.75e-06 1.5e-06 1.7e-06 2.15e-06 1.45e-06 2.05e-06 2e-06 1.65e-06 1.3e-06
54 1.25e-06 1.35e-06 1.8e-06 1.65e-06 8.5e-07 1.75e-06 1.35e-06 1.65e-06 1.7e-06 1.1e-06 1.05e-06 1.7e-06 1.75e-06 1.7e-06 1.15e-06 1.2e-06 1.4e-06 1.5e-06 7e-07 1.5e-06 1.35e-06 2.1e-06 1.55e-06 1.65e-06 1.25e-06 1.35e-06 1.95e-06 1.55e-06 1.4e-06 7.5e-07 1.3e-06 1.7e-06 1.35e-06 1.9e-06 1.6e-06 1.55e-06 1.15e-06 1.6e-06 1.35e-06 2.15e-06 1.05e-06 1.7e-06 1.45e-06 1.6e-06 1.9e-06 1.8e-06 7e-07 1.45e-06 2.3e-06 1.1e-06 1.8e-06 1.55e-06 1.75e-06 1.8e-06 9e-07 1e-06 1.25e-06 1.8e-06 1e-06 1.25e-06 1.2e-06 1.45e-06 8.5e-07 1.35e-06 1.3e-06 1.4e-06 1.6e-06
55 1.15e-06 1.6e-06 1.75e-06 2e-06 9.5e-07 2.25e-06 1e-06 1.3e-06 1.4e-06 1.15e-06 9.5e-07 2e-06 1.7e-06 1.4e-06 1.4e-06 1.6e-06 1.2e-06 1.65e-06 9.5e-07 1.7e-06 6.5e-07 2.35e-06 1.55e-06 1.3e-06 1.4e-06 1e-06 2.2e-06 2.25e-06 1.2e-06 6.5e-07 1.3e-06 1.65e-06 1.15e-06 2.2e-06 1.25e-06 1.65e-06 7.5e-07 1.65e-06 1.9e-06 2.7e-06 1.35e-06 1.6e-06 1.4e-06 1.8e-06 2.2e-06 2.15e-06 7.5e-07 2.15e-06 2.7e-06 1.45e-06 2.3e-06 1.65e-06 2.2e-06 1.75e-06 1e-06 1.3e-06 1.05e-06 2.1e-06 1.6e-06 9e-07 1.15e-06 1.75e-06 1.05e-06 1.75e-06 1.65e-06 1.15e-06 1.25e-06
56 1.35e-06 1.45e-06 1.65e-06 1.95e-06 1.25e-06 1.95e-06 1e-06 1.35e-06 1.35e-06 1.2e-06 1.05e-06 1.9e-06 1.6e-06 1.35e-06 1.2e-06 1.8e-06 8.5e-07 1.4e-06 1.1e-06 1.8e-06 6.5e-07 2.25e-06 1.6e-06 1.35e-06 1.05e-06 1.15e-06 2.05e-06 2.15e-06 8e-07 1.15e-06 1.15e-06 1.55e-06 8e-07 2.05e-06 1.25e-06 1.25e-06 1e-06 1.55e-06 1.95e-06 2.45e-06 6.5e-07 1.45e-06 1.35e-06 1.4e-06 2.05e-06 1.6e-06 1.3e-06 1.95e-06 2.3e-06 9e-07 2e-06 1.65e-06 1.75e-06 1.7e-06 1.25e-06 1.05e-06 1.3e-06 2e-06 1.55e-06 9e-07 9e-07 1.9e-06 1.5e-06 1.75e-06 1.8e-06 1.3e-06 1.25e-06
