 slim_762308693 slim_762308684 slim_762308682 slim_762308701 slim_762308689 slim_762308668 slim_762308667 slim_762308698 slim_762308699 slim_762308669 slim_762308685 slim_762308663 slim_762308680 slim_762308703 slim_762308687 slim_762308666 slim_762308692 slim_762308708 slim_762308688 slim_762308697 slim_762308672 slim_762308707 slim_762308690 slim_762308709 slim_762308705 slim_762308695 slim_762308662 slim_762308704 slim_762308673 slim_762308686 slim_762308694 slim_762308664 slim_762308665 slim_762308678 slim_762308675 slim_762308677 slim_762308706 slim_762308702 slim_762308696 slim_762308710 slim_762308679 slim_762308671 slim_762308681 slim_762308676 slim_762308691 slim_762308670 slim_762308700 slim_762308683 slim_762308674
39 2.2e-06 1.65e-06 1.9e-06 1.7e-06 1.3e-06 1.15e-06 1.5e-06 1.85e-06 1.7e-06 1.45e-06 1.55e-06 2.2e-06 1.7e-06 1.4e-06 1.65e-06 2.15e-06 1.9e-06 1.4e-06 1.7e-06 1.75e-06 1.75e-06 1.8e-06 1.7e-06 1.7e-06 1.7e-06 2.45e-06 1.85e-06 2.2e-06 2.05e-06 1.6e-06 2.25e-06 1.8e-06 1.7e-06 1.8e-06 1.8e-06 2.2e-06 1.75e-06 1.65e-06 2.05e-06 2.1e-06 1.55e-06 1.45e-06 1.75e-06 1.85e-06 1.45e-06 1.55e-06 1.8e-06 1.15e-06 1.9e-06
40 1.85e-06 7e-07 8e-07 1.5e-06 1.3e-06 1.6e-06 2.7e-06 2e-06 1.5e-06 1.7e-06 1.75e-06 2.2e-06 1.4e-06 2.6e-06 1.45e-06 2.8e-06 2.2e-06 1.4e-06 2.4e-06 9e-07 2.4e-06 2.8e-06 2.55e-06 2.45e-06 1.6e-06 2.65e-06 2.15e-06 2.7e-06 2.3e-06 2.25e-06 2.55e-06 2.2e-06 1.35e-06 2.55e-06 2.25e-06 1.8e-06 2.7e-06 1.85e-06 2.3e-06 1.55e-06 3e-07 1.7e-06 1.3e-06 2.25e-06 2.5e-06 2.65e-06 2.25e-06 1.6e-06 2.55e-06
41 2.25e-06 1.9e-06 1.95e-06 1.5e-06 1.65e-06 1.5e-06 1.5e-06 1.95e-06 1.5e-06 1.25e-06 1.7e-06 2.2e-06 1.7e-06 1.4e-06 1.45e-06 1.95e-06 1.75e-06 1.75e-06 1.85e-06 1.8e-06 1.45e-06 1.25e-06 2.05e-06 1.3e-06 1.5e-06 2.45e-06 2.15e-06 2e-06 1.9e-06 1.65e-06 2.05e-06 1.9e-06 1.6e-06 1.6e-06 2.1e-06 2.15e-06 1.6e-06 1.9e-06 1.8e-06 1.45e-06 1.7e-06 2.4e-06 1.7e-06 1.7e-06 1.55e-06 1.75e-06 1.55e-06 1.5e-06 1.65e-06
42 2.15e-06 1.65e-06 1.4e-06 1.7e-06 1.7e-06 1.8e-06 2.2e-06 2.1e-06 1.7e-06 1.7e-06 1.7e-06 2.3e-06 1.65e-06 2.1e-06 1.65e-06 2.45e-06 2.1e-06 1.8e-06 2.1e-06 1.7e-06 2.1e-06 2.1e-06 2.4e-06 1.65e-06 1.8e-06 2.25e-06 2.35e-06 2.15e-06 2.15e-06 2.05e-06 1.6e-06 2.25e-06 1.65e-06 1.8e-06 2.3e-06 2.25e-06 2.15e-06 2e-06 2.15e-06 1.75e-06 1.3e-06 1.7e-06 2.5e-06 2e-06 2.1e-06 2.2e-06 2.05e-06 1.8e-06 2.25e-06
43 2.2e-06 2.1e-06 2.3e-06 1.85e-06 1.95e-06 1.9e-06 1.5e-06 1.9e-06 1.85e-06 1.7e-06 1.7e-06 2.25e-06 1.95e-06 1.4e-06 1.8e-06 1.75e-06 1.85e-06 2.05e-06 1.65e-06 2.15e-06 1.75e-06 1.3e-06 1.8e-06 1.3e-06 1.75e-06 2.1e-06 2.35e-06 1.9e-06 2e-06 1.55e-06 1.9e-06 1.65e-06 1.9e-06 1.5e-06 2.15e-06 2.35e-06 1.5e-06 2.05e-06 1.9e-06 1.85e-06 2.25e-06 1.7e-06 2e-06 2.3e-06 1.5e-06 1.65e-06 1.7e-06 1.9e-06 1.9e-06
44 2.2e-06 2.25e-06 2.55e-06 1.7e-06 1.55e-06 1.5e-06 8e-07 1.45e-06 1.7e-06 1.55e-06 1.25e-06 2.15e-06 1.9e-06 7e-07 1.65e-06 1.55e-06 1.35e-06 1.65e-06 1.1e-06 2.15e-06 1.35e-06 8.5e-07 1.35e-06 1.1e-06 1.75e-06 2.2e-06 1.7e-06 1.75e-06 1.7e-06 8.5e-07 2e-06 1.7e-06 1.6e-06 1.3e-06 1.5e-06 1.95e-06 1.05e-06 1.55e-06 1.5e-06 1.45e-06 2.5e-06 1.55e-06 2.1e-06 1.5e-06 1.2e-06 1.05e-06 1.4e-06 1.5e-06 1.5e-06
45 2.25e-06 2.35e-06 2.65e-06 2e-06 1.75e-06 1.6e-06 1.1e-06 1.6e-06 2e-06 1.75e-06 1.5e-06 2.1e-06 1.75e-06 1e-06 1.95e-06 1.65e-06 1.55e-06 1.85e-06 1.05e-06 2.25e-06 1.4e-06 1.25e-06 1.35e-06 1.3e-06 1.95e-06 2.15e-06 1.75e-06 2e-06 1.5e-06 1.25e-06 2.05e-06 1.6e-06 2e-06 1.05e-06 1.45e-06 2.15e-06 9e-07 1.8e-06 1.65e-06 1.55e-06 2.65e-06 1.75e-06 2.2e-06 1.65e-06 1.05e-06 1.6e-06 1.45e-06 1.6e-06 1.55e-06
46 2.25e-06 2.2e-06 2.3e-06 1.7e-06 1.9e-06 1.85e-06 1.35e-06 1.5e-06 1.7e-06 1.55e-06 1.7e-06 1.75e-06 1.75e-06 1.25e-06 1.65e-06 1.75e-06 1.2e-06 2e-06 1.45e-06 2e-06 1.05e-06 1.05e-06 1.9e-06 1.25e-06 1.65e-06 2.35e-06 1.8e-06 2e-06 1.6e-06 1.4e-06 2.1e-06 1.45e-06 1.8e-06 1.3e-06 1.5e-06 1.65e-06 1.25e-06 1.95e-06 1.25e-06 1.8e-06 2.25e-06 1.55e-06 2.05e-06 1.7e-06 1.4e-06 1.45e-06 2e-06 1.85e-06 1.2e-06
47 2.25e-06 1.7e-06 1.95e-06 1.75e-06 1.35e-06 1.2e-06 1.55e-06 1.9e-06 1.75e-06 1.5e-06 1.6e-06 2.25e-06 1.75e-06 1.45e-06 1.7e-06 2.2e-06 1.95e-06 1.45e-06 1.75e-06 1.8e-06 1.8e-06 1.85e-06 1.75e-06 1.75e-06 1.75e-06 2.5e-06 1.9e-06 2.25e-06 2.1e-06 1.65e-06 2.3e-06 1.85e-06 1.75e-06 1.85e-06 1.85e-06 2.25e-06 1.8e-06 1.7e-06 2.1e-06 1.15e-06 1.6e-06 1.5e-06 1.8e-06 1.9e-06 1.5e-06 1.6e-06 1.85e-06 2.2e-06 1.95e-06
48 2.5e-06 2.5e-06 2.6e-06 1.9e-06 2.1e-06 1.95e-06 1.35e-06 1.8e-06 1.9e-06 1.65e-06 1.9e-06 2e-06 1.95e-06 1.35e-06 1.85e-06 1.8e-06 1.4e-06 2.2e-06 1.65e-06 2.3e-06 1.15e-06 1.15e-06 2.05e-06 1.35e-06 1.85e-06 2.55e-06 2e-06 2.05e-06 1.75e-06 1.6e-06 2.25e-06 1.65e-06 2e-06 1.4e-06 1.7e-06 1.95e-06 1.35e-06 2.15e-06 1.45e-06 1.9e-06 2.55e-06 1.65e-06 2.25e-06 1.9e-06 1.5e-06 1.55e-06 1.2e-06 1.95e-06 2.2e-06
