 slim_762280613 slim_762280653 slim_762280651 slim_762280620 slim_762280617 slim_762280626 slim_762280650 slim_762280611 slim_762280639 slim_762280641 slim_762280630 slim_762280610 slim_762280605 slim_762280648 slim_762280636 slim_762280631 slim_762280633 slim_762280644 slim_762280623 slim_762280607 slim_762280625 slim_762280609 slim_762280635 slim_762280649 slim_762280632 slim_762280643 slim_762280638 slim_762280628 slim_762280616 slim_762280647 slim_762280622 slim_762280642 slim_762280640 slim_762280624 slim_762280618 slim_762280652 slim_762280614 slim_762280606 slim_762280629 slim_762280612 slim_762280608 slim_762280615 slim_762280637 slim_762280646 slim_762280621 slim_762280619 slim_762280645 slim_762280627 slim_762280634
39 8e-07 1.4e-06 1.8e-06 1.9e-06 1.7e-06 1.35e-06 2.15e-06 1.5e-06 2e-06 1e-06 1.65e-06 1.6e-06 1.25e-06 1.75e-06 9.5e-07 9.5e-07 1.75e-06 2.25e-06 1.45e-06 1.35e-06 1.1e-06 1.05e-06 1.4e-06 1.7e-06 1.65e-06 1.45e-06 1.75e-06 2e-06 1e-06 1.8e-06 1.8e-06 1.95e-06 1.95e-06 9e-07 1e-06 1.6e-06 1.1e-06 1.75e-06 1.1e-06 1.3e-06 1.85e-06 1.8e-06 2.15e-06 1.25e-06 1.45e-06 1.85e-06 7.5e-07 2.05e-06 1.3e-06
40 1.6e-06 1.8e-06 1.7e-06 1.9e-06 1.6e-06 1.8e-06 1.35e-06 1.6e-06 2.3e-06 1.4e-06 1.3e-06 1.4e-06 1.5e-06 1.85e-06 1.6e-06 1.35e-06 1.4e-06 1.7e-06 1.65e-06 1.85e-06 1.75e-06 1.55e-06 1.7e-06 1.45e-06 2.15e-06 1.35e-06 1.5e-06 2.3e-06 1.4e-06 2e-06 1.8e-06 1.3e-06 1.25e-06 1.65e-06 1.4e-06 2.05e-06 2.05e-06 1.4e-06 1.6e-06 1.85e-06 2.3e-06 2.2e-06 1.75e-06 1.3e-06 1.7e-06 1.65e-06 1.4e-06 1.7e-06 1.35e-06
41 1.75e-06 1.3e-06 1.65e-06 1.4e-06 1.85e-06 1.25e-06 2.25e-06 1.65e-06 8.5e-07 1.7e-06 2.05e-06 1.95e-06 1.75e-06 1.45e-06 1.75e-06 1.5e-06 2.15e-06 2.6e-06 2e-06 1.15e-06 1.8e-06 1.55e-06 1.7e-06 2.2e-06 1.2e-06 2.2e-06 2.15e-06 8.5e-07 1.65e-06 1.7e-06 1.6e-06 2.3e-06 2.3e-06 1.65e-06 1.5e-06 1.15e-06 1.25e-06 2e-06 1.5e-06 1.8e-06 2.2e-06 1.7e-06 1.75e-06 1.9e-06 1.8e-06 2.4e-06 1.4e-06 1.65e-06 1.8e-06
42 1.85e-06 1.6e-06 1.7e-06 1.9e-06 1.7e-06 2.05e-06 1.45e-06 1.6e-06 1.35e-06 1.95e-06 1.6e-06 1.5e-06 2e-06 1.65e-06 1.85e-06 1.85e-06 1.7e-06 2e-06 1.85e-06 1.5e-06 2.3e-06 1.85e-06 1.95e-06 1.85e-06 1.65e-06 1.6e-06 1.7e-06 1.35e-06 1.9e-06 1.6e-06 1.6e-06 1.9e-06 1.85e-06 1.75e-06 1.85e-06 1.5e-06 2.2e-06 1.45e-06 1.75e-06 2.15e-06 1.75e-06 1.75e-06 2.6e-06 1.85e-06 1.8e-06 2.15e-06 1.6e-06 1.3e-06 2.15e-06
43 1.05e-06 1.3e-06 1.65e-06 1.85e-06 1.6e-06 1.25e-06 1.7e-06 1.45e-06 2.1e-06 6.5e-07 1.15e-06 1.3e-06 1.1e-06 1.85e-06 1.1e-06 6e-07 1.25e-06 1.9e-06 1.5e-06 1.45e-06 1.3e-06 9e-07 1.2e-06 1.2e-06 1.9e-06 1.25e-06 1.45e-06 2.1e-06 7e-07 1.65e-06 1.35e-06 1.4e-06 1.4e-06 1.1e-06 7e-07 1.7e-06 1.55e-06 1.45e-06 1e-06 1.25e-06 1.3e-06 1.9e-06 1.85e-06 1.1e-06 1.4e-06 1.35e-06 8.5e-07 1.75e-06 9e-07
44 1.1e-06 1.4e-06 1.35e-06 1.65e-06 1.15e-06 1.55e-06 1.6e-06 8.5e-07 1.75e-06 1.25e-06 1.5e-06 1.4e-06 1.3e-06 1.5e-06 1.05e-06 1.15e-06 1.6e-06 2.1e-06 1.4e-06 1.35e-06 1.65e-06 1.15e-06 1.3e-06 1.65e-06 1.6e-06 1.5e-06 1.4e-06 1.75e-06 1.2e-06 1.75e-06 1.7e-06 1.85e-06 1.8e-06 1.2e-06 1.15e-06 1.5e-06 1.7e-06 1.45e-06 1.2e-06 1.45e-06 1.7e-06 1.8e-06 1.8e-06 1.4e-06 1.6e-06 1.9e-06 8.5e-07 1.75e-06 1.5e-06
45 1.6e-06 1.9e-06 2.1e-06 2.35e-06 1.95e-06 2e-06 2e-06 1.95e-06 2.4e-06 1.5e-06 1.7e-06 1.7e-06 1.55e-06 2.2e-06 1.6e-06 1.45e-06 1.8e-06 1.65e-06 1.95e-06 1.9e-06 1.8e-06 1.6e-06 1.85e-06 1.8e-06 2.3e-06 1.7e-06 1.8e-06 2.4e-06 1.5e-06 2e-06 1.85e-06 1.75e-06 1.75e-06 1.6e-06 1.5e-06 2.05e-06 2.2e-06 1.85e-06 1.6e-06 1.85e-06 1.65e-06 2.4e-06 2.15e-06 1.35e-06 1.9e-06 2.5e-06 1.4e-06 2.05e-06 1.55e-06
46 4.5e-07 9e-07 1.1e-06 1.5e-06 1e-06 1e-06 1.6e-06 9.5e-07 1.35e-06 6.5e-07 1.15e-06 1e-06 6.5e-07 1.25e-06 5.5e-07 4.5e-07 1.25e-06 1.75e-06 1.1e-06 7.5e-07 9.5e-07 4.5e-07 8.5e-07 1.3e-06 1.15e-06 1.2e-06 1.2e-06 1.35e-06 6e-07 1.3e-06 1.3e-06 1.5e-06 1.5e-06 5.5e-07 4.5e-07 9.5e-07 1.1e-06 1.2e-06 5e-07 7.5e-07 1.4e-06 1.4e-06 1.6e-06 8.5e-07 8.5e-07 1.4e-06 2e-07 1.5e-06 8.5e-07
47 1.75e-06 1.5e-06 1.65e-06 1.8e-06 1.65e-06 1.95e-06 1.45e-06 1.6e-06 1.25e-06 1.85e-06 1.55e-06 1.4e-06 1.9e-06 1.6e-06 1.75e-06 1.75e-06 1.65e-06 1.9e-06 1.8e-06 1.4e-06 2.2e-06 1.75e-06 1.85e-06 1.8e-06 1.55e-06 1.55e-06 1.65e-06 1.25e-06 1.8e-06 1.5e-06 1.5e-06 1.8e-06 1.8e-06 1.65e-06 1.75e-06 1.4e-06 2.1e-06 1.4e-06 1.65e-06 2.05e-06 1.7e-06 1.65e-06 1.3e-06 1.75e-06 1.75e-06 2.05e-06 1.5e-06 2.4e-06 2.05e-06
48 1.1e-06 1.4e-06 1.65e-06 1.8e-06 1.6e-06 1.2e-06 2.05e-06 1.5e-06 2e-06 6.5e-07 1.5e-06 1.65e-06 9e-07 1.85e-06 1.15e-06 5.5e-07 1.6e-06 2.05e-06 1.55e-06 1.4e-06 1.1e-06 8e-07 1.1e-06 1.35e-06 1.85e-06 1.65e-06 1.7e-06 2e-06 7.5e-07 1.9e-06 1.7e-06 1.4e-06 1.4e-06 1.15e-06 7e-07 1.65e-06 1.5e-06 1.8e-06 1e-06 1.3e-06 1.35e-06 1.8e-06 2.15e-06 9e-07 1.5e-06 1.55e-06 8.5e-07 2.05e-06 9e-07
