 slim_762519163 slim_762519149 slim_762519120 slim_762519119 slim_762519157 slim_762519114 slim_762519147 slim_762519156 slim_762519132 slim_762519118 slim_762519126 slim_762519135 slim_762519143 slim_762519136 slim_762519133 slim_762519138 slim_762519139 slim_762519162 slim_762519124 slim_762519141 slim_762519131 slim_762519146 slim_762519151 slim_762519152 slim_762519144 slim_762519161 slim_762519142 slim_762519123 slim_762519160 slim_762519134 slim_762519159 slim_762519117 slim_762519140 slim_762519129 slim_762519127 slim_762519116 slim_762519154 slim_762519150 slim_762519122 slim_762519155 slim_762519130 slim_762519137 slim_762519145 slim_762519158 slim_762519115 slim_762519148 slim_762519125 slim_762519153 slim_762519121 slim_762519128 slim_762519113
23 1.95e-06 2.4e-06 1.55e-06 1.8e-06 1.85e-06 1.7e-06 1.6e-06 1.55e-06 1.9e-06 1.75e-06 2.45e-06 1.4e-06 2.45e-06 1.95e-06 2.15e-06 1.9e-06 1.75e-06 2e-06 1.55e-06 1.4e-06 2.15e-06 1.85e-06 1.95e-06 2.2e-06 1.75e-06 1.9e-06 2e-06 2e-06 1.7e-06 1.95e-06 2.25e-06 1.7e-06 1.9e-06 1.45e-06 1.6e-06 1.7e-06 1.4e-06 1.8e-06 1.45e-06 1.6e-06 1.9e-06 2e-06 1.95e-06 2.1e-06 1.85e-06 1.7e-06 2.05e-06 1.55e-06 1.7e-06 1.9e-06 1.85e-06
24 1.4e-06 2.45e-06 1.75e-06 1.6e-06 1.85e-06 1.85e-06 1.2e-06 2e-06 1.95e-06 1.5e-06 2.5e-06 1.5e-06 2.5e-06 1.95e-06 1.6e-06 1.5e-06 1.8e-06 1.8e-06 1.7e-06 1.5e-06 1.55e-06 1.3e-06 1.55e-06 1.75e-06 1.7e-06 1.8e-06 2.1e-06 1.7e-06 1.75e-06 1.95e-06 2.35e-06 1.75e-06 1.5e-06 1.3e-06 1.7e-06 1.55e-06 1.6e-06 1.55e-06 1.3e-06 1.55e-06 1.35e-06 2.1e-06 1.8e-06 2.1e-06 2.35e-06 1.2e-06 2.1e-06 1.55e-06 1.2e-06 1.2e-06 1.35e-06
25 2.05e-06 1.6e-06 1.8e-06 2.1e-06 2.2e-06 2e-06 1.65e-06 1.95e-06 1.65e-06 1.9e-06 1.65e-06 1.9e-06 1.65e-06 1.6e-06 2e-06 2.15e-06 2.05e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 1.95e-06 2.15e-06 1.9e-06 1.8e-06 2.9e-06 2.05e-06 2.25e-06 2e-06 1.6e-06 2.05e-06 2e-06 2.1e-06 1.9e-06 1.8e-06 1.75e-06 2.3e-06 1.95e-06 1.9e-06 1.9e-06 2e-06 2.05e-06 2.2e-06 2.2e-06 1.65e-06 2e-06 1.8e-06 2.15e-06 1.75e-06 1.8e-06 1.95e-06
26 2.35e-06 1.45e-06 2.1e-06 1.9e-06 2.1e-06 2.25e-06 2e-06 2.4e-06 1.95e-06 2.15e-06 1.5e-06 2.05e-06 1.5e-06 1.95e-06 2.25e-06 2.25e-06 2.45e-06 2.1e-06 2.7e-06 2e-06 1.95e-06 2.3e-06 2.5e-06 2e-06 2.1e-06 2.05e-06 2.8e-06 2.6e-06 2.4e-06 1.95e-06 1.8e-06 2.4e-06 1.9e-06 2e-06 2.05e-06 2.6e-06 1.5e-06 2.2e-06 2e-06 2e-06 2.35e-06 1.45e-06 2.5e-06 2.45e-06 2.05e-06 2.1e-06 2.3e-06 1.95e-06 2.15e-06 2.25e-06 2.25e-06
27 1.35e-06 2.85e-06 1.9e-06 1.4e-06 2.45e-06 1.5e-06 1.7e-06 2.15e-06 2.4e-06 2e-06 2.9e-06 2.05e-06 2.9e-06 2.45e-06 2.35e-06 1.6e-06 1.6e-06 2.2e-06 2.3e-06 1.85e-06 2.15e-06 1.25e-06 1.65e-06 2e-06 1.7e-06 2.25e-06 2.6e-06 1.9e-06 1.6e-06 2.45e-06 2.6e-06 1.6e-06 1.5e-06 1.8e-06 2.05e-06 1.85e-06 2.15e-06 2.05e-06 1.8e-06 2.15e-06 1.3e-06 2.6e-06 1.85e-06 2.45e-06 2.45e-06 1.85e-06 1.85e-06 2.2e-06 1.65e-06 1.75e-06 1.3e-06
28 1.65e-06 2.55e-06 1.65e-06 1.55e-06 2.25e-06 1.5e-06 1.65e-06 1.55e-06 2.15e-06 1.9e-06 2.6e-06 1.75e-06 2.6e-06 2.1e-06 2.25e-06 1.65e-06 1.6e-06 2.05e-06 1.75e-06 1.55e-06 2.15e-06 1.5e-06 1.8e-06 1.7e-06 1.75e-06 2e-06 2.4e-06 1.6e-06 2.8e-06 2.1e-06 2.3e-06 1.55e-06 1.7e-06 1.75e-06 1.75e-06 1.7e-06 2e-06 1.95e-06 1.75e-06 1.8e-06 1.6e-06 2.4e-06 1.8e-06 2.15e-06 2e-06 1.9e-06 2e-06 1.9e-06 1.7e-06 1.85e-06 1.5e-06
29 2.2e-06 1.45e-06 1.85e-06 2.25e-06 2.15e-06 2.1e-06 1.8e-06 1.95e-06 1.5e-06 1.8e-06 1.5e-06 1.95e-06 1.5e-06 1.45e-06 1.95e-06 2.25e-06 2.15e-06 1.7e-06 1.75e-06 1.7e-06 1.6e-06 2.15e-06 2.1e-06 1.95e-06 1.95e-06 1.6e-06 1.95e-06 2.45e-06 2.1e-06 2.9e-06 1.9e-06 2.1e-06 2.25e-06 2.05e-06 1.9e-06 1.85e-06 2.4e-06 1.85e-06 2.05e-06 1.95e-06 2.2e-06 1.95e-06 2.3e-06 2.1e-06 1.65e-06 2.15e-06 1.9e-06 2.2e-06 1.9e-06 2e-06 2.15e-06
30 2.4e-06 1.35e-06 2e-06 1.85e-06 2.55e-06 2.05e-06 2.1e-06 2e-06 1.95e-06 2.2e-06 1.4e-06 2.35e-06 1.4e-06 1.9e-06 2.35e-06 2.15e-06 2.25e-06 2.15e-06 2.75e-06 2e-06 2.05e-06 2.35e-06 2.55e-06 2.25e-06 2.35e-06 2.05e-06 1.8e-06 2.6e-06 2.3e-06 1.9e-06 2.7e-06 2.2e-06 1.85e-06 2.45e-06 2.05e-06 2.6e-06 2.2e-06 2.25e-06 2.45e-06 2.1e-06 2.4e-06 1.8e-06 2.5e-06 2.15e-06 1.85e-06 2.55e-06 2.3e-06 2.3e-06 2.3e-06 2.4e-06 2.25e-06
31 1.65e-06 2.55e-06 1.65e-06 1.6e-06 2.25e-06 1.5e-06 1.65e-06 1.55e-06 2.15e-06 1.9e-06 2.6e-06 1.75e-06 2.6e-06 2.1e-06 2.25e-06 1.65e-06 1.45e-06 2.05e-06 1.8e-06 1.55e-06 2.15e-06 1.55e-06 1.8e-06 1.7e-06 1.75e-06 2e-06 2.4e-06 1.6e-06 1.55e-06 2.1e-06 2.2e-06 2.8e-06 1.7e-06 1.75e-06 1.8e-06 1.7e-06 2e-06 1.95e-06 1.75e-06 1.85e-06 1.6e-06 2.4e-06 1.85e-06 2.05e-06 2e-06 1.9e-06 2e-06 1.9e-06 1.7e-06 1.85e-06 1.55e-06
32 1.45e-06 2.1e-06 1.4e-06 7.5e-07 2.3e-06 1.4e-06 1.25e-06 2.05e-06 2.25e-06 1.65e-06 2.15e-06 1.95e-06 2.15e-06 2.25e-06 1.85e-06 1.35e-06 1.75e-06 2.1e-06 2.65e-06 1.45e-06 1.95e-06 1.35e-06 1.95e-06 1.9e-06 1.5e-06 2.1e-06 1.9e-06 1.5e-06 1.7e-06 2.25e-06 1.85e-06 1.7e-06 1.4e-06 1.75e-06 1.5e-06 2.1e-06 1.55e-06 1.7e-06 1.75e-06 1.7e-06 1.4e-06 1.9e-06 1.85e-06 2.25e-06 2.15e-06 1.75e-06 2.15e-06 1.8e-06 1.35e-06 1.45e-06 1.3e-06
33 1.6e-06 2.55e-06 1.8e-06 1.75e-06 1.75e-06 1.85e-06 1.45e-06 1.9e-06 2.05e-06 1.75e-06 2.6e-06 1.35e-06 2.6e-06 2.05e-06 1.95e-06 1.75e-06 1.8e-06 1.9e-06 1.65e-06 1.55e-06 1.85e-06 1.5e-06 1.75e-06 1.45e-06 1.3e-06 1.9e-06 2e-06 1.8e-06 1.75e-06 2.05e-06 2.45e-06 1.75e-06 1.75e-06 2.3e-06 1.7e-06 1.65e-06 1.25e-06 1.8e-06 1.2e-06 1.65e-06 1.55e-06 2e-06 1.85e-06 2.2e-06 2.25e-06 1.25e-06 2.1e-06 1.5e-06 1.45e-06 1.5e-06 1.55e-06
34 1.85e-06 2.1e-06 1.25e-06 1.5e-06 2.15e-06 1.55e-06 1.25e-06 1.7e-06 1.95e-06 1.6e-06 2.15e-06 1.7e-06 2.15e-06 1.9e-06 1.85e-06 1.75e-06 1.85e-06 1.9e-06 1.7e-06 1.25e-06 1.9e-06 1.75e-06 2.2e-06 1.6e-06 1.7e-06 1.8e-06 2.05e-06 2.05e-06 1.75e-06 1.9e-06 2.05e-06 1.8e-06 1.5e-06 1.7e-06 2.1e-06 1.6e-06 1.8e-06 1.65e-06 1.7e-06 1.45e-06 1.8e-06 2.05e-06 1.85e-06 2.15e-06 1.7e-06 1.8e-06 2.1e-06 1.75e-06 1.45e-06 1.45e-06 1.65e-06
35 1.6e-06 2.6e-06 1.45e-06 2.1e-06 2.15e-06 1.55e-06 1.45e-06 1.75e-06 1.9e-06 1.7e-06 2.65e-06 1.65e-06 2.65e-06 1.85e-06 1.95e-06 1.85e-06 1.75e-06 1.75e-06 1.25e-06 1.45e-06 1.8e-06 1.6e-06 1.85e-06 1.7e-06 1.55e-06 1.75e-06 2.6e-06 1.85e-06 1.7e-06 1.85e-06 2.6e-06 1.7e-06 2.1e-06 1.65e-06 1.6e-06 1.9e-06 2.35e-06 1.75e-06 1.65e-06 1.75e-06 1.55e-06 2.6e-06 1.9e-06 2.15e-06 1.75e-06 1.7e-06 1.95e-06 1.95e-06 1.45e-06 1.45e-06 1.6e-06
36 1.95e-06 2.45e-06 1.95e-06 1.55e-06 1.7e-06 1.95e-06 1.75e-06 2.05e-06 2.4e-06 2.1e-06 2.5e-06 1.25e-06 2.5e-06 2.4e-06 2.3e-06 1.75e-06 2.05e-06 2.3e-06 2.3e-06 1.75e-06 2.3e-06 1.85e-06 2.2e-06 1.4e-06 1.6e-06 2.3e-06 1.5e-06 2.15e-06 2e-06 2.4e-06 2.2e-06 2e-06 1.55e-06 1.25e-06 1.8e-06 2.35e-06 6e-07 2.15e-06 1.25e-06 1.6e-06 1.9e-06 1.5e-06 2e-06 2.4e-06 2.4e-06 1.25e-06 2.5e-06 1.15e-06 1.85e-06 1.95e-06 1.8e-06
