 slim_762258397 slim_762258420 slim_762258378 slim_762258402 slim_762258419 slim_762258411 slim_762258390 slim_762258414 slim_762258405 slim_762258406 slim_762258380 slim_762258415 slim_762258421 slim_762258386 slim_762258409 slim_762258387 slim_762258412 slim_762258399 slim_762258407 slim_762258395 slim_762258418 slim_762258394 slim_762258404 slim_762258403 slim_762258410 slim_762258408 slim_762258388 slim_762258385 slim_762258391 slim_762258401 slim_762258416 slim_762258398 slim_762258413 slim_762258377 slim_762258383 slim_762258375 slim_762258376 slim_762258389 slim_762258373 slim_762258384 slim_762258417 slim_762258382 slim_762258400 slim_762258381 slim_762258396 slim_762258379 slim_762258374 slim_762258393 slim_762258392
39 1.35e-06 9.5e-07 1.4e-06 8e-07 1e-06 1.5e-06 1.65e-06 8e-07 1.25e-06 1.3e-06 8.5e-07 2.35e-06 1.35e-06 2.25e-06 2.25e-06 8e-07 1.15e-06 1.65e-06 9e-07 1.35e-06 2.5e-06 9.5e-07 1.85e-06 9.5e-07 1.25e-06 1.25e-06 1.25e-06 1.15e-06 1.7e-06 8.5e-07 1.05e-06 1.4e-06 8.5e-07 1e-06 1.3e-06 1.25e-06 9.5e-07 1.5e-06 2.8e-06 1.6e-06 1.25e-06 1.3e-06 1.05e-06 8e-07 1.9e-06 2.5e-06 1.6e-06 2.25e-06 1.55e-06
40 1.25e-06 1.3e-06 1.9e-06 1.15e-06 7e-07 1.2e-06 1.4e-06 5.5e-07 5e-07 5.5e-07 1.25e-06 2.05e-06 7.5e-07 1.95e-06 2.35e-06 5e-07 1.35e-06 1.45e-06 6e-07 1.3e-06 2.2e-06 6.5e-07 2.65e-06 6.5e-07 6.5e-07 1.3e-06 1.15e-06 1.1e-06 1.3e-06 5.5e-07 1.3e-06 1.35e-06 6e-07 1.35e-06 7e-07 5e-07 1.3e-06 1.55e-06 3.4e-06 1.25e-06 1e-06 8e-07 1.95e-06 5e-07 7.5e-07 2.25e-06 1.2e-06 2.55e-06 1.05e-06
41 1.5e-06 1.35e-06 2.15e-06 1.2e-06 7.5e-07 1.1e-06 1.6e-06 6.5e-07 8e-07 8e-07 1.2e-06 2.25e-06 9.5e-07 2.15e-06 2.2e-06 6e-07 1.35e-06 1.9e-06 6e-07 1.55e-06 2.4e-06 6.5e-07 2.6e-06 6e-07 8e-07 1.5e-06 1.4e-06 1.35e-06 1.75e-06 6e-07 1.3e-06 1.55e-06 6e-07 1.3e-06 1e-06 8e-07 1.35e-06 1.8e-06 3.3e-06 1.3e-06 8e-07 1e-06 1.95e-06 6e-07 1.2e-06 2.75e-06 1.65e-06 2.8e-06 1.3e-06
42 1.5e-06 1.15e-06 9.5e-07 1e-06 1.7e-06 2.15e-06 1.65e-06 1.6e-06 1.95e-06 1.95e-06 1e-06 2.55e-06 1.9e-06 2.45e-06 2.45e-06 1.55e-06 1.2e-06 1.5e-06 1.6e-06 1.5e-06 2.7e-06 1.65e-06 1.5e-06 1.6e-06 1.9e-06 1.35e-06 1.4e-06 1.35e-06 1.85e-06 1.55e-06 1.25e-06 1.5e-06 1.6e-06 1.1e-06 1.85e-06 1.95e-06 1.15e-06 1.5e-06 2.55e-06 1.05e-06 1.95e-06 1.95e-06 9e-07 1.55e-06 2.55e-06 2.4e-06 1.75e-06 1.85e-06 1.9e-06
43 1.3e-06 8.5e-07 1.85e-06 7e-07 2.5e-07 8.5e-07 1.45e-06 5e-08 5e-07 6e-07 8.5e-07 2.2e-06 7.5e-07 2.1e-06 2.1e-06 0.0 9.5e-07 1.8e-06 1.5e-07 1.35e-06 2.35e-06 2e-07 2.35e-06 2.5e-07 5.5e-07 1.2e-06 1.2e-06 9.5e-07 1.65e-06 1e-07 9e-07 1.35e-06 1.5e-07 9.5e-07 7e-07 5e-07 8.5e-07 1.6e-06 3.2e-06 8e-07 5e-07 6e-07 1.55e-06 0.0 1.2e-06 2.6e-06 1.55e-06 2.55e-06 1.15e-06
44 1.35e-06 1.95e-06 2.2e-06 1.8e-06 1.35e-06 1.75e-06 1.6e-06 1.25e-06 7.5e-07 7.5e-07 1.85e-06 2.1e-06 8e-07 2.05e-06 2.8e-06 1.2e-06 1.95e-06 1.35e-06 1.25e-06 1.45e-06 2.25e-06 1.3e-06 3.15e-06 1.25e-06 9.5e-07 1.6e-06 1.35e-06 1.45e-06 1.1e-06 1.2e-06 1.9e-06 1.4e-06 1.25e-06 1.95e-06 9.5e-07 7.5e-07 1.95e-06 1.75e-06 3.8e-06 1.9e-06 7.5e-07 1.2e-06 2.55e-06 1.2e-06 6e-07 2.2e-06 1.1e-06 2.8e-06 1.2e-06
45 2.15e-06 2.55e-06 1.95e-06 2.4e-06 2.75e-06 3.15e-06 2.35e-06 2.65e-06 2.25e-06 2.25e-06 2.45e-06 2.95e-06 2.35e-06 2.85e-06 3.5e-06 2.6e-06 2.6e-06 1.45e-06 2.65e-06 2.2e-06 3.1e-06 2.7e-06 3.05e-06 2.65e-06 2.3e-06 2.15e-06 2.05e-06 2e-06 1.9e-06 2.6e-06 2.55e-06 2.3e-06 2.65e-06 2.55e-06 2.3e-06 2.25e-06 2.55e-06 2.3e-06 3.8e-06 2.5e-06 2.25e-06 2.75e-06 2.4e-06 2.6e-06 2.2e-06 2.6e-06 1.8e-06 1.85e-06 2.2e-06
46 1.25e-06 1.65e-06 1.4e-06 1.5e-06 1.7e-06 2.1e-06 1.55e-06 1.6e-06 1.2e-06 1.2e-06 1.55e-06 2.1e-06 1.3e-06 2e-06 2.65e-06 1.55e-06 1.8e-06 9.5e-07 1.6e-06 1.3e-06 2.25e-06 1.65e-06 2.35e-06 1.6e-06 1.3e-06 1.3e-06 1.15e-06 1.25e-06 1e-06 1.55e-06 1.7e-06 1.35e-06 1.6e-06 1.65e-06 1.25e-06 1.2e-06 1.65e-06 1.4e-06 3.15e-06 1.6e-06 1.2e-06 1.65e-06 1.75e-06 1.55e-06 1.1e-06 1.8e-06 1.7e-06 2.2e-06 1.4e-06
47 2.25e-06 2.3e-06 1.7e-06 2.15e-06 2.7e-06 3.15e-06 2.35e-06 2.6e-06 2.55e-06 2.55e-06 2.2e-06 3.1e-06 2.6e-06 3e-06 3.35e-06 2.55e-06 2.2e-06 1.9e-06 2.6e-06 2.3e-06 3.25e-06 2.65e-06 2.65e-06 2.6e-06 2.6e-06 2.25e-06 2.15e-06 2.1e-06 2.3e-06 2.55e-06 2.3e-06 2.35e-06 2.6e-06 2.3e-06 2.45e-06 2.55e-06 2.3e-06 2.25e-06 3.45e-06 2.25e-06 2.55e-06 2.8e-06 1.85e-06 2.55e-06 2.8e-06 1.85e-06 2.2e-06 3.1e-06 2.5e-06
48 1.45e-06 1.6e-06 1.85e-06 1.45e-06 1.3e-06 1.75e-06 1.6e-06 1.2e-06 1.05e-06 1.05e-06 1.5e-06 2.25e-06 1.15e-06 2.15e-06 2.6e-06 1.15e-06 1.6e-06 1.3e-06 1.2e-06 1.5e-06 2.4e-06 1.25e-06 2.6e-06 1.2e-06 1.2e-06 1.55e-06 1.35e-06 1.4e-06 1.5e-06 1.15e-06 1.6e-06 1.55e-06 1.2e-06 1.6e-06 1.25e-06 1.05e-06 1.6e-06 1.75e-06 3.35e-06 1.55e-06 1.05e-06 1.3e-06 1.9e-06 1.15e-06 1.2e-06 2.2e-06 1.4e-06 2.5e-06 1.9e-06
