 slim_762183112 slim_762183115 slim_762183117 slim_762183107 slim_762183091 slim_762183108 slim_762183113 slim_762183086 slim_762183114 slim_762183125 slim_762183121 slim_762183089 slim_762183110 slim_762183098 slim_762183083 slim_762183127 slim_762183093 slim_762183099 slim_762183104 slim_762183100 slim_762183120 slim_762183124 slim_762183118 slim_762183092 slim_762183087 slim_762183101 slim_762183097 slim_762183116 slim_762183119 slim_762183096 slim_762183084 slim_762183111 slim_762183105 slim_762183123 slim_762183122 slim_762183090 slim_762183088 slim_762183131 slim_762183106 slim_762183102 slim_762183128 slim_762183109 slim_762183103 slim_762183126 slim_762183094 slim_762183129 slim_762183095 slim_762183130 slim_762183085
39 1.6e-06 1.5e-06 1.55e-06 1.75e-06 1.55e-06 1.65e-06 1.75e-06 1.8e-06 1.75e-06 1.6e-06 1.75e-06 1.6e-06 1.55e-06 1.55e-06 1.6e-06 1.55e-06 1.65e-06 1.6e-06 1.4e-06 1.55e-06 1.6e-06 1.7e-06 1.5e-06 1.75e-06 1.5e-06 1.6e-06 1.65e-06 1.55e-06 1.6e-06 1.5e-06 1.55e-06 1.6e-06 1.55e-06 1.55e-06 1.65e-06 1.6e-06 1.7e-06 1.8e-06 1.65e-06 2.5e-06 1.6e-06 1.7e-06 1.55e-06 1.55e-06 1.65e-06 1.6e-06 1.55e-06 1.4e-06 1.7e-06
40 1.3e-06 1.4e-06 1.5e-06 1.45e-06 1.5e-06 1.55e-06 1.45e-06 1.5e-06 1.25e-06 1.3e-06 1.6e-06 1.55e-06 1.4e-06 1.45e-06 1.55e-06 1.4e-06 1.55e-06 1.35e-06 1.3e-06 1.7e-06 1.2e-06 1.5e-06 1.45e-06 1.5e-06 1.45e-06 1.3e-06 1.4e-06 1.45e-06 1.35e-06 1.65e-06 1.6e-06 1.5e-06 1.45e-06 1.2e-06 1.1e-06 1.5e-06 1.25e-06 1.6e-06 1.2e-06 1.6e-06 2.1e-06 1.4e-06 1.45e-06 1.5e-06 1.55e-06 1.05e-06 1.65e-06 1.4e-06 1.55e-06
41 1.2e-06 1.45e-06 1.6e-06 1.5e-06 1.6e-06 1.65e-06 1.45e-06 1.5e-06 1.55e-06 1.25e-06 1.65e-06 1.65e-06 1.25e-06 1.55e-06 1.6e-06 1.5e-06 1.6e-06 1.55e-06 1.6e-06 1.95e-06 1.4e-06 1.85e-06 1.7e-06 1.7e-06 1.5e-06 1.2e-06 1.75e-06 1.5e-06 1.3e-06 1.8e-06 1.85e-06 1.55e-06 1.6e-06 1.4e-06 1.45e-06 1.6e-06 1.35e-06 1.8e-06 1.3e-06 1.7e-06 1.4e-06 2.4e-06 1.55e-06 1.6e-06 1.65e-06 1.4e-06 1.9e-06 1.4e-06 1.6e-06
42 1.45e-06 1.45e-06 1.3e-06 1.6e-06 1.35e-06 1.75e-06 1.65e-06 1.45e-06 1.55e-06 1.2e-06 1.5e-06 1.6e-06 1.55e-06 1.45e-06 1.5e-06 1.3e-06 1.75e-06 1.3e-06 1.55e-06 1.4e-06 1.45e-06 1.6e-06 1.4e-06 1.45e-06 1.55e-06 1.45e-06 1.6e-06 1.45e-06 1.3e-06 1.55e-06 1.35e-06 1.5e-06 1.45e-06 1.6e-06 1.5e-06 1.5e-06 1.3e-06 1.9e-06 1.5e-06 1.55e-06 1.45e-06 1.55e-06 2.4e-06 1.3e-06 1.75e-06 1.45e-06 1.5e-06 1.25e-06 1.6e-06
43 1.5e-06 1.85e-06 1.3e-06 1.75e-06 1.4e-06 2.05e-06 1.7e-06 1.15e-06 1.6e-06 9e-07 1.55e-06 2.05e-06 1.95e-06 1.9e-06 1.95e-06 1.35e-06 2.05e-06 1.35e-06 2e-06 1.85e-06 1.5e-06 2.05e-06 1.6e-06 1.6e-06 1.9e-06 1.5e-06 2.05e-06 1.9e-06 9e-07 1.35e-06 1.8e-06 1.95e-06 1.9e-06 2.05e-06 1.55e-06 1.95e-06 1e-06 2.1e-06 1.55e-06 1.55e-06 1.5e-06 1.6e-06 1.3e-06 1.7e-06 2.05e-06 1.5e-06 1.8e-06 8.5e-07 2e-06
44 1.55e-06 1.25e-06 1.8e-06 1.25e-06 1.75e-06 8.5e-07 1.25e-06 2e-06 1.55e-06 2.25e-06 2.05e-06 1.1e-06 1.25e-06 1.05e-06 1.3e-06 1.85e-06 8.5e-07 1.55e-06 1e-06 1.3e-06 1.65e-06 1.3e-06 1.35e-06 1.6e-06 1.05e-06 1.7e-06 1.35e-06 1.05e-06 2.3e-06 1.8e-06 1.4e-06 1.1e-06 1.1e-06 1.2e-06 1.6e-06 1.1e-06 2.25e-06 1.6e-06 1.45e-06 1.65e-06 1.55e-06 1.65e-06 1.75e-06 2.05e-06 1.6e-06 1.55e-06 1e-06 2.25e-06 1.3e-06
45 1.3e-06 1.4e-06 1.5e-06 1.45e-06 1.5e-06 1.55e-06 1.45e-06 1.5e-06 1.25e-06 1.3e-06 1.6e-06 1.55e-06 1.4e-06 1.45e-06 1.55e-06 1.4e-06 1.55e-06 1.35e-06 1.3e-06 1.7e-06 1.2e-06 1.5e-06 1.45e-06 1.5e-06 1.45e-06 1.3e-06 1.4e-06 1.45e-06 1.35e-06 1.65e-06 1.6e-06 1.5e-06 1.45e-06 1.2e-06 1.1e-06 1.5e-06 1.25e-06 1.6e-06 1.2e-06 1.6e-06 1.05e-06 1.4e-06 1.45e-06 1.5e-06 1.55e-06 2.1e-06 1.65e-06 1.4e-06 1.55e-06
46 1.8e-06 1.35e-06 1.55e-06 1.4e-06 1.55e-06 1e-06 1.5e-06 2.05e-06 1.6e-06 2.3e-06 1.9e-06 1.1e-06 1.6e-06 1e-06 1.25e-06 1.7e-06 1e-06 1.35e-06 1e-06 8e-07 1.75e-06 1.1e-06 1.1e-06 1.4e-06 1.1e-06 1.95e-06 1.25e-06 1e-06 2.35e-06 1.6e-06 9.5e-07 1.05e-06 1e-06 1.45e-06 1.7e-06 1.05e-06 2.3e-06 1.7e-06 1.75e-06 1.55e-06 1.65e-06 1.9e-06 1.5e-06 1.8e-06 1e-06 1.65e-06 1.3e-06 2.15e-06 1.25e-06
47 1.3e-06 1.85e-06 1.25e-06 2e-06 1.3e-06 2.25e-06 1.9e-06 1e-06 1.7e-06 3.5e-07 1.3e-06 2.3e-06 1.75e-06 2.2e-06 2.05e-06 1.1e-06 2.25e-06 1.5e-06 2.2e-06 2.25e-06 1.3e-06 2.35e-06 1.75e-06 1.75e-06 2.1e-06 1.15e-06 2.15e-06 2.2e-06 3.5e-07 1.2e-06 2.05e-06 2.25e-06 2.2e-06 1.95e-06 1.45e-06 2.25e-06 5.5e-07 2e-06 1.45e-06 1.4e-06 1.4e-06 1.4e-06 1.25e-06 8.5e-07 2.25e-06 1.4e-06 2.15e-06 6e-07 2.25e-06
48 1.55e-06 1.2e-06 1.65e-06 1.2e-06 1.5e-06 1.3e-06 1.4e-06 2.1e-06 1.5e-06 2.25e-06 1.85e-06 9e-07 1.35e-06 9.5e-07 1.2e-06 1.7e-06 1.25e-06 1.4e-06 9e-07 9.5e-07 1.65e-06 1.15e-06 1.4e-06 1.45e-06 1e-06 1.7e-06 1.2e-06 9e-07 2.3e-06 2e-06 1.1e-06 9.5e-07 9.5e-07 1.25e-06 1.6e-06 1e-06 2.25e-06 1.8e-06 1.55e-06 1.7e-06 1.55e-06 1.6e-06 1.6e-06 2e-06 1.3e-06 1.55e-06 1.25e-06 2.25e-06 1.6e-06
