 slim_762264482 slim_762264488 slim_762264534 slim_762264485 slim_762264517 slim_762264483 slim_762264536 slim_762264486 slim_762264480 slim_762264522 slim_762264509 slim_762264524 slim_762264528 slim_762264531 slim_762264516 slim_762264525 slim_762264514 slim_762264477 slim_762264481 slim_762264484 slim_762264503 slim_762264535 slim_762264476 slim_762264523 slim_762264501 slim_762264473 slim_762264475 slim_762264500 slim_762264491 slim_762264513 slim_762264490 slim_762264508 slim_762264489 slim_762264520 slim_762264533 slim_762264510 slim_762264497 slim_762264487 slim_762264526 slim_762264512 slim_762264496 slim_762264532 slim_762264537 slim_762264474 slim_762264494 slim_762264498 slim_762264518 slim_762264511 slim_762264515 slim_762264527 slim_762264502 slim_762264495 slim_762264492 slim_762264478 slim_762264493 slim_762264529 slim_762264538 slim_762264505 slim_762264519 slim_762264530 slim_762264521 slim_762264479 slim_762264499 slim_762264507 slim_762264506 slim_762264504
30 8e-07 6.5e-07 6e-07 7e-07 1e-06 2.1e-06 1.95e-06 1.25e-06 8.5e-07 7.5e-07 2.05e-06 9e-07 1.25e-06 1.3e-06 9e-07 9e-07 1.8e-06 1.35e-06 1.65e-06 1.4e-06 1.1e-06 1.1e-06 5e-07 9e-07 7e-07 7.5e-07 1.75e-06 1.2e-06 5.5e-07 1.75e-06 7e-07 9.5e-07 7e-07 9e-07 6e-07 1.25e-06 1.1e-06 7e-07 1e-06 9.5e-07 7.5e-07 6.5e-07 1e-06 2e-06 5.5e-07 8e-07 1.95e-06 1.3e-06 9e-07 9e-07 1.05e-06 1.7e-06 1.05e-06 1.4e-06 9e-07 6e-07 1.75e-06 7.5e-07 6.5e-07 1.95e-06 8e-07 6.5e-07 2.15e-06 8.5e-07 5e-07 8e-07
31 8e-07 8.5e-07 9e-07 9e-07 1.2e-06 2.2e-06 2e-06 1.4e-06 1.1e-06 1e-06 2.35e-06 8e-07 1.4e-06 1.55e-06 9e-07 9.5e-07 2.1e-06 1.65e-06 1.85e-06 1.5e-06 1.15e-06 1.45e-06 7e-07 1.05e-06 1e-06 1.1e-06 2.05e-06 1.35e-06 9e-07 2.05e-06 9.5e-07 1.3e-06 1e-06 1.3e-06 9e-07 1.15e-06 1.15e-06 1e-06 1.15e-06 1e-06 9.5e-07 9e-07 8.5e-07 2.4e-06 8e-07 1e-06 1.9e-06 1.45e-06 8.5e-07 1.1e-06 1.1e-06 2e-06 1.15e-06 1.6e-06 1.15e-06 1.05e-06 2e-06 9.5e-07 8.5e-07 2e-06 9e-07 1e-06 2.25e-06 1.2e-06 7.5e-07 1.25e-06
32 8.5e-07 5e-07 7e-07 7.5e-07 1e-06 2.05e-06 1.85e-06 1.15e-06 8.5e-07 6e-07 2e-06 9.5e-07 1.15e-06 1.25e-06 9e-07 8.5e-07 1.8e-06 1.35e-06 1.6e-06 1.45e-06 1.05e-06 1.2e-06 6e-07 9.5e-07 5e-07 6.5e-07 1.8e-06 1.1e-06 5e-07 1.5e-06 7e-07 1e-06 8e-07 9e-07 7.5e-07 1.15e-06 1.05e-06 5e-07 1e-06 9.5e-07 7.5e-07 7e-07 1.05e-06 1.9e-06 5e-07 9e-07 1.9e-06 1.2e-06 8.5e-07 9e-07 1e-06 1.55e-06 8.5e-07 1.35e-06 8.5e-07 7.5e-07 1.7e-06 6.5e-07 6.5e-07 1.85e-06 8e-07 6.5e-07 2.1e-06 7.5e-07 5.5e-07 9e-07
33 1.05e-06 1e-06 1e-06 9.5e-07 1.4e-06 2.05e-06 2e-06 1.55e-06 1.1e-06 8.5e-07 2e-06 1.1e-06 1.35e-06 1.25e-06 1.15e-06 1.1e-06 1.85e-06 1.65e-06 1.8e-06 1.2e-06 1.25e-06 1.5e-06 8.5e-07 1.1e-06 1.05e-06 1e-06 1.8e-06 1.55e-06 9e-07 1.9e-06 9e-07 1.3e-06 9e-07 1.2e-06 9.5e-07 1.35e-06 1.2e-06 1.05e-06 9.5e-07 1.05e-06 1e-06 9e-07 1.2e-06 1.95e-06 7.5e-07 1.15e-06 1.95e-06 1.4e-06 1.2e-06 1.15e-06 1.2e-06 1.7e-06 1.3e-06 1.7e-06 1.05e-06 9e-07 1.9e-06 1.05e-06 9e-07 2e-06 1e-06 8.5e-07 2.1e-06 9.5e-07 8e-07 1.15e-06
34 7.5e-07 6.5e-07 5e-07 6.5e-07 1e-06 2.05e-06 1.9e-06 1.15e-06 7.5e-07 6.5e-07 2e-06 8e-07 1.05e-06 1.25e-06 8e-07 7.5e-07 1.85e-06 1.45e-06 1.65e-06 1.2e-06 9e-07 1e-06 5.5e-07 8e-07 8e-07 7.5e-07 1.85e-06 1.05e-06 7e-07 1.85e-06 6e-07 9e-07 7.5e-07 9.5e-07 9e-07 1.05e-06 9e-07 8e-07 8.5e-07 7.5e-07 6e-07 6e-07 9e-07 2.1e-06 5.5e-07 7.5e-07 1.9e-06 1.1e-06 8e-07 7.5e-07 8.5e-07 1.8e-06 1e-06 1.45e-06 7e-07 5.5e-07 1.8e-06 6.5e-07 5.5e-07 1.9e-06 7.5e-07 6e-07 2.1e-06 8e-07 5.5e-07 7.5e-07
35 8e-07 1.2e-06 9e-07 9.5e-07 1.7e-06 2e-06 1.75e-06 1.35e-06 1.2e-06 9e-07 2.2e-06 8e-07 8e-07 1.35e-06 9e-07 8.5e-07 2.45e-06 1.9e-06 2.2e-06 1.1e-06 7e-07 1.5e-06 1.25e-06 1.15e-06 1.05e-06 1.05e-06 2.4e-06 1.5e-06 1.15e-06 2.1e-06 1.25e-06 1.15e-06 1.15e-06 1.35e-06 1.05e-06 8e-07 7.5e-07 1.05e-06 1.25e-06 6e-07 1.1e-06 9e-07 8.5e-07 2.5e-06 1.2e-06 8e-07 1.75e-06 8.5e-07 7.5e-07 1.25e-06 6.5e-07 2.05e-06 9.5e-07 1.95e-06 7.5e-07 1e-06 2.3e-06 1.1e-06 9e-07 1.75e-06 7.5e-07 9.5e-07 2.05e-06 1.1e-06 1.2e-06 1.15e-06
36 7.5e-07 1.05e-06 8.5e-07 8.5e-07 1.55e-06 2e-06 1.8e-06 1.35e-06 9e-07 8.5e-07 2.15e-06 7.5e-07 9e-07 1.35e-06 8.5e-07 1e-06 2.3e-06 1.8e-06 2.1e-06 1.05e-06 6e-07 1.4e-06 1.05e-06 8.5e-07 1e-06 8.5e-07 2.25e-06 1.45e-06 1e-06 2.05e-06 1.1e-06 1.15e-06 1.05e-06 1.2e-06 9e-07 7.5e-07 1e-06 1e-06 1.15e-06 5.5e-07 8.5e-07 8e-07 8.5e-07 2.45e-06 1.05e-06 8e-07 1.7e-06 9e-07 8e-07 1e-06 5.5e-07 2.1e-06 8e-07 1.85e-06 6e-07 8.5e-07 2.2e-06 9e-07 8e-07 1.8e-06 7e-07 7e-07 2.05e-06 8.5e-07 1e-06 9e-07
37 8e-07 5e-07 6.5e-07 7e-07 1.1e-06 1.95e-06 1.7e-06 1.05e-06 9e-07 7e-07 1.9e-06 9e-07 1.1e-06 1.1e-06 9e-07 9e-07 1.85e-06 1.3e-06 1.6e-06 1.4e-06 9.5e-07 1.2e-06 7e-07 9.5e-07 2.5e-07 5.5e-07 1.8e-06 1.1e-06 4.5e-07 1.35e-06 7e-07 1e-06 5e-07 1.05e-06 8e-07 1.05e-06 1e-06 5e-07 1e-06 9e-07 8e-07 6.5e-07 1e-06 1.95e-06 7e-07 8e-07 1.85e-06 1.15e-06 7.5e-07 9.5e-07 9e-07 1.7e-06 7.5e-07 1.35e-06 7.5e-07 7e-07 1.7e-06 6.5e-07 6.5e-07 1.7e-06 7e-07 6.5e-07 2e-06 8.5e-07 6e-07 8.5e-07
38 1e-06 9e-07 8.5e-07 9e-07 1.3e-06 2e-06 1.9e-06 1.35e-06 1.05e-06 9e-07 1.95e-06 1.05e-06 1.3e-06 1.15e-06 1.05e-06 1e-06 1.85e-06 1.65e-06 1.7e-06 1.2e-06 1.15e-06 1.4e-06 8.5e-07 1.1e-06 1e-06 1e-06 1.85e-06 1.25e-06 9.5e-07 1.85e-06 1e-06 1.15e-06 1e-06 9.5e-07 8.5e-07 1.25e-06 1.15e-06 1e-06 1.5e-06 1e-06 9e-07 8.5e-07 1.15e-06 2.1e-06 8.5e-07 1.1e-06 1.95e-06 1.35e-06 1e-06 1.05e-06 1.1e-06 1.95e-06 1.25e-06 1.65e-06 9.5e-07 9.5e-07 1.85e-06 9e-07 8e-07 1.9e-06 1e-06 9e-07 2.05e-06 1.1e-06 8.5e-07 1.15e-06
39 6e-07 9.5e-07 7e-07 7e-07 1.4e-06 1.85e-06 1.65e-06 1.2e-06 9e-07 7e-07 2e-06 6e-07 8.5e-07 1.2e-06 7e-07 8.5e-07 2.15e-06 1.65e-06 1.95e-06 9e-07 5.5e-07 1.25e-06 9e-07 8.5e-07 9e-07 8e-07 2.1e-06 1.3e-06 9e-07 1.95e-06 9.5e-07 1e-06 9.5e-07 1.05e-06 7.5e-07 6e-07 5.5e-07 9e-07 1e-06 7e-07 8e-07 6.5e-07 7e-07 2.3e-06 9e-07 6.5e-07 1.55e-06 9e-07 6.5e-07 9.5e-07 5e-07 1.95e-06 8e-07 1.7e-06 5.5e-07 7e-07 2.05e-06 8.5e-07 6.5e-07 1.65e-06 5.5e-07 6.5e-07 1.9e-06 8.5e-07 8.5e-07 9e-07
40 8e-07 6.5e-07 6.5e-07 7e-07 1e-06 2.05e-06 1.95e-06 1.2e-06 6.5e-07 7e-07 2e-06 8.5e-07 9.5e-07 1.3e-06 8.5e-07 8e-07 1.85e-06 1.5e-06 1.7e-06 1.15e-06 8e-07 1.1e-06 6e-07 7e-07 8e-07 7e-07 1.85e-06 1.05e-06 7e-07 1.85e-06 7.5e-07 9.5e-07 7.5e-07 1e-06 6e-07 1.1e-06 8.5e-07 8e-07 9e-07 8e-07 1e-06 6.5e-07 9.5e-07 2.05e-06 6e-07 9e-07 1.95e-06 1e-06 8.5e-07 6.5e-07 7.5e-07 1.8e-06 8.5e-07 1.5e-06 6e-07 7e-07 1.85e-06 6e-07 6e-07 1.95e-06 8e-07 5e-07 2.1e-06 7e-07 6e-07 7.5e-07
41 6.5e-07 6.5e-07 5.5e-07 5e-07 1.05e-06 1.95e-06 1.75e-06 1e-06 7.5e-07 6e-07 1.85e-06 7e-07 9.5e-07 1.1e-06 7.5e-07 7.5e-07 1.85e-06 1.3e-06 1.65e-06 1.15e-06 8e-07 1.1e-06 5.5e-07 7.5e-07 6.5e-07 6.5e-07 1.8e-06 1.1e-06 6e-07 1.7e-06 6.5e-07 9e-07 7e-07 9e-07 6e-07 9e-07 8e-07 6.5e-07 8.5e-07 6.5e-07 6.5e-07 8e-07 8e-07 2.05e-06 6e-07 7.5e-07 1.8e-06 1e-06 7e-07 8e-07 7.5e-07 1.75e-06 9e-07 1.4e-06 6e-07 6e-07 1.75e-06 6.5e-07 5e-07 1.75e-06 6.5e-07 5.5e-07 2e-06 7.5e-07 5.5e-07 8e-07
42 7e-07 1e-06 8.5e-07 8e-07 1.4e-06 2.05e-06 1.85e-06 1.35e-06 1.05e-06 9e-07 2.2e-06 6.5e-07 1.1e-06 1.4e-06 8.5e-07 9.5e-07 2.2e-06 1.7e-06 2e-06 1.2e-06 8.5e-07 1.4e-06 8.5e-07 9e-07 1e-06 1e-06 2.1e-06 1.45e-06 9.5e-07 2.05e-06 1e-06 8.5e-07 1.05e-06 1.2e-06 9e-07 8.5e-07 8.5e-07 1e-06 1.15e-06 7e-07 9.5e-07 8e-07 1.3e-06 2.4e-06 9.5e-07 8.5e-07 1.75e-06 1.15e-06 8e-07 1.1e-06 8e-07 2e-06 1e-06 1.7e-06 8.5e-07 9e-07 2.1e-06 1e-06 8e-07 1.85e-06 7.5e-07 8.5e-07 2.1e-06 1.05e-06 8.5e-07 1.1e-06
43 2.2e-06 2e-06 2.05e-06 2.1e-06 1.9e-06 2.05e-06 2.4e-06 2.15e-06 2.15e-06 2e-06 2e-06 2.3e-06 2.4e-06 1.9e-06 2.3e-06 2.25e-06 1.85e-06 2.05e-06 2.2e-06 2.2e-06 2.3e-06 2e-06 2e-06 2.2e-06 1.95e-06 2.05e-06 1.8e-06 2e-06 1.95e-06 2.15e-06 2e-06 2.4e-06 1.9e-06 1.95e-06 2.1e-06 2.5e-06 2.45e-06 1.95e-06 2.1e-06 2.3e-06 2.05e-06 2.05e-06 2.4e-06 3.1e-06 1.9e-06 2.2e-06 2.45e-06 2.45e-06 2.25e-06 2.2e-06 2.25e-06 1.8e-06 2.2e-06 2.1e-06 2.1e-06 2.05e-06 2.3e-06 2.1e-06 2.05e-06 2.4e-06 2.15e-06 1.9e-06 2.1e-06 2e-06 1.95e-06 2.1e-06
44 7.5e-07 5e-07 6.5e-07 6.5e-07 8.5e-07 2.1e-06 1.95e-06 1.2e-06 7.5e-07 5.5e-07 2.05e-06 8.5e-07 1.2e-06 1.3e-06 8e-07 7e-07 1.7e-06 1.3e-06 1.5e-06 1.4e-06 1.1e-06 1.15e-06 3.5e-07 8.5e-07 7e-07 7e-07 1.7e-06 1.05e-06 5.5e-07 1.75e-06 5.5e-07 8e-07 5e-07 7.5e-07 5.5e-07 1.2e-06 1.05e-06 7e-07 8.5e-07 9e-07 6e-07 6e-07 9.5e-07 1.9e-06 5e-07 9e-07 1.9e-06 1.25e-06 8.5e-07 7.5e-07 1.05e-06 1.5e-06 1.05e-06 1.3e-06 9e-07 6.5e-07 1.65e-06 6e-07 5.5e-07 1.95e-06 7.5e-07 6e-07 2.15e-06 7e-07 3.5e-07 9e-07
45 7e-07 9e-07 6.5e-07 8e-07 1.35e-06 1.9e-06 1.7e-06 1.25e-06 1e-06 8e-07 2.05e-06 7.5e-07 1.05e-06 1.25e-06 8e-07 9.5e-07 2.1e-06 1.6e-06 1.9e-06 1.1e-06 7.5e-07 1.2e-06 9e-07 1e-06 8e-07 8.5e-07 2.05e-06 1.3e-06 8.5e-07 1.85e-06 8e-07 1e-06 9e-07 1.15e-06 7.5e-07 8e-07 8e-07 8e-07 1.1e-06 6.5e-07 9e-07 7.5e-07 8.5e-07 2.2e-06 9e-07 1.1e-06 1.65e-06 1.1e-06 7e-07 1.05e-06 7e-07 1.9e-06 8.5e-07 1.65e-06 7.5e-07 7e-07 2e-06 9e-07 7.5e-07 1.7e-06 6.5e-07 7.5e-07 1.95e-06 9.5e-07 8.5e-07 8.5e-07
46 1.6e-06 1.9e-06 1.85e-06 1.85e-06 2.1e-06 2e-06 1.65e-06 2.05e-06 2.05e-06 1.85e-06 2.3e-06 1.65e-06 2.15e-06 1.9e-06 1.7e-06 2e-06 2.3e-06 1.8e-06 1.95e-06 1.85e-06 1.7e-06 2.1e-06 1.9e-06 2.05e-06 1.85e-06 1.85e-06 2.25e-06 2.1e-06 1.85e-06 1.9e-06 1.95e-06 1.9e-06 1.9e-06 1.95e-06 1.9e-06 1.75e-06 1.7e-06 1.85e-06 1.95e-06 1.55e-06 1.95e-06 1.8e-06 1.75e-06 2.45e-06 1.9e-06 1.65e-06 2.7e-06 2.2e-06 1.65e-06 2.1e-06 1.65e-06 2.15e-06 1.75e-06 1.85e-06 1.85e-06 1.85e-06 2.05e-06 1.9e-06 1.8e-06 1.65e-06 1.55e-06 1.8e-06 2.05e-06 2e-06 1.85e-06 2.05e-06
47 1.1e-06 1.25e-06 1e-06 1.05e-06 1.7e-06 2.25e-06 2.1e-06 1.5e-06 1e-06 1e-06 2.25e-06 1.1e-06 7.5e-07 1.5e-06 1.2e-06 1e-06 2.45e-06 2e-06 2.3e-06 1.2e-06 8e-07 1.5e-06 1.3e-06 9.5e-07 1.15e-06 1.05e-06 2.4e-06 1.55e-06 1.2e-06 2.2e-06 1.3e-06 1.45e-06 1.2e-06 1.4e-06 1.1e-06 8.5e-07 9e-07 1.15e-06 1.35e-06 9e-07 1e-06 1e-06 1.15e-06 2.45e-06 1.25e-06 1.1e-06 2.2e-06 1.3e-06 1.1e-06 1.1e-06 8e-07 2.1e-06 1.05e-06 2.05e-06 7e-07 1.05e-06 2.4e-06 1.1e-06 1e-06 2.1e-06 1.05e-06 8.5e-07 2.3e-06 9e-07 1.25e-06 9.5e-07
48 6.5e-07 8e-07 6.5e-07 7.5e-07 1.2e-06 1.9e-06 1.65e-06 1.1e-06 9.5e-07 7.5e-07 2.05e-06 7e-07 1.05e-06 1.2e-06 6.5e-07 8.5e-07 2e-06 1.55e-06 1.8e-06 1.15e-06 7.5e-07 1.25e-06 8e-07 1e-06 7.5e-07 8.5e-07 2.05e-06 1.15e-06 8e-07 1.8e-06 9e-07 8.5e-07 8.5e-07 1.2e-06 8e-07 7.5e-07 8e-07 7.5e-07 1e-06 6.5e-07 8.5e-07 7e-07 8e-07 2.25e-06 8.5e-07 7e-07 1.65e-06 1.1e-06 1e-06 1e-06 7e-07 1.95e-06 8.5e-07 1.55e-06 7.5e-07 8.5e-07 1.9e-06 8e-07 6.5e-07 1.65e-06 6.5e-07 8e-07 1.95e-06 1e-06 8e-07 1e-06
49 9.5e-07 8e-07 8e-07 8.5e-07 1.15e-06 2.2e-06 2.1e-06 1.35e-06 7.5e-07 8.5e-07 2.15e-06 1e-06 9.5e-07 1.45e-06 1e-06 9.5e-07 2e-06 1.65e-06 1.85e-06 1.25e-06 9e-07 1.25e-06 7.5e-07 8e-07 9.5e-07 8.5e-07 2e-06 1.2e-06 8.5e-07 2e-06 9e-07 1.1e-06 9e-07 1.15e-06 7.5e-07 1.25e-06 1e-06 9.5e-07 1.05e-06 9.5e-07 6.5e-07 8e-07 1.1e-06 2.2e-06 7.5e-07 1.05e-06 2.1e-06 1.1e-06 1e-06 1.3e-06 9e-07 1.95e-06 1e-06 1.65e-06 7.5e-07 8.5e-07 2e-06 7.5e-07 7.5e-07 2.1e-06 9.5e-07 6.5e-07 2.25e-06 8e-07 7.5e-07 8.5e-07
50 7e-07 1e-06 7.5e-07 8e-07 1.45e-06 1.85e-06 1.7e-06 1.25e-06 8.5e-07 8e-07 2e-06 7e-07 7.5e-07 1.25e-06 8e-07 9.5e-07 2.2e-06 1.75e-06 2.05e-06 8.5e-07 4.5e-07 1.25e-06 1.05e-06 8e-07 9e-07 8e-07 2.15e-06 1.3e-06 9.5e-07 1.95e-06 1.05e-06 1.1e-06 1e-06 1.2e-06 8.5e-07 6.5e-07 5.5e-07 9e-07 1.1e-06 5e-07 7.5e-07 7.5e-07 8e-07 2.25e-06 1.05e-06 7e-07 1.65e-06 8e-07 7e-07 9e-07 8e-07 2e-06 6.5e-07 1.8e-06 4.5e-07 8e-07 2.15e-06 8.5e-07 7.5e-07 1.7e-06 6.5e-07 6e-07 1.9e-06 8e-07 1e-06 8e-07
51 1.85e-06 1.7e-06 1.8e-06 1.8e-06 1.65e-06 2.05e-06 2.15e-06 1.9e-06 1.9e-06 1.65e-06 2e-06 1.95e-06 2.05e-06 1.9e-06 1.95e-06 1.8e-06 1.85e-06 1.75e-06 1.95e-06 2.15e-06 2.05e-06 1.8e-06 1.65e-06 1.95e-06 1.7e-06 1.75e-06 1.8e-06 1.8e-06 1.65e-06 1.95e-06 1.7e-06 2e-06 1.55e-06 1.7e-06 1.8e-06 2.05e-06 2.1e-06 1.7e-06 1.95e-06 1.95e-06 1.8e-06 1.75e-06 2e-06 1.8e-06 1.5e-06 1.9e-06 2.15e-06 2.1e-06 1.95e-06 1.95e-06 2e-06 2.6e-06 1.95e-06 1.8e-06 1.9e-06 1.75e-06 2.05e-06 1.8e-06 1.75e-06 2.15e-06 1.8e-06 1.65e-06 2.1e-06 1.7e-06 1.6e-06 1.9e-06
52 8.5e-07 8.5e-07 9e-07 9.5e-07 1.4e-06 1.95e-06 1.8e-06 1.35e-06 9.5e-07 9.5e-07 2.1e-06 9e-07 1e-06 1.4e-06 9.5e-07 1.1e-06 2.15e-06 1.7e-06 2e-06 1.15e-06 7e-07 1.35e-06 1.05e-06 9.5e-07 7.5e-07 8e-07 2.1e-06 1.35e-06 8e-07 1.75e-06 1.05e-06 1.15e-06 8.5e-07 1.3e-06 1e-06 9.5e-07 8e-07 7.5e-07 1.25e-06 8e-07 8.5e-07 9e-07 1e-06 2.2e-06 1.05e-06 8.5e-07 1.75e-06 1.05e-06 8.5e-07 1e-06 6.5e-07 1.95e-06 1.2e-06 1.75e-06 7e-07 9.5e-07 2.1e-06 8.5e-07 9e-07 1.8e-06 8e-07 7e-07 2e-06 9e-07 1e-06 9e-07
53 1.5e-06 1.3e-06 1.4e-06 1.4e-06 1.4e-06 2.15e-06 1.8e-06 1.6e-06 1.6e-06 1.45e-06 2.1e-06 1.6e-06 2e-06 1.7e-06 1.6e-06 1.6e-06 1.85e-06 1.2e-06 1.5e-06 2.15e-06 1.85e-06 1.65e-06 1.2e-06 1.65e-06 1.35e-06 1.45e-06 1.8e-06 1.55e-06 1.3e-06 1.55e-06 1.4e-06 1.6e-06 1.35e-06 1.7e-06 1.45e-06 1.95e-06 1.85e-06 1.35e-06 1.65e-06 1.7e-06 1.5e-06 1.4e-06 1.7e-06 2.1e-06 1.3e-06 1.65e-06 1.85e-06 2.05e-06 1.55e-06 1.65e-06 1.8e-06 1.8e-06 1.75e-06 2.3e-06 1.65e-06 1.5e-06 1.6e-06 1.4e-06 1.35e-06 1.8e-06 1.55e-06 1.45e-06 2.2e-06 1.65e-06 1.2e-06 1.7e-06
54 7.5e-07 8.5e-07 6e-07 6.5e-07 1.3e-06 1.9e-06 1.75e-06 1.1e-06 7e-07 6.5e-07 1.85e-06 7.5e-07 6.5e-07 1.1e-06 8.5e-07 8.5e-07 2.05e-06 1.6e-06 1.9e-06 9e-07 5e-07 1.1e-06 9e-07 6.5e-07 7.5e-07 6.5e-07 2e-06 1.15e-06 8e-07 1.8e-06 9e-07 1.15e-06 8.5e-07 1.05e-06 7e-07 7.5e-07 6e-07 7.5e-07 9.5e-07 5.5e-07 6e-07 6e-07 8.5e-07 2.1e-06 9e-07 7.5e-07 1.85e-06 7e-07 7.5e-07 7.5e-07 4.5e-07 1.9e-06 7e-07 1.65e-06 5e-07 6.5e-07 2e-06 7e-07 6e-07 1.75e-06 7e-07 4.5e-07 1.95e-06 6.5e-07 8.5e-07 6.5e-07
55 7.5e-07 7.5e-07 5.5e-07 6.5e-07 1.15e-06 2e-06 1.85e-06 1.2e-06 8e-07 6.5e-07 1.95e-06 8e-07 1e-06 1.2e-06 8.5e-07 8.5e-07 1.9e-06 1.45e-06 1.75e-06 1.15e-06 8.5e-07 1.05e-06 6.5e-07 8e-07 7e-07 6.5e-07 1.85e-06 1.2e-06 7e-07 1.8e-06 6e-07 1.05e-06 7.5e-07 9e-07 5.5e-07 1e-06 8.5e-07 7e-07 9.5e-07 7e-07 7e-07 6e-07 9e-07 2.05e-06 6.5e-07 7e-07 1.85e-06 1.05e-06 8.5e-07 8.5e-07 8e-07 1.75e-06 9.5e-07 1.5e-06 6.5e-07 8e-07 1.85e-06 7.5e-07 6e-07 1.85e-06 6.5e-07 5.5e-07 2.05e-06 7.5e-07 5.5e-07 7e-07
56 1.9e-06 1.65e-06 1.75e-06 1.8e-06 1.7e-06 2.35e-06 1.85e-06 1.9e-06 1.95e-06 1.8e-06 2.3e-06 2e-06 2.35e-06 1.9e-06 1.95e-06 1.95e-06 2.05e-06 1.6e-06 1.55e-06 2.35e-06 2.2e-06 2e-06 1.6e-06 2.05e-06 1.7e-06 1.8e-06 2.05e-06 1.9e-06 1.65e-06 1.6e-06 1.75e-06 2e-06 1.7e-06 1.9e-06 1.8e-06 2.3e-06 2.2e-06 1.7e-06 1.85e-06 2.05e-06 1.85e-06 1.75e-06 2.1e-06 2.3e-06 1.65e-06 2e-06 2.05e-06 2.4e-06 1.9e-06 2e-06 2.15e-06 2.05e-06 2.1e-06 1.6e-06 2e-06 1.85e-06 3e-06 1.75e-06 1.65e-06 1.85e-06 1.9e-06 1.8e-06 2.4e-06 2e-06 1.6e-06 2.05e-06
57 8e-07 5.5e-07 6.5e-07 7e-07 1e-06 2.05e-06 1.85e-06 1.1e-06 7.5e-07 7e-07 2e-06 9e-07 1.05e-06 1.25e-06 8.5e-07 8e-07 1.85e-06 1.4e-06 1.6e-06 1.35e-06 9e-07 1.15e-06 6e-07 8.5e-07 6.5e-07 6e-07 1.85e-06 1e-06 6e-07 1.65e-06 7.5e-07 9.5e-07 6.5e-07 1.05e-06 6.5e-07 1.1e-06 9e-07 6.5e-07 9e-07 8.5e-07 6e-07 6.5e-07 1e-06 2.1e-06 6e-07 9e-07 1.9e-06 1.1e-06 8e-07 7.5e-07 8.5e-07 1.8e-06 8.5e-07 1.4e-06 7e-07 7.5e-07 1.75e-06 1e-06 6e-07 1.85e-06 8e-07 6e-07 2.1e-06 8e-07 6e-07 8.5e-07
58 6.5e-07 6e-07 5e-07 5.5e-07 9e-07 1.95e-06 1.75e-06 1e-06 7e-07 5.5e-07 1.9e-06 7e-07 9.5e-07 1.1e-06 7e-07 7e-07 1.8e-06 1.35e-06 1.6e-06 1.15e-06 8e-07 1.05e-06 5e-07 7.5e-07 6.5e-07 6.5e-07 1.8e-06 1e-06 6e-07 1.7e-06 6.5e-07 8.5e-07 6.5e-07 9e-07 5.5e-07 9e-07 8e-07 6.5e-07 8e-07 6.5e-07 6e-07 5e-07 8e-07 2.05e-06 5.5e-07 7.5e-07 1.8e-06 1e-06 6.5e-07 7.5e-07 7.5e-07 1.75e-06 9e-07 1.35e-06 6e-07 6e-07 1.65e-06 6e-07 8e-07 1.75e-06 6.5e-07 5.5e-07 2e-06 7.5e-07 5e-07 8e-07
59 1.7e-06 1.85e-06 1.75e-06 1.8e-06 2.1e-06 2.05e-06 1.5e-06 1.85e-06 2.05e-06 1.8e-06 2.2e-06 1.75e-06 2.05e-06 1.75e-06 1.8e-06 1.95e-06 2.3e-06 1.75e-06 1.75e-06 1.95e-06 1.75e-06 2.05e-06 1.95e-06 2.05e-06 1.7e-06 1.8e-06 2.25e-06 2e-06 1.8e-06 1.6e-06 1.95e-06 2e-06 1.85e-06 2e-06 1.9e-06 1.75e-06 1.8e-06 1.7e-06 1.9e-06 1.65e-06 1.95e-06 1.75e-06 1.85e-06 2.4e-06 1.95e-06 1.7e-06 1.65e-06 2.1e-06 1.65e-06 2.1e-06 1.7e-06 2.15e-06 1.8e-06 1.8e-06 1.75e-06 1.85e-06 1.85e-06 1.85e-06 1.75e-06 3e-06 1.65e-06 1.8e-06 2.1e-06 2e-06 1.9e-06 2e-06
60 6e-07 8e-07 7e-07 7e-07 1.25e-06 1.85e-06 1.65e-06 1.2e-06 9e-07 7e-07 2e-06 6.5e-07 1e-06 1.2e-06 7e-07 8.5e-07 2e-06 1.5e-06 1.8e-06 1.05e-06 7e-07 1.25e-06 7.5e-07 9e-07 7e-07 7e-07 1.95e-06 1.25e-06 7.5e-07 1.8e-06 8e-07 9e-07 8e-07 1e-06 7.5e-07 7.5e-07 7e-07 7e-07 1e-06 5.5e-07 8e-07 6.5e-07 7.5e-07 2.15e-06 7.5e-07 6.5e-07 1.55e-06 1.05e-06 6.5e-07 9.5e-07 6.5e-07 1.8e-06 8e-07 1.55e-06 7e-07 6.5e-07 1.9e-06 8e-07 6.5e-07 1.65e-06 1e-06 6.5e-07 1.9e-06 8.5e-07 6.5e-07 9e-07
