 slim_762346967 slim_762346951 slim_762346953 slim_762346929 slim_762346923 slim_762346922 slim_762346974 slim_762346926 slim_762346977 slim_762346914 slim_762346940 slim_762346954 slim_762346955 slim_762346952 slim_762346948 slim_762346971 slim_762346950 slim_762346957 slim_762346965 slim_762346983 slim_762346949 slim_762346979 slim_762346915 slim_762346963 slim_762346946 slim_762346944 slim_762346956 slim_762346961 slim_762346964 slim_762346943 slim_762346920 slim_762346976 slim_762346919 slim_762346916 slim_762346936 slim_762346942 slim_762346969 slim_762346913 slim_762346960 slim_762346982 slim_762346962 slim_762346966 slim_762346918 slim_762346973 slim_762346930 slim_762346933 slim_762346941 slim_762346968 slim_762346927 slim_762346947 slim_762346945 slim_762346932 slim_762346959 slim_762346928 slim_762346934 slim_762346975 slim_762346925 slim_762346958 slim_762346938 slim_762346921 slim_762346972 slim_762346917 slim_762346924 slim_762346980 slim_762346970 slim_762346931 slim_762346935 slim_762346978 slim_762346939 slim_762346937 slim_762346981
26 2.1e-06 2.15e-06 2.3e-06 2.5e-06 2.65e-06 1.95e-06 1.5e-06 1.3e-06 2.2e-06 1.85e-06 2.25e-06 2.55e-06 1.75e-06 2e-06 1.7e-06 1.45e-06 1.4e-06 1.75e-06 1.75e-06 2.15e-06 2.15e-06 1.55e-06 1.3e-06 1.9e-06 2.75e-06 1.5e-06 1.7e-06 2.75e-06 2.2e-06 1.8e-06 1.6e-06 1.75e-06 2.1e-06 1.8e-06 2.3e-06 2.45e-06 2.05e-06 2.05e-06 2.8e-06 2.2e-06 2.1e-06 1.9e-06 2.1e-06 1.25e-06 2.25e-06 1.65e-06 9.5e-07 1.4e-06 2.6e-06 1.8e-06 2.65e-06 2.35e-06 2.45e-06 2.6e-06 1.65e-06 1.8e-06 1.95e-06 2.55e-06 2.05e-06 2.2e-06 1.6e-06 1.9e-06 1.3e-06 1.75e-06 1.95e-06 1.65e-06 2.3e-06 1.3e-06 2.1e-06 1.7e-06 2.5e-06
27 2.3e-06 1.9e-06 2.05e-06 1.2e-06 2e-06 2.05e-06 2.1e-06 2.7e-06 1.65e-06 1.9e-06 1.55e-06 1.8e-06 2.15e-06 2.6e-06 2.45e-06 2.25e-06 2.5e-06 2.55e-06 2.3e-06 2.5e-06 2e-06 2.7e-06 2.5e-06 1.9e-06 5e-08 2.6e-06 2.75e-06 1e-07 2.25e-06 1.45e-06 2.1e-06 2.15e-06 1.95e-06 2.2e-06 1.75e-06 1.7e-06 1.9e-06 1.95e-06 1.6e-06 2.05e-06 1.15e-06 2.3e-06 1.9e-06 2.55e-06 1.2e-06 2.3e-06 2.95e-06 2.65e-06 1e-06 1.2e-06 1.4e-06 2.1e-06 2.2e-06 7.5e-07 2.2e-06 2.2e-06 1.25e-06 1.2e-06 1.9e-06 1.15e-06 2.4e-06 2.05e-06 2.6e-06 2.25e-06 1.75e-06 2.15e-06 1.85e-06 2.5e-06 1.55e-06 2.15e-06 1.15e-06
28 1.2e-06 1.8e-06 1.6e-06 2.05e-06 2e-06 1.5e-06 1.15e-06 1.85e-06 1.55e-06 1.65e-06 1.9e-06 2.3e-06 1.45e-06 1.85e-06 1.5e-06 2.2e-06 1.7e-06 1.35e-06 2.25e-06 1.25e-06 1.9e-06 1.95e-06 1.7e-06 1.4e-06 2.25e-06 1.75e-06 2.2e-06 2.25e-06 1.1e-06 2.45e-06 1.1e-06 1.45e-06 1.7e-06 1.6e-06 1.05e-06 2.15e-06 2.3e-06 1.95e-06 1.95e-06 2e-06 1.8e-06 1e-06 1.85e-06 1.6e-06 1.85e-06 1.15e-06 2.35e-06 1.85e-06 2.25e-06 1.85e-06 1.45e-06 1.4e-06 1.4e-06 2.15e-06 2.4e-06 1.5e-06 2.05e-06 1.45e-06 1.65e-06 1.8e-06 1.6e-06 1.25e-06 1.65e-06 2.05e-06 1.55e-06 2.35e-06 1.3e-06 1.5e-06 1.45e-06 1.8e-06 1.4e-06
29 2.3e-06 2.1e-06 2.35e-06 1.95e-06 2.4e-06 2.15e-06 2e-06 2.15e-06 2.15e-06 2.05e-06 1.95e-06 2.15e-06 2.15e-06 2.45e-06 2.3e-06 1.7e-06 2.15e-06 2.35e-06 1.9e-06 2.5e-06 2.15e-06 2.15e-06 2.1e-06 2.1e-06 1.45e-06 2.25e-06 1.8e-06 1.45e-06 2.45e-06 2.9e-06 2.1e-06 2.15e-06 2.15e-06 2.2e-06 2.25e-06 2.05e-06 2e-06 2.1e-06 2.3e-06 2.15e-06 1.75e-06 2.3e-06 2.05e-06 2.05e-06 1.85e-06 2.15e-06 1.8e-06 2.25e-06 1.8e-06 1.65e-06 2.2e-06 2.3e-06 2.4e-06 1.7e-06 1.75e-06 2.2e-06 1.7e-06 2e-06 2.2e-06 1.8e-06 2.2e-06 2.2e-06 2.1e-06 2.05e-06 2e-06 1.7e-06 2.2e-06 2.05e-06 2.05e-06 2.1e-06 1.95e-06
30 1.2e-06 1.6e-06 1.15e-06 1.8e-06 1.9e-06 1.1e-06 7e-07 1.15e-06 1.2e-06 1.1e-06 1.55e-06 2.15e-06 1e-06 1.3e-06 8e-07 1.65e-06 1.1e-06 1.4e-06 2.1e-06 1.15e-06 1.65e-06 1.45e-06 1.1e-06 1e-06 2.15e-06 1.15e-06 1.6e-06 2.1e-06 1.1e-06 2.1e-06 7e-07 1e-06 1.2e-06 1.05e-06 1.3e-06 2.1e-06 2.05e-06 1.45e-06 1.9e-06 1.75e-06 1.45e-06 1.15e-06 1.6e-06 1e-06 1.55e-06 1.25e-06 1.75e-06 1.15e-06 2.15e-06 1.45e-06 1.7e-06 1.8e-06 1.75e-06 2e-06 2.1e-06 1.05e-06 1.7e-06 1.8e-06 1.2e-06 1.5e-06 1e-06 6.5e-07 1.05e-06 1.65e-06 1.05e-06 2.05e-06 1.4e-06 9.5e-07 1.1e-06 1.3e-06 1.7e-06
31 1.7e-06 1.45e-06 1.75e-06 1.6e-06 2.1e-06 1.35e-06 7.5e-07 1.25e-06 1e-06 1.15e-06 1.8e-06 2.05e-06 7.5e-07 1.2e-06 1.1e-06 2e-06 1.1e-06 1.6e-06 2.05e-06 1.5e-06 1.55e-06 1.85e-06 1.1e-06 7e-07 2.2e-06 1.25e-06 1.75e-06 2.15e-06 1.45e-06 2.15e-06 1e-06 1.4e-06 1.45e-06 8.5e-07 1.45e-06 2e-06 2.05e-06 1.4e-06 2.2e-06 1.4e-06 1.4e-06 1.2e-06 1.3e-06 1.15e-06 1.5e-06 1.5e-06 1.9e-06 1.15e-06 2.15e-06 1.6e-06 1.85e-06 1.9e-06 2e-06 1.95e-06 2.05e-06 7.5e-07 1.85e-06 1.95e-06 1.2e-06 1.45e-06 9e-07 1.05e-06 1.1e-06 1.7e-06 1.25e-06 2e-06 1.55e-06 1.2e-06 1e-06 1.45e-06 1.85e-06
32 1.65e-06 1.85e-06 1.6e-06 1.85e-06 2e-06 1.6e-06 1.2e-06 1.75e-06 1.65e-06 1.5e-06 1.2e-06 1.7e-06 1.45e-06 1.65e-06 1.35e-06 1.7e-06 1.7e-06 2e-06 2.35e-06 1.6e-06 1.95e-06 2e-06 1.65e-06 1.35e-06 2e-06 1.6e-06 2.1e-06 1.95e-06 1.7e-06 2.15e-06 1.2e-06 1.45e-06 2e-06 1.45e-06 1.9e-06 1.9e-06 1.85e-06 1.25e-06 1.75e-06 1.95e-06 1.65e-06 1.75e-06 1.85e-06 1.7e-06 1.8e-06 1.85e-06 2.25e-06 1.7e-06 2.15e-06 1.75e-06 1.9e-06 2.2e-06 2.1e-06 1.65e-06 1.95e-06 1.5e-06 1.9e-06 2.05e-06 1.7e-06 1.75e-06 1.5e-06 1.3e-06 1.75e-06 1.75e-06 1.15e-06 1.9e-06 1.4e-06 1.55e-06 1.55e-06 1.95e-06 1.95e-06
33 1.85e-06 1.55e-06 1.75e-06 1.65e-06 2.15e-06 1.45e-06 8.5e-07 1.15e-06 1.15e-06 1.05e-06 1.7e-06 2.1e-06 8.5e-07 1.15e-06 1e-06 2e-06 1.1e-06 1.6e-06 2.2e-06 1.5e-06 1.65e-06 1.95e-06 1.1e-06 7.5e-07 2.25e-06 1.25e-06 1.8e-06 2.2e-06 1.6e-06 2.2e-06 1.05e-06 8.5e-07 1.45e-06 1.5e-06 1.6e-06 2e-06 2.05e-06 1.25e-06 2.25e-06 1.5e-06 1.5e-06 1.35e-06 1.4e-06 1.25e-06 1.6e-06 1.6e-06 1.95e-06 1e-06 2.25e-06 1.65e-06 1.95e-06 2.05e-06 2.15e-06 1.9e-06 2e-06 9e-07 1.9e-06 2.05e-06 1.15e-06 1.55e-06 8.5e-07 1.1e-06 1.2e-06 1.65e-06 1.25e-06 1.95e-06 1.55e-06 1.25e-06 1.1e-06 1.55e-06 1.95e-06
34 1.75e-06 1.65e-06 1.85e-06 1.75e-06 2.15e-06 1.6e-06 1.3e-06 1.95e-06 1.15e-06 1.55e-06 2.05e-06 2.2e-06 1.45e-06 1.9e-06 1.75e-06 2.45e-06 1.8e-06 1.55e-06 2.2e-06 1.7e-06 1.75e-06 2.2e-06 1.8e-06 1.3e-06 1.75e-06 1.9e-06 2.3e-06 1.75e-06 1.05e-06 2.25e-06 1.3e-06 1.45e-06 1.9e-06 1.6e-06 1.7e-06 2e-06 2.3e-06 2e-06 2.05e-06 1.85e-06 1.6e-06 1.2e-06 1.7e-06 1.7e-06 1.65e-06 1.35e-06 2.45e-06 1.95e-06 1.9e-06 1.65e-06 1.4e-06 1.45e-06 1.6e-06 1.85e-06 2.4e-06 1.5e-06 1.85e-06 1.35e-06 1.35e-06 1.6e-06 1.7e-06 1.35e-06 1.75e-06 2.05e-06 1.7e-06 2.35e-06 1.6e-06 1.65e-06 1.05e-06 1.5e-06 1.3e-06
35 2.05e-06 1.4e-06 2.3e-06 1.9e-06 2.05e-06 1.85e-06 1.95e-06 2.45e-06 1.95e-06 1.9e-06 1.45e-06 1.4e-06 2e-06 2.3e-06 2.25e-06 2.1e-06 2.3e-06 2.3e-06 1.65e-06 2.35e-06 1.55e-06 2.3e-06 2.3e-06 1.75e-06 1.7e-06 2.4e-06 2.45e-06 1.7e-06 2.15e-06 2.05e-06 2.1e-06 2e-06 1.9e-06 2e-06 2e-06 2.2e-06 1.55e-06 1.85e-06 2e-06 1.75e-06 1.9e-06 2.1e-06 1.65e-06 2.35e-06 1.95e-06 2.1e-06 2.6e-06 2.35e-06 1.4e-06 1.95e-06 2.1e-06 1.55e-06 1.75e-06 1.4e-06 1.8e-06 2.05e-06 2e-06 1.9e-06 2.05e-06 1.9e-06 2.2e-06 2.05e-06 2.4e-06 1.95e-06 1.75e-06 1.75e-06 1.7e-06 2.3e-06 1.85e-06 2.4e-06 1.85e-06
36 2.15e-06 1.95e-06 2.2e-06 2.15e-06 2.25e-06 2.1e-06 1.9e-06 2.1e-06 2.25e-06 2e-06 1.3e-06 1.8e-06 2.05e-06 2.35e-06 2.15e-06 1.8e-06 2e-06 2.15e-06 1.95e-06 2.4e-06 2.15e-06 2.1e-06 1.95e-06 2e-06 1.95e-06 2.1e-06 2.05e-06 1.9e-06 2.3e-06 2e-06 2.05e-06 2.05e-06 1.85e-06 2.05e-06 2.3e-06 1.55e-06 2.3e-06 1.75e-06 1.95e-06 2.2e-06 1.9e-06 2.15e-06 2.1e-06 2.05e-06 2.05e-06 2e-06 2.2e-06 2e-06 1.9e-06 1.85e-06 2.3e-06 2.1e-06 2.25e-06 1.5e-06 1.7e-06 2.1e-06 1.9e-06 2.15e-06 2.2e-06 2e-06 2.05e-06 2.15e-06 2.1e-06 1.7e-06 1.7e-06 1.65e-06 1.75e-06 2.05e-06 2.15e-06 2.3e-06 2.05e-06
37 2.05e-06 1.95e-06 1.8e-06 1.85e-06 2.2e-06 1.85e-06 1.2e-06 1.45e-06 1.75e-06 1.3e-06 1.25e-06 1.8e-06 1.4e-06 1.5e-06 1.3e-06 1.8e-06 1.5e-06 1.9e-06 2.35e-06 1.7e-06 2.05e-06 2.15e-06 1.4e-06 1.45e-06 2e-06 1.5e-06 2.05e-06 1.95e-06 1.95e-06 2.1e-06 1.45e-06 1.4e-06 1.25e-06 1.25e-06 2e-06 1.85e-06 1.75e-06 2e-06 1.95e-06 2e-06 1.55e-06 1.7e-06 1.95e-06 1.6e-06 1.75e-06 1.9e-06 2.15e-06 1.3e-06 2.2e-06 1.75e-06 2.05e-06 2.3e-06 2.35e-06 1.55e-06 1.8e-06 1.45e-06 1.9e-06 2.1e-06 1.5e-06 1.7e-06 1.15e-06 1.55e-06 1.65e-06 1.6e-06 1.35e-06 1.75e-06 1.5e-06 1.6e-06 1.65e-06 1.95e-06 2e-06
38 2e-06 2.2e-06 1.5e-06 2.05e-06 1.7e-06 2.1e-06 2e-06 2.65e-06 2.05e-06 2.05e-06 1.4e-06 2.05e-06 2.2e-06 2.55e-06 2.25e-06 2.15e-06 2.5e-06 2.5e-06 2.7e-06 2.25e-06 2.3e-06 2.6e-06 2.5e-06 2e-06 1.65e-06 2.55e-06 2.8e-06 1.6e-06 1.95e-06 2.3e-06 1.9e-06 2.2e-06 1.75e-06 2.25e-06 2.05e-06 2e-06 1.95e-06 1.95e-06 2.1e-06 2.35e-06 1.9e-06 2.25e-06 2.2e-06 2.5e-06 2e-06 2.2e-06 3e-06 2.6e-06 2e-06 1.95e-06 2.05e-06 2.3e-06 2.25e-06 1.55e-06 2.35e-06 2.25e-06 2e-06 1.95e-06 2.25e-06 1.95e-06 2.4e-06 1.95e-06 2.55e-06 2.25e-06 1.6e-06 2.3e-06 1.65e-06 2.35e-06 1.95e-06 2.45e-06 1.85e-06
39 1.95e-06 1.25e-06 2.3e-06 1.55e-06 1.95e-06 1.4e-06 1.6e-06 2.2e-06 1.35e-06 1.75e-06 2.1e-06 1.85e-06 1.4e-06 1.95e-06 2e-06 2.25e-06 1.85e-06 2.25e-06 1.85e-06 2.15e-06 1.25e-06 2.2e-06 2.05e-06 9.5e-07 2.05e-06 2.15e-06 2.2e-06 2.05e-06 2e-06 2.15e-06 1.75e-06 1.4e-06 1.95e-06 1.5e-06 1.85e-06 1.75e-06 2.2e-06 2e-06 2.35e-06 1.9e-06 1.9e-06 1.95e-06 9.5e-07 2e-06 1.75e-06 2.05e-06 2.35e-06 2.15e-06 1.8e-06 1.95e-06 2.2e-06 1.8e-06 1.9e-06 2e-06 2.15e-06 1.45e-06 2.1e-06 2.1e-06 1.9e-06 1.7e-06 1.95e-06 1.65e-06 1.85e-06 2.2e-06 1.6e-06 2.1e-06 1.95e-06 1.95e-06 1.3e-06 2.05e-06 2.05e-06
40 1.9e-06 1.8e-06 1.85e-06 1.55e-06 2.1e-06 1.7e-06 1.25e-06 1.7e-06 1.5e-06 1.4e-06 1.65e-06 1.95e-06 1.4e-06 1.8e-06 1.55e-06 2e-06 1.6e-06 1.95e-06 2.1e-06 1.9e-06 1.85e-06 2.1e-06 1.5e-06 1.55e-06 1.2e-06 1.65e-06 2.1e-06 1.15e-06 1.8e-06 1.75e-06 1.45e-06 1.4e-06 1.65e-06 1.5e-06 1.6e-06 1.9e-06 1.9e-06 1.55e-06 1.9e-06 1.9e-06 2.2e-06 1.55e-06 1.8e-06 1.6e-06 1.3e-06 1.8e-06 2.25e-06 1.6e-06 1.6e-06 1.35e-06 1.6e-06 2e-06 2.1e-06 1.4e-06 2.1e-06 1.45e-06 1.5e-06 1.6e-06 1.4e-06 1.25e-06 1.3e-06 1.6e-06 1.65e-06 1.9e-06 1.55e-06 2.05e-06 1.7e-06 1.75e-06 1.4e-06 1.7e-06 1.5e-06
41 1.6e-06 1.8e-06 1.8e-06 2.05e-06 2.2e-06 1.55e-06 9.5e-07 1.4e-06 1.6e-06 1.4e-06 1.95e-06 2.25e-06 1.2e-06 1.6e-06 1.3e-06 2.1e-06 1.35e-06 1.3e-06 2.05e-06 1.45e-06 1.85e-06 1.85e-06 1.25e-06 1.45e-06 2.3e-06 1.4e-06 1.9e-06 2.3e-06 1e-06 2.3e-06 1.15e-06 1.2e-06 1.75e-06 1.35e-06 1.2e-06 2.1e-06 2.15e-06 1.7e-06 2.25e-06 1.95e-06 1.55e-06 1.6e-06 1.85e-06 1.25e-06 1.7e-06 1.15e-06 2e-06 1.35e-06 2.25e-06 1.75e-06 1.6e-06 1.5e-06 1.65e-06 2.15e-06 2.2e-06 1.25e-06 1.95e-06 1.6e-06 1.4e-06 1.65e-06 1.05e-06 1.4e-06 1.3e-06 1.85e-06 1.65e-06 2.15e-06 1.6e-06 1.4e-06 1.5e-06 1.65e-06 1.55e-06
42 1.8e-06 1.1e-06 2.15e-06 1.55e-06 1.8e-06 1.25e-06 1.5e-06 2.15e-06 1.2e-06 1.65e-06 2e-06 1.75e-06 1.3e-06 1.9e-06 1.9e-06 2.15e-06 1.8e-06 2.15e-06 1.75e-06 2.05e-06 1.1e-06 2.1e-06 2e-06 8e-07 1.9e-06 2.1e-06 2.1e-06 1.9e-06 1.85e-06 2.05e-06 1.6e-06 1.3e-06 1.85e-06 1.4e-06 1.7e-06 1.65e-06 2.1e-06 1.95e-06 2.2e-06 9.5e-07 1.8e-06 1.85e-06 1.6e-06 1.95e-06 1.65e-06 1.9e-06 2.3e-06 2.1e-06 1.65e-06 1.8e-06 2.05e-06 1.65e-06 1.75e-06 1.9e-06 2.1e-06 1.35e-06 1.95e-06 1.95e-06 1.8e-06 1.6e-06 1.9e-06 1.5e-06 1.8e-06 2.15e-06 1.45e-06 2.05e-06 1.85e-06 1.85e-06 1.15e-06 1.95e-06 1.9e-06
43 1.8e-06 1.95e-06 1.85e-06 2.15e-06 2.4e-06 1.55e-06 9e-07 8e-07 1.65e-06 1.35e-06 2e-06 2.45e-06 1.15e-06 1.4e-06 1.1e-06 1.7e-06 8.5e-07 1.35e-06 2e-06 1.55e-06 1.95e-06 1.4e-06 8e-07 1.45e-06 2.6e-06 9.5e-07 1.25e-06 2.55e-06 1.6e-06 2.05e-06 1e-06 1.15e-06 1.7e-06 1.25e-06 1.7e-06 2.35e-06 2.05e-06 1.6e-06 2.5e-06 2e-06 1.6e-06 1.25e-06 1.95e-06 1.2e-06 1.75e-06 1.4e-06 1.15e-06 9e-07 2.5e-06 1.65e-06 2.15e-06 2.1e-06 2.2e-06 2.35e-06 1.95e-06 1.2e-06 1.9e-06 2.2e-06 1.4e-06 1.7e-06 9e-07 1.35e-06 7e-07 1.45e-06 1.6e-06 1.9e-06 1.85e-06 9e-07 1.55e-06 1.2e-06 2.1e-06
44 1.95e-06 1.75e-06 1.95e-06 1.45e-06 2.05e-06 1.65e-06 1.45e-06 1.95e-06 1.5e-06 1.6e-06 1.75e-06 2.05e-06 1.5e-06 2e-06 1.75e-06 2.1e-06 1.65e-06 2.05e-06 2.15e-06 1.95e-06 1.8e-06 2.2e-06 1.75e-06 1.45e-06 1.2e-06 1.85e-06 2.25e-06 1.2e-06 1.85e-06 1.85e-06 1.55e-06 1.5e-06 1.8e-06 1.6e-06 1.65e-06 1.95e-06 2.05e-06 1.75e-06 2e-06 1.75e-06 1.3e-06 1.7e-06 1.65e-06 1.75e-06 2.4e-06 1.9e-06 2.4e-06 1.85e-06 1.65e-06 1.45e-06 1.7e-06 2e-06 2.1e-06 1.5e-06 2.2e-06 1.55e-06 1.6e-06 1.55e-06 1.6e-06 1.2e-06 1.6e-06 1.7e-06 1.7e-06 2.05e-06 1.55e-06 2.15e-06 1.8e-06 1.9e-06 1.4e-06 1.85e-06 1.55e-06
45 1.7e-06 1.85e-06 1.8e-06 2.15e-06 2.2e-06 1.65e-06 1.25e-06 1.55e-06 1.75e-06 1.5e-06 1.9e-06 2.3e-06 1.5e-06 1.9e-06 1.55e-06 1.9e-06 1.5e-06 1.3e-06 1.95e-06 1.65e-06 1.9e-06 1.8e-06 1.45e-06 1.55e-06 2.3e-06 1.6e-06 1.65e-06 2.3e-06 1.15e-06 2.15e-06 1.25e-06 1.5e-06 1.85e-06 1.6e-06 1.35e-06 2.1e-06 2e-06 1.9e-06 2.2e-06 2.05e-06 1.8e-06 1.15e-06 1.9e-06 1.4e-06 1.9e-06 1.8e-06 1.8e-06 1.55e-06 2.25e-06 1.65e-06 1.8e-06 1.55e-06 1.7e-06 2.15e-06 2.05e-06 1.55e-06 1.65e-06 1.65e-06 1.7e-06 1.85e-06 1.5e-06 1.5e-06 1.45e-06 1.8e-06 1.65e-06 2e-06 1.7e-06 1.4e-06 1.65e-06 1.7e-06 1.6e-06
46 2.3e-06 2.35e-06 2.45e-06 2.65e-06 2.8e-06 2.1e-06 1.65e-06 1.2e-06 2.4e-06 2e-06 2.4e-06 2.7e-06 1.9e-06 2.05e-06 1.85e-06 1.45e-06 1.45e-06 1.8e-06 1.85e-06 2.25e-06 2.35e-06 1.5e-06 1.35e-06 2.1e-06 2.95e-06 1.55e-06 9.5e-07 2.95e-06 2.35e-06 1.8e-06 1.75e-06 1.9e-06 2.25e-06 1.95e-06 2.45e-06 2.6e-06 2.2e-06 2.15e-06 3e-06 2.35e-06 2.25e-06 2e-06 2.3e-06 1.15e-06 2.4e-06 1.8e-06 1.3e-06 1.5e-06 2.8e-06 2e-06 2.8e-06 2.5e-06 2.6e-06 2.75e-06 1.65e-06 1.95e-06 2.15e-06 2.7e-06 2.2e-06 2.35e-06 1.7e-06 2.05e-06 1.2e-06 1.65e-06 2.15e-06 1.6e-06 2.45e-06 1.25e-06 2.3e-06 1.65e-06 2.65e-06
47 2e-06 2.1e-06 1.95e-06 2.25e-06 2.55e-06 1.75e-06 9e-07 7e-07 1.8e-06 1.1e-06 1.9e-06 2.5e-06 1.15e-06 1.2e-06 8e-07 1.85e-06 8e-07 1.4e-06 2.2e-06 1.55e-06 2.1e-06 1.7e-06 6.5e-07 1.55e-06 2.7e-06 8.5e-07 1.4e-06 2.65e-06 1.85e-06 2.25e-06 1.15e-06 1.15e-06 1.7e-06 1e-06 1.95e-06 2.35e-06 2e-06 1.3e-06 2.6e-06 2.15e-06 1.6e-06 1.35e-06 2.1e-06 9e-07 1.85e-06 1.55e-06 1.5e-06 8e-07 2.65e-06 1.7e-06 2.3e-06 2.35e-06 2.45e-06 2.3e-06 2e-06 1.2e-06 1.95e-06 2.4e-06 1.2e-06 1.8e-06 5.5e-07 1.5e-06 9.5e-07 1.55e-06 1.65e-06 1.95e-06 1.85e-06 1.15e-06 1.7e-06 1.5e-06 2.3e-06
48 2e-06 1.45e-06 2.35e-06 1.7e-06 2e-06 1.8e-06 2.1e-06 2.7e-06 1.85e-06 2e-06 1.9e-06 1.55e-06 2.15e-06 2.6e-06 2.45e-06 2.3e-06 2.5e-06 2.55e-06 1.65e-06 2.55e-06 1.55e-06 2.35e-06 2.5e-06 1.95e-06 1e-06 2.6e-06 2.6e-06 1e-06 2.25e-06 1.8e-06 2.15e-06 2.15e-06 2.15e-06 2.25e-06 1.9e-06 1.4e-06 1.9e-06 2.2e-06 2e-06 1.8e-06 1.6e-06 2.25e-06 1.65e-06 2.5e-06 1.65e-06 2.25e-06 2.8e-06 2.65e-06 2e-06 1.65e-06 1.85e-06 1.6e-06 1.75e-06 1.4e-06 2.25e-06 2.2e-06 1.7e-06 1.65e-06 2.05e-06 1.6e-06 2.4e-06 2.15e-06 2.55e-06 2.4e-06 1.95e-06 2.2e-06 2.05e-06 2.5e-06 1.75e-06 2.3e-06 1.6e-06
49 1.95e-06 1.8e-06 1.85e-06 1.6e-06 2.1e-06 1.7e-06 1.45e-06 1.75e-06 1.55e-06 1.55e-06 1.7e-06 2.05e-06 1.6e-06 2e-06 1.7e-06 1.85e-06 1.65e-06 1.85e-06 2e-06 2e-06 1.85e-06 2e-06 1.6e-06 1.55e-06 1.2e-06 1.75e-06 1.8e-06 1.2e-06 1.85e-06 1.65e-06 1.45e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 1.95e-06 1.85e-06 1.75e-06 1.95e-06 1.95e-06 1.35e-06 1.75e-06 1.8e-06 1.65e-06 1.45e-06 1.65e-06 2e-06 1.7e-06 1.65e-06 2.4e-06 1.7e-06 2e-06 2.1e-06 1.5e-06 2e-06 1.65e-06 1.35e-06 1.6e-06 1.6e-06 1.4e-06 1.65e-06 1.6e-06 1.7e-06 1.85e-06 1.55e-06 1.95e-06 1.8e-06 1.65e-06 1.45e-06 1.65e-06 1.55e-06
50 2e-06 2e-06 2e-06 1.8e-06 2.2e-06 1.9e-06 1.65e-06 2.3e-06 1.7e-06 1.9e-06 1.95e-06 2.15e-06 1.85e-06 2.25e-06 2.05e-06 2.5e-06 2.2e-06 1.95e-06 2.5e-06 2e-06 2.1e-06 2.5e-06 2.15e-06 1.75e-06 1.4e-06 2.15e-06 2.65e-06 1.4e-06 1.45e-06 2.2e-06 1.7e-06 1.85e-06 1.9e-06 1.95e-06 1.4e-06 2.1e-06 2.3e-06 2.05e-06 2.05e-06 2.2e-06 1.6e-06 1.6e-06 2.05e-06 2.15e-06 1.7e-06 1.8e-06 2.8e-06 2.3e-06 1.85e-06 1.7e-06 2.6e-06 1.8e-06 1.9e-06 1.65e-06 2.5e-06 1.9e-06 1.9e-06 1.4e-06 1.8e-06 1.65e-06 2e-06 1.75e-06 2.2e-06 2.25e-06 1.85e-06 2.45e-06 1.75e-06 2.05e-06 1.6e-06 2.05e-06 1.35e-06
51 1.65e-06 1.4e-06 2.25e-06 2.15e-06 2.05e-06 1.6e-06 1.75e-06 2.35e-06 1.9e-06 1.95e-06 2.15e-06 1.8e-06 1.9e-06 2.35e-06 2.15e-06 2.35e-06 2.2e-06 1.85e-06 1.55e-06 2.05e-06 1.5e-06 2.05e-06 2.2e-06 1.8e-06 2.05e-06 2.3e-06 2.35e-06 2.1e-06 1.4e-06 2.3e-06 1.8e-06 1.9e-06 2.2e-06 2.05e-06 1.45e-06 1.55e-06 2.1e-06 2.3e-06 2.3e-06 1.8e-06 2e-06 1.5e-06 1.65e-06 2.1e-06 2e-06 1.55e-06 2.5e-06 2.35e-06 1.6e-06 2e-06 1.8e-06 2.1e-06 1.25e-06 2.1e-06 2.3e-06 1.95e-06 2.1e-06 1.6e-06 2e-06 1.95e-06 2.1e-06 1.9e-06 2.15e-06 2.3e-06 2e-06 2.25e-06 1.9e-06 2.1e-06 1.8e-06 2.2e-06 1.6e-06
52 1.45e-06 1.55e-06 2.2e-06 2.25e-06 2e-06 1.55e-06 1.8e-06 2.45e-06 2e-06 2.05e-06 2.15e-06 1.9e-06 2e-06 2.4e-06 2.1e-06 2.3e-06 2.3e-06 2e-06 1.7e-06 1.95e-06 1.65e-06 2e-06 2.3e-06 1.9e-06 2.15e-06 2.35e-06 2.45e-06 2.2e-06 1.4e-06 2.4e-06 1.75e-06 2e-06 2.1e-06 2.15e-06 1.6e-06 1.75e-06 2.25e-06 2.35e-06 2.25e-06 1.9e-06 2.1e-06 1.65e-06 1.75e-06 2.2e-06 2.1e-06 1.7e-06 2.6e-06 2.45e-06 1.75e-06 2.1e-06 1.9e-06 1.25e-06 2.5e-06 2.25e-06 2.45e-06 2.05e-06 2.2e-06 1.75e-06 2.15e-06 2.05e-06 2.2e-06 1.85e-06 2.25e-06 2.45e-06 1.95e-06 2.4e-06 1.9e-06 2.15e-06 1.9e-06 2.3e-06 1.75e-06
