 slim_762349799 slim_762349801 slim_762349755 slim_762349790 slim_762349816 slim_762349770 slim_762349787 slim_762349806 slim_762349774 slim_762349779 slim_762349778 slim_762349746 slim_762349756 slim_762349773 slim_762349754 slim_762349744 slim_762349765 slim_762349794 slim_762349772 slim_762349748 slim_762349747 slim_762349758 slim_762349791 slim_762349785 slim_762349764 slim_762349804 slim_762349800 slim_762349767 slim_762349751 slim_762349805 slim_762349810 slim_762349763 slim_762349813 slim_762349815 slim_762349795 slim_762349753 slim_762349808 slim_762349809 slim_762349771 slim_762349802 slim_762349768 slim_762349807 slim_762349750 slim_762349784 slim_762349759 slim_762349762 slim_762349793 slim_762349798 slim_762349796 slim_762349757 slim_762349788 slim_762349786 slim_762349769 slim_762349775 slim_762349789 slim_762349781 slim_762349749 slim_762349803 slim_762349782 slim_762349752 slim_762349777 slim_762349792 slim_762349745 slim_762349783 slim_762349812 slim_762349817 slim_762349797 slim_762349766 slim_762349780 slim_762349814 slim_762349760 slim_762349811 slim_762349818 slim_762349761 slim_762349776
24 1.35e-06 1.5e-06 2.05e-06 2.25e-06 2.2e-06 2.45e-06 2.25e-06 2.05e-06 2.45e-06 1.95e-06 2e-06 1.55e-06 1.4e-06 1.7e-06 2.1e-06 2.4e-06 1.85e-06 2.45e-06 1.8e-06 2.35e-06 1.8e-06 2.1e-06 1.95e-06 2.45e-06 2.4e-06 1.8e-06 1.55e-06 2.4e-06 2.4e-06 2.05e-06 1.85e-06 2.3e-06 2.35e-06 2.15e-06 2.55e-06 2.1e-06 1.55e-06 2.45e-06 2.7e-06 1.2e-06 1.7e-06 2.05e-06 2.45e-06 2.2e-06 1.55e-06 1.9e-06 1.95e-06 2.55e-06 2.1e-06 1.95e-06 2.2e-06 2.4e-06 2.1e-06 1.95e-06 2.55e-06 1.8e-06 1.75e-06 2.3e-06 1.65e-06 2.6e-06 1.5e-06 1.9e-06 2.2e-06 2.2e-06 2.35e-06 2.15e-06 2.55e-06 1.65e-06 2.25e-06 1.75e-06 2e-06 2.35e-06 2.6e-06 2.2e-06 1.65e-06
25 1.95e-06 1.8e-06 2.4e-06 2.25e-06 2.35e-06 2.15e-06 2e-06 2.15e-06 2.45e-06 1.95e-06 2e-06 2.2e-06 1.9e-06 2.1e-06 2.2e-06 2.2e-06 2.4e-06 1.8e-06 2.2e-06 2.1e-06 1.85e-06 2.15e-06 2e-06 2.15e-06 1.8e-06 3.1e-06 2.2e-06 2.2e-06 2.1e-06 2.1e-06 1.85e-06 2.3e-06 2e-06 2.1e-06 2.1e-06 2.2e-06 1.9e-06 2.25e-06 2.45e-06 1.8e-06 2.1e-06 2.15e-06 2.2e-06 2.3e-06 1.9e-06 1.95e-06 1.95e-06 2.25e-06 2.15e-06 2.4e-06 2.2e-06 2.2e-06 2.15e-06 2e-06 2.35e-06 2.15e-06 1.75e-06 1.75e-06 1.7e-06 2.15e-06 1.8e-06 2.05e-06 2.2e-06 2.35e-06 1.85e-06 2.2e-06 2.3e-06 2.2e-06 2.25e-06 1.75e-06 2.35e-06 2.1e-06 2.4e-06 2.15e-06 1.95e-06
26 1.45e-06 2e-06 1.7e-06 2.1e-06 1.75e-06 2.7e-06 2.2e-06 2.15e-06 2.55e-06 2.15e-06 2.25e-06 1.55e-06 1.75e-06 1.45e-06 1.75e-06 2e-06 1.4e-06 2.5e-06 1.7e-06 2.3e-06 2.05e-06 1.9e-06 2e-06 2.45e-06 1.55e-06 2.2e-06 2.1e-06 2.15e-06 2.45e-06 2.25e-06 2.35e-06 2.15e-06 2.65e-06 2.35e-06 2.7e-06 1.75e-06 2.1e-06 2.3e-06 2.9e-06 1.55e-06 1.75e-06 2.1e-06 2.6e-06 2.1e-06 1.85e-06 2.2e-06 2.25e-06 2.8e-06 2.25e-06 1.15e-06 2.15e-06 2.2e-06 1.85e-06 2.2e-06 2.4e-06 1.95e-06 2.3e-06 2.4e-06 2.15e-06 2.5e-06 2.05e-06 2e-06 2.15e-06 1.45e-06 2.35e-06 2.4e-06 2.55e-06 1.55e-06 2.3e-06 2.25e-06 1.7e-06 2.1e-06 2.15e-06 2.4e-06 1.95e-06
27 2.1e-06 2.55e-06 2.65e-06 2.35e-06 1.85e-06 1.35e-06 1.35e-06 2.05e-06 2.15e-06 1.8e-06 2.05e-06 2.1e-06 2.55e-06 2.45e-06 1.7e-06 1.45e-06 2.4e-06 1.5e-06 2.7e-06 1.45e-06 2.5e-06 2.05e-06 2.3e-06 1.7e-06 2.4e-06 2.2e-06 2.15e-06 1.5e-06 1.75e-06 2.5e-06 2.3e-06 2.4e-06 1.35e-06 1.9e-06 1.5e-06 1.7e-06 2.9e-06 1.85e-06 1.5e-06 2.4e-06 2.75e-06 2e-06 1.55e-06 2.1e-06 2.5e-06 1.9e-06 1.95e-06 1.45e-06 2.15e-06 2.55e-06 2.3e-06 1.6e-06 1.85e-06 2.65e-06 1.95e-06 2.85e-06 2.15e-06 1.35e-06 2.05e-06 1.75e-06 2.85e-06 1.65e-06 2.3e-06 2.25e-06 1.45e-06 2.05e-06 1.8e-06 2.45e-06 2e-06 2.1e-06 2.55e-06 1.55e-06 1.55e-06 1.95e-06 2.75e-06
28 2.5e-06 2.6e-06 2.7e-06 1.45e-06 2.2e-06 1.65e-06 1.45e-06 2.35e-06 2.1e-06 1.95e-06 2.45e-06 2.75e-06 2.55e-06 2.4e-06 2.15e-06 1.15e-06 2.7e-06 1.95e-06 2.55e-06 1.5e-06 1.65e-06 2.2e-06 1.85e-06 1.7e-06 2.4e-06 2.1e-06 2.45e-06 1.75e-06 2e-06 2.05e-06 2.25e-06 1.5e-06 1.2e-06 2.05e-06 2.1e-06 2.15e-06 2.65e-06 1.6e-06 2.35e-06 2.4e-06 2.25e-06 2.4e-06 1.6e-06 1.95e-06 2.7e-06 2.3e-06 1.95e-06 1.8e-06 2.5e-06 2.35e-06 2e-06 1.55e-06 1.75e-06 1.85e-06 1.7e-06 2.75e-06 1.65e-06 1.95e-06 2.05e-06 1.7e-06 2.6e-06 1.95e-06 2e-06 2e-06 1.95e-06 2.55e-06 1.65e-06 2.6e-06 1.7e-06 1.75e-06 2.65e-06 1.4e-06 1.45e-06 2.1e-06 2.15e-06
29 1.85e-06 2.2e-06 2.3e-06 2.05e-06 2.35e-06 2.4e-06 2.05e-06 2.1e-06 2.45e-06 2e-06 2.1e-06 2.6e-06 2.2e-06 1.65e-06 2.2e-06 2.15e-06 2.5e-06 2.5e-06 1.65e-06 2.15e-06 1.8e-06 2.2e-06 1.65e-06 2.2e-06 2.05e-06 2.1e-06 2.25e-06 2.5e-06 2.05e-06 2.5e-06 2.05e-06 2.1e-06 2.25e-06 2.4e-06 2.5e-06 2.2e-06 1.7e-06 2.3e-06 2.65e-06 2.05e-06 1.7e-06 2.2e-06 2.5e-06 2.25e-06 1.6e-06 1.85e-06 1.95e-06 2.5e-06 2.1e-06 2e-06 2.15e-06 2.25e-06 2.15e-06 1.85e-06 2.4e-06 1.75e-06 1.95e-06 2.45e-06 2e-06 2.5e-06 1.65e-06 2.45e-06 2.15e-06 2e-06 2.5e-06 2.15e-06 2.2e-06 2.15e-06 2.45e-06 2.05e-06 2.25e-06 2.15e-06 2.3e-06 2.45e-06 2.1e-06
30 2e-06 1.75e-06 2.5e-06 2.45e-06 2.55e-06 2.2e-06 2.1e-06 2e-06 2.55e-06 2e-06 1.85e-06 2.35e-06 2e-06 2.2e-06 2.3e-06 2.4e-06 2.65e-06 2.1e-06 2.2e-06 2.2e-06 1.95e-06 2.2e-06 2e-06 2.3e-06 1.85e-06 1.85e-06 2.35e-06 2.3e-06 2.25e-06 2.05e-06 3.1e-06 2.5e-06 2.05e-06 2.15e-06 2.25e-06 2.3e-06 1.8e-06 2.2e-06 2.45e-06 1.85e-06 2.15e-06 2e-06 2.1e-06 2.5e-06 1.8e-06 1.85e-06 1.9e-06 2.3e-06 2.1e-06 2.6e-06 2.3e-06 2.4e-06 2.3e-06 2.1e-06 2.3e-06 2.05e-06 1.8e-06 1.95e-06 1.7e-06 2.4e-06 1.75e-06 2.2e-06 2.3e-06 2.55e-06 2.15e-06 2.1e-06 2.4e-06 2.3e-06 2.4e-06 1.8e-06 2.45e-06 2.25e-06 2.6e-06 2.2e-06 2.05e-06
31 2.55e-06 2.65e-06 2.2e-06 8e-07 2.05e-06 2.6e-06 1.8e-06 2.6e-06 2e-06 2.5e-06 2.85e-06 2.75e-06 2.45e-06 2.1e-06 2.25e-06 1.3e-06 2.3e-06 2.55e-06 2.2e-06 1.9e-06 1.5e-06 2.25e-06 1.75e-06 2e-06 2.3e-06 2.3e-06 2.15e-06 2.4e-06 1.5e-06 2.1e-06 2.5e-06 1.6e-06 2.15e-06 2.4e-06 2.85e-06 2.25e-06 2.55e-06 1.7e-06 3.25e-06 2.3e-06 2.05e-06 2.65e-06 2.3e-06 1.8e-06 2.75e-06 2.75e-06 2.45e-06 2.75e-06 2.7e-06 1.65e-06 1.75e-06 1.65e-06 1.9e-06 1.65e-06 1.8e-06 2.65e-06 2e-06 2.65e-06 2.4e-06 1.8e-06 2.5e-06 2.45e-06 1.75e-06 1.55e-06 2.45e-06 3e-06 2.05e-06 2.5e-06 1.75e-06 2.15e-06 2.15e-06 1.8e-06 1.55e-06 2.45e-06 1.5e-06
32 2.35e-06 2.4e-06 3e-06 2.1e-06 2.5e-06 1e-06 1.5e-06 2.3e-06 2.05e-06 1.45e-06 2.05e-06 2.45e-06 2.5e-06 2.8e-06 2.2e-06 1.55e-06 3e-06 1.55e-06 2.9e-06 1.6e-06 2.2e-06 2.3e-06 2.15e-06 1.75e-06 2.35e-06 2e-06 2.65e-06 1.35e-06 1.2e-06 2.25e-06 2.05e-06 2.15e-06 6e-07 1.55e-06 1.6e-06 2.2e-06 2.7e-06 1.95e-06 1.7e-06 2.35e-06 2.6e-06 2.3e-06 1.25e-06 2.25e-06 2.55e-06 1.95e-06 1.45e-06 1.1e-06 2.35e-06 3.15e-06 2.3e-06 1.85e-06 1.75e-06 2.35e-06 2.05e-06 2.8e-06 1.45e-06 1.45e-06 1.85e-06 1.7e-06 2.65e-06 1.4e-06 2.3e-06 2.8e-06 1.65e-06 2.1e-06 1.8e-06 2.6e-06 1.45e-06 1.45e-06 2.95e-06 1.4e-06 1.8e-06 1.55e-06 2.4e-06
33 2.2e-06 2e-06 2.05e-06 2.35e-06 2.6e-06 1.75e-06 1.95e-06 2.4e-06 2.3e-06 1.7e-06 2.15e-06 2.45e-06 2.3e-06 2.45e-06 2.2e-06 2.25e-06 2.8e-06 2.2e-06 2.7e-06 2.05e-06 2.25e-06 2.3e-06 2.4e-06 2.2e-06 2.15e-06 2.1e-06 2.35e-06 1.9e-06 2.05e-06 2.4e-06 2.15e-06 2.4e-06 1.55e-06 2.5e-06 2.2e-06 2.2e-06 2.4e-06 2.5e-06 2.15e-06 2.15e-06 2.45e-06 2.3e-06 2.1e-06 2.55e-06 2.25e-06 2.15e-06 1.9e-06 1.85e-06 2.55e-06 2.8e-06 1.8e-06 2.4e-06 2.05e-06 2.4e-06 2.6e-06 2.55e-06 1.85e-06 1.9e-06 1.9e-06 2.2e-06 2.35e-06 1.9e-06 1.8e-06 2.75e-06 2.25e-06 2.25e-06 2.35e-06 2.45e-06 1.85e-06 1.7e-06 2e-06 2e-06 2.45e-06 1.3e-06 2.05e-06
34 2.05e-06 2.65e-06 3.1e-06 2.8e-06 2.45e-06 1.25e-06 1.9e-06 1.9e-06 1.95e-06 2.05e-06 2e-06 2.2e-06 2.7e-06 2.7e-06 2.3e-06 2.15e-06 2.95e-06 9e-07 2.8e-06 2e-06 2.9e-06 2.25e-06 2.55e-06 2.1e-06 2.55e-06 2.1e-06 2.7e-06 1.5e-06 2.1e-06 2.5e-06 2.25e-06 2.85e-06 1.6e-06 2.2e-06 1.7e-06 2.3e-06 2.9e-06 2.1e-06 1e-06 2.55e-06 2.9e-06 2e-06 1.55e-06 2.45e-06 2.5e-06 1.7e-06 2.1e-06 1.3e-06 1.9e-06 3.3e-06 2.7e-06 2.1e-06 2.45e-06 3.05e-06 2.2e-06 2.65e-06 2.3e-06 1.15e-06 2.05e-06 1.75e-06 2.85e-06 1.9e-06 2.7e-06 2.95e-06 1.1e-06 1.8e-06 1.75e-06 2.35e-06 2.5e-06 2.4e-06 3.05e-06 2.1e-06 2.15e-06 2.25e-06 3.15e-06
35 1.95e-06 2.25e-06 2e-06 2.2e-06 1.9e-06 2.2e-06 1.75e-06 2.2e-06 2.45e-06 2e-06 2.2e-06 2.25e-06 2.25e-06 1.8e-06 1.6e-06 1.85e-06 2.1e-06 2.25e-06 2.05e-06 1.85e-06 2.1e-06 2e-06 2.05e-06 2.1e-06 2.1e-06 2.2e-06 1.75e-06 1.7e-06 2.15e-06 2.2e-06 2.3e-06 2.25e-06 2.2e-06 2.2e-06 2.3e-06 3.2e-06 2.3e-06 2.2e-06 2.35e-06 2.1e-06 2.1e-06 2.15e-06 2.35e-06 2.2e-06 2.05e-06 2.1e-06 2.15e-06 2.3e-06 2.3e-06 1.65e-06 2.15e-06 2e-06 1.9e-06 2.25e-06 2.3e-06 2.2e-06 2.2e-06 2.1e-06 2.1e-06 2.3e-06 2.25e-06 2.15e-06 2.15e-06 1.7e-06 2.2e-06 2.25e-06 2.2e-06 2.1e-06 2.3e-06 2.15e-06 2.05e-06 1.85e-06 1.95e-06 2.25e-06 2.25e-06
36 1.65e-06 1.45e-06 2.15e-06 2.5e-06 2.55e-06 2.75e-06 2.45e-06 2.2e-06 2.75e-06 1.95e-06 1.9e-06 2.3e-06 1.65e-06 1.55e-06 2.3e-06 2.8e-06 2.4e-06 2.95e-06 1.45e-06 2.55e-06 1.7e-06 2.35e-06 1.7e-06 2.65e-06 1.55e-06 1.9e-06 2.1e-06 2.9e-06 2.65e-06 1.7e-06 1.8e-06 2.55e-06 2.7e-06 2.4e-06 2.9e-06 2.3e-06 1.8e-06 2.85e-06 2.9e-06 1.55e-06 1.4e-06 2.2e-06 3e-06 2.55e-06 9.5e-07 1.75e-06 1.85e-06 2.85e-06 2.05e-06 2.05e-06 2.3e-06 2.75e-06 2.35e-06 1.85e-06 2.95e-06 1.4e-06 1.8e-06 2.75e-06 1.75e-06 3.05e-06 9.5e-07 2.55e-06 2.3e-06 2.3e-06 2.95e-06 1.95e-06 2.7e-06 2.05e-06 2.55e-06 1.75e-06 2.1e-06 2.6e-06 2.95e-06 2.45e-06 1.7e-06
37 2.4e-06 2.75e-06 2.7e-06 1.65e-06 2.05e-06 2.15e-06 1.65e-06 1.9e-06 2.3e-06 2.4e-06 2.4e-06 2.45e-06 2.6e-06 2.4e-06 2.2e-06 1.35e-06 2.5e-06 1.75e-06 2.5e-06 1.75e-06 2e-06 2.1e-06 1.95e-06 1.9e-06 2.45e-06 2.25e-06 2.3e-06 1.85e-06 1.6e-06 2.3e-06 2.2e-06 1.7e-06 1.95e-06 2.5e-06 2.1e-06 2.2e-06 2.85e-06 2.4e-06 2.55e-06 2.45e-06 2.45e-06 1.95e-06 1.5e-06 1.85e-06 2.75e-06 2.35e-06 2.35e-06 2.3e-06 2.25e-06 2.25e-06 2.15e-06 1.55e-06 2.1e-06 2.15e-06 1.3e-06 2.85e-06 2.2e-06 1.85e-06 2.3e-06 1.7e-06 2.8e-06 2.2e-06 2.15e-06 1.9e-06 1.65e-06 2.65e-06 1.9e-06 2.6e-06 2.2e-06 2.35e-06 2.65e-06 1.75e-06 1.55e-06 2.55e-06 2.45e-06
38 2.2e-06 2.7e-06 3.25e-06 3.2e-06 2.7e-06 9e-07 1.95e-06 2.15e-06 1.85e-06 1.9e-06 2.2e-06 2.55e-06 2.85e-06 2.85e-06 2.35e-06 2.45e-06 3.3e-06 1.85e-06 3.05e-06 2.05e-06 3.05e-06 2.55e-06 2.85e-06 2.2e-06 2.7e-06 2.45e-06 2.9e-06 1.5e-06 2.35e-06 2.65e-06 2.45e-06 3.25e-06 1.7e-06 2.15e-06 1e-06 2.35e-06 2.9e-06 2.55e-06 4e-07 2.7e-06 3.05e-06 2.15e-06 1.9e-06 2.75e-06 2.5e-06 1.75e-06 2.2e-06 9.5e-07 2.3e-06 3.65e-06 2.85e-06 2.35e-06 2.6e-06 3.2e-06 2.65e-06 2.7e-06 2.4e-06 1.6e-06 2.05e-06 2.4e-06 2.85e-06 2.05e-06 2.85e-06 3.3e-06 1.85e-06 1.5e-06 1.6e-06 2.5e-06 2.65e-06 2.35e-06 3.2e-06 2.25e-06 2.3e-06 2.2e-06 3.25e-06
39 1.35e-06 1.5e-06 2.05e-06 2.25e-06 2.2e-06 2.45e-06 2.25e-06 2.05e-06 2.45e-06 1.95e-06 2e-06 1.55e-06 1.4e-06 1.7e-06 2.1e-06 2.4e-06 1.85e-06 2.45e-06 1.8e-06 2.35e-06 1.8e-06 2.1e-06 1.95e-06 2.45e-06 1.2e-06 1.8e-06 1.55e-06 2.4e-06 2.4e-06 2.05e-06 1.85e-06 2.3e-06 2.35e-06 2.15e-06 2.55e-06 2.1e-06 1.55e-06 2.45e-06 2.7e-06 2.4e-06 1.7e-06 2.05e-06 2.45e-06 2.2e-06 1.55e-06 1.9e-06 1.95e-06 2.55e-06 2.1e-06 1.95e-06 2.2e-06 2.4e-06 2.1e-06 1.95e-06 2.55e-06 1.8e-06 1.75e-06 2.3e-06 1.65e-06 2.6e-06 1.5e-06 1.9e-06 2.2e-06 2.2e-06 2.35e-06 2.15e-06 2.55e-06 1.65e-06 2.25e-06 1.75e-06 2e-06 2.35e-06 2.6e-06 2.2e-06 1.65e-06
40 1.6e-06 1.85e-06 1.95e-06 2e-06 2.2e-06 2.7e-06 2.3e-06 2.1e-06 2.55e-06 2e-06 2.15e-06 2.15e-06 1.85e-06 1.3e-06 2.1e-06 2.3e-06 2.05e-06 2.85e-06 1.3e-06 2.4e-06 1.7e-06 2.15e-06 1.6e-06 2.6e-06 1.7e-06 2.1e-06 1.75e-06 2.75e-06 2.25e-06 1.7e-06 2.15e-06 2.05e-06 2.6e-06 2.45e-06 2.9e-06 2.1e-06 1.4e-06 2.45e-06 3.05e-06 1.7e-06 2.2e-06 2.15e-06 2.7e-06 2.25e-06 1.25e-06 1.95e-06 1.95e-06 2.85e-06 2.1e-06 1.45e-06 2.15e-06 2.45e-06 2e-06 1.85e-06 2.55e-06 1.5e-06 1.9e-06 2.8e-06 2.05e-06 2.75e-06 1.35e-06 2.4e-06 2.15e-06 1.7e-06 2.8e-06 2.2e-06 2.5e-06 1.85e-06 2.3e-06 2e-06 1.9e-06 2.25e-06 2.45e-06 2.5e-06 1.8e-06
41 1.6e-06 2.15e-06 2.5e-06 2.6e-06 2.3e-06 2.1e-06 2.1e-06 1.45e-06 2.45e-06 1.9e-06 1.9e-06 2e-06 2.2e-06 1.95e-06 2.15e-06 2.35e-06 2.45e-06 1.9e-06 2.1e-06 2.2e-06 2.45e-06 2.05e-06 2.2e-06 2.35e-06 2.05e-06 2.15e-06 2.1e-06 2e-06 2.4e-06 2.2e-06 2e-06 2.65e-06 2.3e-06 2.3e-06 2e-06 2.15e-06 2.2e-06 1.95e-06 2.15e-06 2.05e-06 2.15e-06 2.9e-06 1.8e-06 2.25e-06 1.8e-06 1.8e-06 2.1e-06 2.25e-06 1.9e-06 2.5e-06 2.45e-06 2.3e-06 2.35e-06 2.6e-06 2.05e-06 2.25e-06 2.25e-06 1.8e-06 2.05e-06 2.35e-06 2.15e-06 2.1e-06 2.45e-06 2.45e-06 1.85e-06 2.05e-06 2.35e-06 2.2e-06 2.6e-06 2.3e-06 2.45e-06 2.3e-06 2.45e-06 2.35e-06 2.55e-06
42 2.2e-06 2.65e-06 3.1e-06 2.25e-06 2.45e-06 1.4e-06 1.8e-06 1.7e-06 2.1e-06 2.05e-06 2.15e-06 2.15e-06 2.6e-06 2.8e-06 2.35e-06 1.8e-06 2.9e-06 1.35e-06 2.8e-06 1.9e-06 2.6e-06 2.15e-06 2.4e-06 2.05e-06 2.45e-06 2.2e-06 2.6e-06 1.55e-06 1.6e-06 2.5e-06 2.1e-06 2.3e-06 1.25e-06 2.1e-06 1.55e-06 2.35e-06 3e-06 1.5e-06 1.9e-06 2.45e-06 2.7e-06 1.8e-06 1.8e-06 2.1e-06 2.75e-06 2e-06 2e-06 1.6e-06 2.15e-06 3.15e-06 2.55e-06 1.95e-06 2.2e-06 2.75e-06 1.6e-06 2.95e-06 1.95e-06 1.4e-06 2.1e-06 1.75e-06 2.95e-06 1.7e-06 2.55e-06 2.8e-06 1.35e-06 2.35e-06 2e-06 2.55e-06 2.1e-06 2.15e-06 3.05e-06 1.85e-06 2e-06 2.15e-06 2.85e-06
43 2.15e-06 2.6e-06 2.5e-06 1.75e-06 1.75e-06 2.4e-06 1.95e-06 2.2e-06 2.3e-06 2.4e-06 2.6e-06 2.25e-06 2.35e-06 2.15e-06 2.2e-06 1.7e-06 2.05e-06 2.25e-06 2.2e-06 2.05e-06 2.05e-06 2.25e-06 2.05e-06 1.85e-06 2.2e-06 2.3e-06 2.1e-06 2.1e-06 1.95e-06 2.25e-06 2.5e-06 1.8e-06 2.25e-06 2.55e-06 2.45e-06 2.2e-06 2.55e-06 1.85e-06 2.75e-06 2.2e-06 2.25e-06 2.25e-06 2.1e-06 3e-06 2.5e-06 2.4e-06 2.4e-06 2.55e-06 2.4e-06 2.05e-06 2.25e-06 1.55e-06 2.15e-06 2.2e-06 1.95e-06 2.65e-06 2.2e-06 2.35e-06 2.35e-06 2.15e-06 2.5e-06 2.25e-06 2.25e-06 2e-06 2.15e-06 2.65e-06 2.2e-06 2.4e-06 2.25e-06 2.35e-06 2.45e-06 2.1e-06 1.85e-06 2.6e-06 2.2e-06
44 1.25e-06 1.4e-06 2e-06 2.7e-06 2.35e-06 2.5e-06 2.35e-06 1.8e-06 2.65e-06 1.7e-06 1.4e-06 1.85e-06 1.7e-06 1.3e-06 2.05e-06 2.75e-06 2.2e-06 2.55e-06 1.15e-06 2.45e-06 2e-06 2.1e-06 1.5e-06 2.6e-06 1.55e-06 1.9e-06 1.85e-06 2.5e-06 2.7e-06 1.6e-06 1.8e-06 2.75e-06 2.55e-06 2.25e-06 2.5e-06 2.05e-06 9.5e-07 2.75e-06 2.5e-06 1.55e-06 1.25e-06 1.8e-06 2.75e-06 2.5e-06 8e-07 1.3e-06 1.5e-06 2.6e-06 1.6e-06 1.95e-06 2.3e-06 2.7e-06 2.25e-06 2.15e-06 2.85e-06 1.05e-06 1.95e-06 2.35e-06 1.75e-06 2.9e-06 9e-07 2.3e-06 2.3e-06 2.2e-06 2.55e-06 1.45e-06 2.6e-06 1.8e-06 2.5e-06 1.95e-06 1.95e-06 2.5e-06 2.85e-06 2.3e-06 2e-06
45 1.45e-06 1.95e-06 2.5e-06 2.7e-06 2.35e-06 1.8e-06 2.05e-06 1.7e-06 2.25e-06 1.8e-06 1.55e-06 1.8e-06 2.05e-06 1.9e-06 2.1e-06 2.4e-06 2.5e-06 1.8e-06 1.8e-06 2.15e-06 2.4e-06 2.1e-06 1.9e-06 2.3e-06 1.9e-06 1.95e-06 2.2e-06 1.9e-06 2.3e-06 1.85e-06 1.85e-06 2.75e-06 1.95e-06 2.15e-06 1.7e-06 2.1e-06 1.75e-06 2.35e-06 1.75e-06 1.9e-06 1.95e-06 1.8e-06 2e-06 2.4e-06 1.3e-06 2.3e-06 1.65e-06 1.9e-06 1.6e-06 2.6e-06 2.45e-06 2.35e-06 2.3e-06 2.55e-06 2.45e-06 1.7e-06 2e-06 1.7e-06 1.7e-06 2.35e-06 1.7e-06 1.95e-06 2.45e-06 2.55e-06 1.8e-06 1.55e-06 2.15e-06 1.95e-06 2.45e-06 2.1e-06 2.45e-06 2.25e-06 2.5e-06 2.2e-06 2.55e-06
46 1.85e-06 1.9e-06 2.5e-06 2.4e-06 2.45e-06 1.8e-06 1.95e-06 2.1e-06 2.4e-06 1.65e-06 1.7e-06 2.15e-06 2.1e-06 2.1e-06 2.15e-06 2.15e-06 2.6e-06 2.05e-06 2.05e-06 2.05e-06 2.1e-06 2.2e-06 1.8e-06 2.2e-06 1.95e-06 1.95e-06 2.25e-06 1.95e-06 1.95e-06 1.95e-06 1.9e-06 2.45e-06 1.45e-06 1.9e-06 2.1e-06 2.15e-06 1.85e-06 2.35e-06 2.2e-06 1.95e-06 1.95e-06 2.1e-06 2e-06 2.4e-06 1.5e-06 1.65e-06 2.8e-06 1.85e-06 2e-06 2.55e-06 2.3e-06 2.3e-06 2e-06 2.25e-06 2.45e-06 1.9e-06 1.7e-06 1.9e-06 1.8e-06 2.3e-06 1.8e-06 1.8e-06 2.3e-06 2.5e-06 2.1e-06 1.8e-06 2.25e-06 2.2e-06 2e-06 1.7e-06 2.45e-06 1.95e-06 2.35e-06 1.95e-06 2.2e-06
47 2.3e-06 2.55e-06 3.15e-06 2.7e-06 2.65e-06 9.5e-07 1.75e-06 2.25e-06 1.95e-06 1.7e-06 2.2e-06 2.55e-06 2.7e-06 2.85e-06 2.3e-06 2.05e-06 3.2e-06 1.75e-06 3.05e-06 1.85e-06 2.65e-06 2.45e-06 2.6e-06 2e-06 2.55e-06 2.25e-06 2.8e-06 1.45e-06 1.8e-06 2.5e-06 2.3e-06 2.75e-06 1.1e-06 1.85e-06 1.3e-06 2.3e-06 2.85e-06 2.3e-06 9.5e-07 2.55e-06 2.85e-06 2.25e-06 1.6e-06 2.55e-06 2.6e-06 1.9e-06 1.85e-06 1.8e-06 2.4e-06 3.45e-06 2.6e-06 2.15e-06 2.2e-06 2.8e-06 2.4e-06 2.8e-06 1.95e-06 1.55e-06 1.95e-06 2.1e-06 2.8e-06 1.7e-06 2.6e-06 3.1e-06 1.8e-06 1.85e-06 1.7e-06 2.55e-06 2.1e-06 1.9e-06 3.1e-06 1.85e-06 2.1e-06 1.9e-06 2.85e-06
48 1.65e-06 2.25e-06 2.65e-06 2.65e-06 2.35e-06 2.3e-06 2.25e-06 1.8e-06 2.5e-06 2.2e-06 1.8e-06 1.85e-06 2.25e-06 2.05e-06 2.3e-06 2.4e-06 2.5e-06 1.65e-06 1.9e-06 2.35e-06 2.55e-06 2.2e-06 2e-06 2.5e-06 2.1e-06 2.15e-06 2.25e-06 2.15e-06 2.5e-06 2.1e-06 2.1e-06 2.7e-06 2.35e-06 2.55e-06 1.9e-06 2.3e-06 2.05e-06 2.25e-06 2.3e-06 2.1e-06 2.1e-06 1.9e-06 2.15e-06 2.4e-06 1.6e-06 1.6e-06 2e-06 2.4e-06 2.8e-06 2.55e-06 2.6e-06 2.35e-06 2.5e-06 2.7e-06 2.35e-06 2.05e-06 2.35e-06 1.85e-06 2.15e-06 2.25e-06 2e-06 2.2e-06 2.6e-06 2.5e-06 1.55e-06 1.95e-06 2.4e-06 2.2e-06 2.65e-06 2.5e-06 2.6e-06 2.45e-06 2.5e-06 2.6e-06 2.7e-06
