 slim_762386384 slim_762386381 slim_762386382 slim_762386390 slim_762386406 slim_762386395 slim_762386396 slim_762386386 slim_762386401 slim_762386375 slim_762386403 slim_762386387 slim_762386377 slim_762386392 slim_762386428 slim_762386429 slim_762386399 slim_762386410 slim_762386388 slim_762386383 slim_762386426 slim_762386420 slim_762386379 slim_762386404 slim_762386417 slim_762386398 slim_762386422 slim_762386413 slim_762386418 slim_762386431 slim_762386430 slim_762386397 slim_762386423 slim_762386407 slim_762386402 slim_762386424 slim_762386425 slim_762386380 slim_762386409 slim_762386412 slim_762386393 slim_762386376 slim_762386416 slim_762386408 slim_762386419 slim_762386389 slim_762386405 slim_762386394 slim_762386421 slim_762386427 slim_762386391 slim_762386385 slim_762386414 slim_762386378 slim_762386400 slim_762386411 slim_762386415
19 1.9e-06 2.4e-06 2.6e-06 2.05e-06 2.4e-06 2.3e-06 2.25e-06 2.45e-06 2e-06 1.6e-06 1.9e-06 2e-06 2.15e-06 2.45e-06 2.4e-06 2.3e-06 2.8e-06 1.85e-06 1.9e-06 2.7e-06 1.85e-06 2.3e-06 2.1e-06 1.9e-06 2.65e-06 2e-06 2.05e-06 2.45e-06 1.6e-06 2.85e-06 3.05e-06 2.25e-06 1.9e-06 2.35e-06 2.1e-06 2.4e-06 2.65e-06 1.75e-06 1.85e-06 2.5e-06 2.1e-06 1.95e-06 1.95e-06 1.9e-06 1.9e-06 2.4e-06 2e-06 2.65e-06 2.35e-06 2e-06 2.3e-06 2.6e-06 2.3e-06 2e-06 2.15e-06 2e-06 2.8e-06
20 1.1e-06 1.6e-06 2.05e-06 1.2e-06 2.05e-06 1.2e-06 2e-06 1.85e-06 1.5e-06 1.2e-06 1e-06 1.05e-06 1.65e-06 2e-06 1.75e-06 1.2e-06 2.5e-06 8.5e-07 8.5e-07 1.85e-06 1.1e-06 1.45e-06 1.35e-06 1.2e-06 2.1e-06 1.7e-06 1.15e-06 1.85e-06 1.25e-06 2.35e-06 2.2e-06 1.65e-06 1e-06 1.5e-06 1.7e-06 1.85e-06 1.85e-06 1.25e-06 1.05e-06 1.6e-06 1.4e-06 1.05e-06 8e-07 1.2e-06 1.5e-06 1.6e-06 1.15e-06 2.1e-06 1.5e-06 8.5e-07 1.55e-06 1.8e-06 1.75e-06 6e-07 2e-06 1.55e-06 2.5e-06
21 1.65e-06 1.65e-06 2.55e-06 1.85e-06 2.4e-06 1.4e-06 2.4e-06 2.25e-06 1.6e-06 1.65e-06 1.35e-06 1.55e-06 1.95e-06 2.4e-06 2.3e-06 1.4e-06 2.65e-06 1.55e-06 1.45e-06 2.3e-06 1.45e-06 2.6e-06 1.75e-06 1.55e-06 2.45e-06 2e-06 1.65e-06 2.15e-06 1.7e-06 2.25e-06 2.6e-06 1.85e-06 1.45e-06 1.4e-06 1.5e-06 1.65e-06 1.4e-06 1.8e-06 1.8e-06 1.95e-06 1.3e-06 1.6e-06 1.6e-06 1.5e-06 1.6e-06 2.15e-06 1.65e-06 2.4e-06 1.5e-06 1.35e-06 1.4e-06 2.4e-06 1.95e-06 1.45e-06 2.4e-06 1.6e-06 2.6e-06
22 1.65e-06 2e-06 2.4e-06 1.8e-06 2.25e-06 1.65e-06 2.25e-06 2.15e-06 1.85e-06 1.65e-06 1.4e-06 1.5e-06 1.5e-06 2.25e-06 2.15e-06 1.65e-06 2.6e-06 1.55e-06 1.4e-06 2.1e-06 1.35e-06 1.75e-06 2.5e-06 1.6e-06 2.3e-06 1.65e-06 1.65e-06 2e-06 1.7e-06 2.45e-06 2.45e-06 1.6e-06 1.4e-06 1.8e-06 1.8e-06 1.65e-06 2.05e-06 1.8e-06 1.75e-06 1.9e-06 1.65e-06 1.5e-06 1.5e-06 1.6e-06 1.65e-06 1.95e-06 1.7e-06 2.3e-06 1.8e-06 1.4e-06 1.7e-06 2.3e-06 1.85e-06 1.25e-06 2.25e-06 1.9e-06 2.4e-06
23 1.3e-06 2.05e-06 2.35e-06 1.35e-06 1.85e-06 1.75e-06 2.05e-06 1.7e-06 1.65e-06 1.15e-06 8.5e-07 1.25e-06 1.45e-06 2.25e-06 2.05e-06 1.75e-06 2.45e-06 1.3e-06 1.1e-06 1.9e-06 1.2e-06 1.55e-06 1.6e-06 1.6e-06 2.05e-06 1.75e-06 1.3e-06 2e-06 1.2e-06 2.6e-06 2.7e-06 1.45e-06 9.5e-07 1.6e-06 1.5e-06 2.1e-06 2.3e-06 1.5e-06 1.55e-06 1.75e-06 1.5e-06 9e-07 1.4e-06 1e-06 1.35e-06 1.95e-06 1.3e-06 2.25e-06 1.7e-06 1e-06 1.75e-06 2.35e-06 1.65e-06 1.25e-06 2.05e-06 1.8e-06 2.45e-06
24 2.35e-06 2.35e-06 2e-06 2.4e-06 1.8e-06 2.35e-06 2.1e-06 2.05e-06 2.35e-06 2.4e-06 2.45e-06 2.35e-06 2.3e-06 1.95e-06 1.8e-06 2.35e-06 1.75e-06 2.05e-06 2.45e-06 2.65e-06 2.1e-06 2.45e-06 2.3e-06 2.05e-06 3.2e-06 2.35e-06 2.45e-06 2.25e-06 2.45e-06 2.05e-06 2.1e-06 2.35e-06 2.45e-06 2.5e-06 2.35e-06 2.25e-06 2.4e-06 2.25e-06 2.2e-06 2.4e-06 2.15e-06 2.35e-06 2.2e-06 2.6e-06 2.45e-06 2.05e-06 2.5e-06 2.2e-06 2.5e-06 2.4e-06 2.4e-06 2.15e-06 2.25e-06 2.35e-06 2.1e-06 2.35e-06 1.95e-06
25 1.75e-06 2.05e-06 2.45e-06 1.9e-06 2.2e-06 2.05e-06 2e-06 2.45e-06 1.55e-06 1.3e-06 1.85e-06 2e-06 1.75e-06 2.1e-06 2.15e-06 2.05e-06 2.65e-06 1.75e-06 1.85e-06 2e-06 1.7e-06 2e-06 1.65e-06 1.75e-06 2.35e-06 2.2e-06 2.1e-06 2.2e-06 1.4e-06 2.5e-06 2.6e-06 1.65e-06 1.85e-06 2.05e-06 1.85e-06 1.6e-06 2.1e-06 1.6e-06 1.55e-06 2.2e-06 1.8e-06 2e-06 1.9e-06 1.75e-06 1.65e-06 2.35e-06 1.75e-06 2.35e-06 2.05e-06 1.95e-06 1.95e-06 2.65e-06 2e-06 2.05e-06 2.05e-06 1.7e-06 2.4e-06
26 1.25e-06 1.95e-06 2.3e-06 1.6e-06 2.35e-06 1.65e-06 2.35e-06 2e-06 1.95e-06 1.55e-06 8.5e-07 1.05e-06 1.85e-06 2.4e-06 2.25e-06 1.65e-06 2.65e-06 1.05e-06 1.05e-06 2.05e-06 1.15e-06 1.65e-06 1.65e-06 1.3e-06 2.45e-06 2.1e-06 1.6e-06 1.8e-06 1.6e-06 2.75e-06 2.6e-06 1.8e-06 8.5e-07 1.7e-06 1.65e-06 2.3e-06 2.4e-06 1.55e-06 1.5e-06 1.8e-06 1.55e-06 1.05e-06 1.1e-06 1.25e-06 1.55e-06 1.9e-06 1.4e-06 2.4e-06 1.65e-06 8.5e-07 1.75e-06 1.8e-06 1.85e-06 9.5e-07 2.35e-06 2.05e-06 2.7e-06
27 1.95e-06 2.05e-06 2.2e-06 2.35e-06 2.25e-06 2.1e-06 2.35e-06 2.2e-06 2.25e-06 2.25e-06 2e-06 1.85e-06 2.2e-06 2.3e-06 2.2e-06 2.1e-06 2.05e-06 1.55e-06 2.1e-06 2.45e-06 1.85e-06 2.15e-06 2e-06 2e-06 2.25e-06 2.2e-06 1.8e-06 2.8e-06 2.3e-06 2.45e-06 1.8e-06 2.15e-06 2.05e-06 2.2e-06 2e-06 2.1e-06 2.3e-06 1.95e-06 1.9e-06 1.9e-06 1.85e-06 2.15e-06 1.75e-06 2.25e-06 2.15e-06 2.15e-06 2.2e-06 2.5e-06 2.25e-06 1.95e-06 2.15e-06 1.75e-06 1.6e-06 1.95e-06 2.35e-06 2.25e-06 1.7e-06
28 1.15e-06 2.1e-06 2.45e-06 1.25e-06 2.15e-06 1.85e-06 1.75e-06 2.1e-06 1.3e-06 4e-07 1.05e-06 1.55e-06 1.75e-06 2e-06 2.1e-06 1.85e-06 2.7e-06 1.5e-06 1e-06 1.6e-06 1.25e-06 1.7e-06 1.7e-06 1.2e-06 2.45e-06 1.4e-06 1.6e-06 2.3e-06 7e-07 2.7e-06 2.8e-06 1.75e-06 1.1e-06 1.75e-06 1.75e-06 2.15e-06 2.35e-06 1.1e-06 1.2e-06 1.9e-06 1.75e-06 1.25e-06 1.5e-06 7e-07 1.05e-06 2.1e-06 1.05e-06 1.95e-06 1.8e-06 1.2e-06 1.85e-06 2.65e-06 1.85e-06 1.4e-06 1.7e-06 1.4e-06 2.65e-06
29 2.65e-06 2.15e-06 2.1e-06 2.8e-06 2.1e-06 2.15e-06 2.15e-06 2.4e-06 2.2e-06 2.65e-06 2.7e-06 2.65e-06 2.65e-06 2.1e-06 1.85e-06 2.15e-06 1.8e-06 2.35e-06 2.7e-06 2.85e-06 2.35e-06 2.25e-06 2.45e-06 2.6e-06 2.05e-06 2.5e-06 2.75e-06 2.45e-06 2.7e-06 3.3e-06 2.15e-06 2.65e-06 2.7e-06 2.3e-06 2.25e-06 1.95e-06 1.75e-06 2.5e-06 2.5e-06 2.5e-06 2e-06 2.8e-06 2.5e-06 2.85e-06 2.55e-06 2.1e-06 2.75e-06 2.35e-06 2.3e-06 2.65e-06 2.05e-06 2.35e-06 2.4e-06 2.6e-06 2.15e-06 2.15e-06 2e-06
30 2.55e-06 2.3e-06 2.1e-06 2.8e-06 2.2e-06 2.35e-06 2.25e-06 2.3e-06 2.55e-06 2.75e-06 2.8e-06 2.55e-06 2.8e-06 2.1e-06 2e-06 2.35e-06 1.5e-06 2.1e-06 2.7e-06 3.05e-06 2.2e-06 2.6e-06 2.45e-06 2.7e-06 2.1e-06 2.6e-06 2.6e-06 1.8e-06 2.8e-06 2.15e-06 1.5e-06 2.75e-06 2.8e-06 2.65e-06 2.65e-06 2.3e-06 2.35e-06 2.4e-06 2.25e-06 1.85e-06 2.35e-06 2.9e-06 2.2e-06 2.95e-06 2.75e-06 2.05e-06 2.7e-06 2.35e-06 2.65e-06 2.6e-06 2.45e-06 1.75e-06 2e-06 2.4e-06 2.25e-06 2.5e-06 1.4e-06
31 1.8e-06 2.3e-06 2.6e-06 1.9e-06 2.2e-06 2e-06 2.35e-06 2.15e-06 2e-06 1.7e-06 1.4e-06 1.7e-06 1.55e-06 2.45e-06 2.3e-06 2e-06 2.7e-06 1.75e-06 1.6e-06 2.25e-06 1.65e-06 1.85e-06 1.6e-06 1.45e-06 2.35e-06 1.65e-06 1.8e-06 2.15e-06 1.75e-06 2.65e-06 2.75e-06 2.7e-06 1.5e-06 1.9e-06 1.85e-06 1.85e-06 2.35e-06 2e-06 2e-06 2e-06 1.8e-06 1.5e-06 1.85e-06 1.55e-06 1.7e-06 2.2e-06 1.8e-06 2.45e-06 2e-06 1.5e-06 1.9e-06 2.65e-06 1.85e-06 1.7e-06 2.35e-06 2.1e-06 2.5e-06
32 1.2e-06 2.3e-06 2.45e-06 1.3e-06 2.15e-06 1.6e-06 2.05e-06 1.65e-06 1.75e-06 1.05e-06 2e-07 9e-07 1.45e-06 2.3e-06 2.1e-06 1.6e-06 2.5e-06 1.35e-06 6e-07 1.9e-06 1e-06 1.45e-06 1.4e-06 9.5e-07 2.45e-06 1.85e-06 8.5e-07 2.05e-06 1.1e-06 2.7e-06 2.8e-06 1.5e-06 1e-07 1.5e-06 1.5e-06 2.3e-06 2.55e-06 1.65e-06 1.7e-06 1.55e-06 1.55e-06 4e-07 1.25e-06 6.5e-07 1.15e-06 1.65e-06 1.1e-06 2.15e-06 1.4e-06 4e-07 1.45e-06 2.35e-06 1.6e-06 7e-07 2.05e-06 1.95e-06 2.55e-06
