 slim_762044337 slim_762044344 slim_762044345 slim_762044391 slim_762044333 slim_762044389 slim_762044360 slim_762044403 slim_762044395 slim_762044401 slim_762044347 slim_762044357 slim_762044390 slim_762044379 slim_762044375 slim_762044402 slim_762044341 slim_762044365 slim_762044367 slim_762044387 slim_762044336 slim_762044346 slim_762044368 slim_762044372 slim_762044370 slim_762044393 slim_762044385 slim_762044377 slim_762044384 slim_762044338 slim_762044388 slim_762044392 slim_762044351 slim_762044399 slim_762044394 slim_762044397 slim_762044361 slim_762044353 slim_762044342 slim_762044376 slim_762044364 slim_762044400 slim_762044334 slim_762044356 slim_762044358 slim_762044378 slim_762044396 slim_762044374 slim_762044363 slim_762044340 slim_762044335 slim_762044366 slim_762044362 slim_762044359 slim_762044382 slim_762044381 slim_762044339 slim_762044369 slim_762044386 slim_762044405 slim_762044349 slim_762044383 slim_762044348 slim_762044350 slim_762044355 slim_762044406 slim_762044380 slim_762044373 slim_762044398 slim_762044354 slim_762044343 slim_762044352 slim_762044371 slim_762044404
25 1.65e-06 1.8e-06 1.45e-06 1.45e-06 1.65e-06 1.7e-06 2.4e-06 1.65e-06 1.85e-06 1.6e-06 9e-07 1.6e-06 1.5e-06 9.5e-07 2.15e-06 2e-06 1e-06 1.45e-06 2.1e-06 1.4e-06 1.3e-06 1.25e-06 1.5e-06 1.7e-06 1.7e-06 1.2e-06 1.55e-06 1.5e-06 1.25e-06 1.45e-06 1.4e-06 1.45e-06 1.5e-06 2.05e-06 1.45e-06 1.3e-06 2.85e-06 2.25e-06 1.35e-06 1.55e-06 1.75e-06 1.9e-06 1.65e-06 1.75e-06 1.7e-06 1.4e-06 2e-06 1.5e-06 1.65e-06 1.7e-06 2.05e-06 1.7e-06 1.5e-06 1.7e-06 1.25e-06 1.7e-06 2.1e-06 1.7e-06 2e-06 1.6e-06 8e-07 1.7e-06 1.6e-06 1.25e-06 2.1e-06 2.25e-06 1.6e-06 1.65e-06 1.4e-06 2.1e-06 1.4e-06 9e-07 1.65e-06 1.4e-06
26 1.6e-06 1.75e-06 1.4e-06 1.5e-06 1.75e-06 1.7e-06 2.45e-06 1.65e-06 1.9e-06 1.3e-06 1.35e-06 1.4e-06 1.6e-06 1.3e-06 2.3e-06 2e-06 1.25e-06 1.4e-06 1.65e-06 1.6e-06 1.3e-06 1.65e-06 1.2e-06 1.75e-06 1.6e-06 1.55e-06 2.2e-06 1.45e-06 1.65e-06 1.55e-06 1.4e-06 1.55e-06 1.5e-06 2.05e-06 1.65e-06 1.4e-06 2.95e-06 2e-06 1.3e-06 1.45e-06 1.65e-06 2.25e-06 1.75e-06 1.75e-06 1.55e-06 1.35e-06 1.9e-06 1.4e-06 1.55e-06 1.55e-06 1.9e-06 1.9e-06 1.75e-06 1.6e-06 1.65e-06 1.8e-06 2e-06 1.6e-06 2.15e-06 1.75e-06 1.35e-06 1.75e-06 1.55e-06 1.6e-06 2.1e-06 1.95e-06 1.5e-06 1.6e-06 1.6e-06 2.1e-06 1.65e-06 1.4e-06 1.65e-06 1.35e-06
27 1.8e-06 1.75e-06 1.3e-06 1.6e-06 1.65e-06 1.65e-06 2.55e-06 1.55e-06 1.55e-06 1.6e-06 1.3e-06 1.55e-06 1.65e-06 1.35e-06 2.4e-06 1.9e-06 1.4e-06 1.45e-06 2e-06 1.55e-06 1.3e-06 1.8e-06 1.3e-06 1.65e-06 1.65e-06 1.5e-06 1.45e-06 2.2e-06 1.55e-06 1.55e-06 1.4e-06 1.5e-06 1.6e-06 2.2e-06 1.45e-06 1.35e-06 3.25e-06 2.3e-06 1.25e-06 1.5e-06 1.6e-06 2.35e-06 1.65e-06 1.65e-06 1.65e-06 1.3e-06 1.85e-06 1.45e-06 1.6e-06 1.65e-06 1.9e-06 1.85e-06 1.65e-06 1.55e-06 1.65e-06 1.8e-06 1.9e-06 1.7e-06 2.25e-06 1.45e-06 1.25e-06 1.6e-06 1.55e-06 1.5e-06 2.3e-06 2.15e-06 1.35e-06 1.8e-06 1.25e-06 2.2e-06 1.8e-06 1.35e-06 1.5e-06 1.2e-06
28 1.6e-06 1.7e-06 1.2e-06 1.4e-06 1e-06 1.3e-06 2.05e-06 1.4e-06 1.4e-06 1.8e-06 1.2e-06 1.85e-06 1.55e-06 1.5e-06 2.25e-06 9.5e-07 1.55e-06 1.55e-06 2e-06 1.5e-06 1.55e-06 1.65e-06 1.5e-06 1.2e-06 1.3e-06 1.25e-06 1.65e-06 1.55e-06 1.6e-06 1.4e-06 1.6e-06 1e-06 1.6e-06 2.25e-06 1.35e-06 1.4e-06 3.2e-06 2.45e-06 1.35e-06 1.3e-06 1.6e-06 2.1e-06 1e-06 1.45e-06 1.3e-06 1.65e-06 1.65e-06 1.7e-06 1.25e-06 1.3e-06 1.55e-06 1.55e-06 1.05e-06 1.55e-06 1.65e-06 1.7e-06 1.35e-06 1.8e-06 2.1e-06 1.75e-06 9.5e-07 1.8e-06 1.25e-06 1.3e-06 2.45e-06 2.1e-06 1.85e-06 1.8e-06 1.5e-06 2.5e-06 1.8e-06 1.2e-06 1.3e-06 1.65e-06
29 1.1e-06 1.85e-06 1.5e-06 1.05e-06 1.55e-06 1.05e-06 2.15e-06 1.7e-06 1.45e-06 1.3e-06 1.45e-06 1.25e-06 1.45e-06 1.05e-06 2.4e-06 1.5e-06 1.1e-06 1.25e-06 2.2e-06 1.3e-06 1.25e-06 1.6e-06 1.15e-06 1.35e-06 1.2e-06 1.45e-06 1.55e-06 1.55e-06 1.4e-06 1.4e-06 9.5e-07 1.25e-06 1.4e-06 1.95e-06 1.6e-06 1.1e-06 3e-06 2.15e-06 1.45e-06 1e-06 1.55e-06 2.1e-06 1.6e-06 1.85e-06 1.25e-06 1.05e-06 1.7e-06 1.15e-06 1.25e-06 1.25e-06 1.7e-06 1.55e-06 1.35e-06 1.5e-06 1.4e-06 1.7e-06 1.75e-06 1.5e-06 2.25e-06 1.45e-06 1.2e-06 1.6e-06 1.2e-06 1.3e-06 2e-06 1.9e-06 1.25e-06 1.6e-06 1.2e-06 1.95e-06 1.55e-06 1.4e-06 1.2e-06 1.05e-06
30 1.4e-06 1.75e-06 1.3e-06 1e-06 1.85e-06 1.2e-06 2.35e-06 1.65e-06 1.5e-06 7.5e-07 1.45e-06 8.5e-07 1e-06 8.5e-07 2.3e-06 2e-06 9e-07 7e-07 2.15e-06 9e-07 9.5e-07 1.45e-06 7e-07 1.35e-06 1.3e-06 1.4e-06 1.4e-06 1.4e-06 1.6e-06 9.5e-07 8e-07 1.25e-06 9e-07 1.55e-06 1.4e-06 1e-06 2.75e-06 1.75e-06 1.25e-06 1.15e-06 1.15e-06 1.95e-06 1.85e-06 1.75e-06 1.3e-06 6e-07 1.8e-06 7.5e-07 1.25e-06 1.3e-06 1.8e-06 1.6e-06 1.7e-06 1.1e-06 1.3e-06 1.35e-06 1.9e-06 9e-07 2.15e-06 1.15e-06 1e-06 1.25e-06 1.2e-06 1e-06 1.5e-06 2.05e-06 8.5e-07 1.65e-06 8e-07 1.6e-06 1.45e-06 1.4e-06 1.3e-06 6.5e-07
31 1.5e-06 1.65e-06 1.1e-06 1.15e-06 1.05e-06 1.15e-06 2e-06 1.4e-06 1.25e-06 1.45e-06 1.3e-06 1.5e-06 1.4e-06 1.3e-06 2.25e-06 8.5e-07 1.35e-06 1.2e-06 2.05e-06 1.25e-06 1.35e-06 1.7e-06 1.1e-06 1.05e-06 1.1e-06 1.45e-06 1.55e-06 1.5e-06 1e-06 1.25e-06 1.25e-06 1.4e-06 1.3e-06 2e-06 1.35e-06 1.3e-06 3.1e-06 2.15e-06 1.3e-06 1.1e-06 1.35e-06 2.1e-06 1.05e-06 1.45e-06 1.1e-06 1.25e-06 1.6e-06 1.35e-06 1.05e-06 1.1e-06 1.35e-06 1.6e-06 1.1e-06 1.3e-06 1.55e-06 1.7e-06 1.3e-06 1.5e-06 2.1e-06 1.65e-06 1e-06 1.7e-06 9.5e-07 1.2e-06 2.15e-06 2.05e-06 1.5e-06 1.8e-06 1.25e-06 2.2e-06 1.75e-06 1.25e-06 1.15e-06 1.3e-06
32 1.5e-06 1.95e-06 1.4e-06 1.25e-06 1.85e-06 1.55e-06 2.3e-06 1.8e-06 1.65e-06 8.5e-07 1.55e-06 1.25e-06 1.25e-06 1.2e-06 2.25e-06 2e-06 1.25e-06 9.5e-07 1.9e-06 1.1e-06 9.5e-07 1.45e-06 1.1e-06 1.45e-06 1.55e-06 1.5e-06 1.5e-06 1.6e-06 1.6e-06 1.4e-06 9e-07 1.3e-06 1.2e-06 1.65e-06 1.5e-06 1.4e-06 2.6e-06 1.9e-06 1.4e-06 1.5e-06 1.4e-06 1.9e-06 1.85e-06 1.85e-06 1.55e-06 1.05e-06 1.95e-06 1.2e-06 1.4e-06 1.55e-06 2e-06 1.75e-06 1.75e-06 1.35e-06 1.6e-06 1.35e-06 2e-06 8.5e-07 2.1e-06 1.45e-06 9.5e-07 1.3e-06 1.45e-06 1.05e-06 1.65e-06 2.05e-06 1.25e-06 1.7e-06 9.5e-07 1.8e-06 1.45e-06 1.5e-06 1.5e-06 1.05e-06
33 1.95e-06 2.3e-06 2.05e-06 1.85e-06 2.5e-06 2.15e-06 2e-06 2.15e-06 2.25e-06 1.55e-06 2.2e-06 1.7e-06 1.75e-06 1.75e-06 1.95e-06 2.65e-06 1.8e-06 1.55e-06 2.3e-06 1.45e-06 1.65e-06 2e-06 1.6e-06 2.1e-06 2.1e-06 2.05e-06 2.05e-06 2.2e-06 2.25e-06 1.95e-06 1.55e-06 2e-06 1.65e-06 2.5e-06 2.1e-06 1.9e-06 1.6e-06 1.8e-06 2.05e-06 2e-06 1.75e-06 1.55e-06 2.5e-06 2.3e-06 2.1e-06 1.5e-06 2.25e-06 1.65e-06 2e-06 2.1e-06 2.35e-06 2.1e-06 2.25e-06 1.7e-06 2e-06 1.85e-06 2.45e-06 1.65e-06 1.8e-06 1.95e-06 1.75e-06 1.8e-06 2e-06 1.7e-06 1.65e-06 2.3e-06 1.75e-06 2.05e-06 1.75e-06 1.65e-06 1.7e-06 2.15e-06 2.1e-06 1.55e-06
34 1.85e-06 1.6e-06 1e-06 1.55e-06 1.3e-06 1.6e-06 2.4e-06 1.3e-06 1.6e-06 1.6e-06 1.3e-06 1.65e-06 1.4e-06 1.45e-06 2.15e-06 1.7e-06 1.5e-06 1.3e-06 2e-06 1.45e-06 1.4e-06 1.7e-06 1.3e-06 1.5e-06 1.6e-06 1.45e-06 1.65e-06 1.45e-06 1.35e-06 1.6e-06 1.4e-06 1.35e-06 1.5e-06 2.1e-06 1.8e-06 1.3e-06 3.1e-06 2.25e-06 1.35e-06 1.55e-06 1.4e-06 2.15e-06 1.3e-06 1.3e-06 1.6e-06 1.45e-06 1.75e-06 1.45e-06 1.4e-06 1.6e-06 1.85e-06 1.75e-06 1.45e-06 1.35e-06 1.65e-06 1.35e-06 1.65e-06 1.6e-06 2e-06 1.55e-06 1.1e-06 1.6e-06 1.5e-06 1.3e-06 2.3e-06 2.25e-06 1.55e-06 1.75e-06 1.35e-06 2.35e-06 1.8e-06 1.2e-06 1.35e-06 1.4e-06
35 1.5e-06 1.55e-06 1.05e-06 1.35e-06 1.4e-06 1.25e-06 2.25e-06 1.2e-06 1.55e-06 1.35e-06 1.15e-06 1.3e-06 1.45e-06 1.05e-06 2.05e-06 1.7e-06 1.1e-06 1.25e-06 1.95e-06 1.25e-06 1.25e-06 1.55e-06 1.05e-06 1.45e-06 1.4e-06 1.3e-06 1.4e-06 1.35e-06 1.4e-06 1.1e-06 1e-06 1.3e-06 1.4e-06 1.9e-06 1.3e-06 1.6e-06 2.95e-06 2.05e-06 1.25e-06 1.2e-06 1.4e-06 2.05e-06 1.4e-06 1.4e-06 1.4e-06 1.1e-06 1.7e-06 1.25e-06 1.4e-06 1.4e-06 1.75e-06 1.7e-06 1.3e-06 1.35e-06 1.35e-06 1.7e-06 1.7e-06 1.5e-06 1.9e-06 1.5e-06 1.1e-06 1.6e-06 1.3e-06 1.3e-06 2.05e-06 2.05e-06 1.3e-06 1.5e-06 1.25e-06 2e-06 1.45e-06 1.05e-06 1.35e-06 1.1e-06
36 2.7e-06 3.3e-06 3.1e-06 3e-06 3.45e-06 3.2e-06 2.05e-06 3e-06 3.3e-06 2.55e-06 3.2e-06 2.9e-06 2.85e-06 2.9e-06 2e-06 3.6e-06 2.95e-06 2.75e-06 2.85e-06 2.45e-06 2.6e-06 2.8e-06 2.85e-06 3.15e-06 3.2e-06 2.85e-06 2.95e-06 3.25e-06 3.2e-06 3e-06 2.75e-06 3.1e-06 2.6e-06 1.6e-06 3.1e-06 2.95e-06 1e-06 2.05e-06 3.1e-06 3.1e-06 2.8e-06 1.65e-06 3.45e-06 3.15e-06 3.2e-06 2.75e-06 3.1e-06 2.85e-06 3.1e-06 3.2e-06 3.35e-06 3e-06 3.2e-06 2.75e-06 3.05e-06 2.65e-06 3.3e-06 2.6e-06 1.85e-06 3e-06 2.8e-06 2.65e-06 3.1e-06 2.7e-06 1.9e-06 3.05e-06 2.95e-06 2.8e-06 2.9e-06 1.9e-06 2.4e-06 3.15e-06 3.15e-06 2.75e-06
37 2.15e-06 2.55e-06 1.95e-06 1.95e-06 2.5e-06 2.25e-06 2.35e-06 2.2e-06 2.4e-06 1.65e-06 2.25e-06 1.85e-06 1.95e-06 1.9e-06 2.25e-06 2.7e-06 1.85e-06 1.7e-06 2.55e-06 1.95e-06 1.85e-06 2.25e-06 1.6e-06 2.25e-06 2.15e-06 2.25e-06 2e-06 2.3e-06 2.45e-06 2.15e-06 1.75e-06 2.15e-06 1.9e-06 1.8e-06 2.25e-06 2.05e-06 2.05e-06 3e-06 2.15e-06 2.05e-06 1.9e-06 2.1e-06 2.5e-06 2.25e-06 2.1e-06 1.7e-06 2.5e-06 1.85e-06 2.05e-06 2.1e-06 2.65e-06 2.55e-06 2.55e-06 1.85e-06 2.3e-06 2.2e-06 2.45e-06 1.9e-06 2.1e-06 2.2e-06 2.05e-06 2.1e-06 2.1e-06 2e-06 1.7e-06 2.85e-06 1.85e-06 2.45e-06 2e-06 1.7e-06 2.15e-06 2.2e-06 2.2e-06 1.7e-06
38 1.7e-06 1.55e-06 1.1e-06 1.45e-06 1.45e-06 1.5e-06 2.4e-06 1.35e-06 1.65e-06 1.45e-06 1.15e-06 1.25e-06 1.4e-06 1.25e-06 2.25e-06 1.7e-06 1.3e-06 1.1e-06 1.8e-06 1.4e-06 1.3e-06 1.65e-06 1.15e-06 1.3e-06 1.5e-06 1.35e-06 1.3e-06 1.25e-06 1.35e-06 1.45e-06 1.25e-06 1.3e-06 1.4e-06 2.05e-06 1.35e-06 1.25e-06 3.1e-06 2.15e-06 1.8e-06 1.4e-06 1.35e-06 2.2e-06 1.45e-06 1.4e-06 1.5e-06 1.3e-06 1.6e-06 1.35e-06 1.4e-06 1.5e-06 1.7e-06 1.65e-06 1.5e-06 1.3e-06 1.55e-06 1.7e-06 1.65e-06 1.35e-06 2.1e-06 1.5e-06 1.05e-06 1.7e-06 1.4e-06 1.3e-06 2.15e-06 1.95e-06 1.5e-06 1.65e-06 1.35e-06 2.2e-06 1.7e-06 1.2e-06 1.45e-06 1.3e-06
39 1.25e-06 1.7e-06 1.3e-06 1.1e-06 1.35e-06 1.15e-06 2.1e-06 1.5e-06 1.35e-06 1.35e-06 1.4e-06 1.3e-06 1.5e-06 1.05e-06 2.35e-06 1.25e-06 1.15e-06 1.3e-06 2.15e-06 1.35e-06 1.35e-06 1.7e-06 1e-06 1.25e-06 1.1e-06 1.55e-06 1.45e-06 1.5e-06 1.3e-06 1e-06 1.15e-06 1.1e-06 1.5e-06 2e-06 1.55e-06 1.2e-06 3.1e-06 2.05e-06 1.4e-06 1.6e-06 1.45e-06 2.2e-06 1.35e-06 1.65e-06 1.1e-06 9.5e-07 1.65e-06 1.1e-06 1.2e-06 1.1e-06 1.5e-06 1.65e-06 1.3e-06 1.4e-06 1.4e-06 1.8e-06 1.5e-06 1.6e-06 2.2e-06 1.55e-06 1.3e-06 1.7e-06 1.05e-06 1.4e-06 2.05e-06 2e-06 1.3e-06 1.7e-06 1.3e-06 1.95e-06 1.65e-06 1.35e-06 1.1e-06 1.1e-06
40 1.7e-06 1.7e-06 1.1e-06 1.45e-06 1.6e-06 1.55e-06 2.3e-06 1.15e-06 1.65e-06 1.35e-06 1.55e-06 1.35e-06 1.25e-06 1.4e-06 2.2e-06 1.8e-06 1.45e-06 1.05e-06 2.1e-06 1.25e-06 1.45e-06 1.8e-06 1e-06 1.4e-06 1.5e-06 1.75e-06 1.65e-06 1.6e-06 1.6e-06 1.55e-06 1.15e-06 1.35e-06 1.4e-06 1.75e-06 1.4e-06 1.4e-06 2.8e-06 1.9e-06 1.35e-06 1.45e-06 1.6e-06 2e-06 1.6e-06 1.1e-06 1.5e-06 1.15e-06 1.45e-06 1.25e-06 1.35e-06 1.5e-06 1.8e-06 1.7e-06 1.7e-06 8e-07 1.65e-06 1.6e-06 1.3e-06 1.35e-06 2.05e-06 1.5e-06 1.3e-06 1.6e-06 1.4e-06 1.2e-06 1.95e-06 2.25e-06 1.4e-06 1.9e-06 1.35e-06 2e-06 1.75e-06 1.5e-06 1.5e-06 1.2e-06
41 1.95e-06 2.4e-06 2.2e-06 2.1e-06 2.45e-06 2.3e-06 2e-06 2.1e-06 2.4e-06 1.95e-06 2.15e-06 2.1e-06 1.95e-06 1.95e-06 1.95e-06 2.6e-06 2e-06 1.95e-06 2.35e-06 1.6e-06 1.9e-06 1.95e-06 2.05e-06 2.25e-06 2.3e-06 1.9e-06 2.25e-06 2.35e-06 2.1e-06 2.1e-06 1.95e-06 2.1e-06 1.9e-06 1.55e-06 2.15e-06 2.05e-06 1.65e-06 2.1e-06 2.2e-06 2.2e-06 2e-06 2.6e-06 2.45e-06 2.25e-06 2.3e-06 1.95e-06 2.2e-06 2.05e-06 2.2e-06 2.3e-06 2.45e-06 1.95e-06 2.2e-06 1.95e-06 2.1e-06 1.9e-06 2.4e-06 2e-06 1.8e-06 2.1e-06 1.7e-06 1.95e-06 2.2e-06 1.65e-06 1.95e-06 2.35e-06 2.15e-06 2.1e-06 2e-06 1.95e-06 1.75e-06 2.1e-06 2.25e-06 1.95e-06
42 1.8e-06 1.6e-06 9e-07 1.65e-06 7e-07 1.35e-06 2.1e-06 1.15e-06 1.45e-06 2.05e-06 1.25e-06 2.1e-06 1.9e-06 1.75e-06 2.2e-06 8e-07 1.8e-06 1.8e-06 2e-06 1.75e-06 1.85e-06 2e-06 1.55e-06 1.25e-06 1.35e-06 1.65e-06 1.75e-06 1.65e-06 1e-06 1.6e-06 1.85e-06 1.05e-06 1.85e-06 2.5e-06 1.3e-06 1.4e-06 3.45e-06 2.5e-06 1.45e-06 1.35e-06 1.6e-06 2.45e-06 1.3e-06 1.15e-06 1.35e-06 1.9e-06 1.6e-06 1.95e-06 1.3e-06 1.35e-06 1.55e-06 1.85e-06 1e-06 1.55e-06 1.85e-06 2.1e-06 1.15e-06 2.05e-06 2.05e-06 2.1e-06 1.35e-06 2.15e-06 1.3e-06 1.65e-06 2.7e-06 2.25e-06 2.1e-06 1.9e-06 1.75e-06 2.75e-06 2.05e-06 1.15e-06 1.35e-06 1.9e-06
43 1.95e-06 1.55e-06 8e-07 1.9e-06 1.15e-06 1.7e-06 2.35e-06 8e-07 1.8e-06 1.95e-06 1.3e-06 1.95e-06 1.75e-06 1.75e-06 2e-06 1.55e-06 1.8e-06 1.65e-06 1.95e-06 1.65e-06 1.85e-06 2e-06 1.45e-06 1.55e-06 1.7e-06 1.75e-06 1.75e-06 1.65e-06 1.45e-06 1.85e-06 1.75e-06 1.45e-06 1.85e-06 2.3e-06 1.3e-06 1.4e-06 3.15e-06 2.25e-06 1.4e-06 1.65e-06 1.1e-06 2.25e-06 1.15e-06 1.3e-06 1.7e-06 1.8e-06 1.4e-06 1.85e-06 1.55e-06 1.7e-06 1.85e-06 1.9e-06 1.45e-06 1.1e-06 1.85e-06 2e-06 1.1e-06 1.9e-06 1.9e-06 1.95e-06 1.45e-06 2.05e-06 1.6e-06 1.55e-06 2.5e-06 2.4e-06 2e-06 1.85e-06 1.8e-06 2.55e-06 1.95e-06 1.2e-06 1.65e-06 1.8e-06
44 1.5e-06 1.85e-06 1.35e-06 1.15e-06 1.35e-06 1.25e-06 2.15e-06 1.6e-06 1.4e-06 1.4e-06 1.55e-06 1.4e-06 1.45e-06 1.35e-06 2.45e-06 1.2e-06 1.3e-06 1.25e-06 2.25e-06 1.45e-06 1.5e-06 1.85e-06 1.1e-06 1.2e-06 1.15e-06 1.7e-06 1.55e-06 1.65e-06 1.3e-06 1.25e-06 1.3e-06 1.1e-06 1.55e-06 2.1e-06 1.6e-06 1.4e-06 3.2e-06 2.1e-06 1.5e-06 1.1e-06 1.5e-06 2.3e-06 1.35e-06 1.7e-06 2.1e-06 1.25e-06 1.75e-06 1.35e-06 1.15e-06 1.1e-06 1.6e-06 1.75e-06 1.35e-06 1.45e-06 1.65e-06 1.85e-06 1.5e-06 1.65e-06 2.3e-06 1.7e-06 1.35e-06 1.8e-06 1.15e-06 1.45e-06 2.2e-06 2.15e-06 1.4e-06 1.9e-06 1.4e-06 2.2e-06 1.85e-06 1.5e-06 1.25e-06 1.25e-06
45 1.35e-06 1.65e-06 1.35e-06 9.5e-07 1.9e-06 1.35e-06 2.35e-06 1.65e-06 1.4e-06 8e-07 1.45e-06 8e-07 1e-06 6.5e-07 2.3e-06 2.05e-06 8e-07 7e-07 2.2e-06 9.5e-07 9.5e-07 1.45e-06 6e-07 1.4e-06 1.25e-06 1.4e-06 1.35e-06 1.3e-06 1.65e-06 1.05e-06 6e-07 1.25e-06 1.05e-06 1.5e-06 1.45e-06 1.1e-06 2.75e-06 1.7e-06 1.3e-06 9.5e-07 1.15e-06 1.95e-06 1.9e-06 1.8e-06 1.25e-06 3e-07 1.85e-06 5.5e-07 1.25e-06 1.25e-06 1.7e-06 1.65e-06 1.7e-06 1.1e-06 1.1e-06 1.4e-06 1.95e-06 1.05e-06 2.15e-06 1.05e-06 1.05e-06 1.15e-06 1.15e-06 1.05e-06 1.55e-06 2.1e-06 6.5e-07 1.65e-06 8e-07 1.3e-06 1.4e-06 1.4e-06 1.3e-06 4.5e-07
46 1.8e-06 1.65e-06 1.45e-06 1.8e-06 1.6e-06 1.75e-06 2.3e-06 1.35e-06 1.9e-06 2e-06 1.75e-06 1.8e-06 1.85e-06 1.85e-06 2.35e-06 1.7e-06 1.9e-06 1.75e-06 2e-06 1.6e-06 1.95e-06 2.15e-06 1.65e-06 1.65e-06 1.75e-06 2e-06 1.9e-06 1.85e-06 1.65e-06 1.7e-06 1.8e-06 1.6e-06 1.95e-06 2.25e-06 1.75e-06 1.7e-06 3.1e-06 2.5e-06 1.6e-06 1.65e-06 1.45e-06 2.2e-06 1.6e-06 1.4e-06 1.75e-06 1.85e-06 2.3e-06 1.85e-06 1.65e-06 1.75e-06 1.65e-06 1.45e-06 1.6e-06 1.4e-06 1.9e-06 2.1e-06 1.45e-06 2e-06 2.2e-06 1.95e-06 1.65e-06 2.15e-06 1.7e-06 1.65e-06 2.55e-06 1.6e-06 2.05e-06 1.85e-06 1.85e-06 2.6e-06 1.95e-06 1.7e-06 1.7e-06 1.85e-06
47 1.45e-06 1.7e-06 1.45e-06 1.1e-06 1.95e-06 1.45e-06 2.45e-06 1.75e-06 1.6e-06 9.5e-07 1.55e-06 9e-07 1.1e-06 8.5e-07 2.4e-06 2.1e-06 9.5e-07 8.5e-07 2.2e-06 1.1e-06 1.05e-06 1.55e-06 7.5e-07 1.5e-06 1.35e-06 1.5e-06 1.4e-06 1.45e-06 1.7e-06 1.15e-06 7.5e-07 1.35e-06 1.2e-06 1.65e-06 1.45e-06 1.25e-06 2.85e-06 1.85e-06 1.35e-06 1.1e-06 1.25e-06 2.05e-06 1.95e-06 1.85e-06 1.35e-06 5.5e-07 1.85e-06 8e-07 1.35e-06 1.35e-06 1.75e-06 1.65e-06 1.8e-06 1.2e-06 1.3e-06 1.4e-06 2e-06 1.2e-06 2.25e-06 1.2e-06 1.15e-06 1.35e-06 1.25e-06 1.15e-06 1.7e-06 2.05e-06 9e-07 1.65e-06 1.05e-06 1.65e-06 1.55e-06 1.5e-06 1.35e-06 7e-07
48 1.5e-06 1.75e-06 1.2e-06 1.05e-06 1.25e-06 1.25e-06 2.1e-06 1.5e-06 1.4e-06 1.35e-06 1.5e-06 1.4e-06 1.25e-06 1.4e-06 2.35e-06 1.2e-06 1.35e-06 1.05e-06 2.15e-06 1.35e-06 1.45e-06 1.8e-06 1.05e-06 1.2e-06 1.15e-06 1.65e-06 1.55e-06 1.6e-06 1.25e-06 1.25e-06 1.25e-06 1.05e-06 1.4e-06 2e-06 1.4e-06 1.4e-06 3.1e-06 2.05e-06 1.4e-06 1.2e-06 1.35e-06 2.2e-06 1.3e-06 1.55e-06 1.15e-06 1.25e-06 1.65e-06 1.35e-06 1.8e-06 1.15e-06 1.6e-06 1.65e-06 1.3e-06 1.3e-06 1.65e-06 1.65e-06 1.45e-06 1.5e-06 2.2e-06 1.65e-06 1.2e-06 1.7e-06 1.2e-06 1.3e-06 2.15e-06 2.1e-06 1.4e-06 1.9e-06 1.3e-06 2.2e-06 1.85e-06 1.45e-06 1.25e-06 1.25e-06
49 1.5e-06 1.85e-06 1.35e-06 1.15e-06 1.35e-06 1.25e-06 2.15e-06 1.6e-06 1.4e-06 1.4e-06 1.55e-06 1.4e-06 1.45e-06 1.35e-06 2.45e-06 1.2e-06 1.3e-06 1.25e-06 2.25e-06 1.45e-06 1.5e-06 1.85e-06 1.1e-06 1.25e-06 1.15e-06 1.7e-06 1.55e-06 1.65e-06 1.3e-06 1.25e-06 1.3e-06 1.1e-06 1.55e-06 2.1e-06 1.6e-06 1.4e-06 3.2e-06 2.1e-06 1.5e-06 1.1e-06 1.5e-06 2.3e-06 1.35e-06 1.7e-06 1.1e-06 1.25e-06 1.75e-06 1.35e-06 1.15e-06 2.1e-06 1.6e-06 1.75e-06 1.35e-06 1.45e-06 1.65e-06 1.85e-06 1.45e-06 1.65e-06 2.3e-06 1.7e-06 1.35e-06 1.8e-06 1.15e-06 1.45e-06 2.2e-06 2.15e-06 1.4e-06 1.9e-06 1.4e-06 2.2e-06 1.85e-06 1.5e-06 1.25e-06 1.25e-06
50 1.85e-06 1.5e-06 1.6e-06 1.75e-06 1.55e-06 1.65e-06 2.3e-06 1.75e-06 1.8e-06 2e-06 1.85e-06 1.85e-06 1.75e-06 1.8e-06 2.55e-06 1.35e-06 1.9e-06 1.8e-06 1.95e-06 1.7e-06 2e-06 2.05e-06 1.6e-06 1.6e-06 1.6e-06 2.05e-06 1.9e-06 1.9e-06 1.55e-06 1.7e-06 1.8e-06 1.35e-06 2e-06 2.35e-06 1.85e-06 1.75e-06 3.35e-06 2.65e-06 1.7e-06 1.5e-06 1.8e-06 2.45e-06 1.55e-06 1.85e-06 1.6e-06 1.7e-06 1.65e-06 1.75e-06 1.6e-06 1.6e-06 2.4e-06 1.7e-06 1.5e-06 1.75e-06 1.7e-06 2e-06 1.7e-06 2.1e-06 2.4e-06 1.9e-06 1.7e-06 2.05e-06 1.45e-06 1.8e-06 2.65e-06 1.6e-06 2.05e-06 1.8e-06 1.95e-06 2.65e-06 2.1e-06 1.8e-06 1.65e-06 1.85e-06
