 slim_762491296 slim_762491299 slim_762491270 slim_762491259 slim_762491281 slim_762491265 slim_762491293 slim_762491289 slim_762491304 slim_762491280 slim_762491306 slim_762491309 slim_762491283 slim_762491264 slim_762491307 slim_762491254 slim_762491302 slim_762491269 slim_762491287 slim_762491288 slim_762491268 slim_762491256 slim_762491300 slim_762491297 slim_762491276 slim_762491278 slim_762491291 slim_762491277 slim_762491262 slim_762491284 slim_762491266 slim_762491308 slim_762491253 slim_762491273 slim_762491257 slim_762491258 slim_762491286 slim_762491261 slim_762491282 slim_762491305 slim_762491255 slim_762491298 slim_762491271 slim_762491295 slim_762491272 slim_762491260 slim_762491275 slim_762491267 slim_762491285 slim_762491290 slim_762491263 slim_762491303 slim_762491292 slim_762491301 slim_762491294 slim_762491274 slim_762491279
10 1.45e-06 1.85e-06 3.1e-06 2.85e-06 2.4e-06 2.15e-06 2e-06 2.9e-06 5.5e-07 2.15e-06 1e-07 2.6e-06 2.7e-06 2.35e-06 2.4e-06 2.55e-06 2.95e-06 2.85e-06 2.5e-06 2.75e-06 1.85e-06 2.6e-06 2.3e-06 3.15e-06 2.5e-06 2.35e-06 2.75e-06 1.85e-06 1.7e-06 1.5e-06 3.15e-06 1.5e-06 2e-06 2.75e-06 3.05e-06 3.1e-06 2.35e-06 2.3e-06 1.3e-06 3.2e-06 2.7e-06 1.7e-06 2.4e-06 2.35e-06 2e-06 2.2e-06 2.85e-06 2.1e-06 1.4e-06 1.95e-06 3.2e-06 3.05e-06 2.6e-06 2.35e-06 2.1e-06 1.35e-06 2.7e-06
11 2.05e-06 1.85e-06 1.1e-06 1.1e-06 1.65e-06 1.5e-06 1.65e-06 1.15e-06 2.55e-06 1.6e-06 2.6e-06 1.7e-06 1.1e-06 1.85e-06 1.7e-06 1.15e-06 1.15e-06 1.15e-06 1.9e-06 1.1e-06 1.9e-06 9.5e-07 1.75e-06 1.05e-06 1.05e-06 1.6e-06 1.1e-06 1.8e-06 1.7e-06 2.1e-06 1.15e-06 1.95e-06 1.65e-06 1.1e-06 1.15e-06 1.25e-06 1.75e-06 1.65e-06 2.4e-06 1.2e-06 1.05e-06 2.05e-06 1e-06 1.55e-06 1.85e-06 1.65e-06 1e-06 1.9e-06 2.3e-06 1.55e-06 1.4e-06 1.2e-06 1.1e-06 1.05e-06 1.6e-06 1.85e-06 1.1e-06
12 2.2e-06 2e-06 1.4e-06 1.4e-06 1.9e-06 1.7e-06 1.9e-06 1.25e-06 2.65e-06 1.8e-06 2.7e-06 1.1e-06 2.1e-06 2.1e-06 1.9e-06 1.25e-06 1.4e-06 1.4e-06 2.15e-06 1.2e-06 1.95e-06 1.2e-06 1.95e-06 1.35e-06 1.25e-06 1.85e-06 1.2e-06 2e-06 1.85e-06 2.25e-06 1.45e-06 2.05e-06 1.75e-06 1.35e-06 1.35e-06 1.4e-06 2e-06 1.85e-06 2.55e-06 1.5e-06 1.3e-06 2.25e-06 1.15e-06 1.75e-06 2.05e-06 1.85e-06 1.3e-06 2.1e-06 2.45e-06 1.55e-06 1.7e-06 1.45e-06 1.2e-06 1.2e-06 1.8e-06 1.95e-06 1.3e-06
13 1.7e-06 2.7e-06 1.45e-06 1.4e-06 1.4e-06 1.9e-06 1.3e-06 2.15e-06 2.55e-06 1.9e-06 2.35e-06 1.85e-06 2.1e-06 2.2e-06 2.05e-06 1.8e-06 1.8e-06 1.3e-06 1.4e-06 2.1e-06 2.35e-06 1.85e-06 1.8e-06 1.5e-06 1.7e-06 1.35e-06 2e-06 2.1e-06 2.25e-06 1.75e-06 1.5e-06 2.45e-06 2e-06 1.75e-06 1.55e-06 1.6e-06 1.35e-06 2.05e-06 1.9e-06 1.3e-06 1.95e-06 1.8e-06 2.1e-06 1.95e-06 1.7e-06 1.95e-06 1.4e-06 2.15e-06 1.8e-06 2.55e-06 1.55e-06 1.2e-06 2.05e-06 2.25e-06 1.85e-06 1.9e-06 1.7e-06
14 1.75e-06 2.2e-06 1.45e-06 1.65e-06 1.8e-06 1.45e-06 1.95e-06 2e-06 2.3e-06 1.45e-06 2.4e-06 1.7e-06 1.9e-06 2.05e-06 2.7e-06 1.65e-06 1.6e-06 1.65e-06 2.1e-06 1.95e-06 2.25e-06 1.7e-06 1.65e-06 1.65e-06 1.65e-06 1.75e-06 1.85e-06 2e-06 1.75e-06 1.9e-06 1.65e-06 1.75e-06 1.55e-06 1.9e-06 1.65e-06 1.7e-06 2e-06 1.6e-06 2.05e-06 1.75e-06 1.8e-06 2.2e-06 1.55e-06 1.6e-06 1.9e-06 1.5e-06 1.65e-06 1.95e-06 1.9e-06 2.05e-06 1.9e-06 1.6e-06 2e-06 1.85e-06 1.45e-06 2e-06 1.55e-06
15 1.9e-06 2.1e-06 1.15e-06 1.2e-06 1.55e-06 1.35e-06 1.75e-06 1.45e-06 2.55e-06 1.4e-06 2.55e-06 1.15e-06 1.25e-06 1.8e-06 1.65e-06 1e-06 1.2e-06 1.05e-06 1.9e-06 1.55e-06 1.85e-06 1.2e-06 1.55e-06 1.1e-06 9e-07 1.5e-06 1.35e-06 1.95e-06 1.7e-06 1.9e-06 1.15e-06 1.7e-06 1.15e-06 1.35e-06 1e-06 1.1e-06 1.75e-06 1.5e-06 2.2e-06 1.2e-06 1.3e-06 2e-06 7.5e-07 1.35e-06 1.75e-06 1.45e-06 1.15e-06 1.9e-06 2.1e-06 1.75e-06 1.45e-06 1.05e-06 1.5e-06 1e-06 1.4e-06 1.5e-06 8e-07
16 2.05e-06 2.3e-06 1.05e-06 1.2e-06 1.65e-06 1.55e-06 1.85e-06 1.45e-06 2.95e-06 1.6e-06 2.95e-06 1.15e-06 1.4e-06 1.8e-06 1.6e-06 1.2e-06 1.6e-06 1.2e-06 1.8e-06 1.35e-06 2.4e-06 1.2e-06 1.65e-06 1.1e-06 1.2e-06 1.6e-06 1.35e-06 2.15e-06 1.7e-06 2.2e-06 1.15e-06 2.1e-06 1.7e-06 1.25e-06 1.1e-06 1.25e-06 1.85e-06 1.7e-06 2.5e-06 1.1e-06 1.3e-06 2.1e-06 1.05e-06 1.55e-06 1.85e-06 1.65e-06 1.15e-06 2.1e-06 2.4e-06 1.95e-06 1.25e-06 1.05e-06 1.5e-06 1.35e-06 1.6e-06 2.05e-06 1.1e-06
17 1.8e-06 2.45e-06 5.5e-07 6e-07 1.3e-06 1.55e-06 1.15e-06 1.45e-06 2.9e-06 1.5e-06 2.85e-06 1.15e-06 1.4e-06 1.3e-06 1.65e-06 1.05e-06 1.2e-06 8e-07 1.45e-06 1.4e-06 2.05e-06 1.1e-06 1.7e-06 8e-07 9.5e-07 1.25e-06 1.25e-06 1.8e-06 2e-06 1.9e-06 6.5e-07 2.15e-06 1.6e-06 1.3e-06 8.5e-07 8.5e-07 1.3e-06 1.7e-06 2.25e-06 8.5e-07 1.2e-06 1.95e-06 1.4e-06 1.4e-06 1.7e-06 1.55e-06 6.5e-07 1.85e-06 2.1e-06 2.05e-06 9e-07 7e-07 1.3e-06 1.55e-06 1.45e-06 1.75e-06 8.5e-07
18 1.8e-06 2.85e-06 1.6e-06 1.55e-06 1.4e-06 1.9e-06 1.45e-06 2.2e-06 2.7e-06 2e-06 2.5e-06 1.9e-06 2.15e-06 1.4e-06 2.1e-06 1.9e-06 1.8e-06 1.45e-06 2.5e-06 2.15e-06 2.5e-06 2e-06 2.05e-06 1.45e-06 1.8e-06 1.35e-06 2.15e-06 2.25e-06 2.4e-06 1.85e-06 1.55e-06 2.55e-06 2.1e-06 2.05e-06 1.55e-06 1.65e-06 1.4e-06 2.05e-06 2e-06 1.5e-06 2.1e-06 2.1e-06 2.2e-06 2.05e-06 2e-06 2.05e-06 1.45e-06 2.3e-06 1.95e-06 2.7e-06 1.6e-06 1.45e-06 2.2e-06 2.35e-06 2e-06 2.05e-06 1.8e-06
19 2.25e-06 1.9e-06 1.35e-06 1.35e-06 2.15e-06 2e-06 1.8e-06 1.25e-06 2.7e-06 2e-06 2.75e-06 1.1e-06 1.2e-06 2.1e-06 1.95e-06 1.55e-06 1.35e-06 1.4e-06 2.15e-06 1.6e-06 2e-06 1.1e-06 2.15e-06 1.6e-06 1.35e-06 2.1e-06 1.1e-06 1.95e-06 1.85e-06 2.4e-06 1.6e-06 2.25e-06 2.05e-06 1.25e-06 1.65e-06 1.7e-06 2.1e-06 2.15e-06 2.7e-06 1.65e-06 1.2e-06 2.3e-06 1.3e-06 1.95e-06 2.1e-06 2.05e-06 1.35e-06 2.15e-06 2.55e-06 1.45e-06 1.55e-06 1.6e-06 1e-06 1.3e-06 1.95e-06 2.1e-06 1.5e-06
20 2e-06 1.65e-06 2.35e-06 2.1e-06 2.4e-06 2e-06 2e-06 2.15e-06 1.55e-06 2e-06 1.85e-06 1.9e-06 1.95e-06 2.35e-06 2.25e-06 1.85e-06 2.4e-06 2.05e-06 2.5e-06 2e-06 2.6e-06 1.9e-06 2.15e-06 2.4e-06 1.9e-06 2.35e-06 2e-06 1.6e-06 1.95e-06 2.05e-06 2.4e-06 1.85e-06 1.75e-06 2.05e-06 2.3e-06 2.35e-06 2.35e-06 2.15e-06 2.1e-06 2.45e-06 2e-06 2.25e-06 2e-06 2.15e-06 2.05e-06 2.05e-06 2.1e-06 1.85e-06 2e-06 1.75e-06 2.45e-06 2.3e-06 1.85e-06 1.8e-06 1.95e-06 1.75e-06 2.1e-06
21 2.05e-06 1.85e-06 1e-06 9.5e-07 1.8e-06 1.65e-06 1.6e-06 1.25e-06 2.55e-06 1.55e-06 2.6e-06 9.5e-07 1.2e-06 1.85e-06 1.7e-06 1.2e-06 1.2e-06 1.1e-06 2e-06 1.1e-06 1.9e-06 1.7e-06 1.8e-06 1.25e-06 1.05e-06 1.75e-06 1e-06 1.75e-06 1.7e-06 2.15e-06 1.2e-06 2e-06 1.7e-06 1.1e-06 1.3e-06 1.25e-06 1.85e-06 1.8e-06 2.45e-06 1.3e-06 9.5e-07 2.05e-06 1.05e-06 1.5e-06 1.85e-06 1.6e-06 1.05e-06 1.8e-06 2.3e-06 1.55e-06 1.3e-06 1.2e-06 1.05e-06 1.1e-06 1.5e-06 1.85e-06 1.1e-06
22 1.8e-06 2.2e-06 1.7e-06 1.75e-06 1.8e-06 1.4e-06 2e-06 2.05e-06 2.2e-06 1.45e-06 2.3e-06 1.75e-06 1.95e-06 1.8e-06 1.65e-06 1.55e-06 1.65e-06 1.7e-06 2.05e-06 2.15e-06 2.15e-06 1.8e-06 2.7e-06 1.65e-06 1.65e-06 1.75e-06 1.95e-06 2e-06 1.8e-06 1.85e-06 1.7e-06 1.65e-06 1.45e-06 1.7e-06 1.65e-06 1.75e-06 2e-06 1.55e-06 2e-06 1.5e-06 1.9e-06 1.9e-06 1.55e-06 1.6e-06 1.6e-06 1.5e-06 1.7e-06 1.95e-06 1.85e-06 2.05e-06 1.9e-06 1.4e-06 2.1e-06 1.8e-06 1.45e-06 1.9e-06 1.55e-06
23 2e-06 2.7e-06 7.5e-07 8e-07 1e-06 1.3e-06 1.45e-06 1.3e-06 3.2e-06 1.5e-06 3.15e-06 1.05e-06 1.35e-06 1.5e-06 1.65e-06 1.1e-06 1.1e-06 8e-07 1.45e-06 1.6e-06 2.4e-06 1.25e-06 1.65e-06 4e-07 1.05e-06 1e-06 1.4e-06 2.1e-06 2.15e-06 2.05e-06 5.5e-07 2.25e-06 1.65e-06 1.4e-06 5.5e-07 7.5e-07 1.2e-06 1.35e-06 2.35e-06 5.5e-07 1.35e-06 2.1e-06 1.35e-06 1.4e-06 1.85e-06 1.55e-06 5.5e-07 2.05e-06 2.35e-06 2.3e-06 1.05e-06 7e-07 1.55e-06 1.6e-06 1.55e-06 2e-06 9.5e-07
24 1.9e-06 2.05e-06 1e-06 8.5e-07 1.55e-06 1.45e-06 1.4e-06 1.35e-06 2.5e-06 1.45e-06 2.5e-06 1.05e-06 1.25e-06 1.7e-06 1.65e-06 9e-07 1.2e-06 9.5e-07 1.8e-06 1.35e-06 1.9e-06 1.05e-06 1.65e-06 1.05e-06 1.5e-06 1.5e-06 1.2e-06 1.65e-06 1.75e-06 1.95e-06 1.05e-06 1.85e-06 1.5e-06 1.25e-06 1.05e-06 1.1e-06 1.65e-06 1.6e-06 2.25e-06 1.15e-06 1.15e-06 1.95e-06 9.5e-07 1.4e-06 1.75e-06 1.5e-06 8.5e-07 1.8e-06 2.15e-06 1.7e-06 1.25e-06 1e-06 1.15e-06 1.05e-06 1.45e-06 1.7e-06 8.5e-07
25 1.55e-06 2.7e-06 1.25e-06 1.3e-06 8.5e-07 1.45e-06 1.25e-06 1.9e-06 2.55e-06 1.6e-06 2.35e-06 1.6e-06 1.85e-06 1.35e-06 1.75e-06 1.5e-06 1.6e-06 1.25e-06 1.35e-06 2.1e-06 2.35e-06 1.75e-06 1.75e-06 1e-06 1.5e-06 1.6e-06 1.9e-06 2.1e-06 2.15e-06 1.6e-06 1.15e-06 2.2e-06 1.7e-06 1.9e-06 1.1e-06 1.25e-06 1.2e-06 1.6e-06 1.6e-06 1.2e-06 1.85e-06 1.95e-06 1.8e-06 1.6e-06 1.85e-06 1.65e-06 1.15e-06 2.05e-06 1.8e-06 2.55e-06 1.55e-06 1.15e-06 2.05e-06 2.05e-06 1.65e-06 1.8e-06 1.4e-06
26 2.2e-06 2e-06 1.15e-06 1.1e-06 1.95e-06 1.8e-06 1.75e-06 1.25e-06 2.7e-06 1.7e-06 2.75e-06 1.1e-06 1.2e-06 2e-06 1.85e-06 1.35e-06 1.35e-06 1.25e-06 2.15e-06 1.1e-06 2e-06 1e-06 1.95e-06 1.4e-06 1.2e-06 1.9e-06 2e-06 1.9e-06 1.85e-06 2.3e-06 1.35e-06 2.15e-06 1.85e-06 1.25e-06 1.45e-06 1.4e-06 2e-06 1.95e-06 2.6e-06 1.45e-06 1.1e-06 2.2e-06 1.2e-06 1.65e-06 2e-06 1.75e-06 1.2e-06 1.95e-06 2.45e-06 1.55e-06 1.45e-06 1.35e-06 1.05e-06 1.25e-06 1.65e-06 2e-06 1.25e-06
27 1.85e-06 1.75e-06 1.95e-06 1.65e-06 2.15e-06 1.85e-06 1.65e-06 2.1e-06 1.6e-06 1.8e-06 1.85e-06 1.8e-06 2e-06 2.1e-06 2e-06 1.95e-06 2.15e-06 1.8e-06 2.25e-06 1.95e-06 1.6e-06 1.75e-06 2e-06 2.1e-06 1.65e-06 2.1e-06 1.9e-06 2.8e-06 1.85e-06 1.95e-06 2.05e-06 1.85e-06 1.85e-06 1.95e-06 2.1e-06 2.1e-06 2.1e-06 2e-06 2e-06 2.15e-06 1.85e-06 2.1e-06 1.95e-06 1.95e-06 1.9e-06 1.85e-06 1.7e-06 1.7e-06 1.9e-06 1.85e-06 2.1e-06 2e-06 1.7e-06 1.85e-06 1.75e-06 1.85e-06 1.9e-06
28 1.7e-06 1.65e-06 2e-06 2.05e-06 2.2e-06 1.65e-06 2.1e-06 2e-06 1.65e-06 1.65e-06 1.7e-06 1.7e-06 1.85e-06 2.25e-06 1.75e-06 1.7e-06 1.7e-06 2e-06 2.4e-06 1.85e-06 1.95e-06 1.7e-06 1.8e-06 2.15e-06 1.75e-06 2.15e-06 1.85e-06 1.85e-06 2.3e-06 1.8e-06 2.15e-06 1.4e-06 1.6e-06 1.85e-06 2.05e-06 2.15e-06 2.25e-06 1.8e-06 1.8e-06 2.2e-06 1.8e-06 2.05e-06 1.35e-06 1.75e-06 1.7e-06 1.7e-06 2.05e-06 1.9e-06 1.8e-06 1.55e-06 2.3e-06 2.1e-06 1.9e-06 1.55e-06 1.6e-06 1.75e-06 1.75e-06
29 1.35e-06 2.2e-06 2.1e-06 2.05e-06 1.65e-06 1.65e-06 1.7e-06 2.4e-06 1.65e-06 1.7e-06 1.5e-06 2.1e-06 2.25e-06 1.75e-06 1.9e-06 1.9e-06 2.2e-06 1.9e-06 1.85e-06 2.4e-06 2.05e-06 2.15e-06 1.85e-06 2.05e-06 1.95e-06 1.6e-06 2.3e-06 1.95e-06 1.8e-06 2.5e-06 2.1e-06 1.4e-06 1.65e-06 2.3e-06 2e-06 2.1e-06 1.7e-06 1.8e-06 1.4e-06 2.15e-06 2.25e-06 1.95e-06 2e-06 1.7e-06 1.8e-06 1.75e-06 2e-06 2e-06 1.4e-06 2.05e-06 2.3e-06 2e-06 2.35e-06 2.15e-06 1.7e-06 1.65e-06 1.95e-06
30 2e-06 2.7e-06 5.5e-07 7e-07 1.15e-06 1.45e-06 1.4e-06 1.35e-06 3.2e-06 1.5e-06 3.15e-06 1.15e-06 1.45e-06 1.5e-06 1.65e-06 1.15e-06 1.15e-06 6.5e-07 1.55e-06 1.6e-06 2.4e-06 1.2e-06 1.7e-06 5.5e-07 1.05e-06 1.15e-06 1.35e-06 2.05e-06 2.15e-06 2.1e-06 8e-07 2.3e-06 1.7e-06 1.4e-06 6e-07 8e-07 1.35e-06 1.55e-06 2.4e-06 7e-07 1.3e-06 2.1e-06 1.4e-06 1.4e-06 1.85e-06 1.55e-06 6e-07 2e-06 2.35e-06 2.3e-06 1e-06 7e-07 1.5e-06 1.65e-06 1.5e-06 2e-06 8.5e-07
31 1.45e-06 1.75e-06 2.3e-06 2.25e-06 2.25e-06 1.45e-06 2.3e-06 2.25e-06 1.45e-06 1.5e-06 1.5e-06 1.95e-06 2.05e-06 2.45e-06 1.75e-06 1.7e-06 2.1e-06 2.15e-06 2.55e-06 2.25e-06 1.85e-06 2e-06 1.65e-06 2.25e-06 1.85e-06 2.2e-06 2.15e-06 1.85e-06 1.4e-06 1.4e-06 2.3e-06 7e-07 1.35e-06 2.15e-06 2.15e-06 2.25e-06 2.4e-06 1.6e-06 1.7e-06 2.35e-06 2.1e-06 2.05e-06 1.55e-06 1.35e-06 1.7e-06 1.55e-06 2.2e-06 1.9e-06 1.7e-06 1.3e-06 2.5e-06 2.2e-06 2.2e-06 1.7e-06 1.5e-06 1.65e-06 1.85e-06
32 1.65e-06 1.95e-06 1.7e-06 1.75e-06 1.75e-06 1.25e-06 1.95e-06 1.95e-06 1.9e-06 1.3e-06 2e-06 1.65e-06 1.75e-06 2e-06 1.55e-06 1.15e-06 1.7e-06 1.6e-06 2.1e-06 2.05e-06 1.75e-06 1.7e-06 1.45e-06 1.65e-06 1.5e-06 1.7e-06 1.85e-06 1.85e-06 1.6e-06 1.65e-06 1.7e-06 1.35e-06 2.1e-06 1.85e-06 1.55e-06 1.65e-06 1.95e-06 1.4e-06 1.8e-06 1.75e-06 1.8e-06 2e-06 1.3e-06 1.45e-06 1.7e-06 1.35e-06 1.7e-06 1.8e-06 1.65e-06 1.8e-06 2e-06 1.6e-06 2e-06 1.55e-06 1.3e-06 1.5e-06 1.4e-06
