 slim_762493904 slim_762493859 slim_762493866 slim_762493896 slim_762493864 slim_762493874 slim_762493889 slim_762493906 slim_762493885 slim_762493883 slim_762493860 slim_762493907 slim_762493863 slim_762493900 slim_762493895 slim_762493861 slim_762493876 slim_762493891 slim_762493882 slim_762493873 slim_762493888 slim_762493887 slim_762493898 slim_762493899 slim_762493886 slim_762493881 slim_762493902 slim_762493870 slim_762493905 slim_762493875 slim_762493868 slim_762493867 slim_762493862 slim_762493890 slim_762493901 slim_762493894 slim_762493884 slim_762493869 slim_762493878 slim_762493872 slim_762493880 slim_762493879 slim_762493897 slim_762493865 slim_762493871 slim_762493877 slim_762493892 slim_762493903 slim_762493893
10 2.15e-06 1.9e-06 1.8e-06 2.15e-06 2.3e-06 1.35e-06 1.8e-06 1.75e-06 1.35e-06 1.75e-06 2.3e-06 2.15e-06 1.9e-06 1.4e-06 2.15e-06 1.95e-06 2.4e-06 1.5e-06 1.65e-06 1.55e-06 1.5e-06 1.5e-06 1.5e-06 1.3e-06 1.4e-06 2.1e-06 1.6e-06 1.95e-06 2e-06 1.9e-06 1.2e-06 1.75e-06 1.75e-06 1.85e-06 1.9e-06 1.9e-06 1.95e-06 1.9e-06 2.05e-06 1.55e-06 1.65e-06 2.35e-06 1.5e-06 1.65e-06 1.95e-06 2.15e-06 1.65e-06 1.8e-06 1.9e-06
11 1.2e-06 1.6e-06 2.25e-06 1.35e-06 1.45e-06 2.15e-06 1.75e-06 1.9e-06 2.15e-06 2.05e-06 2.15e-06 2.3e-06 2.05e-06 1.85e-06 1.25e-06 1.65e-06 1.55e-06 2.9e-06 2.3e-06 2.85e-06 2.3e-06 2.4e-06 2.8e-06 2.15e-06 2.65e-06 1.8e-06 2e-06 1.55e-06 1.2e-06 2e-06 2.65e-06 1.95e-06 1.4e-06 2e-06 1.65e-06 1.6e-06 1.7e-06 1.65e-06 1.65e-06 2.55e-06 2.55e-06 1.5e-06 2.3e-06 2.9e-06 1.7e-06 1.25e-06 2.3e-06 1.8e-06 1.95e-06
12 2.05e-06 2.05e-06 2.15e-06 1.65e-06 2.15e-06 1.75e-06 1.8e-06 1.7e-06 1.75e-06 2.15e-06 1.9e-06 2.05e-06 3e-06 2.25e-06 1.95e-06 2.5e-06 2e-06 1.95e-06 2.05e-06 1.75e-06 2.1e-06 1.95e-06 1.7e-06 1.8e-06 1.6e-06 2e-06 2.1e-06 2.05e-06 2.45e-06 2.45e-06 1.7e-06 2.2e-06 1.9e-06 1.8e-06 2.05e-06 2.45e-06 2.1e-06 2.5e-06 2.15e-06 1.8e-06 1.9e-06 1.95e-06 2.1e-06 2.05e-06 2.55e-06 1.95e-06 2.05e-06 2.25e-06 1.6e-06
13 1.85e-06 1.3e-06 1.55e-06 2.05e-06 2e-06 1.45e-06 1.45e-06 2.15e-06 1.45e-06 1.95e-06 1.4e-06 1.85e-06 2.25e-06 1e-06 1.85e-06 1.3e-06 2.2e-06 2.45e-06 1.8e-06 2.45e-06 1.5e-06 2.1e-06 2.4e-06 1.45e-06 2.25e-06 2.05e-06 1.25e-06 1.4e-06 1.55e-06 1.15e-06 2.2e-06 1.3e-06 1.35e-06 2.25e-06 1.35e-06 1.25e-06 1.45e-06 1.2e-06 1.55e-06 1.7e-06 2.45e-06 2.15e-06 1.5e-06 2.55e-06 1.3e-06 1.85e-06 1.8e-06 1.15e-06 2.25e-06
14 1.3e-06 1.7e-06 2.25e-06 1.3e-06 1.35e-06 2.15e-06 1.75e-06 2e-06 2.15e-06 2.05e-06 2.15e-06 1.25e-06 1.95e-06 1.85e-06 2.3e-06 1.65e-06 1.55e-06 2.9e-06 2.3e-06 2.85e-06 2.3e-06 2.4e-06 2.8e-06 2.15e-06 2.65e-06 1.8e-06 2e-06 1.65e-06 1.2e-06 2e-06 2.65e-06 1.95e-06 1.5e-06 2.1e-06 1.65e-06 1.6e-06 1.7e-06 1.65e-06 1.75e-06 2.55e-06 2.55e-06 1.5e-06 2.3e-06 2.9e-06 1.7e-06 1.15e-06 2.3e-06 1.8e-06 2.05e-06
15 1.75e-06 1.85e-06 1.65e-06 2.35e-06 1.9e-06 1.9e-06 1.95e-06 2.5e-06 1.9e-06 1.75e-06 1.95e-06 1.65e-06 2.5e-06 1.3e-06 1.65e-06 1.5e-06 2.4e-06 2.7e-06 1.85e-06 2.6e-06 1.55e-06 2.2e-06 2.55e-06 1.9e-06 2.4e-06 2.1e-06 1.45e-06 1.7e-06 9e-07 1.1e-06 2.45e-06 1.2e-06 2e-06 2.6e-06 1.65e-06 8e-07 1.6e-06 9.5e-07 1.8e-06 2e-06 2.75e-06 2.35e-06 1.6e-06 2.55e-06 9.5e-07 1.65e-06 1.85e-06 9.5e-07 2.5e-06
16 1.4e-06 1.75e-06 2.85e-06 1.05e-06 1.75e-06 2.4e-06 1.75e-06 1.95e-06 2.4e-06 2.65e-06 2.4e-06 1.55e-06 2e-06 2.2e-06 1.55e-06 2.4e-06 1.1e-06 3.2e-06 2.65e-06 3.15e-06 2.7e-06 2.85e-06 3.1e-06 2.4e-06 2.95e-06 1.85e-06 2.4e-06 1.7e-06 2.2e-06 2.45e-06 2.95e-06 2.6e-06 1.4e-06 2.05e-06 1.6e-06 2.35e-06 1.55e-06 2.4e-06 1.8e-06 2.9e-06 2.6e-06 6e-07 2.7e-06 3.2e-06 2.45e-06 1.55e-06 2.65e-06 2.25e-06 2e-06
17 2.95e-06 2.7e-06 2.15e-06 2.8e-06 3.05e-06 1.65e-06 2.5e-06 1.65e-06 1.65e-06 1.6e-06 1.5e-06 2.9e-06 1.95e-06 2.45e-06 2.9e-06 2.7e-06 3.2e-06 3e-07 1.5e-06 5e-07 1.55e-06 9.5e-07 6.5e-07 1.55e-06 7e-07 2.55e-06 2.05e-06 2.75e-06 2.7e-06 2.65e-06 4.5e-07 2.2e-06 2.8e-06 1.6e-06 2.7e-06 2.65e-06 2.75e-06 2.65e-06 2.85e-06 1.5e-06 1.1e-06 3.15e-06 1.55e-06 7.5e-07 2.7e-06 2.9e-06 1.35e-06 2.45e-06 1.95e-06
18 2.3e-06 2.1e-06 1.9e-06 2.5e-06 2.5e-06 1.7e-06 2.05e-06 1.9e-06 1.7e-06 1.65e-06 1.65e-06 2.3e-06 2.05e-06 1.8e-06 2.3e-06 1.85e-06 2.65e-06 1.5e-06 2.5e-06 1.55e-06 1.45e-06 1.55e-06 1.4e-06 1.65e-06 1.45e-06 2.3e-06 1.5e-06 2.05e-06 2.1e-06 1.55e-06 1.35e-06 1.7e-06 2.25e-06 2e-06 2e-06 1.8e-06 2e-06 1.9e-06 2.15e-06 1.65e-06 1.9e-06 2.6e-06 1.45e-06 1.45e-06 1.9e-06 2.3e-06 1.35e-06 1.45e-06 2.05e-06
19 2.9e-06 2.7e-06 1.85e-06 2.8e-06 3.05e-06 1.45e-06 2.35e-06 1.75e-06 1.45e-06 1.65e-06 1.55e-06 2.85e-06 1.75e-06 2.45e-06 2.85e-06 2.6e-06 3.15e-06 5e-07 1.55e-06 9e-07 1.55e-06 1.1e-06 5.5e-07 1.45e-06 5.5e-07 2.4e-06 2e-06 2.7e-06 2.7e-06 2.55e-06 5.5e-07 2e-06 2.8e-06 1.8e-06 2.65e-06 2.55e-06 2.7e-06 2.6e-06 2.8e-06 1.15e-06 1.25e-06 3.1e-06 1.55e-06 8.5e-07 2.65e-06 2.85e-06 1.5e-06 2.35e-06 1.75e-06
20 2.35e-06 2e-06 1.7e-06 2.55e-06 2.5e-06 1.55e-06 1.95e-06 2e-06 1.55e-06 1.7e-06 1.5e-06 2.3e-06 2.1e-06 1.5e-06 2.3e-06 1.55e-06 2.7e-06 1.55e-06 1.45e-06 1.55e-06 2.2e-06 1.4e-06 1.5e-06 1.5e-06 1.3e-06 2.3e-06 1.45e-06 1.95e-06 1.95e-06 1.45e-06 1.25e-06 1.5e-06 2.2e-06 2.1e-06 1.9e-06 1.55e-06 1.85e-06 1.65e-06 2.05e-06 1.45e-06 1.85e-06 2.65e-06 1.15e-06 1.5e-06 1.65e-06 2.3e-06 1.45e-06 1.3e-06 2.1e-06
21 2.5e-06 2.35e-06 1.75e-06 2.5e-06 2.55e-06 1.65e-06 2.15e-06 1.7e-06 1.65e-06 1.55e-06 1.5e-06 2.4e-06 1.95e-06 2.1e-06 2.4e-06 2.2e-06 2.85e-06 9.5e-07 1.55e-06 1.1e-06 1.4e-06 1.2e-06 1.05e-06 1.55e-06 9e-07 2.15e-06 1.9e-06 2.4e-06 2.05e-06 2.3e-06 7.5e-07 1.8e-06 2.45e-06 1.8e-06 2.35e-06 2.15e-06 2.4e-06 2.15e-06 2.5e-06 1.5e-06 1.4e-06 2.8e-06 1.4e-06 1.1e-06 2.2e-06 2.4e-06 1.55e-06 2.1e-06 1.95e-06
22 2.85e-06 2.65e-06 1.8e-06 2.75e-06 3e-06 1.4e-06 2.3e-06 1.7e-06 1.4e-06 1.5e-06 1.5e-06 2.8e-06 1.7e-06 2.4e-06 2.8e-06 2.55e-06 3.1e-06 6.5e-07 1.4e-06 5.5e-07 1.5e-06 1.05e-06 8e-07 1.4e-06 5e-07 2.35e-06 1.95e-06 2.65e-06 2.65e-06 2.5e-06 5e-07 1.95e-06 2.75e-06 1.8e-06 2.6e-06 2.5e-06 2.65e-06 2.55e-06 2.75e-06 1.1e-06 1.2e-06 3.05e-06 1.5e-06 7e-07 2.6e-06 2.8e-06 1.5e-06 2.3e-06 1.7e-06
23 2.15e-06 1.95e-06 1.55e-06 2.2e-06 2.35e-06 1.25e-06 1.7e-06 1.8e-06 1.25e-06 1.75e-06 1.3e-06 2.15e-06 1.8e-06 1.45e-06 2.15e-06 1.9e-06 2.4e-06 1.55e-06 1.65e-06 1.45e-06 1.5e-06 1.55e-06 1.4e-06 2.4e-06 1.3e-06 2e-06 1.6e-06 1.95e-06 2.05e-06 1.85e-06 1.3e-06 1.6e-06 1.8e-06 1.9e-06 1.9e-06 1.85e-06 1.95e-06 1.9e-06 2.05e-06 1.3e-06 1.7e-06 2.35e-06 1.5e-06 1.65e-06 1.95e-06 2.15e-06 1.65e-06 1.75e-06 1.8e-06
24 2.7e-06 2.5e-06 1.7e-06 2.65e-06 2.85e-06 1.3e-06 2.15e-06 1.65e-06 1.3e-06 1.55e-06 1.4e-06 2.65e-06 1.6e-06 2.25e-06 2.65e-06 2.4e-06 2.95e-06 7e-07 1.45e-06 5.5e-07 1.3e-06 9e-07 5e-07 1.3e-06 7e-07 2.25e-06 1.85e-06 2.5e-06 2.5e-06 2.35e-06 4e-07 1.85e-06 2.6e-06 1.75e-06 2.45e-06 2.35e-06 2.5e-06 2.4e-06 2.6e-06 1e-06 1.15e-06 2.9e-06 1.3e-06 7.5e-07 2.45e-06 2.65e-06 1.45e-06 2.15e-06 1.6e-06
25 1.8e-06 2e-06 1.75e-06 1.65e-06 2e-06 2e-06 1.75e-06 2.05e-06 2e-06 2.2e-06 2.1e-06 1.8e-06 2e-06 2.05e-06 1.8e-06 2.1e-06 1.85e-06 2.55e-06 2.3e-06 2.4e-06 2.3e-06 2.15e-06 2.35e-06 2e-06 2.25e-06 2.8e-06 2.05e-06 2e-06 1.85e-06 2.3e-06 2.3e-06 1.8e-06 1.85e-06 2.15e-06 1.95e-06 2.05e-06 1.95e-06 2.1e-06 2.1e-06 2.05e-06 2.35e-06 1.75e-06 2.3e-06 2.65e-06 2.15e-06 1.8e-06 2.3e-06 2.1e-06 2e-06
26 2e-06 1.7e-06 1.55e-06 2.25e-06 2.2e-06 1.6e-06 1.7e-06 2.05e-06 1.6e-06 1.85e-06 1.6e-06 2e-06 2.1e-06 1.25e-06 2e-06 1.45e-06 2.4e-06 2.05e-06 1.5e-06 2e-06 1.45e-06 1.9e-06 1.95e-06 1.6e-06 1.85e-06 2.05e-06 1.8e-06 1.65e-06 1.75e-06 1.1e-06 1.8e-06 1.3e-06 1.85e-06 2.15e-06 1.6e-06 1.4e-06 1.65e-06 1.45e-06 1.7e-06 1.6e-06 2.35e-06 2.35e-06 1.45e-06 2e-06 1.5e-06 2e-06 1.5e-06 1e-06 2.1e-06
27 1.55e-06 1.35e-06 2.05e-06 1.55e-06 1.85e-06 1.95e-06 1.5e-06 1.9e-06 1.95e-06 2.2e-06 1.95e-06 1.55e-06 2.05e-06 1.4e-06 1.65e-06 1.7e-06 1.7e-06 2.75e-06 2.05e-06 2.7e-06 1.95e-06 2.4e-06 2.65e-06 1.95e-06 2.5e-06 2e-06 1.65e-06 2.6e-06 1.85e-06 1.55e-06 2.5e-06 1.75e-06 1.35e-06 2e-06 1.4e-06 1.65e-06 1.5e-06 1.65e-06 1.45e-06 2.15e-06 2.55e-06 1.65e-06 1.95e-06 2.75e-06 1.75e-06 1.65e-06 2.05e-06 1.45e-06 1.95e-06
28 1.35e-06 1.9e-06 1.85e-06 2e-06 1.35e-06 2.05e-06 2.1e-06 2.35e-06 2.05e-06 1.5e-06 2e-06 1.2e-06 2.45e-06 1.55e-06 1.2e-06 9e-07 2.2e-06 2.7e-06 2.1e-06 2.7e-06 1.95e-06 2.05e-06 2.65e-06 2.05e-06 2.5e-06 1.85e-06 1.75e-06 1.85e-06 1e-07 1.65e-06 2.45e-06 1.4e-06 1.9e-06 2.45e-06 1.8e-06 8.5e-07 1.85e-06 8.5e-07 1.95e-06 2.4e-06 2.6e-06 2.15e-06 1.95e-06 2.65e-06 9e-07 1.2e-06 2.1e-06 1.45e-06 2.45e-06
29 2e-06 1.7e-06 1.7e-06 2.5e-06 2.25e-06 1.85e-06 1.8e-06 2.45e-06 1.85e-06 2.05e-06 1.9e-06 2e-06 2.45e-06 1.15e-06 2e-06 1.1e-06 2.45e-06 2.65e-06 1.55e-06 2.55e-06 1.45e-06 2.3e-06 2.5e-06 1.85e-06 2.35e-06 2.3e-06 1.1e-06 1.55e-06 1.65e-06 1e-06 2.4e-06 1.25e-06 1.95e-06 2.55e-06 1.5e-06 1.05e-06 1.5e-06 1.2e-06 1.5e-06 1.85e-06 2.85e-06 2.4e-06 1.45e-06 2.45e-06 1.2e-06 2e-06 1.55e-06 6.5e-07 2.45e-06
30 2.7e-06 2.45e-06 1.9e-06 2.55e-06 2.8e-06 1.4e-06 2.25e-06 1.5e-06 1.4e-06 1.45e-06 1.2e-06 2.65e-06 1.7e-06 2.2e-06 2.65e-06 2.45e-06 2.95e-06 4.5e-07 1.35e-06 5.5e-07 1.25e-06 7.5e-07 5e-07 1.3e-06 4e-07 2.3e-06 1.8e-06 2.5e-06 2.45e-06 2.4e-06 2e-07 1.95e-06 2.55e-06 1.6e-06 2.45e-06 2.4e-06 2.5e-06 2.4e-06 2.6e-06 1.25e-06 9.5e-07 2.9e-06 1.25e-06 5.5e-07 2.45e-06 2.65e-06 1.35e-06 2.2e-06 1.7e-06
31 2.05e-06 1.85e-06 9.5e-07 2.4e-06 2.2e-06 1.6e-06 1.65e-06 2.3e-06 1.6e-06 1.7e-06 1.75e-06 1.95e-06 2.2e-06 1.3e-06 1.95e-06 1.2e-06 2.6e-06 2.2e-06 1.7e-06 2e-06 1.5e-06 1.8e-06 1.95e-06 1.6e-06 1.85e-06 1.8e-06 1.3e-06 1.75e-06 1.4e-06 1.25e-06 1.95e-06 1.7e-06 2.1e-06 2.4e-06 1.7e-06 1.15e-06 1.8e-06 1.2e-06 1.9e-06 1.3e-06 2.55e-06 2.55e-06 1.5e-06 2.15e-06 1.3e-06 1.95e-06 1.7e-06 1.15e-06 2.2e-06
32 1.35e-06 1.3e-06 2.25e-06 1.2e-06 1.65e-06 1.8e-06 1.4e-06 1.7e-06 1.8e-06 2.35e-06 1.75e-06 1.4e-06 1.9e-06 1.35e-06 1.5e-06 2e-06 1.4e-06 2.8e-06 2.25e-06 2.8e-06 2.2e-06 2.45e-06 2.75e-06 1.8e-06 2.6e-06 1.85e-06 1.85e-06 1.35e-06 1.9e-06 1.95e-06 2.55e-06 2.1e-06 1.7e-06 1.8e-06 1.45e-06 1.95e-06 1.5e-06 1.95e-06 1.45e-06 2.35e-06 2.4e-06 1.35e-06 2.2e-06 2.95e-06 2e-06 1.5e-06 2.25e-06 1.85e-06 1.8e-06
33 2e-06 1.95e-06 2.45e-06 1.7e-06 2.25e-06 1.95e-06 1.95e-06 1.5e-06 1.95e-06 2.1e-06 1.85e-06 2e-06 1.8e-06 2.25e-06 2.1e-06 2.6e-06 2.05e-06 1.6e-06 2e-06 1.8e-06 2.1e-06 1.8e-06 1.8e-06 1.9e-06 1.75e-06 2.15e-06 2.15e-06 2e-06 2.45e-06 2.55e-06 1.6e-06 2.4e-06 1.8e-06 3e-06 2.1e-06 2.55e-06 2.15e-06 2.55e-06 2.1e-06 2.15e-06 1.75e-06 2e-06 2.1e-06 1.95e-06 2.6e-06 2.1e-06 1.9e-06 2.35e-06 1.7e-06
34 1.65e-06 1.45e-06 2e-06 1.55e-06 1.85e-06 1.9e-06 1.5e-06 2e-06 1.9e-06 2.15e-06 1.9e-06 1.65e-06 2.05e-06 1.35e-06 1.65e-06 1.65e-06 1.6e-06 2.7e-06 2e-06 2.65e-06 1.9e-06 2.35e-06 2.6e-06 1.9e-06 2.45e-06 1.95e-06 1.6e-06 1.4e-06 1.8e-06 1.5e-06 2.45e-06 1.7e-06 1.45e-06 2.1e-06 2.5e-06 1.6e-06 1.4e-06 1.6e-06 1.55e-06 2.1e-06 2.5e-06 1.55e-06 1.9e-06 2.7e-06 1.7e-06 1.65e-06 2e-06 1.4e-06 2.05e-06
35 1.7e-06 1.8e-06 1.6e-06 2.3e-06 1.85e-06 1.85e-06 1.9e-06 2.45e-06 1.85e-06 1.7e-06 1.9e-06 1.6e-06 2.45e-06 1.25e-06 1.6e-06 8e-07 2.35e-06 2.65e-06 1.8e-06 2.55e-06 1.55e-06 2.15e-06 2.5e-06 1.85e-06 2.35e-06 2.05e-06 1.4e-06 1.65e-06 8.5e-07 1.05e-06 2.4e-06 1.15e-06 1.95e-06 2.55e-06 1.6e-06 1.4e-06 1.6e-06 9e-07 1.75e-06 1.95e-06 2.7e-06 2.3e-06 1.5e-06 2.5e-06 8.5e-07 1.6e-06 1.8e-06 9.5e-07 2.45e-06
36 1.65e-06 1.55e-06 2.1e-06 1.6e-06 1.9e-06 1.95e-06 1.6e-06 2.05e-06 1.95e-06 2.25e-06 1.95e-06 1.7e-06 2.1e-06 1.45e-06 1.7e-06 1.6e-06 1.55e-06 2.75e-06 2e-06 2.7e-06 1.85e-06 2.4e-06 2.65e-06 1.95e-06 2.5e-06 1.95e-06 1.65e-06 1.5e-06 1.85e-06 1.5e-06 2.5e-06 1.8e-06 1.5e-06 2.15e-06 1.4e-06 1.6e-06 2.6e-06 1.7e-06 1.6e-06 2.2e-06 2.55e-06 1.5e-06 1.9e-06 2.75e-06 1.7e-06 1.7e-06 2e-06 1.35e-06 2.1e-06
37 1.75e-06 1.75e-06 1.65e-06 2.3e-06 1.75e-06 1.9e-06 1.9e-06 2.45e-06 1.9e-06 1.7e-06 1.9e-06 1.65e-06 2.5e-06 1.2e-06 1.65e-06 9.5e-07 2.4e-06 2.65e-06 1.9e-06 2.6e-06 1.65e-06 2.15e-06 2.55e-06 1.9e-06 2.4e-06 2.1e-06 1.45e-06 1.65e-06 8.5e-07 1.2e-06 2.4e-06 1.2e-06 1.95e-06 2.55e-06 1.6e-06 9e-07 1.7e-06 1.6e-06 1.8e-06 2e-06 2.7e-06 2.35e-06 1.65e-06 2.55e-06 9e-07 1.65e-06 1.9e-06 1.1e-06 2.5e-06
38 1.65e-06 1.5e-06 2.2e-06 1.65e-06 1.95e-06 2.05e-06 1.65e-06 2e-06 2.05e-06 2.35e-06 2.05e-06 1.65e-06 2.15e-06 1.55e-06 1.75e-06 1.8e-06 1.8e-06 2.85e-06 2.15e-06 2.8e-06 2.05e-06 2.5e-06 2.75e-06 2.05e-06 2.6e-06 2.1e-06 1.7e-06 1.45e-06 1.95e-06 1.5e-06 2.6e-06 1.9e-06 1.45e-06 2.1e-06 1.55e-06 1.75e-06 1.6e-06 1.8e-06 2.8e-06 2.3e-06 2.65e-06 1.75e-06 2.05e-06 2.8e-06 1.85e-06 1.75e-06 2.15e-06 1.5e-06 2.05e-06
