 slim_762275264 slim_762275296 slim_762275262 slim_762275269 slim_762275285 slim_762275272 slim_762275274 slim_762275265 slim_762275275 slim_762275280 slim_762275293 slim_762275261 slim_762275257 slim_762275270 slim_762275300 slim_762275297 slim_762275299 slim_762275303 slim_762275284 slim_762275259 slim_762275289 slim_762275298 slim_762275288 slim_762275281 slim_762275258 slim_762275278 slim_762275295 slim_762275271 slim_762275301 slim_762275283 slim_762275267 slim_762275277 slim_762275256 slim_762275291 slim_762275263 slim_762275282 slim_762275260 slim_762275292 slim_762275273 slim_762275266 slim_762275294 slim_762275268 slim_762275302 slim_762275255 slim_762275279 slim_762275286 slim_762275287 slim_762275276 slim_762275290
39 2.2e-06 2e-06 2.15e-06 1.9e-06 2.05e-06 1.65e-06 1.75e-06 2e-06 2e-06 1.95e-06 2e-06 1.95e-06 1.8e-06 1.95e-06 1.75e-06 1.95e-06 1.75e-06 1.85e-06 1.8e-06 1.75e-06 2.1e-06 2.15e-06 2.25e-06 2e-06 1.85e-06 1.8e-06 2e-06 2.15e-06 1.75e-06 2.05e-06 1.9e-06 1.8e-06 2.1e-06 1.9e-06 1.85e-06 2.1e-06 1.75e-06 2e-06 1.95e-06 2.9e-06 1.65e-06 1.9e-06 1.7e-06 1.6e-06 2.3e-06 2.1e-06 2.35e-06 2.1e-06 2e-06
40 1.8e-06 1.45e-06 1.85e-06 1.5e-06 1.75e-06 1.25e-06 1.25e-06 1.4e-06 1.8e-06 1.35e-06 1.4e-06 1.75e-06 1.4e-06 1.65e-06 1.55e-06 2.2e-06 1.15e-06 1.25e-06 1.25e-06 1.15e-06 2e-06 1.65e-06 1.75e-06 1.6e-06 1.3e-06 1.4e-06 1.8e-06 1.85e-06 1.15e-06 1.65e-06 1.5e-06 1.4e-06 1.8e-06 1.5e-06 1.45e-06 1.7e-06 1.35e-06 1.4e-06 1.35e-06 1.65e-06 2.1e-06 1.35e-06 1.1e-06 1.8e-06 1.8e-06 1.7e-06 2.15e-06 1.7e-06 1.8e-06
41 1.8e-06 1.35e-06 1.75e-06 1.2e-06 2.15e-06 1.3e-06 1.7e-06 1.65e-06 1.65e-06 1.65e-06 1.6e-06 2.15e-06 1.15e-06 1.35e-06 1.4e-06 2.65e-06 1.4e-06 1.5e-06 1.15e-06 1.35e-06 1.95e-06 2.15e-06 2e-06 1.55e-06 1.2e-06 1.2e-06 2.2e-06 1.95e-06 1.45e-06 1.45e-06 1.3e-06 1.5e-06 1.85e-06 1.2e-06 1.25e-06 1.5e-06 1.2e-06 1.7e-06 1.5e-06 1.9e-06 1.35e-06 2.1e-06 1.4e-06 1.95e-06 2e-06 2.05e-06 2.65e-06 1.55e-06 2.2e-06
42 1.6e-06 1.35e-06 1.85e-06 1.6e-06 1.8e-06 1.15e-06 1.45e-06 1.55e-06 1.5e-06 1.2e-06 1.2e-06 1.8e-06 1.5e-06 1.75e-06 1.35e-06 2.1e-06 1.45e-06 1.25e-06 1.4e-06 1.5e-06 1.65e-06 1.8e-06 1.75e-06 1.55e-06 1.3e-06 1.5e-06 1.85e-06 1.85e-06 1.15e-06 1.75e-06 1.6e-06 1.55e-06 1.75e-06 1.6e-06 1.6e-06 1.7e-06 1.5e-06 1.4e-06 1.35e-06 1.7e-06 1.1e-06 1.4e-06 1.3e-06 1.8e-06 1.65e-06 1.75e-06 2.05e-06 1.65e-06 1.85e-06
43 2.5e-06 2e-06 2.2e-06 1.45e-06 2.2e-06 1.9e-06 2.05e-06 1.95e-06 1.8e-06 2e-06 1.9e-06 2.35e-06 1.3e-06 1.55e-06 1.55e-06 2.05e-06 1.7e-06 1.6e-06 1.9e-06 2.05e-06 1.9e-06 2.1e-06 2.15e-06 2e-06 1.8e-06 1.45e-06 2.4e-06 2.15e-06 1.55e-06 1.65e-06 1.55e-06 1.6e-06 1.75e-06 1.45e-06 1.9e-06 1.75e-06 1.8e-06 2.25e-06 1.65e-06 1.6e-06 1.8e-06 1.95e-06 1.8e-06 2.5e-06 2.35e-06 2.2e-06 2.4e-06 2.05e-06 2.4e-06
44 1.75e-06 1.9e-06 2.4e-06 2.15e-06 2.35e-06 1.95e-06 1.85e-06 2.05e-06 2.05e-06 1.65e-06 1.95e-06 2.15e-06 2.05e-06 2.3e-06 1.95e-06 2.55e-06 1.95e-06 1.9e-06 2e-06 2e-06 2.2e-06 2.15e-06 2.2e-06 1.9e-06 1.9e-06 2.05e-06 2.2e-06 2.3e-06 1.85e-06 2.3e-06 2.15e-06 2.2e-06 2.25e-06 2.15e-06 2.2e-06 2.2e-06 2.05e-06 1.7e-06 2e-06 2.3e-06 1.8e-06 2e-06 1.65e-06 2.35e-06 3.2e-06 1.8e-06 2.35e-06 2e-06 2.2e-06
45 2.7e-06 2.1e-06 2.4e-06 2.3e-06 1.9e-06 2.1e-06 1.3e-06 2e-06 2.4e-06 2e-06 1.95e-06 1.45e-06 2.2e-06 2.45e-06 2.2e-06 2.15e-06 1.7e-06 1.85e-06 1.95e-06 1.75e-06 2.35e-06 1.65e-06 2.05e-06 2.45e-06 2e-06 2.2e-06 1.5e-06 2.15e-06 1.75e-06 2.45e-06 2.3e-06 2.05e-06 2.1e-06 2.3e-06 2.3e-06 2.45e-06 2.2e-06 2.05e-06 1.95e-06 2.1e-06 1.7e-06 2.05e-06 1.75e-06 2.2e-06 1.8e-06 2.1e-06 1.9e-06 2.55e-06 1.5e-06
46 3.2e-06 2.55e-06 2.2e-06 3.1e-06 1.7e-06 2.85e-06 1.8e-06 2.4e-06 2.8e-06 2.25e-06 2.4e-06 1.4e-06 3e-06 3.05e-06 2.65e-06 1.35e-06 2.3e-06 2.25e-06 2.65e-06 2.4e-06 1.75e-06 1.15e-06 1.4e-06 3.1e-06 2.5e-06 3e-06 1.45e-06 1.95e-06 2.15e-06 3.25e-06 3.1e-06 2.85e-06 1.8e-06 3.1e-06 3.15e-06 3.2e-06 3.05e-06 2.3e-06 2.35e-06 2.35e-06 2.15e-06 2.65e-06 2.05e-06 2.4e-06 2.35e-06 1.9e-06 9e-07 3.2e-06 1.45e-06
47 1.1e-06 1.55e-06 2.1e-06 1.05e-06 2.65e-06 1.35e-06 2.15e-06 1.9e-06 1.45e-06 1.6e-06 1.8e-06 2.6e-06 1.1e-06 1.2e-06 1.25e-06 3.05e-06 1.75e-06 1.75e-06 1.55e-06 1.8e-06 2.05e-06 2.75e-06 2.5e-06 1.2e-06 1.45e-06 1.1e-06 2.65e-06 2.15e-06 1.75e-06 1.4e-06 1.2e-06 1.7e-06 2.1e-06 1.05e-06 1.3e-06 1.35e-06 1.15e-06 1.6e-06 1.7e-06 2.1e-06 1.7e-06 1.55e-06 1.65e-06 2.05e-06 2e-06 2.55e-06 3.2e-06 2e-06 2.65e-06
48 2.45e-06 2.25e-06 2.2e-06 2.75e-06 1.65e-06 2.1e-06 1.2e-06 2.2e-06 2.6e-06 2.05e-06 2.2e-06 9e-07 2.65e-06 2.8e-06 2.35e-06 1.65e-06 1.95e-06 2.25e-06 2.1e-06 1.7e-06 2.15e-06 1.6e-06 1.9e-06 2.55e-06 2.1e-06 2.65e-06 9.5e-07 1.9e-06 2.15e-06 2.9e-06 2.75e-06 2.5e-06 2.2e-06 2.75e-06 2.45e-06 2.95e-06 2.35e-06 1.9e-06 2.35e-06 2e-06 1.8e-06 2.2e-06 1.85e-06 2.4e-06 2.2e-06 1.5e-06 1.45e-06 2.65e-06 1.8e-06
