 slim_762358635 slim_762358654 slim_762358655 slim_762358679 slim_762358633 slim_762358663 slim_762358637 slim_762358665 slim_762358657 slim_762358673 slim_762358671 slim_762358644 slim_762358645 slim_762358699 slim_762358664 slim_762358670 slim_762358697 slim_762358669 slim_762358693 slim_762358651 slim_762358674 slim_762358687 slim_762358682 slim_762358650 slim_762358692 slim_762358640 slim_762358649 slim_762358681 slim_762358646 slim_762358666 slim_762358661 slim_762358701 slim_762358680 slim_762358638 slim_762358675 slim_762358662 slim_762358677 slim_762358689 slim_762358700 slim_762358641 slim_762358672 slim_762358683 slim_762358676 slim_762358659 slim_762358688 slim_762358652 slim_762358636 slim_762358678 slim_762358653 slim_762358690 slim_762358667 slim_762358648 slim_762358698 slim_762358656 slim_762358696 slim_762358647 slim_762358634 slim_762358639 slim_762358694 slim_762358668 slim_762358684 slim_762358658 slim_762358660 slim_762358695 slim_762358685 slim_762358686 slim_762358642 slim_762358691 slim_762358643
27 2.15e-06 2.65e-06 2.55e-06 2.95e-06 2.3e-06 2.5e-06 2.55e-06 2.7e-06 2.45e-06 2.1e-06 2.45e-06 2.3e-06 2.5e-06 2.5e-06 2.6e-06 2.3e-06 2.45e-06 2.5e-06 2.7e-06 2.6e-06 2.45e-06 2.75e-06 2.4e-06 2.4e-06 2.65e-06 2.75e-06 2.3e-06 3.2e-06 2.3e-06 2.25e-06 2.65e-06 2.5e-06 2.3e-06 2.1e-06 2.45e-06 2.05e-06 2.15e-06 2.55e-06 2.7e-06 1.9e-06 2.25e-06 2.3e-06 2.4e-06 2.7e-06 2.45e-06 2.1e-06 2.7e-06 2.9e-06 2.3e-06 2.55e-06 2.65e-06 2.2e-06 2.45e-06 2.1e-06 2.3e-06 2.35e-06 2.3e-06 2.2e-06 2.45e-06 2.35e-06 2.5e-06 2.6e-06 2.5e-06 2.7e-06 2.1e-06 2.35e-06 2.4e-06 2.35e-06 2.4e-06
28 2.45e-06 2.3e-06 1.6e-06 2.3e-06 1.85e-06 1.3e-06 1.95e-06 1.7e-06 2.05e-06 1.45e-06 2.2e-06 1.8e-06 1.25e-06 1.9e-06 1.5e-06 1.55e-06 1.6e-06 1.65e-06 1.85e-06 1.75e-06 1.8e-06 1.6e-06 1.9e-06 1.45e-06 1.75e-06 1.7e-06 1.55e-06 2.3e-06 2.3e-06 1.4e-06 1.65e-06 1.3e-06 1.55e-06 2.05e-06 1.45e-06 1.5e-06 1.5e-06 1.4e-06 2.35e-06 1.55e-06 2.15e-06 1.65e-06 2.4e-06 1.45e-06 1.55e-06 1.4e-06 1.8e-06 2e-06 2.25e-06 1.35e-06 1.55e-06 1.5e-06 1.6e-06 2.2e-06 1.65e-06 1.5e-06 2.3e-06 1.3e-06 2.05e-06 2.1e-06 1.65e-06 2.55e-06 1.95e-06 1.45e-06 1.95e-06 1.95e-06 1.6e-06 2.1e-06 1.7e-06
29 2.55e-06 2.3e-06 1.55e-06 2.4e-06 1.65e-06 1.3e-06 1.8e-06 1.75e-06 2.1e-06 1.35e-06 2.25e-06 1.65e-06 1.3e-06 1.95e-06 1.4e-06 1.25e-06 1.4e-06 1.45e-06 1.9e-06 1.8e-06 1.5e-06 1.75e-06 1.75e-06 1.5e-06 1.7e-06 1.6e-06 1.5e-06 2.25e-06 1.4e-06 2.3e-06 1.7e-06 1.3e-06 1.5e-06 2.25e-06 1.35e-06 1.4e-06 1.2e-06 1.3e-06 2.35e-06 1.4e-06 2.2e-06 1.7e-06 2.45e-06 1.45e-06 1.4e-06 1.3e-06 2e-06 2.05e-06 2.2e-06 1.35e-06 1.55e-06 1.3e-06 1.45e-06 2.15e-06 1.65e-06 1.45e-06 2.4e-06 1.25e-06 2.1e-06 2.15e-06 1.45e-06 2.65e-06 1.95e-06 1.45e-06 2e-06 1.8e-06 1.6e-06 2.15e-06 1.5e-06
30 2.2e-06 1.9e-06 1.3e-06 1.5e-06 2.35e-06 1.35e-06 1.95e-06 1.35e-06 2.3e-06 1.7e-06 2.4e-06 1.85e-06 1.35e-06 1.7e-06 1.55e-06 1.8e-06 1.9e-06 1.95e-06 1.45e-06 1.35e-06 1.7e-06 1.35e-06 1.95e-06 1.45e-06 1.35e-06 1.6e-06 1.8e-06 2.65e-06 1.65e-06 1.7e-06 2.5e-06 1.35e-06 1.8e-06 2.2e-06 1.4e-06 2.15e-06 1.75e-06 1.4e-06 1.9e-06 2e-06 2.65e-06 1.6e-06 2.85e-06 1.55e-06 1.9e-06 1.65e-06 1.85e-06 1.65e-06 2.55e-06 1.4e-06 1.6e-06 1.75e-06 1.95e-06 2.65e-06 1.8e-06 1.9e-06 2.05e-06 1.6e-06 2.3e-06 2.3e-06 1.95e-06 2.35e-06 1.8e-06 1.55e-06 2.15e-06 2.25e-06 1.85e-06 2.3e-06 1.95e-06
31 2.55e-06 2.25e-06 1.2e-06 2.7e-06 2.4e-06 2e-07 1.15e-06 1.4e-06 1.7e-06 1.25e-06 1.75e-06 2.3e-06 2e-07 2.25e-06 7.5e-07 1.4e-06 1.5e-06 1.55e-06 1.4e-06 1.35e-06 2.15e-06 1.25e-06 2.4e-06 1e-06 1.4e-06 9.5e-07 1.3e-06 2.5e-06 1.3e-06 1.3e-06 1.35e-06 3e-07 1.3e-06 1.55e-06 4.5e-07 2.3e-06 1.65e-06 3e-07 2.3e-06 2.45e-06 2.25e-06 2.2e-06 2.7e-06 5.5e-07 1.5e-06 1.2e-06 9.5e-07 1.8e-06 2.45e-06 2.5e-07 5.5e-07 1.3e-06 1.5e-06 2.75e-06 1.05e-06 1.35e-06 2.45e-06 1.2e-06 1.7e-06 1.65e-06 1.55e-06 2.9e-06 2.5e-06 5.5e-07 1.35e-06 1.9e-06 1.15e-06 1.65e-06 1.5e-06
32 2.6e-06 2.5e-06 1.65e-06 2.5e-06 1.95e-06 1.3e-06 2.05e-06 1.85e-06 2.15e-06 1.45e-06 2.2e-06 2e-06 1.3e-06 2.05e-06 1.6e-06 1.6e-06 1.7e-06 1.75e-06 1.85e-06 1.8e-06 1.85e-06 1.8e-06 2.1e-06 1.55e-06 1.85e-06 1.7e-06 1.3e-06 2.3e-06 1.55e-06 1.5e-06 1.8e-06 1.3e-06 2.5e-06 2.25e-06 1.35e-06 1.45e-06 1.6e-06 1.35e-06 2.55e-06 1.75e-06 2.2e-06 1.85e-06 2.5e-06 1.55e-06 1.7e-06 1.4e-06 2.05e-06 2.15e-06 2.35e-06 1.3e-06 1.55e-06 1.45e-06 1.7e-06 2.3e-06 1.7e-06 1.55e-06 2.5e-06 1.4e-06 2.15e-06 2.1e-06 1.75e-06 2.7e-06 1.85e-06 1.55e-06 2.05e-06 2.1e-06 1.55e-06 2.1e-06 1.65e-06
33 2.05e-06 2.45e-06 2.25e-06 3.05e-06 2.95e-06 1.55e-06 1.8e-06 2.25e-06 2.05e-06 2.2e-06 2.1e-06 2.75e-06 1.55e-06 2.7e-06 1.95e-06 2.3e-06 2.45e-06 2.5e-06 2.3e-06 2.2e-06 3e-06 2.15e-06 2.85e-06 2e-06 2.2e-06 2.15e-06 2.25e-06 2.1e-06 2.05e-06 2.25e-06 2.2e-06 1.55e-06 2.25e-06 2.6e-06 1.75e-06 2.85e-06 2.5e-06 1.55e-06 2.5e-06 2.75e-06 2.3e-06 2.7e-06 2.65e-06 1.8e-06 2.45e-06 2.15e-06 1.5e-06 2.55e-06 2.55e-06 1.6e-06 1.85e-06 2.25e-06 2.5e-06 2.7e-06 1.75e-06 2.3e-06 2.2e-06 2.15e-06 2.05e-06 2e-06 2.5e-06 2.75e-06 2.95e-06 1.8e-06 1.45e-06 2.3e-06 2.1e-06 2e-06 2.45e-06
34 2.5e-06 2.05e-06 1.25e-06 2.5e-06 2.3e-06 5e-07 1.2e-06 1.45e-06 1.85e-06 1.3e-06 1.9e-06 2.1e-06 5e-07 2.15e-06 8e-07 1.45e-06 1.55e-06 1.6e-06 1.4e-06 1.4e-06 1.95e-06 1.45e-06 2.2e-06 1.05e-06 1.45e-06 1.2e-06 1.4e-06 2.45e-06 1.45e-06 1.35e-06 1.4e-06 4.5e-07 1.35e-06 1.75e-06 9e-07 2.25e-06 1.45e-06 5.5e-07 2.1e-06 2.25e-06 2.35e-06 2.15e-06 2.7e-06 8.5e-07 1.55e-06 1.25e-06 1.25e-06 1.85e-06 2.35e-06 5e-07 7e-07 1.3e-06 1.55e-06 2.65e-06 1.25e-06 1.45e-06 2.4e-06 1.25e-06 1.85e-06 1.8e-06 1.6e-06 2.8e-06 2.35e-06 8.5e-07 1.55e-06 1.95e-06 1.25e-06 1.8e-06 1.5e-06
35 2.6e-06 2.65e-06 2e-06 2.3e-06 1.2e-06 2.3e-06 2.7e-06 2.2e-06 2.45e-06 1.55e-06 2.6e-06 1.45e-06 2.3e-06 1.75e-06 2.25e-06 1.45e-06 1.6e-06 1.65e-06 2.35e-06 2.25e-06 1.3e-06 2.2e-06 1.55e-06 2.05e-06 2.15e-06 2.25e-06 1.45e-06 2.05e-06 1.5e-06 1.4e-06 2.15e-06 2.3e-06 1.45e-06 2.85e-06 2.25e-06 9e-07 1.25e-06 2.3e-06 2.7e-06 8e-07 2.1e-06 1.35e-06 2.15e-06 2.35e-06 1.6e-06 1.5e-06 3e-06 2.4e-06 2.1e-06 2.35e-06 2.4e-06 1.5e-06 1.65e-06 1.7e-06 2.2e-06 1.55e-06 2.45e-06 1.45e-06 2.45e-06 2.5e-06 1.65e-06 2.45e-06 1.35e-06 2.35e-06 2.6e-06 2e-06 1.95e-06 2.5e-06 1.7e-06
36 2.5e-06 2.05e-06 1.6e-06 2.15e-06 1.4e-06 1.65e-06 1.85e-06 1.8e-06 2.2e-06 1.35e-06 2.35e-06 1.25e-06 1.65e-06 1.75e-06 1.45e-06 1.25e-06 1.4e-06 1.45e-06 1.95e-06 1.85e-06 1.2e-06 1.95e-06 1.35e-06 1.5e-06 1.75e-06 1.8e-06 1.6e-06 2.15e-06 1.5e-06 1.2e-06 1.75e-06 1.65e-06 1.6e-06 2.5e-06 1.45e-06 1.25e-06 1.6e-06 1.65e-06 2.1e-06 1.05e-06 2.3e-06 1.55e-06 2.3e-06 1.8e-06 1.4e-06 1.3e-06 2.35e-06 2.1e-06 2.05e-06 1.7e-06 1.75e-06 1.3e-06 1.45e-06 1.9e-06 1.9e-06 1.55e-06 2.35e-06 1.3e-06 2.2e-06 2.25e-06 1.45e-06 2.45e-06 1.75e-06 1.8e-06 2.25e-06 1.8e-06 1.7e-06 2.25e-06 1.5e-06
37 2.55e-06 2.3e-06 1.25e-06 2.7e-06 2.4e-06 3e-07 1.1e-06 1.45e-06 1.75e-06 1.35e-06 1.8e-06 2.25e-06 3e-07 2.3e-06 8.5e-07 1.25e-06 1.5e-06 1.55e-06 1.45e-06 1.4e-06 2.15e-06 1.3e-06 2.35e-06 1.05e-06 1.3e-06 9.5e-07 1.4e-06 2.55e-06 1.4e-06 1.3e-06 1.4e-06 3e-07 1.35e-06 1.55e-06 5.5e-07 2.3e-06 1.65e-06 3e-07 2.35e-06 2.4e-06 2.25e-06 2.25e-06 2.75e-06 6.5e-07 1.5e-06 1.3e-06 1e-06 1.85e-06 2.5e-06 3e-07 7e-07 1.25e-06 1.55e-06 2.8e-06 1.1e-06 1.3e-06 2.5e-06 1.3e-06 1.75e-06 1.7e-06 1.55e-06 2.9e-06 2.55e-06 6.5e-07 1.4e-06 1.9e-06 1.2e-06 1.7e-06 1.45e-06
38 2.25e-06 1.65e-06 2e-06 1.85e-06 2.85e-06 2.3e-06 2e-06 2e-06 2.6e-06 2.35e-06 2.7e-06 2.15e-06 2.3e-06 2.2e-06 2.2e-06 2.45e-06 2.55e-06 2.6e-06 2.1e-06 2e-06 2.1e-06 2.15e-06 2.25e-06 2.05e-06 2e-06 2.5e-06 2.55e-06 2.7e-06 2.35e-06 2.35e-06 1.9e-06 2.3e-06 2.55e-06 2.5e-06 2.1e-06 2.7e-06 2.1e-06 2.35e-06 3.2e-06 2.3e-06 2.95e-06 2.1e-06 3e-06 2.5e-06 2.55e-06 2.3e-06 2.2e-06 2.3e-06 2.55e-06 2.35e-06 2.4e-06 2.4e-06 2.6e-06 2.65e-06 2.65e-06 2.65e-06 2.05e-06 2.3e-06 2.6e-06 2.6e-06 2.6e-06 2.35e-06 2.25e-06 2.5e-06 2.5e-06 2.3e-06 2.65e-06 2.6e-06 2.6e-06
39 2.35e-06 2.25e-06 2e-06 1.8e-06 1.2e-06 2.45e-06 2.6e-06 2.05e-06 2.55e-06 1.5e-06 2.65e-06 1.05e-06 2.45e-06 1.6e-06 2.25e-06 1.4e-06 1.6e-06 1.65e-06 2.15e-06 2.05e-06 1.15e-06 2.2e-06 1.15e-06 1.8e-06 1.95e-06 2.4e-06 1.75e-06 1.9e-06 1.55e-06 1.4e-06 2e-06 2.45e-06 1.75e-06 2.75e-06 2.25e-06 8e-07 1.05e-06 2.4e-06 2.3e-06 7e-07 2.2e-06 1.15e-06 2.25e-06 2.55e-06 1.6e-06 1.45e-06 2.95e-06 2.25e-06 2e-06 2.5e-06 2.55e-06 1.45e-06 1.65e-06 1.6e-06 2.35e-06 1.7e-06 2.25e-06 1.5e-06 2.55e-06 2.55e-06 1.65e-06 2.2e-06 1.35e-06 2.55e-06 2.7e-06 1.95e-06 2.1e-06 2.55e-06 1.6e-06
40 2.65e-06 2.9e-06 2.55e-06 3.3e-06 2.05e-06 2.25e-06 2.5e-06 2.7e-06 1.8e-06 2.2e-06 1.85e-06 2.45e-06 2.25e-06 2.3e-06 2.5e-06 2.3e-06 2.4e-06 2.45e-06 2.75e-06 2.7e-06 2.7e-06 2.6e-06 2.55e-06 2.55e-06 2.7e-06 2.4e-06 2.25e-06 2.25e-06 2.15e-06 2.2e-06 2.65e-06 2.25e-06 2.2e-06 2.3e-06 2.35e-06 2.1e-06 2.3e-06 2.25e-06 2.95e-06 2.2e-06 2.7e-06 2.45e-06 1.45e-06 2.35e-06 2.4e-06 2.15e-06 2.4e-06 2.9e-06 2.1e-06 2.25e-06 2.35e-06 2.2e-06 2.45e-06 1.75e-06 2.25e-06 2.25e-06 2.55e-06 2.1e-06 1.8e-06 1.8e-06 2.45e-06 2.3e-06 2.7e-06 2.35e-06 2.15e-06 2.3e-06 1.9e-06 1.8e-06 2.4e-06
41 2.15e-06 2.05e-06 1.6e-06 1.25e-06 1.75e-06 2.2e-06 2.65e-06 1.65e-06 2.55e-06 1.7e-06 2.65e-06 1.4e-06 2.2e-06 1.45e-06 2.2e-06 1.8e-06 1.9e-06 1.95e-06 1.75e-06 1.65e-06 1.3e-06 1.65e-06 1.5e-06 1.8e-06 1.65e-06 2.1e-06 1.85e-06 2.3e-06 1.65e-06 1.7e-06 1.6e-06 2.2e-06 1.85e-06 2.7e-06 2.15e-06 1.35e-06 1.55e-06 2.25e-06 2.1e-06 1.15e-06 2.45e-06 2e-06 2.5e-06 2.3e-06 1.9e-06 1.6e-06 2.7e-06 1.85e-06 2.3e-06 2.25e-06 2.35e-06 1.75e-06 1.95e-06 2e-06 2.25e-06 1.9e-06 2.05e-06 1.65e-06 2.55e-06 2.55e-06 1.95e-06 2.05e-06 1.3e-06 2.3e-06 2.65e-06 2.25e-06 2.1e-06 2.55e-06 1.95e-06
42 2.75e-06 2.95e-06 2.75e-06 3.25e-06 1.85e-06 2.7e-06 2.8e-06 2.9e-06 1.7e-06 2.45e-06 1.8e-06 2.4e-06 2.7e-06 2.05e-06 2.8e-06 2.55e-06 2.65e-06 2.7e-06 3e-06 2.9e-06 2.7e-06 2.85e-06 2.5e-06 2.75e-06 2.9e-06 2.65e-06 2.5e-06 2.4e-06 2.4e-06 2.45e-06 2.85e-06 2.7e-06 2.5e-06 2.65e-06 2.7e-06 2.15e-06 2.3e-06 2.75e-06 3e-06 2.25e-06 1.45e-06 2.5e-06 1.4e-06 2.8e-06 2.65e-06 2.4e-06 2.85e-06 3.1e-06 2.05e-06 2.75e-06 2.5e-06 2.5e-06 2.7e-06 1.45e-06 2.6e-06 2.55e-06 2.65e-06 2.35e-06 1.7e-06 1.7e-06 2.7e-06 1.95e-06 2.7e-06 2.8e-06 2.5e-06 2.55e-06 1.95e-06 1.7e-06 2.7e-06
43 2.7e-06 2.45e-06 1.4e-06 2.85e-06 2.45e-06 5.5e-07 1.45e-06 1.6e-06 1.9e-06 1.5e-06 2.05e-06 2.4e-06 5.5e-07 2.35e-06 9.5e-07 1.6e-06 1.65e-06 1.7e-06 1.75e-06 1.65e-06 2.3e-06 1.45e-06 2.5e-06 1.4e-06 1.65e-06 1.2e-06 1.55e-06 2.7e-06 1.45e-06 1.45e-06 1.55e-06 5.5e-07 1.55e-06 1.8e-06 8.5e-07 2.35e-06 1.8e-06 6.5e-07 2.5e-06 2.55e-06 2.35e-06 2.3e-06 2.8e-06 8e-07 1.65e-06 1.45e-06 1.25e-06 1.6e-06 2.6e-06 6e-07 9.5e-07 1.55e-06 1.7e-06 2.85e-06 8.5e-07 1.6e-06 2.55e-06 1.35e-06 1.9e-06 1.95e-06 1.7e-06 3.05e-06 2.6e-06 4e-07 1.55e-06 2.05e-06 1.4e-06 1.95e-06 1.75e-06
44 2.75e-06 2.5e-06 1.7e-06 2.6e-06 1.65e-06 1.5e-06 2e-06 1.95e-06 2.3e-06 1.55e-06 2.45e-06 1.85e-06 1.45e-06 2.15e-06 1.6e-06 1.45e-06 1.4e-06 1.45e-06 2.1e-06 2e-06 1.7e-06 1.95e-06 1.75e-06 1.7e-06 1.9e-06 1.7e-06 1.7e-06 2.45e-06 1.55e-06 1.4e-06 1.9e-06 1.5e-06 1.7e-06 2.45e-06 1.55e-06 1.6e-06 1.4e-06 1.5e-06 2.55e-06 1.6e-06 2.4e-06 1.9e-06 2.65e-06 1.65e-06 2.7e-06 1.5e-06 2.2e-06 2.25e-06 2.4e-06 1.55e-06 1.75e-06 1.5e-06 1.4e-06 2.35e-06 1.85e-06 1.65e-06 2.6e-06 1.4e-06 2.3e-06 2.35e-06 1.45e-06 2.85e-06 2.15e-06 1.65e-06 2.2e-06 2e-06 1.8e-06 2.35e-06 1.7e-06
45 2.45e-06 2.25e-06 1.5e-06 2.3e-06 1.75e-06 1.2e-06 1.85e-06 1.7e-06 2.05e-06 1.25e-06 2.1e-06 1.7e-06 1.2e-06 1.9e-06 1.4e-06 1.4e-06 1.5e-06 1.55e-06 1.75e-06 1.65e-06 1.6e-06 1.7e-06 1.8e-06 1.35e-06 1.7e-06 1.6e-06 1.4e-06 2.1e-06 1.4e-06 1.3e-06 1.65e-06 1.2e-06 1.4e-06 2.15e-06 1.25e-06 1.5e-06 1.3e-06 1.3e-06 2.3e-06 1.45e-06 2.15e-06 1.6e-06 2.4e-06 1.45e-06 1.5e-06 2.3e-06 1.95e-06 2e-06 2.15e-06 1.25e-06 1.45e-06 1.3e-06 1.5e-06 2.05e-06 1.6e-06 1.45e-06 2.35e-06 1.25e-06 2.05e-06 2e-06 1.55e-06 2.55e-06 1.9e-06 1.45e-06 1.95e-06 1.9e-06 1.5e-06 2e-06 1.5e-06
46 2.5e-06 2.15e-06 1.9e-06 3e-06 3.1e-06 9.5e-07 1.25e-06 1.9e-06 1.85e-06 2e-06 1.95e-06 2.8e-06 9.5e-07 2.75e-06 1.45e-06 2.1e-06 2.2e-06 2.25e-06 2e-06 1.9e-06 2.85e-06 1.75e-06 2.9e-06 1.55e-06 1.9e-06 1.7e-06 2.05e-06 2.7e-06 1.8e-06 2e-06 1.85e-06 9.5e-07 2.05e-06 1.5e-06 1.25e-06 3e-06 2.35e-06 1e-06 2.2e-06 2.95e-06 2.4e-06 2.7e-06 2.85e-06 1.25e-06 2.2e-06 1.95e-06 1.5e-06 2.3e-06 2.6e-06 1e-06 1.35e-06 2.05e-06 2.25e-06 2.9e-06 1.75e-06 2.1e-06 2.35e-06 1.9e-06 1.85e-06 1.85e-06 2.25e-06 2.85e-06 3e-06 1.25e-06 1.5e-06 2e-06 1.9e-06 1.85e-06 2.25e-06
47 2.45e-06 2.2e-06 1.65e-06 1.6e-06 2.6e-06 1.8e-06 2.4e-06 1.65e-06 2.65e-06 2.05e-06 2.75e-06 2.1e-06 1.8e-06 2e-06 1.95e-06 2.15e-06 2.25e-06 2.3e-06 1.75e-06 1.7e-06 2.05e-06 1.7e-06 2.2e-06 1.9e-06 1.7e-06 1.95e-06 2.15e-06 2.9e-06 2e-06 2.05e-06 1.65e-06 1.8e-06 2.15e-06 2.55e-06 1.85e-06 2.4e-06 2.1e-06 1.85e-06 2.3e-06 2.25e-06 2.9e-06 1.85e-06 3.1e-06 1.6e-06 2.25e-06 2e-06 2.3e-06 3e-06 2.85e-06 1.85e-06 2.05e-06 2.1e-06 2.3e-06 2.9e-06 1.75e-06 2.25e-06 2.35e-06 1.9e-06 2.65e-06 2.65e-06 2.3e-06 2.55e-06 2e-06 1.6e-06 2.5e-06 2.6e-06 2.2e-06 2.65e-06 2.3e-06
48 2.6e-06 2.5e-06 2.45e-06 2.9e-06 2.15e-06 2.45e-06 2.4e-06 2.6e-06 2.2e-06 2.2e-06 2.25e-06 2.3e-06 2.45e-06 2.3e-06 2.2e-06 2.3e-06 2.4e-06 2.45e-06 2.7e-06 2.6e-06 2.3e-06 2.65e-06 2.4e-06 2.35e-06 2.6e-06 2.7e-06 2.35e-06 2.3e-06 2.25e-06 2.2e-06 2.55e-06 2.45e-06 2.35e-06 2.55e-06 2.35e-06 2.1e-06 2.05e-06 2.5e-06 2.55e-06 2e-06 2.1e-06 2.3e-06 2.05e-06 2.6e-06 2.4e-06 2.15e-06 2.6e-06 2.85e-06 3.3e-06 2.5e-06 2.4e-06 2.25e-06 2.45e-06 1.95e-06 2.5e-06 2.4e-06 2.5e-06 2.15e-06 2.2e-06 2.2e-06 2.45e-06 2.4e-06 2.5e-06 2.6e-06 2.4e-06 2.3e-06 2.25e-06 2.2e-06 2.45e-06
49 2.6e-06 2.3e-06 1.25e-06 2.75e-06 2.45e-06 2.5e-07 1.2e-06 1.45e-06 1.75e-06 1.3e-06 1.8e-06 2.35e-06 2.5e-07 2.3e-06 8e-07 1.45e-06 1.55e-06 1.6e-06 1.45e-06 1.4e-06 2.2e-06 1.3e-06 2.45e-06 1.05e-06 1.45e-06 1e-06 1.35e-06 2.55e-06 1.35e-06 1.35e-06 1.4e-06 2.5e-07 1.3e-06 1.6e-06 5e-07 2.35e-06 1.7e-06 3e-07 2.35e-06 2.5e-06 2.25e-06 2.25e-06 2.75e-06 6e-07 1.55e-06 1.25e-06 1e-06 1.85e-06 2.5e-06 4e-07 6.5e-07 1.3e-06 1.55e-06 2.8e-06 1.1e-06 1.35e-06 2.5e-06 1.25e-06 1.75e-06 1.7e-06 1.6e-06 2.95e-06 2.55e-06 6e-07 1.4e-06 1.95e-06 1.15e-06 1.7e-06 1.5e-06
50 2.7e-06 2.35e-06 1.45e-06 2.8e-06 2.35e-06 6e-07 1.4e-06 1.65e-06 1.8e-06 1.45e-06 1.85e-06 2.4e-06 6e-07 2.2e-06 1e-06 1.65e-06 1.75e-06 1.75e-06 1.65e-06 1.6e-06 2.25e-06 1.55e-06 2.5e-06 1.25e-06 1.65e-06 1.3e-06 1.55e-06 2.65e-06 1.55e-06 1.55e-06 1.6e-06 5.5e-07 1.55e-06 1.85e-06 7e-07 2.4e-06 1.75e-06 7e-07 2.4e-06 2.55e-06 2.35e-06 2.35e-06 2.5e-06 9.5e-07 1.75e-06 1.45e-06 1.35e-06 2.05e-06 2.4e-06 6.5e-07 1.1e-06 1.55e-06 1.75e-06 2.7e-06 1.35e-06 1.6e-06 2.6e-06 1.45e-06 1.8e-06 1.75e-06 1.8e-06 2.85e-06 2.6e-06 9.5e-07 1.65e-06 2.15e-06 1.25e-06 1.75e-06 1.75e-06
51 2.55e-06 2.35e-06 1.6e-06 2.4e-06 1.75e-06 1.3e-06 1.85e-06 1.8e-06 2.15e-06 1.35e-06 2.2e-06 1.7e-06 1.3e-06 2e-06 1.5e-06 1.3e-06 1.5e-06 1.55e-06 1.8e-06 1.75e-06 1.6e-06 1.8e-06 1.8e-06 1.45e-06 1.7e-06 1.6e-06 1.5e-06 2.2e-06 1.5e-06 1.3e-06 1.75e-06 1.3e-06 1.45e-06 2.25e-06 1.3e-06 1.5e-06 1.3e-06 1.25e-06 2.4e-06 1.45e-06 2.2e-06 1.75e-06 2.5e-06 1.55e-06 1.5e-06 1.3e-06 2.05e-06 2.1e-06 2.25e-06 1.3e-06 1.55e-06 2.5e-06 1.5e-06 2.2e-06 1.7e-06 1.4e-06 2.45e-06 1.35e-06 2.15e-06 2.1e-06 1.55e-06 2.65e-06 2e-06 1.55e-06 2.05e-06 1.9e-06 1.55e-06 2.1e-06 1.45e-06
52 2.8e-06 2.55e-06 1.75e-06 2.65e-06 1.7e-06 1.5e-06 2.05e-06 2e-06 2.35e-06 1.55e-06 2.45e-06 1.9e-06 1.45e-06 2.2e-06 1.65e-06 1.5e-06 1.45e-06 1.5e-06 2.1e-06 2e-06 1.75e-06 2e-06 1.8e-06 1.7e-06 1.95e-06 1.7e-06 1.7e-06 2.45e-06 1.6e-06 1.45e-06 1.95e-06 1.5e-06 1.7e-06 2.5e-06 1.55e-06 1.65e-06 1.45e-06 1.55e-06 2.6e-06 1.65e-06 2.45e-06 1.95e-06 2.7e-06 1.7e-06 1.4e-06 1.5e-06 2.25e-06 2.3e-06 2.45e-06 1.55e-06 1.75e-06 1.5e-06 2.8e-06 2.4e-06 1.9e-06 1.65e-06 2.65e-06 1.45e-06 2.35e-06 2.35e-06 1.5e-06 2.9e-06 2.2e-06 1.7e-06 2.25e-06 2.05e-06 1.8e-06 2.35e-06 1.7e-06
53 2.55e-06 2.6e-06 2.55e-06 2.8e-06 1.75e-06 2.75e-06 2.7e-06 2.7e-06 2.05e-06 2.15e-06 2.15e-06 2e-06 2.75e-06 2.05e-06 2.7e-06 2.25e-06 2.35e-06 2.4e-06 2.8e-06 2.7e-06 2.15e-06 2.75e-06 2.1e-06 2.5e-06 2.7e-06 2.75e-06 2.3e-06 2.1e-06 2.2e-06 2.15e-06 2.65e-06 2.75e-06 2.3e-06 2.7e-06 2.65e-06 1.7e-06 1.9e-06 2.8e-06 2.65e-06 1.6e-06 1.75e-06 2e-06 1.45e-06 2.85e-06 2.35e-06 2.05e-06 2.9e-06 2.9e-06 1.95e-06 2.8e-06 2.7e-06 2.2e-06 2.4e-06 2.7e-06 2.65e-06 2.35e-06 2.45e-06 2.1e-06 2.05e-06 2.05e-06 2.4e-06 2.05e-06 2.25e-06 2.85e-06 2.55e-06 2.25e-06 2.2e-06 2.05e-06 2.4e-06
54 2.4e-06 2.6e-06 1.65e-06 2.8e-06 2.3e-06 1.05e-06 1.85e-06 1.85e-06 2.05e-06 1.65e-06 2.15e-06 2.3e-06 1.05e-06 2.25e-06 1.35e-06 1.75e-06 1.85e-06 1.9e-06 1.95e-06 1.85e-06 2.4e-06 1.75e-06 2.4e-06 1.75e-06 1.85e-06 1.55e-06 1.7e-06 2.3e-06 1.65e-06 1.65e-06 1.8e-06 1.05e-06 1.7e-06 1.75e-06 1.25e-06 2.2e-06 1.9e-06 1.1e-06 2.65e-06 2.35e-06 2.25e-06 2.25e-06 2.6e-06 8.5e-07 1.85e-06 1.6e-06 1.75e-06 1.75e-06 2.5e-06 1.1e-06 1.35e-06 1.7e-06 1.9e-06 2.65e-06 1.5e-06 1.75e-06 2.35e-06 1.55e-06 2.05e-06 2.05e-06 1.9e-06 2.9e-06 2.5e-06 8.5e-07 1.55e-06 2.25e-06 1.55e-06 2.05e-06 1.9e-06
