 slim_762092534 slim_762092525 slim_762092523 slim_762092539 slim_762092563 slim_762092511 slim_762092556 slim_762092544 slim_762092545 slim_762092550 slim_762092520 slim_762092507 slim_762092516 slim_762092543 slim_762092529 slim_762092518 slim_762092551 slim_762092514 slim_762092554 slim_762092521 slim_762092528 slim_762092552 slim_762092574 slim_762092546 slim_762092508 slim_762092512 slim_762092567 slim_762092570 slim_762092533 slim_762092531 slim_762092538 slim_762092569 slim_762092506 slim_762092566 slim_762092565 slim_762092558 slim_762092535 slim_762092505 slim_762092557 slim_762092540 slim_762092536 slim_762092549 slim_762092553 slim_762092527 slim_762092571 slim_762092532 slim_762092524 slim_762092555 slim_762092568 slim_762092515 slim_762092526 slim_762092509 slim_762092547 slim_762092541 slim_762092513 slim_762092530 slim_762092559 slim_762092548 slim_762092522 slim_762092561 slim_762092572 slim_762092517 slim_762092519 slim_762092560 slim_762092542 slim_762092562 slim_762092537 slim_762092573 slim_762092564 slim_762092510
26 2.15e-06 2.65e-06 2.2e-06 2.7e-06 2.35e-06 2.8e-06 2.8e-06 2.7e-06 2.3e-06 2.95e-06 2.55e-06 2.3e-06 2.65e-06 2.25e-06 2.5e-06 2.95e-06 3e-06 2.45e-06 2.05e-06 2.2e-06 2.2e-06 2.45e-06 2.8e-06 2.55e-06 2.25e-06 2.9e-06 3.3e-06 3e-06 2.5e-06 3e-06 2.35e-06 2.55e-06 2.1e-06 2.1e-06 2.5e-06 2.25e-06 2.3e-06 2.1e-06 2.85e-06 3.05e-06 2.35e-06 2.4e-06 2.45e-06 2.35e-06 3.05e-06 2.05e-06 2.55e-06 2.45e-06 2.5e-06 2.85e-06 2.6e-06 2.45e-06 2.5e-06 2.5e-06 2.85e-06 2.65e-06 2.2e-06 2.95e-06 2.85e-06 2.85e-06 2.8e-06 2.45e-06 1.95e-06 2.55e-06 2.95e-06 2.8e-06 2.45e-06 2.4e-06 2.3e-06 2.95e-06
27 2.3e-06 2.6e-06 3.15e-06 1.25e-06 2.55e-06 1.55e-06 2.35e-06 2.5e-06 2.85e-06 2.5e-07 3.1e-06 3.2e-06 2.5e-06 2.45e-06 2.4e-06 2.25e-06 5e-08 3.3e-06 2.8e-06 2.75e-06 3.15e-06 1.35e-06 2.6e-06 2.65e-06 2.8e-06 3.2e-06 3e-06 1e-07 2.1e-06 1.55e-06 2.6e-06 1.25e-06 2.35e-06 2.75e-06 1.2e-06 2.55e-06 2.7e-06 2.75e-06 3.1e-06 1.4e-06 2.5e-06 1.05e-06 2.7e-06 3.15e-06 1.6e-06 2.15e-06 2.5e-06 2.6e-06 1.2e-06 2.7e-06 2.5e-06 1.15e-06 2.95e-06 1.75e-06 3.15e-06 2.6e-06 3.3e-06 1.55e-06 1.85e-06 3.05e-06 2.55e-06 2.65e-06 3.3e-06 1.25e-06 1e-06 2.6e-06 2.15e-06 2.8e-06 2.7e-06 3.25e-06
28 2.4e-06 2.65e-06 2.6e-06 2.4e-06 2.4e-06 2.6e-06 2.6e-06 2.75e-06 2.5e-06 2.1e-06 2.85e-06 2.8e-06 2.6e-06 2.4e-06 2.5e-06 2.75e-06 2.1e-06 2.8e-06 2.4e-06 2.4e-06 2.6e-06 2.05e-06 2.65e-06 2.75e-06 2.45e-06 3.1e-06 2.5e-06 2.1e-06 2.9e-06 2.6e-06 2.4e-06 2.1e-06 2.55e-06 2.5e-06 2.05e-06 2.45e-06 2.6e-06 2.25e-06 2.6e-06 2.6e-06 2.55e-06 1.95e-06 2.6e-06 2.85e-06 2.75e-06 1.75e-06 2.55e-06 2.45e-06 2.05e-06 3e-06 2.5e-06 2e-06 2.75e-06 2.35e-06 3.05e-06 2.65e-06 2.8e-06 2.65e-06 2.45e-06 2.95e-06 2.8e-06 2.6e-06 2.65e-06 2.1e-06 2.3e-06 2.9e-06 2.5e-06 2.7e-06 2.6e-06 3.15e-06
29 2.45e-06 2.05e-06 3.05e-06 1.95e-06 2.2e-06 2.2e-06 1.9e-06 2.05e-06 2.9e-06 1.4e-06 2.2e-06 3.05e-06 2.6e-06 2.7e-06 2.3e-06 1.55e-06 1.55e-06 2.9e-06 2.8e-06 2.8e-06 3.05e-06 2e-06 2.35e-06 2.1e-06 2.85e-06 2.25e-06 3e-06 1.55e-06 2.6e-06 2.4e-06 2.45e-06 2.2e-06 2.45e-06 2.9e-06 2.15e-06 2.8e-06 2.5e-06 3e-06 2.05e-06 1.4e-06 2.6e-06 2.1e-06 2.7e-06 2.6e-06 2.05e-06 2.75e-06 2e-06 2.75e-06 2.15e-06 1.7e-06 2.25e-06 2.1e-06 2.2e-06 2.15e-06 2.75e-06 2.05e-06 2.6e-06 2.05e-06 2e-06 2.4e-06 2.45e-06 2.65e-06 2.8e-06 2.2e-06 1.8e-06 1.85e-06 2.3e-06 2.6e-06 2.5e-06 2.3e-06
30 1.85e-06 1.9e-06 1.8e-06 2.35e-06 1.65e-06 2.55e-06 2.1e-06 2.25e-06 1.8e-06 2.6e-06 2e-06 2.2e-06 2.15e-06 1.9e-06 1.85e-06 2.15e-06 2.6e-06 1.85e-06 2e-06 1.6e-06 1.8e-06 1.95e-06 2.05e-06 2.2e-06 1.75e-06 2.25e-06 2.35e-06 2.6e-06 2.4e-06 2.45e-06 2.5e-06 2e-06 1.85e-06 2.2e-06 1.95e-06 2.05e-06 1.9e-06 1.5e-06 2.35e-06 2.45e-06 1.95e-06 2.1e-06 1.8e-06 2.2e-06 2.5e-06 1.55e-06 1.8e-06 2e-06 1.95e-06 2.2e-06 1.8e-06 1.9e-06 1.9e-06 2.05e-06 2.25e-06 1.9e-06 1.7e-06 2.55e-06 2.05e-06 2.15e-06 2.15e-06 1.9e-06 1.9e-06 2e-06 2.35e-06 2.25e-06 2.15e-06 2.1e-06 1.9e-06 2.3e-06
31 2.1e-06 2.1e-06 2.55e-06 1.7e-06 2.05e-06 2.05e-06 2.3e-06 2.55e-06 2.05e-06 1.35e-06 2.9e-06 2.75e-06 2.3e-06 1.75e-06 2.3e-06 2.45e-06 1.25e-06 2.85e-06 2.3e-06 2.05e-06 2.55e-06 1.35e-06 2.45e-06 2.6e-06 2.1e-06 3.05e-06 2.55e-06 1.25e-06 2.1e-06 2.2e-06 2e-06 2.4e-06 1.9e-06 2.45e-06 1.25e-06 2.1e-06 2.4e-06 1.8e-06 2.95e-06 2.1e-06 2.25e-06 1.3e-06 2.05e-06 2.8e-06 2.05e-06 1.35e-06 2.1e-06 2.25e-06 1.25e-06 2.85e-06 2e-06 1.2e-06 2.8e-06 1.8e-06 2.9e-06 2.1e-06 2.9e-06 2.15e-06 2e-06 2.95e-06 2.5e-06 2.15e-06 2.8e-06 1.3e-06 1.65e-06 2.6e-06 2.05e-06 2.5e-06 2.4e-06 3.1e-06
32 1.8e-06 2.1e-06 1.8e-06 2.2e-06 1.95e-06 2.4e-06 2.25e-06 2.35e-06 1.8e-06 2.3e-06 2.35e-06 2.2e-06 2.1e-06 1.8e-06 2e-06 2.4e-06 2.35e-06 2.15e-06 1.8e-06 1.7e-06 1.8e-06 1.8e-06 2.45e-06 2.35e-06 1.75e-06 2.5e-06 2.1e-06 2.35e-06 2.55e-06 2.45e-06 1.85e-06 1.9e-06 2.6e-06 2.2e-06 1.85e-06 2e-06 1.95e-06 1.6e-06 2.6e-06 2.5e-06 2.05e-06 1.95e-06 1.75e-06 2.3e-06 2.55e-06 1.6e-06 2e-06 1.95e-06 1.85e-06 2.4e-06 2.05e-06 1.8e-06 2.25e-06 2e-06 2.55e-06 2.1e-06 2.1e-06 2.4e-06 2.2e-06 2.45e-06 2.2e-06 1.9e-06 1.85e-06 1.9e-06 2.3e-06 2.4e-06 2.1e-06 2.05e-06 1.95e-06 2.55e-06
33 1.7e-06 2.65e-06 1.85e-06 2.4e-06 2.4e-06 2.6e-06 2.55e-06 2.55e-06 2.15e-06 2.75e-06 2.4e-06 2.25e-06 2.25e-06 2.2e-06 2.05e-06 2.75e-06 2.75e-06 2e-06 2.2e-06 1.9e-06 1.9e-06 2.4e-06 2.45e-06 2.5e-06 2.1e-06 2.7e-06 2.1e-06 2.75e-06 2.5e-06 2.9e-06 2.2e-06 2.45e-06 2.2e-06 3.2e-06 2.4e-06 2.2e-06 1.9e-06 2.1e-06 2.8e-06 2.9e-06 2e-06 2.3e-06 2.35e-06 2.6e-06 2.85e-06 2.1e-06 2.55e-06 2.05e-06 2.4e-06 2.55e-06 2.55e-06 2.35e-06 2.2e-06 2.2e-06 2.55e-06 2.65e-06 2.4e-06 2.6e-06 2.5e-06 2.55e-06 2.4e-06 2.25e-06 1.95e-06 2.45e-06 2.65e-06 2.7e-06 2.2e-06 2.15e-06 1.9e-06 2.75e-06
34 2.05e-06 2.15e-06 2.5e-06 1.65e-06 2e-06 2e-06 2.25e-06 2.5e-06 2.1e-06 1.3e-06 2.85e-06 2.7e-06 2.25e-06 1.8e-06 2.25e-06 2.4e-06 1.2e-06 2.8e-06 2.25e-06 2e-06 2.5e-06 1.3e-06 2.4e-06 2.55e-06 2.05e-06 3e-06 2.5e-06 1.2e-06 2.05e-06 2.15e-06 1.95e-06 1.25e-06 1.85e-06 2.4e-06 2.3e-06 2.05e-06 2.35e-06 1.75e-06 2.9e-06 2.05e-06 2.2e-06 1.25e-06 2e-06 2.75e-06 2e-06 1.3e-06 2.05e-06 2.2e-06 1.2e-06 2.8e-06 2.05e-06 1.15e-06 2.75e-06 1.75e-06 2.85e-06 2.15e-06 2.85e-06 2.1e-06 1.95e-06 2.9e-06 2.45e-06 2.1e-06 2.75e-06 1.25e-06 1.6e-06 2.55e-06 2e-06 2.45e-06 2.35e-06 3.05e-06
35 1.85e-06 2.4e-06 2.15e-06 2.2e-06 2.15e-06 2e-06 2.45e-06 2.3e-06 2e-06 2.55e-06 2.55e-06 1.8e-06 1.95e-06 1.7e-06 2.2e-06 2.65e-06 2.55e-06 2.1e-06 2.1e-06 1.95e-06 2.15e-06 2.05e-06 2.35e-06 2.25e-06 1.95e-06 2.7e-06 2.25e-06 2.55e-06 2.45e-06 2.8e-06 2.05e-06 2.1e-06 2e-06 2.2e-06 2.05e-06 2.6e-06 1.9e-06 1.75e-06 2.9e-06 2.8e-06 1.9e-06 1.9e-06 1.9e-06 2.3e-06 2.45e-06 1.65e-06 2.3e-06 2.05e-06 2.05e-06 2.7e-06 2.3e-06 2e-06 2.5e-06 1.95e-06 2.35e-06 2.4e-06 2.5e-06 2.4e-06 2.3e-06 2.65e-06 2.4e-06 1.9e-06 2.25e-06 2.1e-06 2.45e-06 2.4e-06 1.8e-06 1.95e-06 1.9e-06 2.75e-06
36 1.3e-06 2.3e-06 1.55e-06 2.3e-06 2e-06 2.15e-06 2.15e-06 1.75e-06 1.85e-06 2.65e-06 1.75e-06 1.75e-06 1.95e-06 1.7e-06 1.6e-06 2.25e-06 2.7e-06 1.5e-06 1.95e-06 1.6e-06 1.6e-06 2.3e-06 2.1e-06 1.65e-06 1.8e-06 2.1e-06 2.3e-06 2.7e-06 2.6e-06 2.5e-06 1.9e-06 2.4e-06 1.95e-06 1.9e-06 2.35e-06 1.9e-06 2.1e-06 2.1e-06 2.3e-06 2.55e-06 1.65e-06 2.35e-06 2e-06 1.95e-06 2.3e-06 2.2e-06 2.2e-06 1.7e-06 2.35e-06 2e-06 2.2e-06 2.3e-06 1.55e-06 1.9e-06 1.8e-06 2.3e-06 1.95e-06 2.35e-06 2.15e-06 1.95e-06 1.95e-06 2e-06 1.5e-06 2.4e-06 2.45e-06 1.8e-06 1.55e-06 1.3e-06 1.05e-06 2.15e-06
37 1.95e-06 2.05e-06 1.6e-06 2.45e-06 1.8e-06 2.6e-06 2.45e-06 2.75e-06 1.6e-06 2.8e-06 2.5e-06 2.05e-06 2.1e-06 1.7e-06 2.05e-06 2.65e-06 2.75e-06 1.95e-06 1.9e-06 1.45e-06 1.6e-06 1.8e-06 2.4e-06 2.7e-06 1.5e-06 2.7e-06 2.1e-06 2.75e-06 2.25e-06 3e-06 1.5e-06 1.8e-06 1.6e-06 2.1e-06 1.75e-06 1.75e-06 2.1e-06 1.4e-06 2.85e-06 2.95e-06 1.85e-06 1.95e-06 1.6e-06 2.45e-06 2.85e-06 1e-06 1.95e-06 2e-06 1.7e-06 2.7e-06 1.95e-06 1.7e-06 2.45e-06 2.1e-06 2.6e-06 2.05e-06 2.2e-06 2.7e-06 2.2e-06 2.65e-06 2.3e-06 1.7e-06 2e-06 1.8e-06 2.5e-06 2.75e-06 2.25e-06 2.25e-06 2.1e-06 2.75e-06
38 2.5e-06 2.05e-06 2.75e-06 2.8e-06 2.1e-06 2.95e-06 2.15e-06 2e-06 2.7e-06 3e-06 1.95e-06 2.75e-06 2.75e-06 2.7e-06 2.3e-06 1.75e-06 3.1e-06 2.55e-06 2.8e-06 2.6e-06 2.75e-06 2.8e-06 2.45e-06 2.05e-06 2.65e-06 2.1e-06 2.85e-06 3.1e-06 2.6e-06 2.05e-06 2.35e-06 2.95e-06 2.6e-06 2.8e-06 2.9e-06 2.9e-06 2.3e-06 2.85e-06 2.5e-06 2.2e-06 2.65e-06 3e-06 2.45e-06 2.45e-06 2.8e-06 2.95e-06 2e-06 2.8e-06 2.9e-06 1.65e-06 2.15e-06 2.85e-06 1.95e-06 2.55e-06 2.65e-06 2.05e-06 2.3e-06 2.75e-06 2.35e-06 2.15e-06 2.55e-06 2.55e-06 2.4e-06 2.95e-06 2.75e-06 1.85e-06 2.5e-06 2.4e-06 2.3e-06 2.15e-06
39 2.45e-06 2.15e-06 3.05e-06 1.8e-06 2.25e-06 2.15e-06 2e-06 2.1e-06 2.9e-06 1.4e-06 2.3e-06 3.05e-06 2.6e-06 2.7e-06 2.3e-06 1.65e-06 1.4e-06 2.95e-06 2.85e-06 2.8e-06 3.05e-06 2.05e-06 2.35e-06 2.2e-06 2.85e-06 2.4e-06 3.05e-06 1.4e-06 2.6e-06 1.4e-06 2.45e-06 2.1e-06 2.5e-06 2.9e-06 2.05e-06 2.8e-06 2.55e-06 2.95e-06 2.2e-06 2.7e-06 2.6e-06 2e-06 2.7e-06 2.7e-06 2e-06 2.7e-06 2.05e-06 2.75e-06 2.05e-06 1.85e-06 2.25e-06 2e-06 2.3e-06 2.1e-06 2.8e-06 2.15e-06 2.7e-06 2e-06 1.95e-06 2.45e-06 2.45e-06 2.65e-06 2.9e-06 2.1e-06 1.7e-06 1.95e-06 2.3e-06 2.65e-06 2.55e-06 2.45e-06
40 1.45e-06 2.4e-06 1.85e-06 2.15e-06 2.1e-06 2.25e-06 2.2e-06 2.2e-06 1.95e-06 2.5e-06 2.05e-06 2.05e-06 1.85e-06 1.95e-06 1.8e-06 2.4e-06 2.5e-06 1.6e-06 2.05e-06 1.8e-06 1.85e-06 2.2e-06 2.05e-06 2.1e-06 1.9e-06 2.25e-06 2.35e-06 2.5e-06 2.55e-06 2.6e-06 1.95e-06 2.25e-06 2.05e-06 2e-06 2.2e-06 1.9e-06 1.65e-06 1.85e-06 2.65e-06 2.6e-06 2.7e-06 2.1e-06 2.05e-06 2.4e-06 2.5e-06 2e-06 2.3e-06 1.75e-06 2.2e-06 2.2e-06 2.3e-06 2.15e-06 1.95e-06 1.8e-06 2.1e-06 2.4e-06 2.25e-06 2.3e-06 2.15e-06 2.15e-06 2e-06 2e-06 1.95e-06 2.25e-06 2.35e-06 2.3e-06 1.85e-06 1.8e-06 1.65e-06 2.3e-06
41 1.9e-06 2.3e-06 2.5e-06 1.5e-06 2.15e-06 1.95e-06 2.2e-06 2.45e-06 2.2e-06 1.15e-06 2.85e-06 2.7e-06 2.2e-06 1.85e-06 2.25e-06 2.45e-06 1.05e-06 2.8e-06 2.15e-06 2.1e-06 2.5e-06 1.35e-06 2.35e-06 2.5e-06 2.15e-06 2.95e-06 2.4e-06 1.05e-06 1.95e-06 2.1e-06 2.1e-06 1.3e-06 1.95e-06 2.3e-06 1.25e-06 1.9e-06 2.35e-06 1.95e-06 3e-06 2e-06 2.1e-06 2e-06 2.2e-06 2.75e-06 1.95e-06 1.4e-06 2.2e-06 2.1e-06 1.25e-06 2.85e-06 2.2e-06 1.2e-06 2.75e-06 1.65e-06 2.8e-06 2.3e-06 2.85e-06 2.05e-06 2e-06 2.85e-06 2.4e-06 2.25e-06 2.7e-06 1.3e-06 1.55e-06 2.6e-06 1.95e-06 2.45e-06 2.35e-06 3e-06
42 1.95e-06 2.1e-06 1.95e-06 2.5e-06 1.95e-06 2.45e-06 2.4e-06 2.45e-06 1.7e-06 2.7e-06 2.35e-06 2e-06 1.9e-06 1.9e-06 2.1e-06 2.5e-06 2.7e-06 1.95e-06 2.15e-06 1.65e-06 1.95e-06 1.95e-06 2.45e-06 2.5e-06 1.65e-06 2.45e-06 2.45e-06 2.7e-06 2.6e-06 2.7e-06 1.8e-06 2.05e-06 1.75e-06 2.35e-06 2e-06 1.9e-06 2e-06 1.6e-06 2.45e-06 2.7e-06 2.05e-06 2.2e-06 2.5e-06 2.5e-06 2.75e-06 1.65e-06 2e-06 2e-06 2e-06 2.35e-06 2e-06 1.95e-06 2.3e-06 2.2e-06 2.55e-06 2.1e-06 2.3e-06 2.3e-06 2.35e-06 2.4e-06 2.25e-06 1.6e-06 2.05e-06 2.05e-06 2.55e-06 2.45e-06 2.25e-06 2e-06 2e-06 2.5e-06
43 2.2e-06 2.4e-06 2.3e-06 2.7e-06 2.05e-06 2.65e-06 2.5e-06 2e-06 2.4e-06 3.05e-06 2.1e-06 2.2e-06 2.7e-06 2.15e-06 2.25e-06 2.35e-06 3.15e-06 2.3e-06 2.25e-06 2.3e-06 2.3e-06 2.65e-06 2.35e-06 1.8e-06 2.35e-06 2.4e-06 2.35e-06 3.15e-06 2.85e-06 2.6e-06 2.2e-06 2.8e-06 2.3e-06 2.6e-06 2.75e-06 2.3e-06 1.95e-06 2.45e-06 2.45e-06 2.7e-06 2.4e-06 2.75e-06 2.5e-06 3.4e-06 2.45e-06 2.5e-06 2.3e-06 2.5e-06 2.75e-06 2.35e-06 2.35e-06 2.7e-06 1.95e-06 2.45e-06 2.1e-06 2.4e-06 1.95e-06 2.95e-06 2.5e-06 2.35e-06 2.55e-06 2.55e-06 1.9e-06 2.8e-06 2.85e-06 2.05e-06 2.15e-06 2.05e-06 1.95e-06 2.45e-06
44 2.3e-06 2.5e-06 3.15e-06 1.75e-06 2.25e-06 2e-06 2.35e-06 2e-06 2.85e-06 1.65e-06 2.75e-06 2.9e-06 2.7e-06 2.15e-06 2.4e-06 2.15e-06 1.6e-06 3.2e-06 2.9e-06 2.75e-06 3.15e-06 2.05e-06 2.3e-06 1.95e-06 2.8e-06 3e-06 3.05e-06 1.6e-06 2.75e-06 2.05e-06 2.5e-06 2.05e-06 2.55e-06 2.85e-06 2e-06 2.45e-06 2.3e-06 2.85e-06 2.8e-06 2e-06 2.5e-06 1.95e-06 2.75e-06 2.45e-06 2.9e-06 2.5e-06 2.4e-06 2.7e-06 2e-06 2.6e-06 2.4e-06 1.95e-06 2.55e-06 1.85e-06 2.45e-06 2.5e-06 3.1e-06 2.35e-06 1.95e-06 2.85e-06 2.65e-06 2.75e-06 3.2e-06 2.05e-06 1.8e-06 2.05e-06 1.8e-06 2.4e-06 2.3e-06 3.05e-06
45 1.9e-06 1.95e-06 2e-06 2e-06 1.7e-06 2.45e-06 2.15e-06 2.65e-06 1.6e-06 2.2e-06 2.75e-06 2.35e-06 2e-06 1.4e-06 2.25e-06 2.7e-06 2.15e-06 2.45e-06 1.7e-06 1.5e-06 2e-06 1.35e-06 2.25e-06 2.6e-06 1.55e-06 2.95e-06 2.05e-06 2.15e-06 1.75e-06 2.75e-06 1.55e-06 1.35e-06 1.6e-06 2.1e-06 1.3e-06 1.65e-06 2.2e-06 1e-06 2.95e-06 2.7e-06 2e-06 1.4e-06 1.65e-06 2.5e-06 2.5e-06 8e-07 1.85e-06 1.8e-06 1.3e-06 3.05e-06 1.85e-06 1.25e-06 2.7e-06 1.85e-06 2.7e-06 1.95e-06 2.55e-06 2.65e-06 2.2e-06 2.9e-06 2.5e-06 1.8e-06 2.35e-06 1.35e-06 2.2e-06 2.7e-06 1.95e-06 2.3e-06 2.2e-06 3e-06
46 2.2e-06 1.7e-06 2.4e-06 2.25e-06 1.7e-06 2.6e-06 1.9e-06 2.1e-06 2.15e-06 2.45e-06 2.05e-06 2.55e-06 2.35e-06 2.05e-06 2.15e-06 1.8e-06 2.5e-06 2.45e-06 2.3e-06 2.05e-06 2.4e-06 2e-06 2.15e-06 2.1e-06 2.1e-06 2.2e-06 2.55e-06 2.5e-06 2.55e-06 2e-06 1.8e-06 2.1e-06 2e-06 2.55e-06 2.05e-06 2.3e-06 2.2e-06 1.95e-06 2e-06 2.05e-06 2.3e-06 2.2e-06 2e-06 2.3e-06 2.4e-06 1.85e-06 3.1e-06 2.35e-06 2.05e-06 1.95e-06 1.8e-06 2e-06 2.1e-06 2.1e-06 2.5e-06 1.7e-06 2.25e-06 2.55e-06 2.05e-06 2.3e-06 2.35e-06 2.05e-06 2.35e-06 2.05e-06 2.3e-06 1.9e-06 2.15e-06 2.3e-06 2.2e-06 2.25e-06
47 1.45e-06 2.45e-06 1.55e-06 2.3e-06 2.2e-06 2.55e-06 2.05e-06 2.35e-06 1.55e-06 2.6e-06 2.1e-06 2.05e-06 1.65e-06 1.95e-06 1.8e-06 2.6e-06 2.6e-06 1.65e-06 1.7e-06 1.65e-06 1.55e-06 2.2e-06 2.2e-06 2.3e-06 1.5e-06 2.2e-06 2.45e-06 2.6e-06 2.45e-06 2.75e-06 2e-06 2.25e-06 1.95e-06 2.05e-06 2.2e-06 2.05e-06 1.7e-06 2e-06 2.8e-06 2.75e-06 1.75e-06 2.1e-06 2e-06 2.5e-06 2.7e-06 1.8e-06 2.35e-06 2.3e-06 2.2e-06 2.45e-06 2.35e-06 2.15e-06 2e-06 2e-06 2.15e-06 2.45e-06 2.25e-06 2.4e-06 2.35e-06 2.1e-06 1.95e-06 2e-06 1.75e-06 2.25e-06 2.5e-06 2.55e-06 2.1e-06 1.6e-06 1.7e-06 2.25e-06
48 2.05e-06 2.15e-06 2.5e-06 1.65e-06 2e-06 2e-06 2.25e-06 2.5e-06 2.1e-06 1.3e-06 2.85e-06 2.7e-06 2.25e-06 1.8e-06 2.25e-06 2.4e-06 1.2e-06 2.8e-06 2.25e-06 2e-06 2.5e-06 1.3e-06 2.4e-06 2.55e-06 2e-06 3e-06 2.5e-06 1.2e-06 2.05e-06 2.15e-06 1.95e-06 1.25e-06 1.85e-06 2.4e-06 1.2e-06 2.05e-06 2.35e-06 1.7e-06 2.9e-06 2.05e-06 2.2e-06 1.25e-06 2e-06 2.75e-06 2e-06 1.3e-06 2.05e-06 2.2e-06 2.3e-06 2.8e-06 2.05e-06 1.15e-06 2.75e-06 1.75e-06 2.85e-06 2.15e-06 2.85e-06 2.1e-06 1.95e-06 2.9e-06 2.45e-06 2.1e-06 2.75e-06 1.25e-06 1.6e-06 2.55e-06 2e-06 2.45e-06 2.35e-06 3.05e-06
49 2.15e-06 2e-06 2.3e-06 2.5e-06 2.15e-06 2.5e-06 1.9e-06 1.9e-06 2.55e-06 2.6e-06 1.6e-06 2.4e-06 2.2e-06 2.8e-06 1.9e-06 1.5e-06 2.7e-06 1.85e-06 2.65e-06 2.4e-06 2.3e-06 2.7e-06 2.2e-06 2e-06 2.5e-06 1.65e-06 2.85e-06 2.7e-06 3e-06 1.7e-06 2.2e-06 2.85e-06 2.4e-06 2.55e-06 2.8e-06 2.7e-06 2e-06 2.7e-06 1.65e-06 1.85e-06 2.2e-06 2.85e-06 2.35e-06 2.35e-06 2.6e-06 3.05e-06 1.95e-06 2.45e-06 2.8e-06 1.9e-06 2.15e-06 2.75e-06 1.6e-06 2.4e-06 2.3e-06 2e-06 2e-06 2.1e-06 2.15e-06 1.75e-06 2.05e-06 2.2e-06 2.05e-06 2.85e-06 2.45e-06 1.7e-06 2.4e-06 2.15e-06 2e-06 1.7e-06
50 2.2e-06 1.8e-06 2.4e-06 2.2e-06 1.75e-06 2.6e-06 2.1e-06 1.95e-06 2.05e-06 2.5e-06 2.25e-06 2.55e-06 2.35e-06 1.95e-06 2.15e-06 2e-06 2.5e-06 2.45e-06 2.35e-06 2.05e-06 2.4e-06 2.05e-06 2.1e-06 2.15e-06 2.1e-06 2.4e-06 2.6e-06 2.5e-06 2.5e-06 2.25e-06 1.8e-06 2e-06 2.05e-06 2.55e-06 2.05e-06 2.3e-06 2.2e-06 1.95e-06 2.15e-06 2.25e-06 2.3e-06 2.2e-06 2e-06 2.35e-06 2.4e-06 1.85e-06 1.8e-06 2.35e-06 2.05e-06 2.15e-06 3.1e-06 2e-06 2.15e-06 2.1e-06 2.5e-06 1.8e-06 2.3e-06 2.55e-06 2.05e-06 2.15e-06 2.35e-06 2.1e-06 2.4e-06 2.1e-06 2.3e-06 2.1e-06 2.1e-06 2.3e-06 2.2e-06 2.45e-06
51 2e-06 2.1e-06 2.45e-06 1.6e-06 1.95e-06 1.95e-06 2.2e-06 2.45e-06 2.05e-06 1.25e-06 2.8e-06 2.65e-06 2.2e-06 1.75e-06 2.2e-06 2.35e-06 1.15e-06 2.75e-06 2.2e-06 1.95e-06 2.45e-06 1.25e-06 2.35e-06 2.5e-06 2e-06 2.95e-06 2.45e-06 1.15e-06 2e-06 2.1e-06 1.9e-06 1.2e-06 1.8e-06 2.35e-06 1.15e-06 2e-06 2.3e-06 1.7e-06 2.85e-06 2e-06 2.15e-06 1.2e-06 1.95e-06 2.7e-06 1.95e-06 1.25e-06 2e-06 2.15e-06 1.15e-06 2.75e-06 2e-06 2.2e-06 2.7e-06 1.7e-06 2.8e-06 2.1e-06 2.8e-06 2.05e-06 1.9e-06 2.85e-06 2.4e-06 2.05e-06 2.7e-06 1.2e-06 1.55e-06 2.5e-06 1.95e-06 2.4e-06 2.3e-06 3e-06
52 1.65e-06 2.2e-06 1.7e-06 2.55e-06 1.8e-06 2.6e-06 2.05e-06 1.85e-06 2.15e-06 2.85e-06 1.4e-06 2.1e-06 2.2e-06 2.4e-06 1.6e-06 1.85e-06 2.95e-06 1.5e-06 2.15e-06 1.9e-06 1.75e-06 2.65e-06 1.9e-06 1.6e-06 2.1e-06 1.75e-06 2.5e-06 2.95e-06 2.75e-06 2.2e-06 1.9e-06 2.8e-06 2.25e-06 2.2e-06 2.75e-06 2.5e-06 1.55e-06 2.45e-06 1.95e-06 2.3e-06 1.95e-06 2.75e-06 2.3e-06 1.95e-06 2.55e-06 2.7e-06 2.1e-06 2e-06 2.75e-06 1.6e-06 2.15e-06 2.7e-06 2.2e-06 2.2e-06 1.9e-06 2.2e-06 1.6e-06 2.45e-06 2.1e-06 1.65e-06 1.95e-06 2.25e-06 1.45e-06 2.8e-06 2.55e-06 1.9e-06 2.2e-06 1.8e-06 1.55e-06 1.8e-06
